% Distances between instruments for pitch 86 (D6)
@RELATION distances

@ATTRIBUTE 'InstrumentId' NUMERIC
@ATTRIBUTE 'Instrument' STRING
@ATTRIBUTE 'StyleId' NUMERIC
@ATTRIBUTE 'Distance to instrument 3 (Bandura), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 4 (BanjoFramus), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 12 (Clarinet), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 12 (Clarinet), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 15 (DallapeAccordion), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 23 (ElectricPiano), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 23 (ElectricPiano), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 23 (ElectricPiano), style 3' NUMERIC
@ATTRIBUTE 'Distance to instrument 23 (ElectricPiano), style 4' NUMERIC
@ATTRIBUTE 'Distance to instrument 23 (ElectricPiano), style 5' NUMERIC
@ATTRIBUTE 'Distance to instrument 23 (ElectricPiano), style 6' NUMERIC
@ATTRIBUTE 'Distance to instrument 25 (Flute), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 25 (Flute), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 25 (Flute), style 3' NUMERIC
@ATTRIBUTE 'Distance to instrument 25 (Flute), style 4' NUMERIC
@ATTRIBUTE 'Distance to instrument 25 (Flute), style 5' NUMERIC
@ATTRIBUTE 'Distance to instrument 25 (Flute), style 6' NUMERIC
@ATTRIBUTE 'Distance to instrument 25 (Flute), style 7' NUMERIC
@ATTRIBUTE 'Distance to instrument 25 (Flute), style 8' NUMERIC
@ATTRIBUTE 'Distance to instrument 26 (Fujara), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 28 (JinghuOperaViolin), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 32 (Oboe), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 32 (Oboe), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 3' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 4' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 5' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 6' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 7' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 8' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 9' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 10' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 11' NUMERIC
@ATTRIBUTE 'Distance to instrument 37 (Pinkillo), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 38 (PivanaFlute), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 39 (Saxophone), style 3' NUMERIC
@ATTRIBUTE 'Distance to instrument 41 (Shakuhachi), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 46 (Trumpet), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 46 (Trumpet), style 3' NUMERIC
@ATTRIBUTE 'Distance to instrument 46 (Trumpet), style 5' NUMERIC
@ATTRIBUTE 'Distance to instrument 46 (Trumpet), style 7' NUMERIC
@ATTRIBUTE 'Distance to instrument 46 (Trumpet), style 8' NUMERIC
@ATTRIBUTE 'Distance to instrument 46 (Trumpet), style 9' NUMERIC
@ATTRIBUTE 'Distance to instrument 46 (Trumpet), style 10' NUMERIC
@ATTRIBUTE 'Distance to instrument 50 (Viola), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 50 (Viola), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 50 (Viola), style 3' NUMERIC
@ATTRIBUTE 'Distance to instrument 50 (Viola), style 4' NUMERIC
@ATTRIBUTE 'Distance to instrument 50 (Viola), style 5' NUMERIC
@ATTRIBUTE 'Distance to instrument 50 (Viola), style 6' NUMERIC
@ATTRIBUTE 'Distance to instrument 50 (Viola), style 7' NUMERIC
@ATTRIBUTE 'Distance to instrument 50 (Viola), style 8' NUMERIC
@ATTRIBUTE 'Distance to instrument 51 (Violin), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 51 (Violin), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 51 (Violin), style 3' NUMERIC
@ATTRIBUTE 'Distance to instrument 51 (Violin), style 4' NUMERIC
@ATTRIBUTE 'Distance to instrument 51 (Violin), style 5' NUMERIC
@ATTRIBUTE 'Distance to instrument 51 (Violin), style 6' NUMERIC
@ATTRIBUTE 'Distance to instrument 51 (Violin), style 7' NUMERIC
@ATTRIBUTE 'Distance to instrument 51 (Violin), style 8' NUMERIC
@ATTRIBUTE 'Distance to instrument 51 (Violin), style 9' NUMERIC
@ATTRIBUTE 'Distance to instrument 51 (Violin), style 10' NUMERIC

@DATA
23,'ElectricPiano',6,0.03818699584920063,0.059438581894963954,0.06718687707252101,0.04467452988546098,0.058757514442110394,0.0010150751754826818,0.03937402352822529,0.00523781996671165,0.0004898742736345811,0.05786339193041875,0.0,0.09228518141801816,0.05869200152971613,0.07237977949063523,0.06364926850055715,0.045808163130365266,0.05082746223645826,0.04011966704111767,0.034384690895484224,0.04680793683059122,0.044225281104381196,0.0492064895094542,0.03710359029292055,0.09638260825244362,0.1182951564737264,0.15316275680433145,0.27734025191257144,0.85742946194997,0.035988866801831894,0.04596311199999605,0.04165234077115244,0.03155312002464347,0.002625788601484656,0.04712666633918086,0.03384633521326419,0.04976477539729548,0.03416436635264554,0.08728348548859936,0.08443426792240244,0.05192772410357882,0.08616486364731042,0.02930525001180005,0.03614101474387277,0.018234109733488057,0.02720108453962382,0.037840736325949705,0.05471603760934706,0.04852009111847535,0.036763147092300004,0.047072477467731556,0.10238465765717954,0.04142229842435067,0.015767848751147198,0.0287734014745698,0.05593999146440231,0.026125488995198714,0.024812957314368733,0.09021272456381496,0.031278813837518744,0.02802509946198954,0.01624428164937747,0.021151737989809755,0.04646832397502437
25,'Flute',1,0.05426084191573988,0.13583874969552182,0.02547858512280896,0.050162909162763225,0.10510297324654305,0.0932850004123467,0.08992325171559351,0.09750774520357568,0.09180786594631081,0.08804531403621284,0.09228518141801816,0.0,0.033774562468972084,0.0199607078241521,0.028698149994900734,0.047084968798070094,0.04147300847071955,0.05286621948007315,0.060996367460920874,0.04569451894720247,0.10432547138457336,0.04309685480492359,0.05605424932959519,0.024874152388941546,0.02600997505570826,0.0608775753863133,0.1850550704945533,0.765144280531952,0.05640930632146084,0.07474097374479678,0.05267842052190657,0.06074307726665599,0.09489571383834867,0.06532251750197099,0.059667661994984224,0.04379462124363004,0.06028059355215001,0.0939631080570723,0.03857044503918982,0.04044087123620622,0.02377627956997928,0.08298199833348895,0.05614792815881466,0.0740510716845301,0.08010403223368674,0.054468185920722945,0.03758535469112982,0.04379048497831809,0.05554720747334104,0.04523536543732232,0.08745479968444488,0.07347912581316539,0.07899367976771265,0.06358951310314176,0.039191577722732664,0.06617305909448322,0.08666459418371882,0.09291085771864983,0.06206628363757116,0.06427491247675003,0.08526986299085891,0.08419590320536403,0.10320966414526728
25,'Flute',2,0.034059206158655465,0.10214910808611459,0.02156129765871434,0.02467440681680298,0.08445859516233262,0.059707076705198835,0.0652564868291176,0.06392982149642779,0.05822994223916291,0.08374585523131106,0.05869200152971613,0.033774562468972084,0.0,0.01381385464481999,0.005076412474071353,0.04121801543873537,0.007895084763571671,0.019091657011101063,0.02722180499194879,0.0429240500291548,0.07055090891560127,0.03291450905492314,0.02227968686062311,0.03787198930339756,0.059784537524680346,0.09465213785528538,0.21882963296352542,0.7989188430009241,0.022703134727884242,0.07184557530088836,0.06749236763350085,0.0353427475876577,0.06131779013120079,0.07300912964007317,0.04758162703808475,0.023843006650497666,0.026506031083177922,0.1131084798397991,0.0257422663926863,0.009263157394459931,0.027497806081361906,0.05518771331269235,0.03707219323977913,0.043881826966456115,0.052902165259846055,0.02085126520376644,0.045052579502625874,0.03074343406946377,0.03454496921288442,0.036176642939705905,0.11062775535042453,0.06730476172524298,0.04521911729874056,0.04853468792626706,0.0623759078687901,0.040145464048983726,0.05289003171474673,0.11609518786470728,0.02899000111701361,0.035901663092121616,0.05149530052188681,0.05042134073639195,0.07226538699350217
25,'Flute',3,0.03430013409158778,0.1158780418713697,0.01698693846424047,0.030202201338611123,0.08514226542239096,0.07339485466611793,0.07003310596936473,0.07761759945734688,0.07191772020008201,0.0790454193529363,0.07237977949063523,0.0199607078241521,0.01381385464481999,0.0,0.008737442170748635,0.036643656244261504,0.02158286272449077,0.03290551165592106,0.04103565963676878,0.03834969083468092,0.08436476356042126,0.02821407317654837,0.036093541505443104,0.024058134658577573,0.04597068287986036,0.08083828321046539,0.2050157783187054,0.7851049883561041,0.03644859849730874,0.0671451394225136,0.06279193175512608,0.0408529315204272,0.07500556809211989,0.0683086937616984,0.043007267843610884,0.02383391341947794,0.04031988572799791,0.10841020701434771,0.020086550771507148,0.020480163412054126,0.01378508415667519,0.06309185258726016,0.03625778241258588,0.05415033255097775,0.06014332440953465,0.034539043164685534,0.04035214362425111,0.026042998191089007,0.03565706172711225,0.03147620706133114,0.10592731947204977,0.06260432584686822,0.05903297194356055,0.04385667931081652,0.05767547199041533,0.046282913348254434,0.06670388635956671,0.11139475198633252,0.04210557581341907,0.044384766730521254,0.06530915516670681,0.06423519538121193,0.08324895632111518
25,'Flute',4,0.03245108835578439,0.10714059970062106,0.019971906089590995,0.02308501524767963,0.08286920359320928,0.06466434367603983,0.06354794975676391,0.0688870884672688,0.06318720921000393,0.08203731815895736,0.06364926850055715,0.028698149994900734,0.005076412474071353,0.008737442170748635,0.0,0.03962862386961203,0.01285235173441268,0.024168069485172416,0.03229821746602014,0.04133465846003145,0.07562732138967262,0.03120597198256944,0.02735609933469446,0.032795576829326205,0.05470812505060899,0.08957572538121404,0.21375322048945408,0.7938424305268527,0.02771115632656011,0.07013703822853468,0.06578383056114716,0.033634210515304006,0.0662750571020418,0.07130059256771949,0.04599223546896141,0.022253615081374318,0.03158244355724927,0.11139994276744543,0.020784999421845293,0.011742721241305492,0.022515595146753276,0.05436134159718207,0.035363656167425435,0.04541982156089966,0.051405882238786005,0.025808532174607445,0.043344042430272185,0.029034896997110083,0.03283643214053073,0.03446810586735221,0.10891921827807083,0.06559622465288929,0.050295529772811924,0.04684164693616705,0.060667370796436394,0.03843692697663003,0.057966444188818085,0.11438665079235359,0.03336813364267043,0.035654255740443154,0.056571712995958166,0.055497753210463296,0.07451151415036654
25,'Flute',5,0.007621167281164644,0.08926526968676372,0.021606383675261135,0.018487915741721237,0.058128193207602256,0.046823238305847954,0.04346148960909477,0.05104598309707692,0.045346103839812045,0.04295440772232282,0.045808163130365266,0.047084968798070094,0.04121801543873537,0.036643656244261504,0.03962862386961203,0.0,0.03417323301258455,0.024751856800089428,0.021554484665983035,0.0020967107410610956,0.05724338393882655,0.008466726068122673,0.02113046169416145,0.051182395632495575,0.07309494385377835,0.1079625441843834,0.23214003929262342,0.8122292493300222,0.05139280981507046,0.031054127791900133,0.02670092012451261,0.014281315160157237,0.048433951731849924,0.03221768213108494,0.01258269319691413,0.018041273500727855,0.01853238039873084,0.07231703233081087,0.05649676733871741,0.032052826703178626,0.04183490882642484,0.036520236226990195,0.009686166052315906,0.027578716190707783,0.03303864751552412,0.021670662571130664,0.009515824989399011,0.010696614809871089,0.009085445366842283,0.005260672747889407,0.06983630784143628,0.02701736370666663,0.03190871096964256,0.017034761655795472,0.021584460359801858,0.019711296987984465,0.03957962538564872,0.07530374035571903,0.014981314839501067,0.017813150370251284,0.0381848941927888,0.03711093440729393,0.05664724557519988
25,'Flute',6,0.02699569749875692,0.09438103051396192,0.016389960306376544,0.017629624390652156,0.07741381273618181,0.05182530858241874,0.05799977635198291,0.05603473673285612,0.05033758796282367,0.07650090558139401,0.05082746223645826,0.04147300847071955,0.007895084763571671,0.02158286272449077,0.01285235173441268,0.03417323301258455,0.0,0.01140850029851326,0.019538648279360988,0.03587926760300397,0.06288157939845261,0.025706506944461877,0.014596530148035304,0.04556187376347454,0.06746769423726814,0.10233556296740871,0.22651278967611319,0.806601999713512,0.017363113978074274,0.06460216363031258,0.06030863906522385,0.028090310526401357,0.05342315368716038,0.06575241916293849,0.04053684461193393,0.016798224224346844,0.018822874370590117,0.10593978378267077,0.03363735115625797,0.002120406309405933,0.03536794688116596,0.04793100283555767,0.02982701056713483,0.03665099916580466,0.04585738283369523,0.013010466739163054,0.03779586902549118,0.023486723592329086,0.027288258735749735,0.028919932462571213,0.1033977086425273,0.06005015015083313,0.037535960586152765,0.04138625607913957,0.055119197391655404,0.032890676189344915,0.045206875002158926,0.10884200087084502,0.02194521869086279,0.028645411383425166,0.043812143809299015,0.042738184023804145,0.0651246222690958
25,'Flute',7,0.018019615449756658,0.08357677359751613,0.027387634357264184,0.008115493585401581,0.06810262528281597,0.04113474221660035,0.04921689612021879,0.04535748700782932,0.03965760775056445,0.06770626452241225,0.04011966704111767,0.05286621948007315,0.019091657011101063,0.03290551165592106,0.024168069485172416,0.024751856800089428,0.01140850029851326,0.0,0.008130147980847728,0.02684856754115052,0.053463084538280775,0.016874918346024326,0.003793348207252903,0.05696364631449862,0.07887619453578142,0.11374379486638646,0.23792128997462647,0.8180105000120251,0.026733707607736478,0.055805984591989564,0.05145277692460204,0.01930315687875889,0.04274545564260233,0.05696953893117437,0.031022713806683352,0.009645108356177802,0.007678549784963312,0.0970688891309003,0.04472656041063702,0.012425348243866924,0.04658946309246297,0.03914812260379355,0.021032602530880323,0.02784223625755731,0.03645559070110758,0.003665403910721485,0.029012988793727063,0.014703843360564968,0.018505378503985617,0.020137052230807098,0.09458816464152571,0.051265171016344174,0.026127460287639504,0.032495097217368256,0.04633631715989129,0.024105873340084915,0.03395512480318957,0.10005559715580847,0.012431087885612214,0.019862072383222813,0.032442962458695636,0.03132968372529089,0.05622579628460336
25,'Flute',8,0.014822243315650269,0.07784179745188267,0.03551778233811192,0.010833458298157657,0.06490525314870957,0.035399766070966905,0.0460195239861124,0.03962251086219588,0.033922631604931,0.06450889238830586,0.034384690895484224,0.060996367460920874,0.02722180499194879,0.04103565963676878,0.03229821746602014,0.021554484665983035,0.019538648279360988,0.008130147980847728,0.0,0.023651195407044134,0.0502657124041744,0.017899512655997287,0.004942118131325683,0.06509379429534634,0.08700634251662913,0.12187394284723417,0.24605143795547416,0.8261406479928728,0.032326251577057145,0.05260861245788317,0.04825540479049565,0.0161057847446525,0.037010479496968875,0.05377216679706798,0.027297230985519366,0.01720174621729084,0.003022104267252194,0.09387151699679391,0.05285670839148476,0.020555496224714653,0.0547196110733107,0.03595075046968716,0.01783523039677393,0.024644864123450922,0.03325821856700119,0.006528181540197936,0.02581561665962068,0.01723127716137807,0.015308006369879225,0.016939680096700705,0.09139079250741933,0.048067798882237785,0.02137020264086631,0.029297725083261863,0.04313894502578489,0.020908501205978525,0.030078253414222808,0.09685822502170206,0.00887450479760673,0.016664700249116423,0.02670798631306219,0.026491168527836926,0.05302842415049697
26,'Fujara',1,0.008883570104247054,0.09026504338698967,0.02152575878797673,0.020584626482782333,0.059408454299340586,0.047823012006073896,0.04446126330932071,0.05204575679730287,0.046345877540037994,0.04258332562994003,0.04680793683059122,0.04569451894720247,0.0429240500291548,0.03834969083468092,0.04133465846003145,0.0020967107410610956,0.03587926760300397,0.02684856754115052,0.023651195407044134,0.0,0.058630952437370876,0.010172760658542094,0.023227172435222543,0.049791945781627954,0.07170449400291073,0.10657209433351578,0.23074958944175575,0.8108387994791544,0.05309884440548987,0.02927898533852397,0.02460420938345152,0.015281088860383187,0.04943372543207588,0.030120971390023846,0.013973143047781753,0.02013798424178895,0.020629091139791937,0.07022032158974978,0.05827427314318171,0.03375886129359804,0.04354094341684426,0.03752000992721615,0.010685939752541855,0.028578489890933728,0.03440951328648426,0.02337669716155008,0.008125375138531385,0.012402649400290506,0.010085219067068232,0.006966707338308827,0.06773959710037519,0.028017137406892583,0.03329916082051019,0.018034535356021425,0.019487749618740766,0.020711070688210414,0.04097007523651635,0.07320702961465796,0.016371764690368693,0.018812924070477233,0.03957534404365643,0.038501384258161554,0.05764701927542582
28,'JinghuOperaViolin',1,0.05006462946883348,0.032021885747937164,0.07884688626176439,0.05610975069392227,0.014639540744535183,0.04322743475842072,0.014418591835364048,0.03902095244028057,0.044715155378015785,0.016283685810302536,0.044225281104381196,0.10432547138457336,0.07055090891560127,0.08436476356042126,0.07562732138967262,0.05724338393882655,0.06288157939845261,0.053463084538280775,0.0502657124041744,0.058630952437370876,0.0,0.061228616579649765,0.04984168943235281,0.10842289821899882,0.1303354464402816,0.16520304677088665,0.28938054187912665,0.8694697519165252,0.08010115620093851,0.029586488122377335,0.05164705086266679,0.04359340999119868,0.04162958965367908,0.039029245552674625,0.045281556021725476,0.06119999620575675,0.047243608136922195,0.04360580459261953,0.09618581231513723,0.06388460014836712,0.09804871499696316,0.02136448481281339,0.04818130471042797,0.030274399700043263,0.024221439150886617,0.050379008956998726,0.06675632757590226,0.060560381085030555,0.04880343705885521,0.05911276743428676,0.11442494762373474,0.030859535957842795,0.02889550976330808,0.04073595828143159,0.06798028143095752,0.03816577896175392,0.02018745898995158,0.07621032713140741,0.04271403464598003,0.04006538942854474,0.028037316452172594,0.023774543876337467,0.002762711746322587
32,'Oboe',1,0.011163987110816282,0.09274189489059821,0.017980387563066805,0.010610977287656136,0.06200611844161947,0.05022156468493688,0.0468598159881837,0.05444430947616585,0.04874443021890098,0.050831346176387925,0.0492064895094542,0.04309685480492359,0.03291450905492314,0.02821407317654837,0.03120597198256944,0.008466726068122673,0.025706506944461877,0.016874918346024326,0.017899512655997287,0.010172760658542094,0.061228616579649765,0.0,0.013253523240096349,0.04719428163934906,0.06910682986063184,0.10397443019123688,0.22815192529947692,0.8082411353368756,0.04302091255586272,0.038931066245965235,0.03460213212076197,0.01767964153924617,0.05183227811093886,0.040094620585150044,0.016570807190060637,0.010164335046662754,0.017183738747226413,0.08023327683820888,0.04830062394805551,0.0236513516604632,0.03695837413785622,0.03991856260607913,0.01308449243140484,0.030977042569796717,0.037007177428763145,0.013209514435302841,0.012138070447702744,0.0022298887417484155,0.012483771745931217,0.0032621338847827713,0.07771324629550139,0.034390252670319844,0.03589682496278907,0.02049265829821817,0.02946139881386696,0.0231096233670734,0.04356773937879523,0.08318067880978414,0.018969428832647572,0.02121147674934022,0.04217300818593531,0.04109904840044044,0.06011280934034369
32,'Oboe',2,0.014398220343828682,0.080560696849319,0.030575664206786233,0.00757093959254044,0.06448123017688799,0.03811866546840323,0.04559550101429082,0.0423414102596322,0.03664153100236733,0.06408486941648427,0.03710359029292055,0.05605424932959519,0.02227968686062311,0.036093541505443104,0.02735609933469446,0.02113046169416145,0.014596530148035304,0.003793348207252903,0.004942118131325683,0.023227172435222543,0.04984168943235281,0.013253523240096349,0.0,0.060151676164020666,0.08206422438530345,0.1169318247159085,0.24110931982414852,0.8211985298615473,0.03052705581498938,0.05218458948606158,0.04783138181867406,0.01568176177283091,0.039729378894405205,0.053348143825246386,0.02722936559943045,0.012661185104374922,0.004226344222554811,0.09344749402497232,0.04791459026015907,0.015613378093388973,0.04977749294198502,0.035526727497865576,0.017411207424952346,0.02422084115162933,0.032834195595179604,0.0015860634088722533,0.025391593687799096,0.012289159030052387,0.014883983398057637,0.01651565712487912,0.09096676953559774,0.04764377591041619,0.02293943043811746,0.028873702111440275,0.0427149220539633,0.02048447823415694,0.030610344854123627,0.09643420204988047,0.00863773967835931,0.01624067727729483,0.02942688571049851,0.02814165387576884,0.052604401178675396
36,'Piano',1,0.058358268750165344,0.13993617652994728,0.029576011957234433,0.05426033599718869,0.10920040008096854,0.09738045459840411,0.09401211700834851,0.10159661049633067,0.0958967312390658,0.09213921240869631,0.09638260825244362,0.024874152388941546,0.03787198930339756,0.024058134658577573,0.032795576829326205,0.051182395632495575,0.04556187376347454,0.05696364631449862,0.06509379429534634,0.049791945781627954,0.10842289821899882,0.04719428163934906,0.060151676164020666,0.0,0.02388217928621601,0.05678014855188782,0.19470908491326655,0.7752103120114611,0.06050673315588631,0.0788364100966215,0.069239882496083,0.06483194255941098,0.09898457913110366,0.07469039034128681,0.0637650888294097,0.047892048078055506,0.06437802038657547,0.11487102721352992,0.013704854191918749,0.0445382980706317,0.010374183222035649,0.08707086362624394,0.06024159350857086,0.07814849851895557,0.08420145906811222,0.05856561275514841,0.046733840203839506,0.047879350271073075,0.05963607276609603,0.04932423073007731,0.11232895207338645,0.07756799110592037,0.08309110660213813,0.06768693993756723,0.06405716857000374,0.07026192438723822,0.09076202101814429,0.11777644856592091,0.06616371047199664,0.06836377776950503,0.08936728982528437,0.08829333003978951,0.10730709097969275
36,'Piano',2,0.08027081697144813,0.16184872475123005,0.05148856017851722,0.07617288421847147,0.13111294830225131,0.1192930028196869,0.11591685460491756,0.12349948513782703,0.11780528220009183,0.11405176062997908,0.1182951564737264,0.02600997505570826,0.059784537524680346,0.04597068287986036,0.05470812505060899,0.07309494385377835,0.06746769423726814,0.07887619453578142,0.08700634251662913,0.07170449400291073,0.1303354464402816,0.06910682986063184,0.08206422438530345,0.02388217928621601,0.0,0.034881453295006255,0.17082986728294283,0.7513281327252449,0.0824192813771691,0.10074895831790427,0.07868839557761483,0.08674203644908292,0.12089084792442852,0.09130620088760699,0.08567763705069248,0.06980459629933829,0.08629056860785826,0.11997308311278056,0.03758703347813476,0.06645084629191449,0.03228673144331843,0.10897096162746822,0.08215414172985364,0.10006104674023834,0.10611400728939498,0.08047816097643119,0.06357911886437934,0.06977506535525106,0.08153200938142639,0.07122267900599484,0.08846708509952532,0.09947591048243881,0.10500365482342093,0.08959948815885001,0.062360384669235706,0.09216966747852769,0.11267456923942709,0.09391137732784301,0.08807625869327944,0.09027005701173686,0.11127983804656716,0.1102058782610723,0.12921963920097554
36,'Piano',3,0.11513841730205317,0.19671632508183512,0.08635616050912226,0.11104048454907652,0.16598054863285636,0.15416060315029192,0.15078580621228269,0.15837029970026484,0.15267288253069686,0.1489193609605841,0.15316275680433145,0.0608775753863133,0.09465213785528538,0.08083828321046539,0.08957572538121404,0.1079625441843834,0.10233556296740871,0.11374379486638646,0.12187394284723417,0.10657209433351578,0.16520304677088665,0.10397443019123688,0.1169318247159085,0.05678014855188782,0.034881453295006255,0.0,0.18065800652890265,0.761159233627097,0.11728688170777414,0.13561655864850933,0.11355599590821987,0.12160963677968799,0.15575844825503357,0.12618507199866014,0.12054523738129752,0.10467219662994336,0.12115816893846332,0.1548406834433856,0.06901723445574942,0.10131844662251953,0.06715433177392348,0.1438445528301781,0.11702174206045868,0.1349286470708434,0.14098160762000003,0.11534576130703626,0.09844790918781897,0.10465303947500725,0.11640976197003021,0.10609791993401148,0.0982843330369762,0.13434351081304385,0.13987125515402596,0.12446708848945505,0.09724183796424198,0.12703726780913274,0.14754216957003213,0.1037286252652939,0.12294385902388445,0.12513765734234192,0.1461474383771722,0.14507347859167732,0.16408723953158058
36,'Piano',4,0.23931591241029318,0.3208938201900751,0.21053365561736226,0.23521797965731653,0.2901580437410964,0.27833809825853195,0.2749619500437626,0.2825445805766721,0.2768503776389369,0.2730968560688241,0.27734025191257144,0.1850550704945533,0.21882963296352542,0.2050157783187054,0.21375322048945408,0.23214003929262342,0.22651278967611319,0.23792128997462647,0.24605143795547416,0.23074958944175575,0.28938054187912665,0.22815192529947692,0.24110931982414852,0.19470908491326655,0.17082986728294283,0.18065800652890265,0.0,0.5805012270981944,0.24146437681601415,0.2597940537567493,0.23773349101645988,0.245787131887928,0.2799359433632736,0.25035167579839124,0.24472273248953755,0.22884969173818334,0.24533566404670334,0.27901817855162564,0.20841393910518533,0.2254959417307595,0.1936197736359748,0.26801605706631326,0.2411992371686987,0.2591061421790834,0.26515910272824006,0.23952325641527628,0.2226242143032244,0.22882016079409614,0.24057710482027148,0.23026777444483992,0.1749555942553919,0.25852100592128385,0.264048750262266,0.24864458359769506,0.221408441763973,0.2512147629173727,0.27171966467827213,0.21317021474771924,0.24712135413212447,0.24931515245058192,0.2703249334854122,0.26925097369991735,0.2882647346398206
36,'Piano',5,0.8194051224476918,0.9009830302274738,0.790622865654761,0.8153071896947152,0.870247253778495,0.8584273082959305,0.8550511600811612,0.8626337906140708,0.8569395876763356,0.8531860661062227,0.85742946194997,0.765144280531952,0.7989188430009241,0.7851049883561041,0.7938424305268527,0.8122292493300222,0.806601999713512,0.8180105000120251,0.8261406479928728,0.8108387994791544,0.8694697519165252,0.8082411353368756,0.8211985298615473,0.7752103120114611,0.7513281327252449,0.761159233627097,0.5805012270981944,0.0,0.8215535868534127,0.8398832637941479,0.8178227010538585,0.8258763419253267,0.8600251534006723,0.8304405063638507,0.8248119425269361,0.808938901775582,0.825424874084102,0.8591073885890242,0.7889151662033798,0.8055851517681581,0.7741210007341692,0.8481052671037119,0.8212884472060974,0.839195352216482,0.8452483127656386,0.8196124664526749,0.8027134243406232,0.8089093708314948,0.8206663148576702,0.8103569844822385,0.7550448042927905,0.8386102159586825,0.8441379602996646,0.8287337936350937,0.8014927892826894,0.8313039729547714,0.8518088747156707,0.793259424785118,0.8272105641695231,0.8294043624879807,0.8504141435228109,0.8493401837373161,0.8683539446772192
36,'Piano',6,0.044215274301242814,0.09533098697569063,0.03173609203504942,0.03484920119313805,0.09463338953866769,0.03700394197731458,0.07536289033005718,0.04122668676854355,0.03552680751127867,0.09385225873225063,0.035988866801831894,0.05640930632146084,0.022703134727884242,0.03644859849730874,0.02771115632656011,0.05139280981507046,0.017363113978074274,0.026733707607736478,0.032326251577057145,0.05309884440548987,0.08010115620093851,0.04302091255586272,0.03052705581498938,0.06050673315588631,0.0824192813771691,0.11728688170777414,0.24146437681601415,0.8215535868534127,0.0,0.08195197880182795,0.07759877113444043,0.04544915108859728,0.03861465540331655,0.08311553314101276,0.05775642141441983,0.03401780102683274,0.034412257392699784,0.1232148833407387,0.048445401120570546,0.019369560895399516,0.05017599684547853,0.06529411681363194,0.047178596740718705,0.053988230467395704,0.06307695963618114,0.029811398120559874,0.055158983003565455,0.040849837570403356,0.044651372713824,0.04628304644064549,0.12073415885136411,0.07741116522618256,0.05164372384770451,0.058641091427206644,0.07248231136972967,0.05025186754992331,0.06068883241092604,0.12620159136564688,0.03916479549334869,0.046008066593061205,0.05212015674593478,0.057027613086367064,0.08237179049444175
36,'Piano',7,0.0377863691422329,0.06109976643332579,0.050483175838815765,0.04954204353362137,0.030363989984347046,0.04494803682451337,0.015182277970796743,0.040741536672140546,0.04643573960987576,0.013304340291416058,0.04596311199999605,0.07474097374479678,0.07184557530088836,0.0671451394225136,0.07013703822853468,0.031054127791900133,0.06460216363031258,0.055805984591989564,0.05260861245788317,0.02927898533852397,0.029586488122377335,0.038931066245965235,0.05218458948606158,0.0788364100966215,0.10074895831790427,0.13561655864850933,0.2597940537567493,0.8398832637941479,0.08195197880182795,0.0,0.022120245842588235,0.036511853103911224,0.04335017388553906,0.009442757430297292,0.02531138147236381,0.04909540129262799,0.04958650819063098,0.04133762015235818,0.08723169019402076,0.06258241790642843,0.0724375247248102,0.016676883267324232,0.03477515306317775,0.027963748334432242,0.01935039389088198,0.05214058068126807,0.03716983945352493,0.041125545427599115,0.03732378875302608,0.03568960336561744,0.08485182446403598,0.004552013479479452,0.031238409817016855,0.02331088737462131,0.03839379330858018,0.03171148744096767,0.022530359043660363,0.04662383900903006,0.04373410766027644,0.035956752246887415,0.03038021650588137,0.026117443930046242,0.028470680883071253
