% Distances between instruments for pitch 85 (C#6)
@RELATION distances

@ATTRIBUTE 'InstrumentId' NUMERIC
@ATTRIBUTE 'Instrument' STRING
@ATTRIBUTE 'StyleId' NUMERIC
@ATTRIBUTE 'Distance to instrument 3 (Bandura), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 4 (BanjoFramus), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 12 (Clarinet), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 12 (Clarinet), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 15 (DallapeAccordion), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 23 (ElectricPiano), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 23 (ElectricPiano), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 23 (ElectricPiano), style 3' NUMERIC
@ATTRIBUTE 'Distance to instrument 23 (ElectricPiano), style 4' NUMERIC
@ATTRIBUTE 'Distance to instrument 23 (ElectricPiano), style 5' NUMERIC
@ATTRIBUTE 'Distance to instrument 23 (ElectricPiano), style 6' NUMERIC
@ATTRIBUTE 'Distance to instrument 25 (Flute), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 25 (Flute), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 25 (Flute), style 3' NUMERIC
@ATTRIBUTE 'Distance to instrument 25 (Flute), style 4' NUMERIC
@ATTRIBUTE 'Distance to instrument 25 (Flute), style 5' NUMERIC
@ATTRIBUTE 'Distance to instrument 25 (Flute), style 6' NUMERIC
@ATTRIBUTE 'Distance to instrument 25 (Flute), style 7' NUMERIC
@ATTRIBUTE 'Distance to instrument 25 (Flute), style 8' NUMERIC
@ATTRIBUTE 'Distance to instrument 26 (Fujara), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 28 (JinghuOperaViolin), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 32 (Oboe), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 32 (Oboe), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 3' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 4' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 5' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 6' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 7' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 8' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 9' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 10' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 11' NUMERIC
@ATTRIBUTE 'Distance to instrument 37 (Pinkillo), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 38 (PivanaFlute), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 39 (Saxophone), style 3' NUMERIC
@ATTRIBUTE 'Distance to instrument 41 (Shakuhachi), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 46 (Trumpet), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 46 (Trumpet), style 3' NUMERIC
@ATTRIBUTE 'Distance to instrument 46 (Trumpet), style 4' NUMERIC
@ATTRIBUTE 'Distance to instrument 46 (Trumpet), style 5' NUMERIC
@ATTRIBUTE 'Distance to instrument 46 (Trumpet), style 7' NUMERIC
@ATTRIBUTE 'Distance to instrument 46 (Trumpet), style 8' NUMERIC
@ATTRIBUTE 'Distance to instrument 46 (Trumpet), style 9' NUMERIC
@ATTRIBUTE 'Distance to instrument 46 (Trumpet), style 10' NUMERIC
@ATTRIBUTE 'Distance to instrument 50 (Viola), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 50 (Viola), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 50 (Viola), style 3' NUMERIC
@ATTRIBUTE 'Distance to instrument 50 (Viola), style 4' NUMERIC
@ATTRIBUTE 'Distance to instrument 50 (Viola), style 5' NUMERIC
@ATTRIBUTE 'Distance to instrument 50 (Viola), style 6' NUMERIC
@ATTRIBUTE 'Distance to instrument 50 (Viola), style 7' NUMERIC
@ATTRIBUTE 'Distance to instrument 50 (Viola), style 8' NUMERIC
@ATTRIBUTE 'Distance to instrument 51 (Violin), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 51 (Violin), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 51 (Violin), style 3' NUMERIC
@ATTRIBUTE 'Distance to instrument 51 (Violin), style 4' NUMERIC
@ATTRIBUTE 'Distance to instrument 51 (Violin), style 5' NUMERIC
@ATTRIBUTE 'Distance to instrument 51 (Violin), style 6' NUMERIC
@ATTRIBUTE 'Distance to instrument 51 (Violin), style 7' NUMERIC
@ATTRIBUTE 'Distance to instrument 51 (Violin), style 8' NUMERIC
@ATTRIBUTE 'Distance to instrument 51 (Violin), style 9' NUMERIC
@ATTRIBUTE 'Distance to instrument 51 (Violin), style 10' NUMERIC

@DATA
23,'ElectricPiano',6,0.04085324998679818,0.062287624147128906,0.042866820887300795,0.04665659636172864,0.055100973372355026,0.0029095550696743677,0.024868025635922452,0.004417264284663513,0.011353677446532774,0.020531486424020053,0.0,0.18118825110007683,0.055089991382967884,0.061089986638210934,0.0613753407287738,0.06492156168534957,0.05797753512210068,0.041192346898154236,0.053905716265736335,0.04653352741121458,0.04328947338516986,0.04369327658604863,0.035577221774455214,0.0626623447255636,0.06338784611380878,0.08573299322904954,0.19565736744674134,0.9074860808676718,0.019825861779570606,0.011165556527781438,0.044600751269515855,0.03279306928532184,0.0044043755891571045,0.03544085249721023,0.042898990334067376,0.04677401547881232,0.034666093018238975,0.08733995520369842,0.07404477677350889,0.030423268983750362,0.04359496866277384,0.0634303432095588,0.043315572957180505,0.06882218066588891,0.02273561810750992,0.02185600379798856,0.04200775019390745,0.0828199896408453,0.061885182464156085,0.025288725386681903,0.041828450867252065,0.027056336486239063,0.05800113326240875,0.018664268330137887,0.035572957545716107,0.07098899265821564,0.043116098381764355,0.039232760834349546,0.07279942996441326,0.027950440909416466,0.09960674809714355,0.012673364718858916,0.017760844894023454,0.050010610426021944
25,'Flute',1,0.14051377385893804,0.22231185408318463,0.13840097276926566,0.13691499853579395,0.20641282925868476,0.17827869603040244,0.18134110764498448,0.18557303932299338,0.16983457365354404,0.17427960767791942,0.18118825110007683,0.0,0.12620025202261523,0.1595708225520808,0.15204373840428198,0.12273919296662195,0.15030868199244538,0.1432805046355184,0.12797137974883635,0.13487389545891082,0.17851899123312706,0.1374952682974038,0.14634302709530725,0.19291566672518037,0.19361067285679165,0.2159918548740787,0.05074532233456985,0.7263026223381375,0.1613623893205062,0.1923211121996874,0.13663068336764075,0.148395181814755,0.1767838755109197,0.1956315140392225,0.13945028269509177,0.13599896353426358,0.1476671579506448,0.1797537151852023,0.14785494498778454,0.15076498211632647,0.13779382352250727,0.15805226823505386,0.17543963367573615,0.1123660704341879,0.15845399159454873,0.163091036373414,0.1392626186165347,0.09836826145923151,0.12327989463873923,0.1558995257133949,0.14273768708792411,0.15436895287417018,0.12320416516804496,0.16891471411599868,0.14615541692557557,0.11019925844186118,0.13807215271831247,0.14782433752856652,0.11442471776998098,0.15447912695603339,0.09510551421383286,0.1696736766650051,0.16883636792523202,0.18992281061285518
25,'Flute',2,0.014313521836322821,0.09611160206056939,0.020384602490150273,0.010714746513178724,0.08021257723606953,0.05220508865731468,0.05525433698641149,0.0595072556676314,0.04375448991592204,0.04817689633346154,0.055089991382967884,0.12620025202261523,0.0,0.03457790821940789,0.027012368960378185,0.009831570302381685,0.025379511261749726,0.018231862337719895,0.006917646567912605,0.014068939093753107,0.052318739210511805,0.01578939585712379,0.02014277507269203,0.06797455637830058,0.06870005776654575,0.09104230288318275,0.14066936836927976,0.8524980817902104,0.03528978875060896,0.06625554791074932,0.03150876500177052,0.022323068299390774,0.0507202310489098,0.0695798833319022,0.01362133585297396,0.009798711511648347,0.021466905928029564,0.08206934342663032,0.022875839312671068,0.0246683663248861,0.012408193910186783,0.03300362593725537,0.04937661961959783,0.039116346640597745,0.03235437327545796,0.036890784350798754,0.013082241189060434,0.045615808677997825,0.006897183386694503,0.029838022596939212,0.036618231520021395,0.028168700851554943,0.022221561612247132,0.04271446209338345,0.019955164902960325,0.016000993580754058,0.012013513732592573,0.03392054918161257,0.06758921061718258,0.028278874933418147,0.09439652874991289,0.04347342464238988,0.04263611590261678,0.06372843058150028
25,'Flute',3,0.03492332816615825,0.10216732528093803,0.05494006096054149,0.02930724795438482,0.08626830045643817,0.05820508391255772,0.06125433224165453,0.06550725092287445,0.04975448517116509,0.05417689158870459,0.061089986638210934,0.1595708225520808,0.03457790821940789,0.0,0.007565539259029706,0.037397923907379095,0.00926214055963542,0.021317674440886197,0.0414955547873205,0.048646847313161,0.07255516995184079,0.050311576111406096,0.03305264214645925,0.033396648158892685,0.03412214954713786,0.05646439466377485,0.13461364514891114,0.8464423585698416,0.04128978400585201,0.07225554316599236,0.06603094525605283,0.03740700442240246,0.05672022630415285,0.07557987858714524,0.04819924407238185,0.0326995535639592,0.03313800589000463,0.11660565177036936,0.012968598792857394,0.04938118091949959,0.022268263088919122,0.002340356571347863,0.07262753386423214,0.07363852689488004,0.04570414893414948,0.05112170036465948,0.03844683696221251,0.08013798893228012,0.03629092791334157,0.044756341207398624,0.0711404117743037,0.04212613854960027,0.05674374186652944,0.04877018531375208,0.026010888123328958,0.04977784855615947,0.03831806673098186,0.06849845740102047,0.10211139087146488,0.050674585059782784,0.1289187090041952,0.049529147862758506,0.048691839122985414,0.07927630699269288
25,'Flute',4,0.027357788907128547,0.10241422426026998,0.04737969859663375,0.021741708695355116,0.08651519943577017,0.05849043800312059,0.06153968633221741,0.06579260501343731,0.05003983926172797,0.05446224567926746,0.0613753407287738,0.15204373840428198,0.027012368960378185,0.007565539259029706,0.0,0.02983238464834939,0.0034152848682696747,0.021564573420218187,0.03393001552829079,0.041081308054131294,0.06498963069281109,0.042784491963607264,0.026445397272392656,0.040962187417922395,0.04168768880616756,0.06402993392280455,0.1343667461695791,0.8461954595905096,0.04157513809641489,0.07254089725655526,0.05850386110825401,0.029879920274603646,0.057005580394715726,0.07586523267770812,0.04063370481335215,0.025134014304929498,0.027769528127730193,0.10906443953311379,0.012721699813525403,0.04185409677170079,0.017896193699592677,0.006008529830771888,0.06510044971643332,0.06611144274708124,0.03863972262126388,0.043556161105629786,0.030883899444429073,0.0726109047844813,0.02876384376554275,0.037229257059599806,0.06361332762650489,0.03456059929057057,0.04921665771873061,0.049017084293084066,0.026257787102660954,0.042250764408360654,0.03079098258318304,0.060932918141990755,0.09458430672366606,0.04310904580075308,0.12139162485639636,0.0497760468420905,0.048938738102317414,0.07171076773366317
25,'Flute',5,0.024068311698551392,0.10593720977311166,0.02205474079804877,0.02003575045876575,0.08953358118165655,0.062036658959696366,0.06508590728879317,0.06933882597001308,0.05358606021830373,0.05800846663584322,0.06492156168534957,0.12273919296662195,0.009831570302381685,0.037397923907379095,0.02983238464834939,0.0,0.02819952694972093,0.02458295516610459,0.011092131671808135,0.01838803427413498,0.061639743156098825,0.02122828509930094,0.02946377901827905,0.07079457206627178,0.07152007345451696,0.09386231857115394,0.13134836442369272,0.8431770778446234,0.045121359052990646,0.07608711821313101,0.029199315670593983,0.03215463860177246,0.060551801351291484,0.07941145363428388,0.022571034618063552,0.01911971545723537,0.030787909873616588,0.07975989409545377,0.02569585500064227,0.03449993662726778,0.021326593022575724,0.035313075268431915,0.05920818992197952,0.03680689730942121,0.04218594357783965,0.04621178829638578,0.02291381149144212,0.04330635934682128,0.0030721911081795215,0.0396695928993209,0.03430878218884486,0.0378652251991105,0.01991211228107059,0.05203546603897047,0.029348604139633454,0.012946218970700628,0.02184508403497426,0.031100533493641374,0.06527976128600604,0.03759987887900517,0.09208707941873634,0.052794428587976894,0.0519571198482038,0.07356000088388197
25,'Flute',6,0.025724931208500085,0.09910113810520849,0.04574166400288333,0.020108850996726654,0.08320211328070863,0.055075153134850924,0.05813039166700836,0.06237732014516764,0.046624554393458285,0.05106889169994327,0.05797753512210068,0.15030868199244538,0.025379511261749726,0.00926214055963542,0.0034152848682696747,0.02819952694972093,0.0,0.018251487265156654,0.03229715782966233,0.03944845035550283,0.06335677299418263,0.04106720859674282,0.02385424518880107,0.04260698473273502,0.043320546504796026,0.06568317288163333,0.13767983232464065,0.8495085457455712,0.03815985322814521,0.06912561238828557,0.056829467495093745,0.028144863862767044,0.05359029552644604,0.07244994780943843,0.03900084711472369,0.023501156606301032,0.024456441972668653,0.10740725481271118,0.016084720913004745,0.04013487569579215,0.014583107544531146,0.00774358624260849,0.06336539330459673,0.06438952347074031,0.03646084623809243,0.041923303407001324,0.029248440004554344,0.07087584837264471,0.027028787353706146,0.0354942006477632,0.06187827121466829,0.03292774159194211,0.047516127898867465,0.04570399813802254,0.022944700947599418,0.04051570799652405,0.029055926171346443,0.0593000604433623,0.09284925031182946,0.04147618810212462,0.11965724246587518,0.046462960687028966,0.045625651947255874,0.0700779100350347
25,'Flute',7,0.018500501844317136,0.08220799498591634,0.038616464827870164,0.011596895336992903,0.06744900127289905,0.03830744417250103,0.04135669250159784,0.04560961118281775,0.029856845431108392,0.03427925184864789,0.041192346898154236,0.1432805046355184,0.018231862337719895,0.021317674440886197,0.021564573420218187,0.02458295516610459,0.018251487265156654,0.0,0.024562656296642938,0.032183621966930705,0.055623431000945904,0.03402125819484368,0.016076590800591883,0.0511070007762846,0.051832502164529774,0.07417474728116677,0.1559313195897973,0.8677600330107277,0.021392144265795318,0.05235790342593568,0.04974062733949042,0.021116686505840056,0.036822586564096156,0.05568223884708854,0.030794168567117836,0.01498920094656729,0.015748952445015982,0.1003012057643502,0.03428627323374359,0.03309086300293718,0.005823668427533113,0.023036454396001743,0.05633721594766974,0.05734820897831764,0.029413831017587072,0.03417416519297262,0.022120665675665483,0.06384767101571771,0.022159134607212066,0.02846602329083621,0.05485009385774129,0.025645046713086154,0.040453423949967024,0.03096164022952187,0.005619389352438124,0.033487530639597064,0.022027748814419452,0.05129261823376393,0.08582107295490247,0.033189214718228055,0.11262839108763277,0.029037067267884183,0.029434965914062406,0.06293613310226522
25,'Flute',8,0.013052466278938154,0.09492136435349845,0.014053808531227228,0.013882805715885604,0.07845667933439907,0.05102081354008312,0.05407006186917993,0.05832298055039984,0.04257021479869049,0.04699262121622999,0.053905716265736335,0.12797137974883635,0.006917646567912605,0.0414955547873205,0.03393001552829079,0.011092131671808135,0.03229715782966233,0.024562656296642938,0.0,0.00762096567028777,0.050548771024073354,0.0102124396796877,0.018371647346470916,0.07489220294621318,0.07561770433445836,0.09795994945109536,0.14244049609550086,0.8542692095164314,0.03410551363337741,0.06507127279351776,0.02517797104284748,0.02113879318215922,0.04953595593167825,0.06839560821467064,0.011478902946255419,0.009691884221864516,0.019695778201808452,0.07573854946770726,0.029793485880583673,0.02348409120765455,0.019227291698401375,0.03935542385406125,0.048192344502366286,0.032785552681674705,0.03117009815822641,0.035119656624577646,0.011897966071828884,0.03928501471907478,0.008668311112915618,0.02865374747970766,0.030287437561098352,0.026849379779497265,0.01589076765332409,0.04094333436716233,0.021792487245323178,0.01777212130697517,0.010829238615361024,0.02700290261369997,0.06125841665825954,0.026507747207197035,0.08806573479098984,0.04175043663546627,0.04086498817639567,0.06254415546426872
26,'Fujara',1,0.013723519147002749,0.08754917549897667,0.006432842860939457,0.021503771386173376,0.07153893379977394,0.043648624685561375,0.04669787301465819,0.0509507916958781,0.035198025944168744,0.03962043236170824,0.04653352741121458,0.13487389545891082,0.014068939093753107,0.048646847313161,0.041081308054131294,0.01838803427413498,0.03944845035550283,0.032183621966930705,0.00762096567028777,0.0,0.043645095774216214,0.0028402508251659567,0.01610703116633883,0.08204349547205368,0.08276899686029886,0.10511124197693585,0.14934301180557533,0.861171725226506,0.03920701252606068,0.057699083938996025,0.01755700537255971,0.013766604327637474,0.0421637670771565,0.0610234193601489,0.0045763872361809415,0.017312849892152284,0.016434669521914726,0.0681175837974195,0.03694477840642418,0.016111902353132805,0.026378584224241875,0.04695538556646619,0.04082015564784454,0.025164587011386932,0.023797909303704668,0.02821714091450317,0.010200010350948488,0.036505633999679314,0.015570826822990094,0.02128155862518592,0.022666471890810586,0.01949505741525935,0.011669730290865855,0.03404081865708786,0.029264731372329947,0.02467463701704965,0.010414665653948893,0.01985161008785947,0.05363745098797177,0.01960523149712256,0.08044476912070207,0.03479978120609429,0.03396247246632119,0.055171966609746985
28,'JinghuOperaViolin',1,0.03800521737418898,0.044372593329425065,0.040118018463861385,0.04494358042018857,0.027907908310325708,0.04619902845484423,0.01843293680778334,0.03890468516225331,0.054643150831702646,0.022757986961149817,0.04328947338516986,0.17851899123312706,0.052318739210511805,0.07255516995184079,0.06498963069281109,0.061639743156098825,0.06335677299418263,0.055623431000945904,0.050548771024073354,0.043645095774216214,0.0,0.04102372293572324,0.03954684020035402,0.10595181811073347,0.10667731949897867,0.12901956461561562,0.19298810757979154,0.904816821000722,0.06311533516474048,0.0321566122855593,0.04188830786548628,0.035220576071563765,0.04769384897432697,0.017846837190597282,0.039542045092404395,0.04341707023714935,0.039874478555929925,0.04467777476340431,0.07134306122373783,0.02775400911680058,0.05028690686292167,0.07041503901858155,0.0030793575573908848,0.06615292079893913,0.02689592675609019,0.021449265807973277,0.03925637261659234,0.08015072977389552,0.05921592259720631,0.027881849685476117,0.035781304145202926,0.030429031402240517,0.05531482606508207,0.024661790771424035,0.05285210240984348,0.06831973279126587,0.04044683851481457,0.030968753920922142,0.06409427346314607,0.024593495667753495,0.08341347701929418,0.030616108666310954,0.026188465086883495,0.01199538444019537
32,'Oboe',1,0.015520756350526547,0.08481658578578082,0.004674455406140504,0.023341407614086346,0.06891756096128097,0.040808373860395424,0.04385762218949224,0.04811054087071214,0.03235777511900279,0.03678433938051561,0.04369327658604863,0.1374952682974038,0.01578939585712379,0.050311576111406096,0.042784491963607264,0.02122828509930094,0.04106720859674282,0.03402125819484368,0.0102124396796877,0.0028402508251659567,0.04102372293572324,0.0,0.0179446673942518,0.08366225371329368,0.08438775510153884,0.106732608433404,0.15196438464406833,0.8637930980649989,0.04082577076730067,0.05485883311383007,0.01576225889835092,0.012931011674123962,0.03932351625199055,0.05818316853498293,0.003227089627725846,0.01915048612006526,0.0182723057498277,0.06634004621596835,0.03859569854710982,0.013271651527966848,0.02819758976731057,0.048793021794379166,0.03797990482267858,0.02512919786321589,0.020958723297144932,0.02559576807601019,0.011900592519178197,0.03912700683817229,0.01819219966148307,0.01844130780001996,0.020828835662897612,0.016873684576766374,0.014307856676360121,0.031419445818594884,0.03110236760024292,0.02729600985554262,0.012033423895188888,0.018232851846619474,0.05179981476005879,0.016983858658629582,0.07860713289278909,0.03217840836760131,0.03134109962782822,0.05242754231545136
32,'Oboe',2,0.005829253236369208,0.07659286986221732,0.022539874027278282,0.011079374587273427,0.06012818484311796,0.03269231904880201,0.035741567377898825,0.039994486059118727,0.024241720307409374,0.028664126724948873,0.035577221774455214,0.14634302709530725,0.02014277507269203,0.03305264214645925,0.026445397272392656,0.02946377901827905,0.02385424518880107,0.016076590800591883,0.018371647346470916,0.01610703116633883,0.03954684020035402,0.0179446673942518,0.0,0.06644929030535192,0.0671747916935971,0.0895170368102341,0.16081214344197178,0.8726408568629024,0.02361280735935892,0.04674277830223666,0.03366403653889854,0.005040095705248175,0.031207461440397138,0.05006711372338953,0.01514660192592261,0.011196793704357102,0.0013241308553375347,0.08422461496375833,0.03916709708591806,0.017014272202345308,0.010784379057540122,0.0309125112132,0.04026062514707785,0.041271618177725754,0.013337240216995188,0.018097574392380748,0.007080408478772566,0.04797476563607575,0.02703995845938653,0.01238943249024433,0.03877350305714941,0.009568455912494273,0.02437683314937514,0.022579413699271838,0.013349574604461923,0.03614376865344609,0.0082708743769948,0.035445815254561225,0.0697444821543106,0.017621942913323543,0.0965518002870409,0.02342194214418516,0.02249334082992475,0.04685954230167335
36,'Piano',1,0.06831997632505094,0.1249499688726925,0.08833670911943418,0.0627038961132775,0.11776331809791862,0.05977190235449801,0.08752483071607368,0.06707406936481473,0.05132130361310538,0.08319383114958366,0.0626623447255636,0.19291566672518037,0.06797455637830058,0.033396648158892685,0.040962187417922395,0.07079457206627178,0.04260698473273502,0.0511070007762846,0.07489220294621318,0.08204349547205368,0.10595181811073347,0.08366225371329368,0.06644929030535192,0.0,0.0007255013882451719,0.02307618814889831,0.14217034439061052,0.8536372568104481,0.042856602447792304,0.07382236160793267,0.09942451261164459,0.07075184859550206,0.05828704474609314,0.09809765757736144,0.08159589223127454,0.0660962017228519,0.06653465404889732,0.15000229992926203,0.04509871706562951,0.082729920812343,0.05566491124781181,0.035536779092151936,0.10597237803733173,0.10698456858729116,0.07905589135464329,0.08451834852355217,0.07184348512110518,0.11348283310537972,0.06963577208644116,0.0781011853804982,0.10448525594740328,0.07552278670849295,0.09011117301541831,0.08132661305570149,0.053099715700890004,0.08312269272925907,0.07166291090408146,0.10189510555991314,0.13545623504456447,0.08407123321867548,0.16226355317729477,0.07533570944442251,0.08042318961958707,0.11267295515158555
36,'Piano',2,0.06904547771329611,0.12567547026093767,0.08906221050767936,0.06342939750152267,0.1184888194861638,0.060478291044134415,0.08824438269119532,0.06777263433672535,0.05203416866727601,0.08391933253782884,0.06338784611380878,0.19361067285679165,0.06870005776654575,0.03412214954713786,0.04168768880616756,0.07152007345451696,0.043320546504796026,0.051832502164529774,0.07561770433445836,0.08276899686029886,0.10667731949897867,0.08438775510153884,0.0671747916935971,0.0007255013882451719,0.0,0.022381182017287064,0.1428653505222218,0.8543322629420594,0.043561984334238184,0.07452070721341934,0.10015001399988976,0.07145674342741488,0.05898347052465167,0.09879266370897268,0.08232139361951972,0.06682170311109706,0.06726015543714249,0.1507278013175072,0.04582421845387468,0.08345542220058817,0.05639041263605698,0.0362622804803971,0.10666817341001866,0.10771006997553634,0.07978139274288847,0.08524384991179734,0.07256898650935036,0.11419397443220049,0.07033100123311269,0.07879619151210947,0.10518026207901454,0.07624828809673813,0.0908366744036635,0.08205211444394667,0.05382521708913517,0.08381769886087032,0.0723579170356927,0.10262060694815833,0.13615124117617572,0.08479673460692065,0.1629777889706712,0.07606121083266769,0.08114869100783224,0.11339845653983072
36,'Piano',3,0.09138772282993309,0.14801771537757466,0.11140445562431635,0.08577164261815967,0.1408310646028008,0.08284809050339634,0.11060101886497199,0.09015025751371304,0.0743974917620037,0.10626157765446582,0.08573299322904954,0.2159918548740787,0.09104230288318275,0.05646439466377485,0.06402993392280455,0.09386231857115394,0.06568317288163333,0.07417474728116677,0.09795994945109536,0.10511124197693585,0.12901956461561562,0.106732608433404,0.0895170368102341,0.02307618814889831,0.022381182017287064,0.0,0.16524653253950886,0.8767134449593464,0.06593279059669062,0.09689854975683099,0.12249225911652677,0.09382803674440038,0.08136323289499146,0.12117384572625976,0.1046636387361567,0.08916394822773406,0.08960240055377948,0.17307004643414423,0.06816646357051166,0.10580221324149751,0.07873265775269396,0.0586045255970341,0.12904856618623006,0.13005955921687795,0.10212518125614739,0.10758609502843434,0.09491123162598736,0.13655902125427802,0.0927119602353395,0.10117737352939653,0.12756144409630163,0.09859053321337513,0.11317891952030047,0.10439435956058367,0.07616746220577217,0.10619888087815739,0.09473909905297977,0.12496285206479531,0.1585324231934628,0.10713897972355764,0.1853397413261931,0.09840345594930468,0.10349093612446923,0.1357407016564677
36,'Piano',4,0.1549828902056026,0.23678097042984914,0.15287008911593017,0.15138411488245848,0.22088194560534927,0.19274781237706695,0.19581022399164902,0.20004215566965788,0.18430369000020855,0.1887487240245839,0.19565736744674134,0.05074532233456985,0.14066936836927976,0.13461364514891114,0.1343667461695791,0.13134836442369272,0.13767983232464065,0.1559313195897973,0.14244049609550086,0.14934301180557533,0.19298810757979154,0.15196438464406833,0.16081214344197178,0.14217034439061052,0.1428653505222218,0.16524653253950886,0.0,0.7118287134209306,0.17583150566717073,0.2067902285463519,0.1510997997143053,0.16286429816141948,0.19125299185758424,0.21010862777074948,0.1539193990417563,0.15046807988092809,0.16213627429730934,0.1942228315318668,0.12164504635605372,0.16523409846299097,0.1522629398691718,0.13289486519379556,0.18990875002240068,0.12683518678085243,0.17292310794121324,0.17756015272007852,0.15373173496319922,0.11283737780589603,0.13377218498258522,0.17036864206005942,0.15720885000876206,0.1688380692208347,0.13767328151470948,0.18338383046266318,0.16062453327224008,0.12467380870409463,0.15254225817143988,0.16229345387523106,0.12889383411664548,0.1689482433026979,0.10957463056049739,0.1841427930116696,0.18330548427189652,0.2043919269595197
36,'Piano',5,0.8668116036265331,0.9486096838507797,0.8646988025368607,0.863212828303389,0.9327106590262798,0.9045765257979975,0.9076389374125795,0.9118708690905885,0.8961324034211392,0.9005774374455146,0.9074860808676718,0.7263026223381375,0.8524980817902104,0.8464423585698416,0.8461954595905096,0.8431770778446234,0.8495085457455712,0.8677600330107277,0.8542692095164314,0.861171725226506,0.904816821000722,0.8637930980649989,0.8726408568629024,0.8536372568104481,0.8543322629420594,0.8767134449593464,0.7118287134209306,0.0,0.8876602190881013,0.9186189419672824,0.8629285131352359,0.87469301158235,0.9030817052785148,0.9219341363773599,0.8657481124626868,0.8622967933018587,0.8739649877182399,0.9060515449527973,0.8334737597769842,0.8770628118839215,0.8640916532901023,0.844723578614726,0.9017374634433312,0.8386639002017829,0.8847518213621438,0.889388866141009,0.8655604483841298,0.8246660912268267,0.8456008984035157,0.88219735548099,0.8690355168555192,0.8806667826417652,0.84950199493564,0.8952125438835937,0.8724532466931706,0.836499317310705,0.8643699824859076,0.8741221672961615,0.8407225475375761,0.8807769567236284,0.821403343981428,0.8959715064326002,0.8951341976928271,0.9162206403804504
36,'Piano',6,0.02548349337905793,0.08211348592669951,0.045500226173441176,0.026856393729369724,0.07492683515192562,0.016916306709896238,0.044682398356957136,0.024217466917022434,0.008472184333037832,0.04035734820359065,0.019825861779570606,0.1613623893205062,0.03528978875060896,0.04128978400585201,0.04157513809641489,0.045121359052990646,0.03815985322814521,0.021392144265795318,0.03410551363337741,0.03920701252606068,0.06311533516474048,0.04082577076730067,0.02361280735935892,0.042856602447792304,0.043561984334238184,0.06593279059669062,0.17583150566717073,0.8876602190881013,0.0,0.030965759160140358,0.056588029665651594,0.027895246147709756,0.015430442298300838,0.05524105512956915,0.038759409285281536,0.026973812846453397,0.023698171102904314,0.10716581698326903,0.05424457414114995,0.03989343786634999,0.02379476603041492,0.04363014057719986,0.06311577558953943,0.06414808564129816,0.03621940840865028,0.04168186557755917,0.02900700217511219,0.07063199009796231,0.04205932068458548,0.03524458293270591,0.06162865349961099,0.03268630376249996,0.04727469006942531,0.03849013010970849,0.015772754913357192,0.05116313087864504,0.028806308456289148,0.05905862261392014,0.09259963259677217,0.04123475027268247,0.11941580463643303,0.03249922649842952,0.03758670667359406,0.06983647220559254
