% Distances between instruments for pitch 78 (F#5)
@RELATION distances

@ATTRIBUTE 'InstrumentId' NUMERIC
@ATTRIBUTE 'Instrument' STRING
@ATTRIBUTE 'StyleId' NUMERIC
@ATTRIBUTE 'Distance to instrument 3 (Bandura), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 4 (BanjoFramus), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 5 (Banjolin), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 9 (Bouzouki), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 10 (Cello), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 10 (Cello), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 10 (Cello), style 3' NUMERIC
@ATTRIBUTE 'Distance to instrument 10 (Cello), style 4' NUMERIC
@ATTRIBUTE 'Distance to instrument 10 (Cello), style 5' NUMERIC
@ATTRIBUTE 'Distance to instrument 10 (Cello), style 6' NUMERIC
@ATTRIBUTE 'Distance to instrument 10 (Cello), style 8' NUMERIC
@ATTRIBUTE 'Distance to instrument 12 (Clarinet), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 12 (Clarinet), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 15 (DallapeAccordion), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 16 (Dilruba), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 17 (Domra), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 19 (DungDkarTrumpet), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 23 (ElectricPiano), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 23 (ElectricPiano), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 23 (ElectricPiano), style 3' NUMERIC
@ATTRIBUTE 'Distance to instrument 23 (ElectricPiano), style 4' NUMERIC
@ATTRIBUTE 'Distance to instrument 23 (ElectricPiano), style 5' NUMERIC
@ATTRIBUTE 'Distance to instrument 23 (ElectricPiano), style 6' NUMERIC
@ATTRIBUTE 'Distance to instrument 24 (Erhu), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 25 (Flute), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 25 (Flute), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 25 (Flute), style 3' NUMERIC
@ATTRIBUTE 'Distance to instrument 25 (Flute), style 4' NUMERIC
@ATTRIBUTE 'Distance to instrument 25 (Flute), style 5' NUMERIC
@ATTRIBUTE 'Distance to instrument 25 (Flute), style 6' NUMERIC
@ATTRIBUTE 'Distance to instrument 25 (Flute), style 7' NUMERIC
@ATTRIBUTE 'Distance to instrument 25 (Flute), style 8' NUMERIC
@ATTRIBUTE 'Distance to instrument 26 (Fujara), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 27 (Horn), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 27 (Horn), style 3' NUMERIC
@ATTRIBUTE 'Distance to instrument 28 (JinghuOperaViolin), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 29 (Kantele), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 30 (Melodica), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 31 (MorinKhuurViolin), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 32 (Oboe), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 32 (Oboe), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 34 (Organ), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 34 (Organ), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 34 (Organ), style 3' NUMERIC
@ATTRIBUTE 'Distance to instrument 34 (Organ), style 4' NUMERIC
@ATTRIBUTE 'Distance to instrument 34 (Organ), style 5' NUMERIC
@ATTRIBUTE 'Distance to instrument 34 (Organ), style 6' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 3' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 4' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 5' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 6' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 7' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 8' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 9' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 10' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 11' NUMERIC
@ATTRIBUTE 'Distance to instrument 37 (Pinkillo), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 38 (PivanaFlute), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 39 (Saxophone), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 39 (Saxophone), style 3' NUMERIC
@ATTRIBUTE 'Distance to instrument 39 (Saxophone), style 4' NUMERIC
@ATTRIBUTE 'Distance to instrument 41 (Shakuhachi), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 42 (Sitar), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 45 (Trombone), style 4' NUMERIC
@ATTRIBUTE 'Distance to instrument 46 (Trumpet), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 46 (Trumpet), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 46 (Trumpet), style 3' NUMERIC
@ATTRIBUTE 'Distance to instrument 46 (Trumpet), style 4' NUMERIC
@ATTRIBUTE 'Distance to instrument 46 (Trumpet), style 5' NUMERIC
@ATTRIBUTE 'Distance to instrument 46 (Trumpet), style 6' NUMERIC
@ATTRIBUTE 'Distance to instrument 46 (Trumpet), style 7' NUMERIC
@ATTRIBUTE 'Distance to instrument 46 (Trumpet), style 8' NUMERIC
@ATTRIBUTE 'Distance to instrument 46 (Trumpet), style 9' NUMERIC
@ATTRIBUTE 'Distance to instrument 46 (Trumpet), style 10' NUMERIC
@ATTRIBUTE 'Distance to instrument 49 (Ukulele), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 50 (Viola), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 50 (Viola), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 50 (Viola), style 3' NUMERIC
@ATTRIBUTE 'Distance to instrument 50 (Viola), style 4' NUMERIC
@ATTRIBUTE 'Distance to instrument 50 (Viola), style 5' NUMERIC
@ATTRIBUTE 'Distance to instrument 50 (Viola), style 6' NUMERIC
@ATTRIBUTE 'Distance to instrument 50 (Viola), style 7' NUMERIC
@ATTRIBUTE 'Distance to instrument 50 (Viola), style 8' NUMERIC
@ATTRIBUTE 'Distance to instrument 50 (Viola), style 9' NUMERIC
@ATTRIBUTE 'Distance to instrument 51 (Violin), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 51 (Violin), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 51 (Violin), style 3' NUMERIC
@ATTRIBUTE 'Distance to instrument 51 (Violin), style 4' NUMERIC
@ATTRIBUTE 'Distance to instrument 51 (Violin), style 5' NUMERIC
@ATTRIBUTE 'Distance to instrument 51 (Violin), style 6' NUMERIC
@ATTRIBUTE 'Distance to instrument 51 (Violin), style 7' NUMERIC
@ATTRIBUTE 'Distance to instrument 51 (Violin), style 8' NUMERIC
@ATTRIBUTE 'Distance to instrument 51 (Violin), style 9' NUMERIC
@ATTRIBUTE 'Distance to instrument 51 (Violin), style 10' NUMERIC
@ATTRIBUTE 'Distance to instrument 52 (Flugelhorn), style 1' NUMERIC

@DATA
25,'Flute',1,0.020459224586863757,0.12946267703171818,0.10288515167829866,0.0507824394329695,0.03928208914011526,0.0633535964693262,0.041317329902893545,0.03297730101764267,0.031160110212385253,0.033521862865464165,0.07331271096165064,0.0313461249025295,0.01478388274191301,0.11117781464346395,0.057918277802572395,0.11417900906041849,0.08133147864567679,0.08694185786437685,0.06794641329405561,0.10133692350920474,0.07718668604547439,0.040067399272592445,0.09773504617373631,0.05794378854768032,0.0,0.03803174949842622,0.0534188922971496,0.04278878694806835,0.04365035493624129,0.04442637826776935,0.035546905628429264,0.026661165103849114,0.050127962428452744,0.02257742867600644,0.06758874292252243,0.08682960189905357,0.06405588813452504,0.07620336424568978,0.06703071372605775,0.03973728958529577,0.061076353987004096,0.06317533603380035,0.05268219799242946,0.040166259912664114,0.06756149241345737,0.06129417617079011,0.04929972313730413,0.06957360208363783,0.07161250536932351,0.056674240097802274,0.07262240039527251,0.05563728863225473,0.061453640230246596,0.09613565867386448,0.09558883166976016,0.08666140523330733,0.0762549229859678,0.09856518950165094,0.052011372884998276,0.047768225972118085,0.08559405665805007,0.045362224042086084,0.0550175242946063,0.06945823089800848,0.11996842023118155,0.06853582391796971,0.03748082798865549,0.03226524578604187,0.04457685684854298,0.029352988089042905,0.046909392898220874,0.10326194231200292,0.08819212100062622,0.07112896684810455,0.04284039123171599,0.06693839844790078,0.14138905967262225,0.012610157963847646,0.044190676027576876,0.015789080196762915,0.03886196206455045,0.03155067911072353,0.05570123864964252,0.07446727558686317,0.07652147180866732,0.0874627198000371,0.06791201926473953,0.04722248129220197,0.03904125567387665,0.06833987700518768,0.055876911743834225,0.07246896105667903,0.06293224277262376,0.08640540387996894,0.0852305950550973,0.1160478690425814,0.042691311201600794
25,'Flute',2,0.046668638132970675,0.09143092753329198,0.06485340217987245,0.020543153919343984,0.022872222553784783,0.025355074836928834,0.04261201665575909,0.03956815858659998,0.04107216574045897,0.01441697313763366,0.03528096146322441,0.02363468881620744,0.04285289700164254,0.07314606514503774,0.03356409063760396,0.076164880903988,0.043299729147250554,0.04891010836595063,0.056884077323117684,0.06334464194120204,0.03917573417884616,0.06629895992037106,0.05971587640320405,0.02866490079253821,0.03803174949842622,0.0,0.015414644480149555,0.004804723698630696,0.005618605437815074,0.006437663849360574,0.016623334180303956,0.052870578649956035,0.020866051209024936,0.03399696677207873,0.02955699342409621,0.06304484061614955,0.026055250403096943,0.0501689181191049,0.02899896422763154,0.018253439440618826,0.023044604488577883,0.02514358653537413,0.01465044849400324,0.002758994407334446,0.02952974291503115,0.023262426672363893,0.01126797363887791,0.04335103381194052,0.04540172568874514,0.05250082305936607,0.04641039247144881,0.09366903813068095,0.024470620744107233,0.058105652537986385,0.05759087053207782,0.048665786347067364,0.03824728087367977,0.06057810968111931,0.04057897199306459,0.02680530544064134,0.050074797578620746,0.03067653154839575,0.02966356716440356,0.034963435197381286,0.08195922409571053,0.030504074419543486,0.0017821532047468394,0.03240510260197466,0.0065850876102939125,0.049292461739795325,0.008877643399794653,0.06993267619365529,0.07677675105096918,0.050986900089693,0.025304246845941642,0.02890664894947455,0.10335731017419603,0.03354465766445262,0.010508015068010258,0.025962523788525507,0.019167597828789146,0.022416639748729223,0.0401691640059094,0.03647433642232035,0.0384897223102411,0.049430970301610866,0.029880269766313305,0.04016612494933781,0.02476232973645484,0.04204497729757626,0.08213429994994013,0.04122039513751904,0.03484849602950686,0.04837365438154273,0.04719884555667109,0.07801611954415517,0.020838473144617082
25,'Flute',3,0.04424573631781074,0.07604378473456859,0.04946625938114907,0.01812025210418404,0.02044932073862484,0.018866576631520426,0.04016161315917296,0.03711775509001386,0.03862176224387285,0.029815202520756937,0.019893818664501035,0.02214600900326351,0.058267541481792084,0.06687120222015093,0.031141188822444016,0.0607601167632689,0.035291856188651514,0.033522965567227246,0.054456111719126434,0.047929997461052476,0.023767793748324797,0.06385391100353942,0.04431615387658672,0.026241998977378268,0.0534188922971496,0.015414644480149555,0.0,0.010630105349081242,0.01024773991068767,0.008992514029380245,0.018189935504541194,0.0504476768347961,0.01844314939386499,0.03154656327549261,0.02679853146693209,0.060621938800989594,0.02424764584998815,0.04774601630394496,0.021785349865798404,0.0158030359440327,0.007657461689854508,0.009756443736650751,0.0012985059341311517,0.01325263238448548,0.019025049783330035,0.013191760051795218,0.006822037614942343,0.045773935627100464,0.04782462750390509,0.06789359836757186,0.04883329428660874,0.10905618092940432,0.02692102424069336,0.04271676637671488,0.04217622605192826,0.0332511418669178,0.022836030688818194,0.045163465200969755,0.03815607017790464,0.024382403625481396,0.04762439408203462,0.028253629733235804,0.027240665349243614,0.03254053338222134,0.06654952793403196,0.01511693162082011,0.01593862181910341,0.04780175540868406,0.008842035448606622,0.04686955992463538,0.006668757105347616,0.06748227269706915,0.07432634755438305,0.04853649659310686,0.02285384334935552,0.013519506150751181,0.08797016737547265,0.04090328984009665,0.012930916883170199,0.04137716826867506,0.016717194332203023,0.021868213186426056,0.037718760509323275,0.03219898312127601,0.023102579511517726,0.03801712376642823,0.014493126967589934,0.03771572145275168,0.022311926239868718,0.039622075482416315,0.07968389645335401,0.0387974933223591,0.03239809253292074,0.03298651158281935,0.03181170275794771,0.06417686412098815,0.01841434424933425
25,'Flute',4,0.04816155885402732,0.08667389008364984,0.06009636473023031,0.022036074640400628,0.024365143274841423,0.02277667298313435,0.04406183334287778,0.041022800361004835,0.042517400212527055,0.019205281739238078,0.03052392401358227,0.02512760953726409,0.04765762070027323,0.07078702475636753,0.03505701135866061,0.07139022211235013,0.0392076787248681,0.04415307091630849,0.05837193425534302,0.05854813656113639,0.03439789909740604,0.067769733539756,0.05494625922566796,0.030157821513594852,0.04278878694806835,0.004804723698630696,0.010630105349081242,0.0,0.0026075303970072646,0.0019888573827024315,0.0181162549013606,0.05436349937101268,0.022358971930081583,0.03544935133541951,0.030714354003148675,0.06453776133720619,0.021267101186456683,0.051661838840161546,0.025701172402014996,0.019713423679975677,0.018287567038935748,0.02038654908573199,0.009893411044361105,0.004222441012572814,0.02477270546538902,0.018505389222721758,0.006510936189235776,0.04187097940546384,0.04390988269114952,0.05728367758605299,0.04491977771709852,0.09842607558032308,0.02302538627203915,0.05334687172579613,0.05280004472169181,0.04387261828523897,0.033466136037899434,0.05577640255358257,0.04207189271412123,0.02829822616169798,0.05153753159535296,0.03216945226945239,0.031156487885460202,0.036456355918437926,0.0771796332831132,0.02574703696990135,0.005328701037584552,0.0371918346271652,0.0017880699004746176,0.05078538246085198,0.004120605950152518,0.07139573519927779,0.07822447263453465,0.0524485240549201,0.026753082550942147,0.024149611499832423,0.09860027272455389,0.03503757838550927,0.009027807932921432,0.030767247487156202,0.02061283230085723,0.023863640372937617,0.04162866351128109,0.03610349700503539,0.03373268486059896,0.04467393285196874,0.025123232316671174,0.04161135942140589,0.026207564208522927,0.0435378980186329,0.08357953442200822,0.042713315858575684,0.03630091522941773,0.04361661693190059,0.042441808107028946,0.07325908209451304,0.022330166785550835
25,'Flute',5,0.05070399748368526,0.08624177775428181,0.05966659958108662,0.02434739860467473,0.026891115785748394,0.025369744997181903,0.046664781524834435,0.04362092345567534,0.04512493060953432,0.020035578575448732,0.02966235602540934,0.027641713758065557,0.04817872284715627,0.07289516803603305,0.03734886956512221,0.0709979763345261,0.04168103044923102,0.043730639919512475,0.06093684219219303,0.058177737371740146,0.03400882960938427,0.07035172478944642,0.05454897183374216,0.032265964793260375,0.04365035493624129,0.005618605437815074,0.01024773991068767,0.0026075303970072646,0.0,0.0012707592798986867,0.020385651894984615,0.05676400029351752,0.024727693134096684,0.038049731641154085,0.032822497282814195,0.06679242932216757,0.020888345833635056,0.053936195336833886,0.02780931568168051,0.022306204309694173,0.01742599905076281,0.01952498109755905,0.00905192818356475,0.006811759276409794,0.025049015599212143,0.019240811077151965,0.0056493682010628375,0.03974996981121836,0.04180066168802298,0.05811942849718115,0.04280932847072664,0.09928764356849602,0.020825927938384486,0.0529387479685245,0.05242396596261594,0.04349888177760547,0.03308037630421789,0.055411205111657424,0.04418003599378675,0.0304063694413635,0.05412756244769609,0.034277595549117905,0.03341123323377273,0.03898477581869211,0.07679231952624864,0.02488546898172841,0.0061695269475858,0.03802370803978974,0.0026895155646638144,0.05332761165373729,0.005178720815828181,0.07398544106273063,0.08082951592004452,0.05503966495876833,0.029357011715016992,0.023288043511659483,0.0981502811691798,0.037530368708159456,0.006906951067288096,0.03139900050555683,0.023220362697864497,0.026469404617804573,0.044221928874984745,0.03870215148693748,0.032871116872426026,0.04427296589833656,0.024671441196529975,0.044218889818413154,0.02881509460553019,0.045874259984373535,0.08618706481901549,0.045056246825622294,0.03890126089858221,0.04275504894372765,0.041580240118856006,0.07273471763507068,0.02489123801369243
25,'Flute',6,0.05014576506775862,0.08503629876394884,0.05845877341052932,0.024020280854131937,0.026349349488572735,0.024760879196865662,0.04604610851052959,0.043007006574736155,0.04450625759522949,0.020838221889967954,0.028886332693881283,0.0271118157509954,0.04929056085100311,0.07277123097009884,0.03704121757239192,0.06975263079264914,0.04119188493859941,0.04251547959660749,0.06035614046907434,0.056910545241435385,0.032760307777705035,0.06975393975348732,0.053308667905966965,0.03214202772732617,0.04442637826776935,0.006437663849360574,0.008992514029380245,0.0019888573827024315,0.0012707592798986867,0.0,0.02010046111509191,0.056347705584743994,0.024343178143812896,0.03743355754915082,0.03269856021687999,0.06652196755093749,0.019629509866755688,0.05364604505389286,0.027685378615746308,0.02169762989370699,0.016649975719234753,0.018748957766030996,0.008255819724660109,0.0062066472263041265,0.02492507853327794,0.019091788801743118,0.00487334486953478,0.0398821220227614,0.04192459875395719,0.05891661773678286,0.042933265536660846,0.10006366690002409,0.021036528889336718,0.051709280406095126,0.051162453401990805,0.04223502696553797,0.03182854471819844,0.054140445831758734,0.04405609892785254,0.030282432375429293,0.053521737809084265,0.034153658483183705,0.033140694099191514,0.03844056213216924,0.0755420419634122,0.024109445650200356,0.006961641188314428,0.03882477477789508,0.002073897370199263,0.052769588674583284,0.0047348389065335035,0.07337994141300909,0.0802108429057397,0.05443273026865141,0.028738338700712157,0.02251202018013142,0.09696268140485291,0.03702178459924058,0.007038950550219,0.03240018763788608,0.02260168968355966,0.025850731603499738,0.0436128697250124,0.0380877032187667,0.03209509354089796,0.04391715251637613,0.023485640996970175,0.043600216804108326,0.028196421591225356,0.04552210423236421,0.08556839180471065,0.044697522072307004,0.038285121443149044,0.04197902561219959,0.04080421678732795,0.07162149077481204,0.024314372999282147
25,'Flute',7,0.03031834558870065,0.09418397334813533,0.06760879517494013,0.015277460775190316,0.006505463890763777,0.028130365861320467,0.026279129629849813,0.023235271560690718,0.024739278714549704,0.02390422393668849,0.03776580533322136,0.007256061863080945,0.04007760597725089,0.0756309090150347,0.022393833386980727,0.07894017192837964,0.04598852774798642,0.05167283551336599,0.04055119029720842,0.06611993296559367,0.0419510252032378,0.049966072894461803,0.06249116742759569,0.022396882919251054,0.035546905628429264,0.016623334180303956,0.018189935504541194,0.0181162549013606,0.020385651894984615,0.02010046111509191,0.0,0.0363783483985329,0.014680381010414552,0.017664079746169466,0.03204183729409316,0.051282696270624296,0.038448078215132166,0.04066141812030883,0.03148380809762849,0.004513767592960981,0.025529448358574833,0.027628430405371076,0.01713529236400019,0.013893813888787784,0.0320145867850281,0.025747270542360843,0.020704521144265485,0.059974367992244475,0.062025059869049104,0.05001597918936912,0.06303372665175276,0.09118419426068398,0.0410503261194106,0.060880943562378026,0.060366161556469455,0.051441077371459,0.04102257189807141,0.06335340070551095,0.023955637812760628,0.012221320343688823,0.050367784888339935,0.014053197368091791,0.019470618666177036,0.03417034817620939,0.08473451512010217,0.03298891828954043,0.018405487385050795,0.029920258731977716,0.018026563744892646,0.03294195975875267,0.015365622208558407,0.0680353455534025,0.06044386402505991,0.0359038051298995,0.008971359820032379,0.031391492819471505,0.10609247676303334,0.022936747664581623,0.027131349248314212,0.023295551197744804,0.0036534782505148644,0.006083752722819959,0.02383627698000013,0.03924962744671199,0.04097456618023805,0.051986436773675544,0.0326136367903835,0.023833237923428535,0.008429442710545576,0.032859936348875025,0.06580141292403087,0.03699558940167236,0.027716285819734936,0.05085849825153968,0.04968368942666804,0.08067691322892422,0.007436079807689101
25,'Flute',8,0.008225668164284808,0.11168173948331532,0.08510656131012012,0.032864403868601025,0.029998356096171252,0.04562813199650045,0.023601741597976886,0.015256887625439863,0.013449392533529647,0.06015146840634058,0.055394675397282156,0.029235889833748595,0.022579839842070914,0.09325977907909548,0.04000024223820392,0.0964379380635596,0.0634862938831664,0.06917060164854598,0.050192784744032305,0.08361769910077366,0.061564524773834894,0.018261666500266643,0.07998893356277566,0.04002575298331184,0.026661165103849114,0.052870578649956035,0.0504476768347961,0.05436349937101268,0.05676400029351752,0.056347705584743994,0.0363783483985329,0.0,0.03220992686408426,0.018914148035593166,0.04967070735815395,0.06891156633468509,0.07469532268478424,0.0582853286813213,0.04911267816168929,0.034650075691037,0.04540491006311848,0.05081829198079462,0.05155933786198719,0.05014105835843987,0.049643456849088906,0.04337614060642164,0.05708286954279838,0.09622161246189655,0.09827230433870117,0.08330929971359617,0.09928097112140484,0.07355532419662321,0.07729757058906268,0.078378709697558,0.07786392769164945,0.06893884350663898,0.06249628783334149,0.08085116684069092,0.0340933373206298,0.029850190407749614,0.06786555102351992,0.02744418847771761,0.03709948873023783,0.05166811431138937,0.10223228125528216,0.05061778835360123,0.054652731854702874,0.05889642790333215,0.05427380821454473,0.011576680795054917,0.05161286667821049,0.08553311168858246,0.07047862779926277,0.053401571265079474,0.027610416820070528,0.04902036288353231,0.1235902428982133,0.01932592098550341,0.0633785937179663,0.04224292741509916,0.03375120525860825,0.030499858998075058,0.03797596752647287,0.056747393581891965,0.05860343624429884,0.06954468423566862,0.05011140292556348,0.029511763613346353,0.028161323847026087,0.05042184144081921,0.029423064525497974,0.054550925492310554,0.04521405195491491,0.06848736831560047,0.06731255949072883,0.09817467936410418,0.03203333258546184
26,'Fujara',1,0.04043559502836907,0.07950359233772078,0.05292841416452559,0.0006544770045167613,0.01084587328833748,0.013449984850905919,0.02193708839073775,0.018893230321578653,0.020397237475437636,0.028146940965409473,0.02318474853319789,0.018781837525923238,0.05475798698766545,0.061049852215011226,0.012698039428579022,0.06425979091796508,0.03130814673757187,0.03699245450295144,0.03620914905809635,0.05143955195517912,0.029559997332903796,0.04562403165534973,0.04781078641718114,0.007815826119227579,0.050127962428452744,0.020866051209024936,0.01844314939386499,0.022358971930081583,0.024727693134096684,0.024343178143812896,0.014680381010414552,0.03220992686408426,0.0,0.027550533752446302,0.017460780494069694,0.042178789407124606,0.04269079524385314,0.029302866910079963,0.01690275129760502,0.010390672843156968,0.013368602903697652,0.018781984821373787,0.01952303070256636,0.01813653091750877,0.017433529985004633,0.011166213742337375,0.02504656238337755,0.06421708502096546,0.06626777689777008,0.06459703598939259,0.06727644368047374,0.10576525106070746,0.04529304314813159,0.046200562551963475,0.045685780546054905,0.03676069636104445,0.0304917603924104,0.0486730196950964,0.019712920784039648,0.0059392542316163985,0.035687403877925385,0.009810480339370809,0.008797515955378619,0.019489967165794833,0.07005413410968762,0.018407861489516966,0.022648204413771775,0.044501315532001186,0.02226928077361363,0.028599918519640607,0.01960833923727939,0.05335496454298794,0.05610182278594785,0.030311971824671654,0.007287571196736738,0.016810436019448035,0.09141209575261877,0.03751780446460509,0.0313740662770352,0.03787660799776827,0.011266250141344658,0.0185772833177292,0.01949423574088806,0.024569246436297435,0.02639350938021458,0.03733475737158435,0.017933255779968946,0.01949119668431647,0.01109180702810199,0.02117892608855132,0.0614593716849188,0.022340998628226295,0.014173567764485528,0.03627744145151621,0.035102632626644564,0.06599653221850967,0.007436651226851946
27,'Horn',1,0.012943002951999393,0.10688524835571174,0.08030772300229223,0.02820501075696306,0.01670466046410882,0.040776167793319766,0.018742469103109186,0.01039987234163624,0.008590120038661947,0.041261441431436986,0.05073528228564419,0.010408017883088521,0.027439112336938614,0.08860038596745752,0.03534084912656596,0.09160158038441206,0.05875404996967034,0.0643644291883704,0.04536898461804919,0.07875949483319832,0.05460925736946795,0.032320382204336494,0.07515761749772988,0.03536635987167388,0.02257742867600644,0.03399696677207873,0.03154656327549261,0.03544935133541951,0.038049731641154085,0.03743355754915082,0.017664079746169466,0.018914148035593166,0.027550533752446302,0.0,0.04501131424651599,0.06425217322304712,0.055790599039908816,0.053625935569683335,0.044453285050051326,0.017159860909289334,0.03849892531099767,0.040597907357793915,0.03284506920962376,0.031237972364744283,0.04498406373745093,0.038716747494783675,0.03836860089043495,0.07731318064961065,0.07935815630310801,0.06441381866377509,0.08036682308581167,0.07821471730826117,0.05846758751618597,0.07355822999785804,0.07301140299375372,0.06408397655730089,0.05367749430996135,0.07599189434582322,0.02943394420899184,0.025190797296111653,0.06301662798204365,0.022784795366079646,0.03244009561859987,0.04688080222200205,0.09739099155517511,0.04595839524196327,0.0357521758060087,0.04000482435201468,0.035360216076490265,0.015336031125432458,0.032871010825325904,0.08068451363599649,0.06561935530439507,0.04855153817209811,0.02026651141404984,0.04436096977189433,0.1188116309966158,0.010074860695243172,0.04447000917706825,0.023528658762735733,0.016291971890827144,0.011585710962481892,0.033123809973636086,0.05188984691085674,0.05394404313266088,0.06488529112403064,0.04533459058873309,0.024652491118478656,0.016471265500153345,0.04576244832918125,0.0481373331778614,0.0498915323806726,0.04035481409661731,0.06382797520396251,0.06265316637909087,0.09347044036657497,0.020113882525594356
27,'Horn',3,0.05789637552243876,0.06544945539218701,0.03887427721899181,0.01680630348955293,0.02830665378240717,0.007937681020014324,0.026271413019628886,0.034611441904879754,0.03643144158502767,0.04397396656172987,0.010524419109561674,0.036242618019992935,0.0721171108334374,0.04665679218732255,0.009670465119950036,0.0502056539724313,0.01725400979203809,0.02816020758706843,0.031260410533565174,0.037385415009645345,0.03791537940597089,0.04067529313081856,0.03375664947164735,0.009644954374842113,0.06758874292252243,0.02955699342409621,0.02679853146693209,0.030714354003148675,0.032822497282814195,0.03269856021687999,0.03204183729409316,0.04967070735815395,0.017460780494069694,0.04501131424651599,0.0,0.03711599766353971,0.05104617731692024,0.024259763678206026,0.005013181601133682,0.02785145333722666,0.021059407434681567,0.026773215035099645,0.027637919978660455,0.027422483009858317,0.007773481683602051,0.013606771415136868,0.03268321735828702,0.07257246709403255,0.07462315897083717,0.08205781648346228,0.07563182575354084,0.12322603155477714,0.05364842522119868,0.0321464256064297,0.03163164360052113,0.028440660218137948,0.03884714246547749,0.034618882749562624,0.015577370037524152,0.01982051695040434,0.024451130789068243,0.022226518880436346,0.012571218627916126,0.009308344160064258,0.055999997164153846,0.015072284431310775,0.03100358648683887,0.06196209602607087,0.030624662846680722,0.038235754833479525,0.027963721310346485,0.04430900940410278,0.05115308426141666,0.025363233300140477,0.02474835169080643,0.019636354462627546,0.077357958807085,0.05497858495867478,0.03972944835010229,0.05533738849183797,0.02872703063541435,0.036038063811798894,0.014545497216356887,0.01051510949076366,0.011610145149260622,0.02325191881772722,0.01612568220549784,0.02037067692751032,0.028552587522171685,0.016197828325745678,0.056510633160387624,0.015379815166994435,0.009224829239954352,0.021409501935913705,0.01922965567971089,0.05194239527297587,0.02489743172092164
