% Distances between instruments for pitch 36 (C2)
@RELATION distances

@ATTRIBUTE 'InstrumentId' NUMERIC
@ATTRIBUTE 'Instrument' STRING
@ATTRIBUTE 'StyleId' NUMERIC
@ATTRIBUTE 'Distance to instrument 3 (Bandura), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 6 (Bass), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 6 (Bass), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 7 (Bassoon), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 7 (Bassoon), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 10 (Cello), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 10 (Cello), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 10 (Cello), style 3' NUMERIC
@ATTRIBUTE 'Distance to instrument 10 (Cello), style 4' NUMERIC
@ATTRIBUTE 'Distance to instrument 10 (Cello), style 5' NUMERIC
@ATTRIBUTE 'Distance to instrument 10 (Cello), style 6' NUMERIC
@ATTRIBUTE 'Distance to instrument 10 (Cello), style 7' NUMERIC
@ATTRIBUTE 'Distance to instrument 10 (Cello), style 8' NUMERIC
@ATTRIBUTE 'Distance to instrument 10 (Cello), style 9' NUMERIC
@ATTRIBUTE 'Distance to instrument 11 (CeylonGuitar), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 13 (Contrabassoon), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 14 (Cumbus), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 15 (DallapeAccordion), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 18 (Drums), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 18 (Drums), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 18 (Drums), style 3' NUMERIC
@ATTRIBUTE 'Distance to instrument 18 (Drums), style 4' NUMERIC
@ATTRIBUTE 'Distance to instrument 18 (Drums), style 5' NUMERIC
@ATTRIBUTE 'Distance to instrument 18 (Drums), style 6' NUMERIC
@ATTRIBUTE 'Distance to instrument 18 (Drums), style 7' NUMERIC
@ATTRIBUTE 'Distance to instrument 18 (Drums), style 8' NUMERIC
@ATTRIBUTE 'Distance to instrument 18 (Drums), style 9' NUMERIC
@ATTRIBUTE 'Distance to instrument 18 (Drums), style 10' NUMERIC
@ATTRIBUTE 'Distance to instrument 18 (Drums), style 11' NUMERIC
@ATTRIBUTE 'Distance to instrument 18 (Drums), style 12' NUMERIC
@ATTRIBUTE 'Distance to instrument 21 (ElectricBass), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 21 (ElectricBass), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 21 (ElectricBass), style 3' NUMERIC
@ATTRIBUTE 'Distance to instrument 21 (ElectricBass), style 4' NUMERIC
@ATTRIBUTE 'Distance to instrument 21 (ElectricBass), style 5' NUMERIC
@ATTRIBUTE 'Distance to instrument 21 (ElectricBass), style 6' NUMERIC
@ATTRIBUTE 'Distance to instrument 21 (ElectricBass), style 7' NUMERIC
@ATTRIBUTE 'Distance to instrument 23 (ElectricPiano), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 23 (ElectricPiano), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 23 (ElectricPiano), style 3' NUMERIC
@ATTRIBUTE 'Distance to instrument 23 (ElectricPiano), style 4' NUMERIC
@ATTRIBUTE 'Distance to instrument 23 (ElectricPiano), style 5' NUMERIC
@ATTRIBUTE 'Distance to instrument 23 (ElectricPiano), style 6' NUMERIC
@ATTRIBUTE 'Distance to instrument 26 (Fujara), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 27 (Horn), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 27 (Horn), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 27 (Horn), style 3' NUMERIC
@ATTRIBUTE 'Distance to instrument 29 (Kantele), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 34 (Organ), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 34 (Organ), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 34 (Organ), style 3' NUMERIC
@ATTRIBUTE 'Distance to instrument 34 (Organ), style 4' NUMERIC
@ATTRIBUTE 'Distance to instrument 34 (Organ), style 5' NUMERIC
@ATTRIBUTE 'Distance to instrument 34 (Organ), style 6' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 3' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 4' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 5' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 6' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 7' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 8' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 9' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 10' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 11' NUMERIC
@ATTRIBUTE 'Distance to instrument 39 (Saxophone), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 40 (ScaleChangerHarmonium), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 44 (Tanbur), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 45 (Trombone), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 45 (Trombone), style 3' NUMERIC
@ATTRIBUTE 'Distance to instrument 45 (Trombone), style 4' NUMERIC
@ATTRIBUTE 'Distance to instrument 47 (Tuba), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 47 (Tuba), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 47 (Tuba), style 3' NUMERIC

@DATA
3,'Bandura',1,0.0,0.1049355863999321,0.08032850968707765,0.032846403176953184,0.05350608515680242,0.12455718910865965,0.02211257955353806,0.12482856665886781,0.020795330457771214,0.021987028623467908,0.018180289789224802,0.018214610662499523,0.08072483736162749,0.05944271516422598,0.03794398915165211,0.04951314784570637,0.10928737285359517,0.11514150314251925,0.11054112441490362,0.11283904742257682,0.11278838835604106,0.07991717963337366,0.11064352612099855,0.10050407931147547,0.10673689407404817,0.11781258553841574,0.10036999624267402,0.11027082605147244,0.0867266408416566,0.11261112334147612,0.013864025427603968,0.015217865433050445,0.015187315196305807,0.01273322740187645,0.012069131021745,0.049858373332687604,0.012357243743734718,0.00346928824614009,0.07171570062321042,0.013697987470181633,0.012558578279425442,0.059742134620461664,0.01935787857350932,0.16549936992064831,0.038625355566056535,0.04975667474371451,0.029500239013443508,0.007203851158103308,0.15778896470393572,0.11824839655794829,0.03135534451208006,0.03438499974869375,0.02314009709124484,0.03074036165508881,0.01400780377268001,0.045763428759124,0.08437305353547646,0.014109375173671565,0.11761368307361057,0.006221831940189198,0.07378230994758465,0.0034526435682063184,0.02682492061485701,0.17293293530988094,0.0297561449157258,0.1158102401992205,0.06702957633272809,0.13652868263894183,0.04912623881291776,0.04332289792451751,0.025107673999305833,0.04329066569251095,0.0497147654730066,0.049744420732184276
6,'Bass',1,0.1049355863999321,0.0,0.024607076712854437,0.07331866800846128,0.05142950124312967,0.021428059711502898,0.09429011405577682,0.021856679602164964,0.09265548460534033,0.09402157744593147,0.09020878622245697,0.09042961999693838,0.024341451628452884,0.04549287123570611,0.1428795755515842,0.08099182666348652,0.038478782942462465,0.11197467854464797,0.21547671081483574,0.21777463382250892,0.20175546332262898,0.18485276603330578,0.21538936651030136,0.20543966571140757,0.2115350495912467,0.2223753099453857,0.2053055826426061,0.21517209277992136,0.19164814273861222,0.21754670974140825,0.11879961182753607,0.12015345183298254,0.1201229015962379,0.11766881380180855,0.1170047174216771,0.07319190494576579,0.11729283014366682,0.10840487464607218,0.0678786822187863,0.11860063895133326,0.11728996637991417,0.08796106267108748,0.0861985997810652,0.09415735088218026,0.07017516802168443,0.06283250375100889,0.07880503917935143,0.09806475694524013,0.08698037479280302,0.04743980664681558,0.07359927546412527,0.10037161125860909,0.09207547855673182,0.07433130217600521,0.09109646389745389,0.07090467264999363,0.03519738665263699,0.09107647752722453,0.014641796016907732,0.11115741834012129,0.03587275123481882,0.1083882299681384,0.08989562593458254,0.10212434539874822,0.10294569956962624,0.044730824823674,0.08719177675834862,0.06572009272780911,0.10415923392704647,0.08378438923811166,0.07982791240062627,0.061644920707421134,0.05522082092692549,0.06600935518079012
6,'Bass',2,0.08032850968707765,0.024607076712854437,0.0,0.05045950697364351,0.028374935134662327,0.04428722074632068,0.07575728830679894,0.044715840636982744,0.0744400392110321,0.07563173737672878,0.07182499854248568,0.0718593194157604,0.007869062853432418,0.02107859862702438,0.11827249883872977,0.05638474995063208,0.055642664100334305,0.08747827547485006,0.1908696341019813,0.19316755710965447,0.17714838660977458,0.16024568932045133,0.19078228979744694,0.18083258899855315,0.18692797287839225,0.1979253115603008,0.18069850592975167,0.1905650160670669,0.16704106602575775,0.19293963302855377,0.09419253511468162,0.09554637512012809,0.09551582488338346,0.0930617370889541,0.09239764070882266,0.048584828232911347,0.09268575343081237,0.08379779793321775,0.04327160550593187,0.09399356223847881,0.09268288966705973,0.06335398595823304,0.06159152306821077,0.11163887750219482,0.04556809130883,0.03822542703815445,0.054197962466497,0.07345768023238569,0.10414425595067485,0.0646036878046874,0.05219714952851224,0.07576453454575464,0.06746840184387738,0.04972422546315077,0.06786829619113348,0.05199287581408515,0.016285589816728504,0.06796986759212505,0.037500957051725514,0.08655034162726687,0.02013760119432377,0.08378115325528397,0.0652885492217281,0.11928822655662007,0.0783386228567718,0.06194974778076703,0.06308553017747635,0.08288397388568096,0.07955215721419205,0.05917731252525721,0.05621299608680292,0.0370378439945667,0.030613744214071054,0.041402278467935684
7,'Bassoon',1,0.032846403176953184,0.07331866800846128,0.05045950697364351,0.0,0.022084571838981177,0.09474672771996417,0.05217442966843842,0.09517534761062624,0.05053980021800192,0.051905893058593056,0.04809310183511855,0.04831393560959996,0.048977216380008404,0.02938090834661912,0.0707903923286053,0.02190241987071127,0.08182395211528326,0.08735162509595823,0.1433875275918568,0.14568545059953,0.12966628009965012,0.11276358281032685,0.14330018328732247,0.13335048248842865,0.13944586636826775,0.1502861267224068,0.13321639941962723,0.14308290955694244,0.11955895951563328,0.14545752651842933,0.04671042860455715,0.048064268610003624,0.04803371837325899,0.04557963057882963,0.04491553419869818,0.022394952594375687,0.0452036469206879,0.03631569142309327,0.044252279884898514,0.04651145572835435,0.045200783156935265,0.03227871388214976,0.014109416558086304,0.13750252005500105,0.011161934827744621,0.02229325400540259,0.006715855956372534,0.03786045602512685,0.13032554396562382,0.09078497581963636,0.02899326197708231,0.028282428035630178,0.0199862953337529,0.025594724370666316,0.04466440863970356,0.028788988262655215,0.05471983448723491,0.04476598004069512,0.08796046402536901,0.03906823511714238,0.04631888920927273,0.0362990467451595,0.01780644271160363,0.145469514571569,0.030856516346647333,0.0880759939964948,0.03884954179724142,0.10906526190062991,0.03207005070406757,0.015859477186205593,0.016222655627749227,0.013482958514690217,0.019985289927154867,0.02228099999387237
7,'Bassoon',2,0.05350608515680242,0.05142950124312967,0.028374935134662327,0.022084571838981177,0.0,0.072662155880983,0.06619382703999688,0.07309077577164506,0.06455919758956039,0.06592529043015151,0.06211249920667702,0.06233333298115843,0.02721875220482506,0.007296336507637943,0.09145007430845453,0.029562325420356843,0.06637966488459285,0.07190733786526782,0.16404720957170602,0.16634513257937925,0.15032596207949936,0.1334232647901761,0.16395986526717168,0.1540101644682779,0.160105548348117,0.17094580870225604,0.15387608139947645,0.1637425915367917,0.14021864149548252,0.16611720849827855,0.06737011058440638,0.06872395058985287,0.06869340035310822,0.06623931255867886,0.06557521617854742,0.021762403702636116,0.06586332890053714,0.05697537340294251,0.0288079926542081,0.06717113770820358,0.0658604651367845,0.036531561427957805,0.034769098537935535,0.12205823282431065,0.018745666778554767,0.011403002507879218,0.02737553793622177,0.05187985339668532,0.11488125673493339,0.07534068858894596,0.04301265934864077,0.04894211001547941,0.04064597731360214,0.039614121742224784,0.058683806011262024,0.042808385634213686,0.03263526264825372,0.058785377412253585,0.06587589218638784,0.05972791709699162,0.030874601978582324,0.056958728725008734,0.038466124691452865,0.1300252273408786,0.051516198326496565,0.07263170676580438,0.03576227551521896,0.0936209746699395,0.052729732683916807,0.03235488799498198,0.030242052999307694,0.010215419464291463,0.016628143278174638,0.014579853937660453
10,'Cello',1,0.12455718910865965,0.021428059711502898,0.04428722074632068,0.09474672771996417,0.072662155880983,0.0,0.10419265273130635,0.004481429592637705,0.10451675141722737,0.1040671018012362,0.10696344980011073,0.1067426160256293,0.04576951133995578,0.06536581937334505,0.16250117826031177,0.10061342937221407,0.04585761779347466,0.13176549622117073,0.23509831352356328,0.23739623653123645,0.22137706603135657,0.2044743687420333,0.23504347288920427,0.2250612684201351,0.23115665229997426,0.24221253230662146,0.22492718535133369,0.23479369548864892,0.21126974544733979,0.2371683124501358,0.13842121453626363,0.1397750545417101,0.13974450430496546,0.1372904165105361,0.13662632013040465,0.09281350765449337,0.13691443285239438,0.12802647735479974,0.08750028492751387,0.13822224166006084,0.13695852504763117,0.10758266537981505,0.10582020248979278,0.0832620544024261,0.08979677073041199,0.08245410645973646,0.098426641888079,0.11768635965396769,0.07570889152616744,0.03616832338018001,0.09322087817285285,0.11999321396733664,0.11169708126545937,0.09395290488473278,0.11071806660618146,0.08036969891385388,0.044662412916497245,0.11069808023595211,0.007260506920852346,0.13077902104884886,0.05549435394354638,0.12800983267686597,0.10951722864331011,0.09085286213211265,0.12256730227835382,0.05676426939453374,0.10737275092379701,0.054448609461173546,0.12378083663577405,0.1034059919468392,0.1005002168331236,0.08126652341614869,0.07484242363565306,0.08563095788951769
10,'Cello',2,0.02211257955353806,0.09429011405577682,0.07575728830679894,0.05217442966843842,0.06619382703999688,0.10419265273130635,0.0,0.10331074185745293,0.001634629450436499,0.00026853660984536235,0.004081327833319867,0.0038979688910385345,0.08324738007330076,0.06161096616488538,0.06005656870519017,0.07147842016256124,0.13139995240713323,0.1369276253878082,0.1326537039684417,0.13495162697611487,0.13490096790957912,0.10202975918691172,0.1325663596639073,0.12261665886501351,0.12871204274485265,0.13955230309899166,0.12248257579621208,0.13234908593352732,0.10882513589221816,0.1347237028950142,0.03597660498114203,0.0373304449865885,0.03729989474984387,0.03484580695541451,0.03418171057528306,0.07197095288622567,0.03446982329727278,0.02558186779967815,0.09382828017674849,0.03577763210493922,0.034466959533520136,0.08185471417399973,0.04147045812704737,0.18707852034685102,0.0607379351195946,0.07186925429725256,0.05148408116925213,0.01524175009884609,0.17990154425747376,0.14036097611148635,0.023794956019752542,0.05649757930223181,0.045252676644782906,0.027310537481057214,0.008273457051059863,0.024302690039905928,0.06285522873406159,0.008253470680830504,0.10299478697372812,0.028334411493727257,0.0958948895011227,0.025565223121744376,0.04893750016839507,0.195045514863419,0.05186872446926386,0.13765199428834476,0.08854740113414294,0.1586412621924799,0.0712388183664558,0.06543547747805556,0.03595177404068919,0.05675828884955858,0.050084182016335244,0.07185700028572234
10,'Cello',3,0.12482856665886781,0.021856679602164964,0.044715840636982744,0.09517534761062624,0.07309077577164506,0.004481429592637705,0.10331074185745293,0.0,0.10494537130788943,0.1035792784672983,0.1073920696907728,0.1071712359162914,0.046198131230617855,0.06579443926400713,0.16268725004055742,0.10103211415910542,0.04604368957372029,0.13219411611183282,0.2352843853038089,0.23758230831148208,0.22156313781160222,0.20466044052227894,0.23547209277986636,0.22524734020038073,0.23156546073291598,0.24264115219728355,0.22511325713157934,0.23509939271034028,0.2115552075005244,0.23735438423038144,0.1386072863165093,0.13996112632195576,0.13993057608521112,0.13747648829078174,0.1368187471048069,0.09300088281537326,0.13710050463264004,0.1282125491350454,0.08768635670775952,0.13852655412904943,0.13738714493829324,0.10776873716006068,0.1060062742700384,0.0877434839950638,0.08998284251065765,0.0826401782399821,0.09882675683601659,0.11787243143421333,0.07994777300838872,0.040407204862401284,0.09347322214678773,0.1201792857475823,0.11188315304570502,0.0941389766649784,0.1109041383864271,0.07930232601178085,0.04062569466134533,0.11088415201619774,0.00744657870109799,0.1309650928290945,0.05568042572379203,0.12824704349209518,0.10970330042355575,0.09509174361433392,0.12275337405859947,0.0571928892851958,0.1078013708144591,0.058740363517117956,0.12396690841601969,0.10359206372708485,0.10092883672378566,0.08169238909593603,0.07519005768347138,0.08584573961647009
10,'Cello',4,0.020795330457771214,0.09265548460534033,0.0744400392110321,0.05053980021800192,0.06455919758956039,0.10451675141722737,0.001634629450436499,0.10494537130788943,0.0,0.0013660928405911366,0.0026150406685464134,0.0025807197952716914,0.08161275062286426,0.060293717069118534,0.05873931960942333,0.0701611710667944,0.1300827033113664,0.13561037629204134,0.13133645487267484,0.13363437788034802,0.13358371881381229,0.10071251009114489,0.13124911056814048,0.12129940976924668,0.1273947936490858,0.1382350540032248,0.12116532670044523,0.13103183683776048,0.10750788679645133,0.13340645379924734,0.034659355885375186,0.03601319589082166,0.03598264565407702,0.033528557859647666,0.032864461479516216,0.07065370379045882,0.033152574201505934,0.024264618703911306,0.09251103108098165,0.034460383009172375,0.03314971043775329,0.08053746507823288,0.04015320903128053,0.1857612712510842,0.059420686023827746,0.07055200520148573,0.05016683207348529,0.013924501003079246,0.17858429516170693,0.13904372701571951,0.022477706923985697,0.05518033020646496,0.043935427549016054,0.02599328838529037,0.00695620795529302,0.02588023340814563,0.06448985818449808,0.006936221585063661,0.10167753787796129,0.027017162397960412,0.09457764040535586,0.024247974025977535,0.04762025107262822,0.19372826576765215,0.050551475373497017,0.13633474519257793,0.08710829299332455,0.15732401309671304,0.06992156927068897,0.06411822838228871,0.03431714459025269,0.05544103975379174,0.048766932920568405,0.0705397511899555
10,'Cello',5,0.021987028623467908,0.09402157744593147,0.07563173737672878,0.051905893058593056,0.06592529043015151,0.1040671018012362,0.00026853660984536235,0.1035792784672983,0.0013660928405911366,0.0,0.0038127912234745052,0.0037724179609683853,0.0829788434634554,0.06148541523481523,0.05993101777512003,0.07135286923249108,0.13127440147706307,0.13680207445773807,0.13252815303837154,0.1348260760460447,0.13477541697950898,0.10190420825684159,0.13244080873383718,0.12249110793494337,0.1285864918147825,0.1394267521689215,0.12235702486614193,0.13222353500345718,0.10869958496214803,0.13459815196494404,0.035851054051071876,0.037204894056518355,0.03717434381977371,0.034720256025344357,0.034056159645212906,0.0718454019561555,0.03434427236720263,0.025456316869608,0.09370272924667833,0.03565208117486907,0.03434140860344998,0.08172916324392958,0.041344907196977226,0.18695296941678086,0.06061238418952444,0.0717437033671824,0.05135853023918197,0.015116199168775941,0.17977599332740365,0.1402354251814162,0.023669405089682394,0.05637202837216166,0.045127125714712744,0.02718498655098706,0.008147906120989713,0.024514140567554493,0.06312376534390694,0.008127919750760354,0.10286923604365798,0.028208860563657106,0.09576933857105256,0.02543967219167423,0.048811949238324916,0.19491996393334884,0.0517431735391937,0.1375264433582746,0.08829999115902125,0.15851571126240974,0.07111326743638567,0.06530992654798541,0.035683237430843825,0.05663273791948844,0.0499586310862651,0.07173144935565219
