% Distances between instruments for pitch 44 (G#2)
@RELATION distances

@ATTRIBUTE 'InstrumentId' NUMERIC
@ATTRIBUTE 'Instrument' STRING
@ATTRIBUTE 'StyleId' NUMERIC
@ATTRIBUTE 'Distance to instrument 1 (AcousticGuitar), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 1 (AcousticGuitar), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 1 (AcousticGuitar), style 3' NUMERIC
@ATTRIBUTE 'Distance to instrument 1 (AcousticGuitar), style 4' NUMERIC
@ATTRIBUTE 'Distance to instrument 1 (AcousticGuitar), style 5' NUMERIC
@ATTRIBUTE 'Distance to instrument 1 (AcousticGuitar), style 6' NUMERIC
@ATTRIBUTE 'Distance to instrument 1 (AcousticGuitar), style 7' NUMERIC
@ATTRIBUTE 'Distance to instrument 1 (AcousticGuitar), style 8' NUMERIC
@ATTRIBUTE 'Distance to instrument 1 (AcousticGuitar), style 9' NUMERIC
@ATTRIBUTE 'Distance to instrument 1 (AcousticGuitar), style 10' NUMERIC
@ATTRIBUTE 'Distance to instrument 1 (AcousticGuitar), style 11' NUMERIC
@ATTRIBUTE 'Distance to instrument 1 (AcousticGuitar), style 12' NUMERIC
@ATTRIBUTE 'Distance to instrument 3 (Bandura), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 6 (Bass), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 6 (Bass), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 7 (Bassoon), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 7 (Bassoon), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 10 (Cello), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 10 (Cello), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 10 (Cello), style 3' NUMERIC
@ATTRIBUTE 'Distance to instrument 10 (Cello), style 4' NUMERIC
@ATTRIBUTE 'Distance to instrument 10 (Cello), style 5' NUMERIC
@ATTRIBUTE 'Distance to instrument 10 (Cello), style 6' NUMERIC
@ATTRIBUTE 'Distance to instrument 10 (Cello), style 7' NUMERIC
@ATTRIBUTE 'Distance to instrument 10 (Cello), style 8' NUMERIC
@ATTRIBUTE 'Distance to instrument 10 (Cello), style 9' NUMERIC
@ATTRIBUTE 'Distance to instrument 11 (CeylonGuitar), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 13 (Contrabassoon), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 14 (Cumbus), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 15 (DallapeAccordion), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 18 (Drums), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 18 (Drums), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 18 (Drums), style 3' NUMERIC
@ATTRIBUTE 'Distance to instrument 18 (Drums), style 4' NUMERIC
@ATTRIBUTE 'Distance to instrument 18 (Drums), style 5' NUMERIC
@ATTRIBUTE 'Distance to instrument 18 (Drums), style 6' NUMERIC
@ATTRIBUTE 'Distance to instrument 18 (Drums), style 7' NUMERIC
@ATTRIBUTE 'Distance to instrument 18 (Drums), style 8' NUMERIC
@ATTRIBUTE 'Distance to instrument 18 (Drums), style 9' NUMERIC
@ATTRIBUTE 'Distance to instrument 18 (Drums), style 10' NUMERIC
@ATTRIBUTE 'Distance to instrument 18 (Drums), style 11' NUMERIC
@ATTRIBUTE 'Distance to instrument 18 (Drums), style 12' NUMERIC
@ATTRIBUTE 'Distance to instrument 20 (EgyptianFiddle), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 21 (ElectricBass), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 21 (ElectricBass), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 21 (ElectricBass), style 3' NUMERIC
@ATTRIBUTE 'Distance to instrument 21 (ElectricBass), style 4' NUMERIC
@ATTRIBUTE 'Distance to instrument 21 (ElectricBass), style 5' NUMERIC
@ATTRIBUTE 'Distance to instrument 21 (ElectricBass), style 6' NUMERIC
@ATTRIBUTE 'Distance to instrument 21 (ElectricBass), style 7' NUMERIC
@ATTRIBUTE 'Distance to instrument 22 (ElectricGuitar), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 22 (ElectricGuitar), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 22 (ElectricGuitar), style 3' NUMERIC
@ATTRIBUTE 'Distance to instrument 22 (ElectricGuitar), style 4' NUMERIC
@ATTRIBUTE 'Distance to instrument 22 (ElectricGuitar), style 5' NUMERIC
@ATTRIBUTE 'Distance to instrument 22 (ElectricGuitar), style 6' NUMERIC
@ATTRIBUTE 'Distance to instrument 22 (ElectricGuitar), style 7' NUMERIC
@ATTRIBUTE 'Distance to instrument 22 (ElectricGuitar), style 8' NUMERIC
@ATTRIBUTE 'Distance to instrument 22 (ElectricGuitar), style 9' NUMERIC
@ATTRIBUTE 'Distance to instrument 23 (ElectricPiano), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 23 (ElectricPiano), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 23 (ElectricPiano), style 3' NUMERIC
@ATTRIBUTE 'Distance to instrument 23 (ElectricPiano), style 4' NUMERIC
@ATTRIBUTE 'Distance to instrument 23 (ElectricPiano), style 5' NUMERIC
@ATTRIBUTE 'Distance to instrument 23 (ElectricPiano), style 6' NUMERIC
@ATTRIBUTE 'Distance to instrument 26 (Fujara), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 27 (Horn), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 27 (Horn), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 27 (Horn), style 3' NUMERIC
@ATTRIBUTE 'Distance to instrument 29 (Kantele), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 33 (Oud), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 34 (Organ), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 34 (Organ), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 34 (Organ), style 3' NUMERIC
@ATTRIBUTE 'Distance to instrument 34 (Organ), style 4' NUMERIC
@ATTRIBUTE 'Distance to instrument 34 (Organ), style 5' NUMERIC
@ATTRIBUTE 'Distance to instrument 34 (Organ), style 6' NUMERIC
@ATTRIBUTE 'Distance to instrument 35 (Panflute), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 3' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 4' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 5' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 6' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 7' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 8' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 9' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 10' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 11' NUMERIC
@ATTRIBUTE 'Distance to instrument 39 (Saxophone), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 39 (Saxophone), style 5' NUMERIC
@ATTRIBUTE 'Distance to instrument 40 (ScaleChangerHarmonium), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 43 (Tampura), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 44 (Tanbur), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 45 (Trombone), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 45 (Trombone), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 45 (Trombone), style 3' NUMERIC
@ATTRIBUTE 'Distance to instrument 45 (Trombone), style 4' NUMERIC
@ATTRIBUTE 'Distance to instrument 47 (Tuba), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 47 (Tuba), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 47 (Tuba), style 3' NUMERIC
@ATTRIBUTE 'Distance to instrument 48 (TurkeySaz), style 1' NUMERIC

@DATA
1,'AcousticGuitar',1,0.0,0.007365563829490606,0.0055516213531294255,0.008294109696781014,0.003467713720349009,0.010396012114123623,0.005948534904182183,0.012204482236460123,0.006952566801739171,0.009667530635815125,0.016553568376175304,0.005467930544113548,0.01794699891596576,0.06466873595973972,0.039898954276011034,0.05084967279818833,0.056531286487368236,0.04125344604892244,0.11677801435132228,0.026333229468544234,0.033802606636386484,0.027669584207610145,0.04298652942456762,0.05480922645368281,0.03980477178234251,0.05673376532638678,0.08016700964514928,0.04054237860465498,0.07037180869424631,0.12116623172995394,0.14446922176085103,0.14628564380544984,0.1483997648122437,0.15018058372114215,0.15128071446853883,0.14903207418733186,0.14561084194157065,0.14739231129619107,0.15020099558664418,0.14487478275464563,0.1547106531987922,0.15081382562202925,0.11686630619386162,0.031816387535360494,0.04166293977617213,0.031406335967734074,0.03069055063581035,0.02927553152613344,0.0639613517353335,0.0373032010673786,0.15001549940802358,0.019165617514944996,0.034672313790011136,0.02197468420634247,0.0013810011437004426,0.028498120301655817,0.02602366447374863,0.001975896255237235,0.0010808320097864803,0.01789963789973495,0.10002269851866329,0.026452952649570625,0.028566342306636072,0.07183636276183834,0.03370688912591063,0.10543306857642927,0.06335450846947044,0.06001202801517474,0.04607127469736469,0.01298454256749469,0.016188213332842278,0.1829992844387929,0.20461406532740534,0.022684381195295093,0.04509783721210845,0.031861643169172754,0.02178070174293861,0.1609929640904718,0.0014557454870928336,0.004510604409415063,0.0993066898589972,0.00616121018616254,0.03380143529188576,0.015363700781367376,0.021986335722284835,0.030822194958904037,0.025589563036859674,0.03919359909493178,0.04014217687578723,0.09738410105129702,0.08422294364023479,0.10439669205604689,0.08153351159495238,0.09840139643005014,0.11670217225451586,0.07869987329864826,0.06604139659132514,0.032198111493393806,0.055449960370225794,0.04220448916846504,0.07847709614794636,0.08283830353059234
1,'AcousticGuitar',2,0.007365563829490606,0.0,0.0018373643920562902,0.000928545867290409,0.0038978501091415964,0.003030448284633018,0.0014170289253084226,0.005806221001365987,0.0004823167373271095,0.0023268793846673397,0.009188004546684695,0.0019378911462291897,0.025232978734799457,0.07203429978923033,0.047184934094844734,0.05821523662767894,0.06389685031685884,0.03628148839678554,0.11168545222394823,0.019042019507608202,0.02818571529154765,0.021391966276798385,0.039044381118333624,0.05222267327538616,0.04717033561183312,0.06409932915587739,0.08745298946398299,0.04790794243414559,0.07773737252373691,0.12853179555944455,0.15175520157968472,0.15357162362428353,0.1556857446310774,0.15746656353997585,0.15856669428737255,0.15631805400616555,0.15289682176040434,0.15467829111502476,0.15748697540547787,0.15216076257347932,0.1619966330176259,0.1580998054408629,0.12423187002335223,0.039102367354194194,0.04894891959500583,0.038692315786567774,0.03797653045464405,0.036561511344967136,0.07126392609794643,0.044589180886212304,0.14264993557853298,0.026451597333778696,0.0273280856401633,0.029260664025176172,0.008689679508083146,0.03354758690343559,0.033309644292582326,0.005425612791813598,0.0063205236250598274,0.025185617718568646,0.10730867833749698,0.03373893246840433,0.03587555789018917,0.07918817301212434,0.04099286894474433,0.11279863240591988,0.07064048828830413,0.06729800783400842,0.053436838526855296,0.02027052238632839,0.023548271373731836,0.1902852642576266,0.21190004514623903,0.0300499450247857,0.05246340104159906,0.03914762298800645,0.029066681561772306,0.16835852791996242,0.0059463880306952314,0.002918900452384771,0.09200444706724342,0.013447190004996237,0.02643587146239516,0.02265034166251871,0.029272315541118536,0.03810817477773773,0.03287554285569338,0.04647957891376548,0.047428156694620936,0.10471964151520434,0.09155565752397776,0.1117622558855375,0.08881949141378609,0.10573292844484063,0.12398815207334957,0.08598585311748197,0.07332737641015885,0.03956367532288441,0.0627359401890595,0.049490468987298745,0.0857675927719291,0.09020386736008296
1,'AcousticGuitar',3,0.0055516213531294255,0.0018373643920562902,0.0,0.002742488343651589,0.002083907632780417,0.004844390760994198,0.0004342416789707246,0.006652860883330696,0.001503951374961762,0.00416424377672363,0.011007647781321133,0.00010052675417289947,0.023418029010613805,0.07022035731286914,0.045362511245770155,0.05640129415131776,0.06208290784049766,0.035804830622145026,0.11132939892454487,0.020879383899664494,0.028353991209609075,0.022220968780832736,0.03753791399779021,0.05040873079902498,0.04535639313547194,0.0622853866795162,0.08561562507192667,0.046093999957784404,0.07592343004737574,0.12671785308308336,0.14991783718762844,0.15173425923222725,0.1538483802390211,0.15562919914791953,0.15672932989531624,0.15448068961410927,0.15105945736834805,0.15284092672296848,0.15564961101342156,0.150323398181423,0.1601592686255696,0.15626244104880663,0.12241792754699105,0.03726500296213791,0.047111555202949545,0.03685495139451148,0.03613916606258776,0.03472414695291085,0.06944998362158526,0.04275181649415601,0.14448250911526467,0.024614232941722405,0.029165450032219587,0.027423299633119885,0.006875737031721965,0.0317102225113793,0.031472279900526035,0.003588248399757309,0.004483159233003538,0.023349815441398192,0.1054713139454407,0.03190335172815716,0.03406161541382799,0.07737423053576317,0.03915550455268804,0.11098468992955869,0.06880312389624783,0.06546064344195214,0.05162289605049412,0.018433157994272097,0.02173432889737066,0.1884478998655703,0.21006268075418275,0.02823600254842452,0.05064945856523787,0.03731025859595016,0.027252017421750888,0.1665445854436012,0.004109023638638942,0.0010815360603284813,0.09384181145929972,0.011609825612939948,0.02824981393875634,0.020836399186157536,0.027434951149062248,0.036270810385681446,0.031038178463637083,0.04464221452170919,0.04559079230256464,0.10290569903884317,0.08974171504761659,0.10994831340917631,0.08698212702172979,0.10391898596847944,0.12215078768129328,0.08414848872542567,0.07149001201810255,0.037749732846523235,0.06090736819031336,0.04765310459524245,0.08395365029556794,0.08838992488372177
1,'AcousticGuitar',4,0.008294109696781014,0.000928545867290409,0.002742488343651589,0.0,0.004826395976432005,0.0021019024173426085,0.0023455747925988316,0.00670934848497209,0.0014108626046175187,0.0014237519010612363,0.008267155905658739,0.0028410186298352927,0.026160517354265393,0.07296284565652074,0.04810499958942175,0.05914378249496935,0.06482539618414924,0.03721003426407595,0.11261399809123863,0.0181388920240021,0.02911426115883806,0.022320512144088794,0.03997292698562403,0.05315121914267657,0.04809888147912353,0.0650278750231678,0.08835611694758909,0.048836488301436,0.07866591839102732,0.12946034142673496,0.15265832906329083,0.15447475110788964,0.1565888721146835,0.15836969102358195,0.15946982177097865,0.15722118148977166,0.15379994924401044,0.15558141859863087,0.15839010288908398,0.15306389005708543,0.162899760501232,0.15900293292446901,0.12516041589064264,0.0400054948378003,0.04985204707861193,0.03959544327017388,0.038879657938250156,0.03746463882857324,0.07219247196523684,0.04549230836981841,0.14174201723960228,0.0273547248173848,0.026424958156557196,0.030163791508782276,0.009618225375373555,0.03445071438704169,0.03421277177618843,0.006328740275419701,0.007223651108665931,0.026092303785049783,0.10821180582110308,0.03464584007180875,0.03680410375747958,0.08011671887941475,0.041895996428350436,0.11372717827321029,0.07154361577191024,0.06820113531761453,0.054365384394145705,0.021173649869934492,0.024476817241022245,0.1911883917412327,0.21280317262984513,0.03097849089207611,0.053391946908889466,0.04005075047161255,0.02999450576540248,0.16928707378725283,0.006849515514301335,0.003822027935990874,0.09110131958363732,0.01435031748860234,0.025999327282594215,0.02357888752980912,0.03017544302472464,0.03901130226134383,0.03377867033929948,0.047382706397371584,0.04833128417822704,0.10564818738249475,0.09248420339126817,0.1126908017528279,0.08972261889739219,0.10666147431213104,0.12489127955695567,0.08688898060108807,0.07423050389376495,0.04049222119017482,0.06364985653396495,0.05039359647090485,0.0866961386392195,0.09113241322737337
1,'AcousticGuitar',5,0.003467713720349009,0.0038978501091415964,0.002083907632780417,0.004826395976432005,0.0,0.006928298393774614,0.002480821183833174,0.008736768516111113,0.0035263631618340113,0.006199816915466116,0.013085854655826292,0.002000216823764538,0.021373202555870923,0.06813644968008874,0.0433251579159162,0.05431738651853735,0.059999000207717236,0.037827242409017275,0.1133518107114171,0.022901795686536747,0.030376402996481325,0.024243380567704986,0.03956032578466246,0.05134151273333381,0.04327248550269153,0.060201479046735784,0.08359321328505444,0.04401009232500399,0.07383952241459531,0.12463394545030297,0.1478954254007562,0.149711847445355,0.15182596845214888,0.1536067873610473,0.154706918108444,0.15245827782723703,0.14903704558147582,0.15081851493609624,0.15362719922654933,0.1483009863945508,0.15813685683869738,0.1542400292619344,0.12033401991421062,0.03524259117526565,0.04508914341607729,0.03483253960763923,0.03411675427571551,0.0327017351660386,0.06738755537523866,0.040729404707283756,0.14654778568767457,0.022591821154850155,0.031204600069662126,0.025400887846247628,0.004807204783605602,0.02968781072450705,0.02944986811365379,0.001565836612885059,0.002460747446131288,0.02132584153964011,0.10344890215856843,0.029879156289475784,0.03199254594654123,0.07529032290298275,0.03713309276581579,0.10890078229677828,0.0667807121093756,0.06343823165507989,0.0495389884177137,0.016410746207399848,0.019650421264590243,0.18642548807869805,0.2080402689673105,0.026152094915644103,0.04856555093245746,0.035287846809077913,0.02520690538284377,0.16446067781082083,0.0020866118517666923,0.001042890689066054,0.09586422324617198,0.009587413826067698,0.030333721571536756,0.018789904421272537,0.025412539362189995,0.03424839859880919,0.029015766676764834,0.04261980273483693,0.043568380515692395,0.10082179140606273,0.08765780741483616,0.10786440577639589,0.08495971523485753,0.10183507833569905,0.12012837589442103,0.08212607693855341,0.06946760023123032,0.03566582521374282,0.05887616401013096,0.0456306928083702,0.08190329978785152,0.08630601725094135
1,'AcousticGuitar',6,0.010396012114123623,0.003030448284633018,0.004844390760994198,0.0021019024173426085,0.006928298393774614,0.0,0.00444747720994144,0.008809089382917565,0.003512765021960127,0.0007284814783084992,0.006167415007713266,0.004940759527780767,0.028262419771608,0.07506474807386335,0.05020690200676436,0.06124568491231195,0.06692729860149185,0.03931193668141856,0.11471590050858126,0.01858792828183611,0.031216163576180667,0.0244224145614314,0.04207482940296664,0.05525312156001918,0.05020078389646614,0.0671297774405104,0.09045585784553456,0.05093839071877861,0.08076782080836993,0.13156224384407758,0.1547580699612363,0.1565744920058351,0.15868861301262896,0.16046943192152743,0.1615695626689241,0.15932092238771714,0.15589969014195593,0.15768115949657635,0.16048984378702943,0.1551636309550309,0.1649995013991775,0.1611026738224145,0.12726231830798526,0.04210523573574578,0.05195178797655742,0.04169518416811935,0.04097939883619563,0.03956437972651872,0.07429437438257945,0.047592049267763885,0.1407917953849359,0.02945446571533027,0.024325217258611722,0.032263532406727746,0.011720127792716162,0.03655045528498717,0.03631251267413391,0.008428481173365176,0.009323392006611404,0.028194206202392394,0.11031154671904857,0.03674774248915136,0.038906006174822184,0.08221862129675737,0.043995737326295914,0.11582908069055288,0.0736433566698557,0.07030087621556001,0.056467286811488306,0.02327339076787997,0.02657871965836486,0.19328813263917818,0.2149029135277906,0.03308039330941872,0.05549384932623208,0.04215049136955803,0.03209640818274508,0.17138897620459545,0.00894925641224681,0.005921768833936349,0.08900157868569185,0.016450058386547815,0.02809906818053969,0.02568078994715173,0.03227518392267011,0.04111104315928931,0.03587841123724495,0.049482447295317054,0.0504310250761725,0.10775008979983736,0.09458610580861078,0.11479270417017051,0.09182235979533765,0.10876337672947366,0.12699102045490115,0.08898872149903354,0.07633024479171042,0.04259412360751743,0.06575175895130755,0.05249333736885031,0.08879804105656212,0.09323431564471596
1,'AcousticGuitar',7,0.005948534904182183,0.0014170289253084226,0.0004342416789707246,0.0023455747925988316,0.002480821183833174,0.00444747720994144,0.0,0.006255947332277939,0.0010697096959910374,0.003730002097752905,0.010605033471993118,0.0005347684331436241,0.023829856021713895,0.0706172708639219,0.045781811381759165,0.05679820770237051,0.062479821391550415,0.035370588943174304,0.11089515724557414,0.020445142220693772,0.02791974953063835,0.02178672710186201,0.0376273521930252,0.050805644350077735,0.0457533066865247,0.06268230023056896,0.08604986675089742,0.04649091350883716,0.07632034359842849,0.12711476663413612,0.15035207886659915,0.15216850091119796,0.15428262191799183,0.15606344082689028,0.15716357157428695,0.15491493129307998,0.15149369904731877,0.1532751684019392,0.1560838526923923,0.15075763986039376,0.16059351030454033,0.15669668272777734,0.1228148410980438,0.037699244641108624,0.04754579688192026,0.0372891930734822,0.036573407741558484,0.03515838863188157,0.069846897172638,0.04318605817312673,0.1440669645038414,0.025048474620693123,0.028731208353248865,0.027857541312090603,0.007272650582774723,0.032144464190350025,0.031906521579496756,0.004022490078728034,0.0049174009119742615,0.023782495005483087,0.10590555562441141,0.03233580975531876,0.03445852896488074,0.07777114408681592,0.039589746231658764,0.11138160348061144,0.06923736557521856,0.06589488512092286,0.052019809601546875,0.018867399673242823,0.02213124244842342,0.18888214154454105,0.21049692243315346,0.02863291609947728,0.05104637211629063,0.037744500274920885,0.02766355884868674,0.16694149899465396,0.004543265317609666,0.0015157777392992061,0.09340756978032899,0.012044067291910673,0.02785290038770358,0.02124655788711551,0.027869192828032966,0.03670505206465217,0.03147242014260781,0.04507645620067991,0.04602503398153537,0.10330261258989593,0.09013862859866935,0.11034522696022907,0.0874163687007005,0.1043158995195322,0.122585029360264,0.08458273040439639,0.07192425369707328,0.03814664639757599,0.06133281747597393,0.048087346274213176,0.0843599532536945,0.08878683843477453
1,'AcousticGuitar',8,0.012204482236460123,0.005806221001365987,0.006652860883330696,0.00670934848497209,0.008736768516111113,0.008809089382917565,0.006255947332277939,0.0,0.005472807984271458,0.008133100386033326,0.004394493808620278,0.006736551692346575,0.030070889893944505,0.0662912076141893,0.041433361547090305,0.0524721444526379,0.0581537581418178,0.030538396221744507,0.10594236004890721,0.014266229926963638,0.022442623116506615,0.015648874101757346,0.03330128894329259,0.046479581100345134,0.041427243436792084,0.05835623698083634,0.09224597171544534,0.04216485025910455,0.07199428034869587,0.12278870338440351,0.15653099116032929,0.1583474132049281,0.16046153421172196,0.16224235312062038,0.16334248386801709,0.16109384358681011,0.15767528495516217,0.15945408069566933,0.16226276498612244,0.1569365521541239,0.1667724225982705,0.16287559502150747,0.1184887778483112,0.04388902181585464,0.05373263738385765,0.04347738413077346,0.04277382016155615,0.041365286048170975,0.06552083392290539,0.04936607994754647,0.13786935514256382,0.031231652398685195,0.022552296059518733,0.034036453605820735,0.013528597915052662,0.02777603699524175,0.027521126777367372,0.010228585981222886,0.011123650226673642,0.030002676324728892,0.10150976676908204,0.03855621261148786,0.04071447629715868,0.0734450808370833,0.0351949850294627,0.10705554023087883,0.0648624064243569,0.061519295240930194,0.04769374635181426,0.025060632847937126,0.02838718978070136,0.18447904325626063,0.20609382414487307,0.024306852849744664,0.046720308866558015,0.033347258710787066,0.023322867723071034,0.16261543574492135,0.01074873674936729,0.007694690033029336,0.08722865748659887,0.01822722316068234,0.02160169563655059,0.027489260069488236,0.034070310548487755,0.03233693312943026,0.02709131431821696,0.04068007691659412,0.041621935693254945,0.09897654934016331,0.08581256534893672,0.10601916371049645,0.0830329634997573,0.09998983626979958,0.11819292321759611,0.08018861556652661,0.06752115540879285,0.03382058314784338,0.0569782184916335,0.043705507004148846,0.08002450059688808,0.08446077518504191
1,'AcousticGuitar',9,0.006952566801739171,0.0004823167373271095,0.001503951374961762,0.0014108626046175187,0.0035263631618340113,0.003512765021960127,0.0010697096959910374,0.005472807984271458,0.0,0.002784283543651628,0.009670321284011804,0.0016044781291346616,0.024899565717704932,0.07155198305190323,0.0468515210777502,0.05773291989035182,0.06341453357953174,0.03582358441245998,0.11120313548662113,0.019449982376380737,0.027703398554220538,0.020909649539471276,0.03857634962151724,0.05185801393805909,0.046688018874506014,0.06361701241855026,0.08711957644688845,0.047425625696818484,0.07732030555199355,0.12804947882211745,0.1514217885625902,0.153238210607189,0.15535233161398285,0.15713315052288132,0.158233281270278,0.15598464098907103,0.15256340874330981,0.15434487809793024,0.15715356238838332,0.1518273495563848,0.16166322000053138,0.1577663924237684,0.12374955328602512,0.03876895433709967,0.048615506577911305,0.03835890276947324,0.03764311743754952,0.03622809832787261,0.07091391853707268,0.04425576786911777,0.14313225231586008,0.026118184316684164,0.027789066697847642,0.028927251008081644,0.008333567945439614,0.03321417388634106,0.0329762312754878,0.005092199774719071,0.0059871106079653,0.02485220470147412,0.10697526532040245,0.0334055194513098,0.03551890910837524,0.07878892956357751,0.0406594559276498,0.11231631566859275,0.07030707527120961,0.0669645948169139,0.05295452178952819,0.01993710936923386,0.023140780134581453,0.18995185124053207,0.2115666321291445,0.029621915432136343,0.05198108430427195,0.03881420997091192,0.02873326854467778,0.1678762111826353,0.005612975013600704,0.0025854874352902435,0.09242344276683369,0.01311377698790171,0.026918188199722266,0.022316267583106546,0.028938902524024007,0.037774761760643205,0.03254212983859884,0.04614616589667095,0.0470947436775264,0.10433666785303619,0.09117551044197396,0.11133979203998749,0.08848607839669154,0.1053539632317893,0.12365473905625503,0.08565244010038742,0.07299396339306431,0.03908135858555731,0.06240252717196496,0.04915705597020421,0.08542966294968553,0.08972155062275584
1,'AcousticGuitar',10,0.009667530635815125,0.0023268793846673397,0.00416424377672363,0.0014237519010612363,0.006199816915466116,0.0007284814783084992,0.003730002097752905,0.008133100386033326,0.002784283543651628,0.0,0.006886037740360177,0.004264770530896529,0.0275598581194668,0.07433626659555485,0.04951181347951208,0.06051720343400346,0.06619881712318336,0.038583455203110066,0.11398741903027276,0.01785944680352761,0.03048768209787217,0.0236939330831229,0.04134634792465814,0.05452464008171068,0.04947230241815764,0.0664012959622019,0.0897798688486503,0.050209909240470106,0.08003933933006142,0.13083376236576907,0.15408208096435205,0.15589850300895086,0.15801262401574473,0.15979344292464318,0.16089357367203985,0.15864493339083288,0.15522370114507167,0.1570051704996921,0.1598138547901452,0.15448764195814665,0.16432351240229323,0.16042668482553027,0.12653383682967675,0.04142924673886153,0.051275798979673166,0.04101919517123511,0.04030340983931139,0.03888839072963448,0.07357421093883454,0.046916060270879634,0.14034796877220845,0.028778476718446033,0.02500478315419601,0.03158754340984351,0.010993860347201482,0.03587446628810293,0.03563652367724967,0.007752492176480938,0.008647403009727167,0.027512497103235986,0.10963555772216431,0.036065811853071665,0.03817920151013711,0.08149013981844887,0.04331974832941168,0.1151005992122444,0.07296736767297148,0.06962488721867577,0.05573880533317982,0.02259740177099573,0.02585023818005636,0.19261214364229393,0.2142269245309064,0.03235191183111022,0.054765367847923574,0.04147450237267379,0.03139356094643964,0.1706604947262869,0.008273267415362572,0.005245779837052111,0.08967756768257608,0.015774069389663577,0.02742307918365545,0.024976559984868415,0.031599194925785876,0.04043505416240507,0.03520242224036071,0.048806458298432824,0.04975503607928827,0.10702160832152885,0.09385762433030227,0.114064222691862,0.0911463707984534,0.10803489525116515,0.1263150314580169,0.08831273250214929,0.0756542557948262,0.04186564212920894,0.06506281957372684,0.05181734837196608,0.08808995535144741,0.09250583416640747
