% Distances between instruments for pitch 77 (F5)
@RELATION distances

@ATTRIBUTE 'InstrumentId' NUMERIC
@ATTRIBUTE 'Instrument' STRING
@ATTRIBUTE 'StyleId' NUMERIC
@ATTRIBUTE 'Distance to instrument 2 (Balalaika), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 3 (Bandura), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 4 (BanjoFramus), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 5 (Banjolin), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 8 (Bawu), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 9 (Bouzouki), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 10 (Cello), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 10 (Cello), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 10 (Cello), style 3' NUMERIC
@ATTRIBUTE 'Distance to instrument 10 (Cello), style 4' NUMERIC
@ATTRIBUTE 'Distance to instrument 10 (Cello), style 5' NUMERIC
@ATTRIBUTE 'Distance to instrument 10 (Cello), style 6' NUMERIC
@ATTRIBUTE 'Distance to instrument 10 (Cello), style 7' NUMERIC
@ATTRIBUTE 'Distance to instrument 10 (Cello), style 8' NUMERIC
@ATTRIBUTE 'Distance to instrument 12 (Clarinet), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 12 (Clarinet), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 15 (DallapeAccordion), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 16 (Dilruba), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 17 (Domra), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 19 (DungDkarTrumpet), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 23 (ElectricPiano), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 23 (ElectricPiano), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 23 (ElectricPiano), style 3' NUMERIC
@ATTRIBUTE 'Distance to instrument 23 (ElectricPiano), style 4' NUMERIC
@ATTRIBUTE 'Distance to instrument 23 (ElectricPiano), style 5' NUMERIC
@ATTRIBUTE 'Distance to instrument 23 (ElectricPiano), style 6' NUMERIC
@ATTRIBUTE 'Distance to instrument 24 (Erhu), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 25 (Flute), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 25 (Flute), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 25 (Flute), style 3' NUMERIC
@ATTRIBUTE 'Distance to instrument 25 (Flute), style 4' NUMERIC
@ATTRIBUTE 'Distance to instrument 25 (Flute), style 5' NUMERIC
@ATTRIBUTE 'Distance to instrument 25 (Flute), style 6' NUMERIC
@ATTRIBUTE 'Distance to instrument 25 (Flute), style 7' NUMERIC
@ATTRIBUTE 'Distance to instrument 25 (Flute), style 8' NUMERIC
@ATTRIBUTE 'Distance to instrument 26 (Fujara), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 27 (Horn), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 27 (Horn), style 3' NUMERIC
@ATTRIBUTE 'Distance to instrument 28 (JinghuOperaViolin), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 29 (Kantele), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 30 (Melodica), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 31 (MorinKhuurViolin), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 32 (Oboe), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 32 (Oboe), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 33 (Oud), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 34 (Organ), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 34 (Organ), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 34 (Organ), style 3' NUMERIC
@ATTRIBUTE 'Distance to instrument 34 (Organ), style 4' NUMERIC
@ATTRIBUTE 'Distance to instrument 34 (Organ), style 5' NUMERIC
@ATTRIBUTE 'Distance to instrument 34 (Organ), style 6' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 3' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 4' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 5' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 6' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 7' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 8' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 9' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 10' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 11' NUMERIC
@ATTRIBUTE 'Distance to instrument 37 (Pinkillo), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 38 (PivanaFlute), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 39 (Saxophone), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 39 (Saxophone), style 3' NUMERIC
@ATTRIBUTE 'Distance to instrument 39 (Saxophone), style 4' NUMERIC
@ATTRIBUTE 'Distance to instrument 41 (Shakuhachi), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 42 (Sitar), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 45 (Trombone), style 4' NUMERIC
@ATTRIBUTE 'Distance to instrument 46 (Trumpet), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 46 (Trumpet), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 46 (Trumpet), style 3' NUMERIC
@ATTRIBUTE 'Distance to instrument 46 (Trumpet), style 4' NUMERIC
@ATTRIBUTE 'Distance to instrument 46 (Trumpet), style 5' NUMERIC
@ATTRIBUTE 'Distance to instrument 46 (Trumpet), style 6' NUMERIC
@ATTRIBUTE 'Distance to instrument 46 (Trumpet), style 7' NUMERIC
@ATTRIBUTE 'Distance to instrument 46 (Trumpet), style 8' NUMERIC
@ATTRIBUTE 'Distance to instrument 46 (Trumpet), style 9' NUMERIC
@ATTRIBUTE 'Distance to instrument 46 (Trumpet), style 10' NUMERIC
@ATTRIBUTE 'Distance to instrument 49 (Ukulele), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 50 (Viola), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 50 (Viola), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 50 (Viola), style 3' NUMERIC
@ATTRIBUTE 'Distance to instrument 50 (Viola), style 4' NUMERIC
@ATTRIBUTE 'Distance to instrument 50 (Viola), style 5' NUMERIC
@ATTRIBUTE 'Distance to instrument 50 (Viola), style 6' NUMERIC
@ATTRIBUTE 'Distance to instrument 50 (Viola), style 7' NUMERIC
@ATTRIBUTE 'Distance to instrument 50 (Viola), style 8' NUMERIC
@ATTRIBUTE 'Distance to instrument 50 (Viola), style 9' NUMERIC
@ATTRIBUTE 'Distance to instrument 51 (Violin), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 51 (Violin), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 51 (Violin), style 3' NUMERIC
@ATTRIBUTE 'Distance to instrument 51 (Violin), style 4' NUMERIC
@ATTRIBUTE 'Distance to instrument 51 (Violin), style 5' NUMERIC
@ATTRIBUTE 'Distance to instrument 51 (Violin), style 6' NUMERIC
@ATTRIBUTE 'Distance to instrument 51 (Violin), style 7' NUMERIC
@ATTRIBUTE 'Distance to instrument 51 (Violin), style 8' NUMERIC
@ATTRIBUTE 'Distance to instrument 51 (Violin), style 9' NUMERIC
@ATTRIBUTE 'Distance to instrument 51 (Violin), style 10' NUMERIC
@ATTRIBUTE 'Distance to instrument 52 (Flugelhorn), style 1' NUMERIC

@DATA
23,'ElectricPiano',6,0.02431441930452018,0.08703881553866781,0.06844652126291946,0.00887249689179762,0.03541116815693731,0.046808586290446104,0.04078282483932183,0.04032273292425479,0.025200146392229616,0.05497495118300241,0.0847428984065205,0.040153418264686803,0.06880724840561689,0.017465825842157258,0.0814116292307492,0.07637058990159673,0.05919000710225162,0.033613175588916085,0.015502013774354312,0.02579935166986849,0.014335113221862613,0.03687680351752023,0.006835548737151419,0.016847948904852642,0.040362830024578925,0.0,0.03884529850663764,0.061894930589103704,0.0640021143843522,0.04196630266518616,0.040903233611745145,0.03116537328177442,0.06174269105124633,0.04453608967022177,0.03650629622415741,0.04896171179088848,0.06459258622580456,0.034228556397246465,0.0507540441565175,0.028670538597326337,0.03640267123156663,0.03902756633110049,0.05575422200965374,0.04338517927933345,0.06398432473026948,0.03867529897176152,0.039488099981929266,0.062268307719392964,0.02737837075594572,0.029420152886714287,0.0443057082886042,0.05602152899746321,0.054731491277729465,0.12073191287784989,0.04975633032693341,0.1414021409150367,0.035794835635611984,0.012065931797289785,0.01244284587068322,0.08236828640069101,0.0031247068004220183,0.006168057742145193,0.04746559038740844,0.050370929819490984,0.04774245879384031,0.05083136998572288,0.042303276884078984,0.028424514907819252,0.060072508487711146,0.032116596855571354,0.07785872650421993,0.08205130172365534,0.051106695290695336,0.06834341526138397,0.06952232610258184,0.08521064222207213,0.05960000387514413,0.029109867239735705,0.06426656226627749,0.030833201788613863,0.038482714884123616,0.06215995016711118,0.07301933942133841,0.055135972950962675,0.04381924304041674,0.07109377783987182,0.04605913134135145,0.05513602733912648,0.019056988779915202,0.04309965316559456,0.035681357723590705,0.05656265809235426,0.0756251730613698,0.03392469510591467,0.1258006360258855,0.035550771688812655,0.08083888103705932,0.01725988119406123,0.02638326265677318,0.06810355969861091,0.046139886990132696
24,'Erhu',1,0.06309692622023874,0.04873192580568327,0.10722340677940563,0.04770585374648579,0.030299905402106087,0.0096535493783072,0.012113691258901835,0.0020350596218090904,0.013687864505151618,0.016687277880556708,0.0464552251040748,0.0018247103401866371,0.030519575103171187,0.025579901510686964,0.04294179571245007,0.03783513728545904,0.053213448700450756,0.005232122917721556,0.05422653026099269,0.018306661131441786,0.03804214490093027,0.013716465670614351,0.04568084724378906,0.04056591195595045,0.013234797888147312,0.03884529850663764,0.0,0.04103458409690415,0.042583309048208194,0.03870639018846093,0.015023500621537138,0.019026434272090966,0.027419524597571326,0.02661308235870703,0.00499635043469755,0.010486995967870541,0.026304912923358858,0.008502868600760936,0.031914204534580055,0.052388501648424145,0.028002973463927203,0.023964403069043124,0.024475578476851893,0.01921969089817745,0.10282216045062502,0.019426058295687165,0.023756078208289105,0.023980634416947266,0.014237830465244355,0.020994648535014995,0.029524185916641837,0.0795797018811966,0.07844404334764021,0.08244423957540419,0.07347429337803123,0.10311446761259101,0.059409018147788484,0.05091123030392742,0.03612852332677039,0.04408061309824531,0.03575984458679917,0.04501335624878283,0.011112847171740645,0.011525631312853342,0.024582120946934433,0.012061899846012933,0.018775438063466036,0.019407663523030264,0.06189276770175614,0.017937197816256623,0.039571053201774224,0.04376362842120963,0.04560087968490286,0.03002594591202676,0.04668430107208521,0.0803307102245903,0.03841932624835372,0.016313144716595472,0.025978888963831794,0.02022491516394295,0.07732801339076127,0.023712854006748562,0.034731666118892696,0.021063131608524115,0.013586693050262144,0.03280610453742611,0.02289879349444558,0.027835584686242937,0.029619414969356845,0.030598886654899144,0.021290535859163812,0.018973049222606505,0.0373374997589241,0.03128036878910236,0.10264029817897964,0.011832808637714845,0.05174250718082531,0.029553792675074908,0.02482496754181762,0.06776978246910968,0.007852213687687
25,'Flute',1,0.08620934989362389,0.05915998133007053,0.13034145185202317,0.07076742748090133,0.02781677072619579,0.03138103471859695,0.028920892838002314,0.0396656223190282,0.04065600038552574,0.034742181015686935,0.05548180176111456,0.040480091542603035,0.013526800422496122,0.049187158797344976,0.05224315254065967,0.046768286780685335,0.07650662814805796,0.04078347889764567,0.07739694436345802,0.043115972715674834,0.04757074873927125,0.05415494296690745,0.06868998675793063,0.045046981684251065,0.05369079689655431,0.061894930589103704,0.04103458409690415,0.0,0.0021570082450396086,0.019928627923917547,0.02601108347536701,0.030784390157122938,0.013615059499332826,0.017528715955522186,0.036038233662206605,0.0359642464439752,0.034906713290011805,0.035655114744448706,0.06807066520232384,0.033224391991777374,0.05371929227737297,0.05634418737690683,0.016559005620052254,0.021814893198726704,0.1258792553193732,0.023559741130126734,0.022710850548986704,0.05216600114705344,0.0375281971888275,0.046736773932520626,0.01827221213366517,0.038754732401447986,0.03746469468171424,0.05888378051396528,0.03244135444498331,0.07950721032593298,0.026203875492413032,0.07392924425386892,0.049484370313431135,0.07188570906279046,0.05877022378868169,0.06804291903447374,0.052147431268644795,0.032058976864354126,0.0650233499027507,0.031173949972730017,0.05961989792988532,0.04574113595362559,0.08491727956699939,0.032192133227456315,0.01906545463607597,0.02018481354028955,0.010788235298408376,0.057489441026434746,0.007677219963269244,0.10336969889194526,0.07687065645094888,0.04638964127301626,0.0437452243046221,0.031894525598663966,0.10037533982262022,0.03379619662012171,0.04367299898959092,0.01997145248838004,0.02744789104664201,0.041894808096053705,0.06334859798960757,0.06828040813560286,0.05322667225601486,0.060416274211400896,0.026213572865513003,0.022065548635620557,0.029430003495711354,0.05448603791894771,0.14306743262190072,0.05286739273461899,0.09218103921706135,0.053161049961732924,0.048432224828475624,0.09086603510875085,0.0403356240762423
25,'Flute',2,0.08830142877035778,0.06070870628137457,0.13243353072875705,0.07286266962420036,0.029908849602929666,0.03292975966990099,0.03046961778930636,0.041260128366326206,0.042262542646087996,0.03631337125507601,0.057088639185876665,0.04202881649390708,0.0151404547421059,0.051279237674078854,0.053791877491963715,0.04831701173198938,0.07853376878010654,0.04233220384894972,0.0794890232401919,0.04466469766697887,0.04966700116248959,0.05575725443314522,0.07083766312150362,0.047175657848652956,0.055275586650678186,0.0640021143843522,0.042583309048208194,0.0021570082450396086,0.0,0.022055600648284924,0.027622768022976283,0.03287646903385682,0.01522355741156744,0.01962079483225606,0.03758695861351064,0.03751297139527924,0.036514971844727254,0.03720383969575275,0.06961939015362789,0.03536220912078072,0.055268017228677024,0.05789291232821087,0.018124435281164,0.023363618150030744,0.12797897632833957,0.02565182000686061,0.02480292942572057,0.05374620362020277,0.03962027606556138,0.04828549888382467,0.020364291010399042,0.037141078081838204,0.03586073429943202,0.056744903412012306,0.030890984329823026,0.0774151314491991,0.02829595436914691,0.076068046181642,0.051576449190165,0.07346207179906972,0.06091666046451374,0.0701701721264974,0.05369615621994884,0.03360770181565817,0.06662290970946531,0.03272267492403406,0.06116862288118937,0.04728986090492963,0.0870495835794707,0.03428421210419019,0.02064265487615732,0.018064292257817752,0.012929831521702476,0.05903816597773879,0.005520211718229635,0.10548752610230487,0.07848045479076914,0.0479903181553607,0.04535336193583484,0.03398660447539784,0.10248482926847584,0.03534492157142576,0.04524825828393123,0.021566781833213446,0.029057347950702004,0.043506269765619776,0.06493958225697645,0.0698763734487738,0.05531875113274873,0.061964999162704947,0.02834343562980683,0.023679202955230336,0.031039182634601356,0.05657811679568159,0.14468108694151052,0.05441611768592305,0.09378329594335617,0.0552531288384668,0.050524303705209495,0.09295811398548474,0.0419248815657797
25,'Flute',3,0.06628072196970634,0.056831787421627304,0.11041282392810563,0.05083879955698378,0.009181867876192278,0.029052840810153722,0.02659269892955909,0.03734831565894543,0.03835072993870723,0.03241398710724371,0.053176826478495885,0.038151897634159805,0.026840945740430725,0.03245425297952037,0.04991495863221645,0.044440092872242105,0.07417843423961473,0.03845528498920245,0.05746831643954047,0.040787778807231605,0.027642120815353707,0.05184544172576446,0.0487820624732187,0.02512005720036803,0.051363773943297414,0.04196630266518616,0.03870639018846093,0.019928627923917547,0.022055600648284924,0.0,0.023710955315595514,0.01967995591636996,0.019776388386060165,0.012093307829753897,0.033710039753763375,0.03363605253553197,0.03260315913734648,0.033326920836005476,0.06574247129388062,0.013682111459963224,0.05139109836892975,0.054015993468463606,0.01423081171160903,0.019486699290283474,0.10595062739545565,0.01928033189277376,0.014950311980171818,0.04983780723861022,0.02692257187469414,0.0444085800240774,0.00930756890079281,0.04105289078921898,0.03976285306948524,0.07878237291721059,0.0347679031895703,0.09943583824985053,0.020826197427367753,0.054012445533357066,0.02955574238951358,0.06955751515434723,0.03886105981622882,0.048114571478212464,0.04981923736020157,0.0297307829559109,0.06271109700208453,0.028845756064286788,0.0572917040214421,0.04341294204518237,0.07504114669595538,0.02262536666193633,0.035898842397889964,0.04008499905846918,0.009140392625509171,0.05516124711799152,0.027575812366514563,0.1001884259443241,0.07456864208338836,0.04407850544797994,0.041441549228454076,0.01875664661850016,0.08044671189870267,0.03146800271167849,0.04134480508114769,0.017654969125832674,0.02514553524332123,0.039594457058239,0.06102776954959568,0.06596456074139305,0.03404541591727832,0.05808808030295767,0.017418744369223554,0.019767390247849567,0.03365887039618364,0.04891312224327779,0.14076927423412974,0.05053919882617577,0.08987148323597542,0.03323242203781537,0.041371689794136295,0.08309198683597402,0.038013068858398925
25,'Flute',4,0.06521765291626533,0.046183436604713274,0.1093497548746646,0.04977573050354276,0.0158818846625515,0.005953207356491574,0.0029098093626353043,0.01365453884366119,0.015703087219515532,0.01411221187947746,0.04384451191762253,0.014469008067236023,0.02790401479387174,0.028195461819986407,0.04055625029679467,0.0355152109676422,0.0554499929260141,0.014772395422278664,0.05640524738609946,0.020449197086264678,0.026579051761912692,0.02814385949154043,0.04769828978057206,0.025568773643050532,0.02767971342118729,0.040903233611745145,0.015023500621537138,0.02601108347536701,0.027622768022976283,0.023710955315595514,0.0,0.009792693179764375,0.02084264407487584,0.011807311451600744,0.01002715018683959,0.009953162968608188,0.023692778606953235,0.010355701666996106,0.04205958172695684,0.037382222370922764,0.03016806796147015,0.030333103901539815,0.014897243284406126,0.004794692251160063,0.10488755834201463,0.00479052186472518,0.009084452206354834,0.02615491767168643,0.01653650021146894,0.023610208844314442,0.015106165177087245,0.06476384610481449,0.06347380838508075,0.07987350771932335,0.058450792756494084,0.10049890730329154,0.04453715274296327,0.05293754727651035,0.028492673336072565,0.04587462558742345,0.037778526811323127,0.04705122205711517,0.026136347793277784,0.009515550885536449,0.03901226642738368,0.009975991051768345,0.03360881445451831,0.021484910637753513,0.06392558258964082,0.011200436250097751,0.03698997720000271,0.04117454074564761,0.030590821313110722,0.03147835755106774,0.03177890077767529,0.0823780019145867,0.05085957297558188,0.02037855779764924,0.023366875570928872,0.010902828621305405,0.07938364284526166,0.02130457123315664,0.032152531062862214,0.014249094541993393,0.0029182370722208688,0.030190767106169875,0.037337514514240555,0.042269324660235856,0.03223497527865629,0.034405190736033896,0.006292210946371959,0.015659424480609113,0.034724444858343924,0.033494340941589144,0.11705831891853423,0.026856309259251986,0.06616995574169435,0.03216935298437435,0.02744052785111706,0.0698743381313923,0.014324540600875285
25,'Flute',5,0.055424959736500946,0.055909058676148204,0.09955706169490024,0.040025928521622574,0.011776263484413413,0.015643213008671688,0.009646149109898644,0.017742981521488007,0.0187453958012498,0.023864410751021636,0.053632357974539725,0.018485739945529035,0.03769670797363612,0.018402768640222035,0.050246255948974784,0.04520521661982232,0.054498478323244774,0.018775329072832487,0.04661255420633509,0.021107822890861643,0.0190157106288393,0.032240107588307025,0.03800092201892584,0.021539477683859488,0.031758439805839984,0.03116537328177442,0.019026434272090966,0.030784390157122938,0.03287646903385682,0.01967995591636996,0.009792693179764375,0.0,0.030632150619265556,0.013370716388447348,0.014030083837393412,0.017796338509114055,0.033482045793823786,0.013646964919635518,0.04606251537751066,0.03336206737633318,0.03171114245255979,0.03433603755209364,0.024643681577672966,0.01221980599755903,0.0951422352257618,0.007509925689987099,0.008322726700154845,0.031157767287412194,0.00724261595832418,0.02472862410770744,0.013140335006829783,0.060658224926676406,0.05941760907554925,0.08962137244586911,0.054447859105940265,0.11029160048305593,0.04043153156482518,0.0432313050790642,0.018722527411091202,0.051257745968710244,0.028079919361935952,0.03733343102391961,0.03013928144383161,0.01920555653771656,0.043105762864627105,0.019665996703948457,0.03761174810507214,0.02376850696899031,0.05543581255849794,0.0029454107455663685,0.04674818607223916,0.050940761291674574,0.026574445412811894,0.03720307878249169,0.038356952820807415,0.08057394629285893,0.05496330794593093,0.024473171310522512,0.03315602183429672,0.0017012732462502742,0.06964808816589803,0.030994576885336755,0.04190879898935763,0.024025432518981902,0.012708702608435969,0.039983237407891045,0.041422435412138255,0.04635922660393562,0.022442282098891916,0.038408124386587715,0.004570817291609936,0.02545211766037349,0.04451463262938904,0.029233166326907825,0.1211639400966723,0.030859242909805806,0.07026614909851799,0.02237665980460998,0.021691733877766333,0.0634202432122226,0.0184077347209415
25,'Flute',6,0.0860571103557665,0.045544921830737696,0.13018921231416578,0.07061518794304394,0.027664531188338403,0.017765975219264124,0.020986001509366914,0.026050562819695377,0.03654254465901671,0.021127121516354107,0.04186674226178173,0.026865032043270207,0.007064557354370562,0.04903491925948759,0.03862809304132684,0.033153227281352504,0.07628945036551528,0.028381437407328094,0.07724470482560064,0.04128865452576586,0.047418509201413876,0.04053988346757462,0.06853774722007325,0.04489474214639368,0.040075737397221485,0.06174269105124633,0.027419524597571326,0.013615059499332826,0.01522355741156744,0.019776388386060165,0.02084264407487584,0.030632150619265556,0.0,0.017376476417664804,0.025429271875248936,0.022349186944642375,0.021291653790678978,0.031195159106497287,0.05512323226968785,0.033072152453919985,0.05100752540097133,0.04707007756705359,0.005988469041592588,0.018908159068642016,0.12572701578151582,0.023407501592269352,0.022558611011129315,0.03855094164772061,0.03737595765097012,0.044449666283815616,0.018119972595807783,0.05236463549340564,0.051074597773671904,0.059030863644447505,0.046054768780459894,0.07965944986379038,0.03213794213155442,0.07377700471601152,0.049332130775573746,0.05827064956345764,0.05861798425082431,0.06789067949661635,0.03853237176931197,0.0184439173650213,0.05140829040341787,0.017558890473397194,0.046004838430552496,0.042324368077254704,0.084765040029142,0.03203989368959893,0.016147333125126867,0.02033189667077177,0.018191610701701878,0.043874381527101915,0.01937969016626645,0.10321745935408788,0.06325689737920169,0.03917369024867836,0.030130164805289267,0.031742286060806583,0.10022310028476283,0.02018113712078889,0.030057939490258093,0.006606718100283653,0.017924407002654973,0.02828271235405233,0.04973353849027474,0.05466534863627004,0.053074432718157476,0.05363410650067313,0.02606133332765562,0.008455645543662895,0.015815625223033914,0.054333798381090335,0.12945752952994308,0.039252333235286166,0.07856597971772852,0.053008810423875535,0.04827998529061824,0.09071379557089347,0.02672056457690947
25,'Flute',7,0.06878771738382287,0.044889138197974805,0.11291419794298978,0.05339664491006992,0.010288054770673601,0.016959532980399827,0.014643130839003019,0.025444671794950663,0.026447086074712457,0.02049791468370047,0.041273182614501115,0.026187430218991687,0.024441033772035364,0.03165844284182279,0.037821650802462546,0.03234678504248821,0.06208512640986084,0.02636197715944855,0.059917321424576814,0.028779745164402567,0.030200976448359156,0.039941797861769684,0.05137163840737319,0.02770963313452252,0.039460130079302644,0.04453608967022177,0.02661308235870703,0.017528715955522186,0.01962079483225606,0.012093307829753897,0.011807311451600744,0.013370716388447348,0.017376476417664804,0.0,0.02161673192400948,0.021542744705778077,0.020699515273351714,0.02123361300625158,0.053649163464126716,0.02577541928971712,0.039360506183380654,0.04192268563870971,0.011388007376072214,0.007393391460529576,0.10851295161420914,0.007187024063019861,0.005182134593464514,0.03793074704882723,0.019999481233305316,0.0323152721943235,0.003298853725486502,0.052966619522489565,0.051830960988933195,0.07636569824426837,0.046861211019324195,0.09703592628145517,0.03279593578908146,0.05660202146751155,0.03209324379953855,0.05764661522769418,0.041450635750383304,0.05070414741236696,0.03772592953044767,0.017637475126157005,0.050807453138089764,0.016752448234532893,0.045198396191688195,0.031470197242452966,0.06758355886534027,0.014663417271934131,0.033492511870638404,0.037685087090073816,0.018987797326195828,0.04320801827796635,0.0250858658196637,0.08827563656632159,0.06266499821939359,0.03217486158398517,0.029537905364459303,0.014365809643141785,0.08301880455434539,0.019385147060647926,0.029432801712555693,0.010769758317381148,0.013241891379326463,0.02769081319424423,0.04912412568560091,0.05406091687739827,0.03569795630049267,0.04602682020867873,0.00887741091567639,0.012196443458772735,0.03125895842778828,0.036971159952686496,0.12886563037013496,0.03844589099642187,0.07796783937198064,0.035632334006210735,0.030903508872953442,0.0734605736326938,0.02610942499440416
25,'Flute',8,0.06075792393775851,0.05070617993213158,0.10488440449692539,0.04536685146400556,0.02566830312344046,0.0103022900662887,0.007117340824204285,0.0040093137482574035,0.011348862222671384,0.01866153200700502,0.04842947923052312,0.004593700306501987,0.0324938292296195,0.023605647384238652,0.044916049838898374,0.03986429367743933,0.05087444641797053,0.004745245235439074,0.05188752797851245,0.015967658848961553,0.033045794466232715,0.01834806794927998,0.04334184496130883,0.0355695615212529,0.01786640016681294,0.03650629622415741,0.00499635043469755,0.036038233662206605,0.03758695861351064,0.033710039753763375,0.01002715018683959,0.014030083837393412,0.025429271875248936,0.02161673192400948,0.0,0.012461250094318857,0.02827916704980717,0.005765887231248351,0.03203243154011725,0.04739215121372659,0.025663971181446973,0.021640805691804658,0.019479228042154347,0.014581110712049023,0.10048315816814478,0.014576940325614142,0.018870870667243796,0.025954888543395574,0.011946685775721182,0.019020394408566683,0.024892583637976206,0.07458335144649904,0.07344769291294267,0.0844184937018525,0.06847794294333366,0.10508872173903931,0.05441266771309094,0.04857222802144719,0.031132172892072842,0.046054867224693624,0.033420842304318944,0.0426743539663026,0.016109197606438194,0.013864633595333575,0.029213723225600063,0.014325073761565471,0.023581664267678725,0.01706866124055003,0.0595537654192759,0.013305595537590994,0.04154530732822254,0.04573788254765795,0.04060452925020531,0.03200020003847507,0.04168795063738765,0.07799170794211008,0.04107126830690388,0.013974142434115239,0.027953143090280103,0.015593312885277322,0.07498901110828103,0.025687108133196874,0.03670592024534101,0.018822553774965285,0.008590342615564595,0.03478035866387443,0.02753039577311121,0.03246718696490857,0.027645160842908537,0.028259884372418914,0.016294185424466263,0.02024923891635687,0.03931175388537241,0.028941366506622133,0.10727190045764527,0.016829159072412392,0.05637410945949095,0.0275795385486266,0.022850713415369307,0.06543078018662944,0.009826467814135313
