% Distances between instruments for pitch 37 (C#2)
@RELATION distances

@ATTRIBUTE 'InstrumentId' NUMERIC
@ATTRIBUTE 'Instrument' STRING
@ATTRIBUTE 'StyleId' NUMERIC
@ATTRIBUTE 'Distance to instrument 3 (Bandura), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 6 (Bass), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 6 (Bass), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 7 (Bassoon), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 7 (Bassoon), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 10 (Cello), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 10 (Cello), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 10 (Cello), style 3' NUMERIC
@ATTRIBUTE 'Distance to instrument 10 (Cello), style 4' NUMERIC
@ATTRIBUTE 'Distance to instrument 10 (Cello), style 5' NUMERIC
@ATTRIBUTE 'Distance to instrument 10 (Cello), style 6' NUMERIC
@ATTRIBUTE 'Distance to instrument 10 (Cello), style 7' NUMERIC
@ATTRIBUTE 'Distance to instrument 10 (Cello), style 8' NUMERIC
@ATTRIBUTE 'Distance to instrument 10 (Cello), style 9' NUMERIC
@ATTRIBUTE 'Distance to instrument 11 (CeylonGuitar), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 13 (Contrabassoon), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 14 (Cumbus), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 15 (DallapeAccordion), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 18 (Drums), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 18 (Drums), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 18 (Drums), style 3' NUMERIC
@ATTRIBUTE 'Distance to instrument 18 (Drums), style 4' NUMERIC
@ATTRIBUTE 'Distance to instrument 18 (Drums), style 5' NUMERIC
@ATTRIBUTE 'Distance to instrument 18 (Drums), style 6' NUMERIC
@ATTRIBUTE 'Distance to instrument 18 (Drums), style 7' NUMERIC
@ATTRIBUTE 'Distance to instrument 18 (Drums), style 8' NUMERIC
@ATTRIBUTE 'Distance to instrument 18 (Drums), style 9' NUMERIC
@ATTRIBUTE 'Distance to instrument 18 (Drums), style 10' NUMERIC
@ATTRIBUTE 'Distance to instrument 18 (Drums), style 11' NUMERIC
@ATTRIBUTE 'Distance to instrument 18 (Drums), style 12' NUMERIC
@ATTRIBUTE 'Distance to instrument 21 (ElectricBass), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 21 (ElectricBass), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 21 (ElectricBass), style 3' NUMERIC
@ATTRIBUTE 'Distance to instrument 21 (ElectricBass), style 4' NUMERIC
@ATTRIBUTE 'Distance to instrument 21 (ElectricBass), style 5' NUMERIC
@ATTRIBUTE 'Distance to instrument 21 (ElectricBass), style 6' NUMERIC
@ATTRIBUTE 'Distance to instrument 21 (ElectricBass), style 7' NUMERIC
@ATTRIBUTE 'Distance to instrument 23 (ElectricPiano), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 23 (ElectricPiano), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 23 (ElectricPiano), style 3' NUMERIC
@ATTRIBUTE 'Distance to instrument 23 (ElectricPiano), style 4' NUMERIC
@ATTRIBUTE 'Distance to instrument 23 (ElectricPiano), style 5' NUMERIC
@ATTRIBUTE 'Distance to instrument 23 (ElectricPiano), style 6' NUMERIC
@ATTRIBUTE 'Distance to instrument 26 (Fujara), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 27 (Horn), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 27 (Horn), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 27 (Horn), style 3' NUMERIC
@ATTRIBUTE 'Distance to instrument 29 (Kantele), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 34 (Organ), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 34 (Organ), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 34 (Organ), style 3' NUMERIC
@ATTRIBUTE 'Distance to instrument 34 (Organ), style 4' NUMERIC
@ATTRIBUTE 'Distance to instrument 34 (Organ), style 5' NUMERIC
@ATTRIBUTE 'Distance to instrument 34 (Organ), style 6' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 3' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 4' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 5' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 6' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 7' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 8' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 9' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 10' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 11' NUMERIC
@ATTRIBUTE 'Distance to instrument 39 (Saxophone), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 40 (ScaleChangerHarmonium), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 44 (Tanbur), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 45 (Trombone), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 45 (Trombone), style 3' NUMERIC
@ATTRIBUTE 'Distance to instrument 45 (Trombone), style 4' NUMERIC
@ATTRIBUTE 'Distance to instrument 47 (Tuba), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 47 (Tuba), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 47 (Tuba), style 3' NUMERIC

@DATA
3,'Bandura',1,0.0,0.10056544538085606,0.17872783638022552,0.03361487993730746,0.041915609034840845,0.06285294557427178,0.019094771684620218,0.04042110791045607,0.04262831089443111,0.05855522814389175,0.053336844179243864,0.2094774183608137,0.07963722866037047,0.05963657928495972,0.04044874094713157,0.04912472045440286,0.1073481717505318,0.13339387332976219,0.1243899502814216,0.12599122144872785,0.1326581614609877,0.13008042719906984,0.13454131914956413,0.13005223844056282,0.1274181008273387,0.12990562956095447,0.13177447823442284,0.12779108117811,0.13134608790933622,0.1521839893195164,0.014545086764858883,0.015845313079812844,0.01750540977998903,0.015854167387719702,0.01230434450925424,0.02173066763874835,0.014417188520192102,0.0037269620174804536,0.047786428739608,0.01286345401638501,0.015674239893766605,0.05545952142345421,0.02068450062055549,0.16742733838383284,0.05707496044166338,0.04386910387978529,0.027113776921485127,0.006247261416885447,0.06338427833565799,0.1698898415841081,0.030341591920221952,0.03893279012415573,0.020735349327292547,0.027949843571171,0.011200141903023509,0.23477844655433835,0.09778943974972178,0.008487263874252828,0.05009756383491391,0.0131013366989351,0.010808494078518681,0.2741873005401557,0.28285548909301217,0.009582829492735258,0.021391801766962527,0.10872698223911005,0.20649433519524493,0.13588103783864589,0.07566870587963316,0.04158589433304883,0.024399922721994732,0.04735977996612042,0.04369284633661583,0.04359769889728069
6,'Bass',1,0.10056544538085606,0.0,0.07997687524549864,0.0758547424633069,0.058649836346015206,0.046515183868066357,0.09076806178058545,0.07805660289055615,0.07451113643552955,0.05332466122069241,0.0472286012016122,0.11047030724301898,0.021557454238064554,0.050281121456943245,0.14101418632798765,0.09024025146015273,0.03623594658749314,0.06846366913835925,0.22495539566227765,0.2265566668295839,0.23322360684184376,0.23064587257992594,0.2351067645304202,0.2306176838214189,0.22798354620819475,0.23047107494181054,0.23233992361527891,0.22835652655896607,0.2319115332901923,0.19596313755126804,0.11511053214571494,0.11641075846066891,0.11807085516084509,0.11641961276857576,0.1128697898901103,0.09854109302191626,0.11498263390104817,0.1042924073983365,0.08779666390539949,0.11342889939724106,0.11607580894456965,0.08980057915135603,0.0831614850104618,0.09537953690556156,0.05121595415997848,0.06910484637991048,0.07981215653277805,0.09458225048876989,0.052663023994445717,0.09877761642106943,0.0702238534606341,0.09850572733145276,0.08788627126942845,0.07266633972820845,0.08957941278144065,0.13597854164062606,0.023909177284534816,0.09230650222979604,0.05637817308377079,0.09250276091577007,0.08995771003381653,0.19126627560271706,0.20201990518144972,0.09428725674501982,0.1219572471478186,0.03746616478957257,0.1349622772647121,0.06476881267560723,0.0671868555419165,0.08545267473859756,0.07616552265886133,0.05320566541473565,0.056872599044240225,0.06874524176272313
6,'Bass',2,0.17872783638022552,0.07997687524549864,0.0,0.15562859820429095,0.13763428311047773,0.12541726928598954,0.17018387209315752,0.15650263589644547,0.15381168908893636,0.13271704088250927,0.12571943858828707,0.03074958198058819,0.1013313099790486,0.12852760894172863,0.2191765773273571,0.1684026424595222,0.10178993534958602,0.14689514953924557,0.3031177866616472,0.30471905782895337,0.31138599784121324,0.3088082635792954,0.3132691555297897,0.30878007482078834,0.3061459372075642,0.30863346594118,0.3105023146146484,0.30651891755833555,0.31007392428956176,0.2741255285506375,0.1932729231450844,0.19457314946003837,0.19623324616021456,0.19458200376794524,0.1910321808894798,0.17679841499151247,0.19314502490041763,0.18245479839770598,0.16595905490476895,0.19159129039661052,0.19424800054846295,0.16796297015072548,0.16132387600983128,0.019534378396491445,0.12937834515934796,0.14726723737927996,0.15797454753214754,0.17274464148813937,0.13082541499381517,0.0279930963252718,0.1483862444600036,0.17666811833082227,0.16604866226879791,0.15082873072757794,0.16774180378081008,0.056204685899642004,0.10227458778841887,0.1704688932291655,0.13474358358765484,0.17066515191513953,0.168120101033186,0.11148215177017502,0.12204302993595106,0.17244964774438928,0.20011963814718806,0.10752116106024663,0.05525115906117844,0.09780862061836132,0.14534924654128598,0.16361506573796705,0.15479468711450167,0.13136805641410512,0.1350349900436097,0.1469076327620926
7,'Bassoon',1,0.03361487993730746,0.0758547424633069,0.15562859820429095,0.0,0.017994315093813214,0.03921703248429808,0.05150517608771049,0.038793717197681196,0.03524825074265459,0.03442902081002438,0.029909159616003867,0.18632504970632588,0.05430881134819704,0.028166781998475166,0.065777158259305,0.017796958086894285,0.07611654667499236,0.10173908312717672,0.14971836759359503,0.15131963876090126,0.15798657877316113,0.1554088445112433,0.15986973646173755,0.1553806557527362,0.15274651813951212,0.15523404687312792,0.1571028955465963,0.15311949849028342,0.15667450522150964,0.12095236424397694,0.03987350407703231,0.04117373039198627,0.042833827092162456,0.04118258469989313,0.03763276182142767,0.023304064953233627,0.03974560583236553,0.02992664861486875,0.01655480366406856,0.03819187132855844,0.040838780875887014,0.02422789634791477,0.013202053266988825,0.1360942198077995,0.026609451063954903,0.012637478804245863,0.006501103015822333,0.03986214135419291,0.03215265326011856,0.13865821650856866,0.026632034197022567,0.023268699262770132,0.013157217685697893,0.02771025031160307,0.04481502184033096,0.21183328410393298,0.07484427729931638,0.04210214381156028,0.02715240138450851,0.020609371305909622,0.028562355887254642,0.25089531095126455,0.25991032664260677,0.024286719782866145,0.046720219079135955,0.07734676487707179,0.17484287735221135,0.10464941276310646,0.04443708080409373,0.010354269257509397,0.019104773464964624,0.02440150329575838,0.02064720110198773,0.012366073821741269
7,'Bassoon',2,0.041915609034840845,0.058649836346015206,0.13763428311047773,0.017994315093813214,0.0,0.02122271739048487,0.05673912429590561,0.04379932136228137,0.040366941291684465,0.01927229308525737,0.012223243923552759,0.1683307346125127,0.03772161962552961,0.0217540544627292,0.08236434998197241,0.031590415114137516,0.0697038191392464,0.09532635559143077,0.16630555931626245,0.1679068304835687,0.17457377049582856,0.17199603623391072,0.17645692818440498,0.17196784747540364,0.16933370986217955,0.17182123859579534,0.17369008726926372,0.16970669021295084,0.17326169694417706,0.13731330120525284,0.05646069579969973,0.05776092211465369,0.05942101881482988,0.057769776422560544,0.05421995354409509,0.03989125667590104,0.056332797555032954,0.0456425710523213,0.029146827559384275,0.05477906305122585,0.05742597259855443,0.031150742805340817,0.024511648664446595,0.12884740945731485,0.01943060783037799,0.010455010033895267,0.021162320186762854,0.04486774551879307,0.0257399257243726,0.1322454889728227,0.031637638361622734,0.03985589098543755,0.02923643492341324,0.03271585447620324,0.04982062600493114,0.19383896901011974,0.056849962205503174,0.047107747976160456,0.022120891555496,0.033852924569754854,0.033567960051854806,0.2329009958574513,0.24191601154879358,0.0356374203990046,0.06330741080180337,0.07093403734132583,0.1684301498164654,0.0982366852273605,0.03802435326834778,0.02680283839258236,0.02411037762956479,0.006407188201945167,0.011344197987473747,0.010095405416707918
10,'Cello',1,0.06285294557427178,0.046515183868066357,0.12541726928598954,0.03921703248429808,0.02122271739048487,0.0,0.04476660280716799,0.031541419022489796,0.028394419802946835,0.007299771596519747,0.009516101395027904,0.1526053072054164,0.036339820092124504,0.033726575951466824,0.10330168652140333,0.05252775165356843,0.08167634062798403,0.10729887708016839,0.1872428958556934,0.18884416702299958,0.19551110703525945,0.19293337277334163,0.1973942647238359,0.19290518401483459,0.1902710464016105,0.19275857513522623,0.1946274238086946,0.19064402675238176,0.19419903348360798,0.15825063774468376,0.07739803233913066,0.0786982586540846,0.0803583553542608,0.07870711296199147,0.07515729008352601,0.06082859321533196,0.07727013409446387,0.06657990759175221,0.05008416409881519,0.07571639959065678,0.07836330913798535,0.05208807934477174,0.045448985203877516,0.14106475662171677,0.03140312931911561,0.03139234657332619,0.04209965672619378,0.0568697506821856,0.03771244721311023,0.14421801046156033,0.032511353654049814,0.060793227524868466,0.050173771462844165,0.03495383992162417,0.05186691297485634,0.1726162516196349,0.035627244815018305,0.054594002423211746,0.013011059214025735,0.05479026110918577,0.05224521022723224,0.23670666964320794,0.24746029922194057,0.05657475693843553,0.08424474734123429,0.08290655883006345,0.18040267130520302,0.11020920671609813,0.0499968747570854,0.047740174932013275,0.03845302285227704,0.018106741387572747,0.019160099237655936,0.031032741956138837
10,'Cello',2,0.019094771684620218,0.09076806178058545,0.17018387209315752,0.05150517608771049,0.05673912429590561,0.04476660280716799,0.0,0.022296113532518574,0.023648796868976144,0.03948388711002674,0.045009489750140484,0.1973719100125844,0.0805926980046436,0.07849317875863482,0.05954351263175179,0.06812335484705394,0.12644294343515203,0.1520654798873364,0.1434847219660418,0.14508599313334808,0.15175293314560792,0.1491751988836901,0.15363609083418436,0.14914701012518303,0.1465128725119589,0.1490004012455747,0.15086924991904307,0.14688585286273023,0.15044085959395645,0.1712787610041366,0.0336398584494791,0.03494008476443306,0.03660018146460925,0.03494893907233992,0.031399116193874456,0.040576432627612645,0.03351196020481232,0.02282173370210067,0.06688120042422821,0.031958225701005226,0.0346051352483338,0.07455429310807442,0.03977927230517571,0.18558653375322043,0.0761697321262836,0.06296387556440551,0.046103773796112434,0.013111576792534047,0.08247905002027821,0.1889846132687283,0.026001717579824352,0.05802756180877594,0.039830121011912765,0.02505013922884801,0.00810873908520479,0.2168881504039353,0.07989914359931875,0.010835828533560196,0.03585004170569972,0.03219610838355532,0.02434805446615219,0.28147327245037596,0.29222690202910856,0.028677601177355475,0.04048657345158275,0.12767316163723144,0.22516927411237098,0.1549758095232661,0.09476347756425339,0.06068066601766905,0.032984028975163,0.06287334419474074,0.046270575014831394,0.06269247058190092
10,'Cello',3,0.04042110791045607,0.07805660289055615,0.15650263589644547,0.038793717197681196,0.04379932136228137,0.031541419022489796,0.022296113532518574,0.0,0.0035454664550265964,0.02473194166986373,0.0315760774387286,0.18369067381587237,0.0678812391146143,0.06481541654533346,0.08086984885758763,0.05444211865034191,0.11276170723843999,0.13857271059013596,0.16481105819187766,0.16641232935918393,0.17307926937144377,0.17050153510952593,0.1749624270600202,0.17047334635101888,0.16783920873779476,0.17032673747141056,0.17219558614487893,0.16821218908856606,0.17176719581979227,0.1575975248074246,0.05496619467531496,0.056266420990268906,0.0579265176904451,0.056275275298175775,0.05272545241971031,0.03841106401973773,0.05483829643064817,0.04414806992793652,0.05319996422751619,0.05328456192684108,0.05593147147416966,0.06087305691136241,0.026098036108463684,0.17260617564420658,0.062488495929571584,0.04928263936769348,0.03242253759940041,0.034437913018369896,0.06879781382356619,0.17530337707201626,0.012320481383112333,0.04434632561206392,0.027741933799028465,0.012522002257808472,0.029435075311040643,0.20152307956639418,0.057603030066800176,0.032162164759396046,0.0221688055089877,0.03235842344537007,0.02981337256341654,0.26790416516461524,0.27854566583239654,0.03414291927461983,0.06181290967741859,0.11399192544051943,0.21167317245561865,0.14129457332655407,0.08108224136754137,0.04699942982095703,0.019688943732716572,0.04919210799802872,0.03258933881811937,0.049011234385188895
10,'Cello',4,0.04262831089443111,0.07451113643552955,0.15381168908893636,0.03524825074265459,0.040366941291684465,0.028394419802946835,0.023648796868976144,0.0035454664550265964,0.0,0.021186475214837134,0.028637306745919338,0.18099972700836323,0.0643357726595877,0.062120995754413655,0.08307705184156268,0.05175117184283278,0.11007076043093085,0.13569329688311524,0.16701826117585272,0.16861953234315896,0.1752864723554188,0.17270873809350096,0.17716963004399522,0.1726805493349939,0.17004641172176982,0.1725339404553856,0.17440278912885396,0.17041939207254111,0.17397439880376733,0.15490657799991545,0.05717339765929,0.05847362397424396,0.06013372067442014,0.05848247828215081,0.05493265540368535,0.04060395853549131,0.05704549941462322,0.04635527291191157,0.05050901742000705,0.055491764910816116,0.05813867445814469,0.058182110103853275,0.02522435052403686,0.1692143507489993,0.05979754912206244,0.04659169256018436,0.029731590791891287,0.03664511600234494,0.06610686701605706,0.17261243026450715,0.01228671897420916,0.0416553788045548,0.0299491367830035,0.01472920524178351,0.03164227829501568,0.1988321327588851,0.0562503467303426,0.03436936774337109,0.019477858701478574,0.03456562642934511,0.03202057554739158,0.2651010894461548,0.2758547190248874,0.03635012225859487,0.06402011266139364,0.11130097863301029,0.20879709110814984,0.13860362651904498,0.07839129456003223,0.04430848301344789,0.01822838817243638,0.046501161190519585,0.02989839201061024,0.04632028757767976
10,'Cello',5,0.05855522814389175,0.05332466122069241,0.13271704088250927,0.03442902081002438,0.01927229308525737,0.007299771596519747,0.03948388711002674,0.02473194166986373,0.021186475214837134,0.0,0.007542658539492246,0.15990507880193613,0.043149297444750566,0.04102634754798657,0.09900396909102332,0.04823003422318841,0.08897611222450376,0.11459864867668813,0.18294517842531335,0.18454644959261957,0.19121338960487944,0.1886356553429616,0.1930965472934559,0.18860746658445457,0.18597332897123042,0.18846085770484622,0.1903297063783146,0.18634630932200177,0.189901316053228,0.15395292031430377,0.07310031490875063,0.07440054122370458,0.07606063792388078,0.07440939553161145,0.07085957265314598,0.056530875784951945,0.07297241666408384,0.0622821901613722,0.04578644666843518,0.07141868216027676,0.07406559170760534,0.04779036191439171,0.04115126777349749,0.1481197025425722,0.03870290091563536,0.027094629142946164,0.03780193929581375,0.052572033251805574,0.04501221880962997,0.15151778205808006,0.028213636223669795,0.05649551009448845,0.04587605403246414,0.030656122491244147,0.04756919554447633,0.17773748455245797,0.04041525648929201,0.05029628499283173,0.008713341783645715,0.050492543678805756,0.047947492796852224,0.2440064412397277,0.25476007081846036,0.052277039508055505,0.07994702991085427,0.0902063304265832,0.18770244290172275,0.11750897831261786,0.057296646353605145,0.04344245750163326,0.034155305421897014,0.025406512984092494,0.014862381807275914,0.026735024525758818
