% Distances between instruments for pitch 28 (E1)
@RELATION distances

@ATTRIBUTE 'InstrumentId' NUMERIC
@ATTRIBUTE 'Instrument' STRING
@ATTRIBUTE 'StyleId' NUMERIC
@ATTRIBUTE 'Distance to instrument 6 (Bass), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 6 (Bass), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 13 (Contrabassoon), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 21 (ElectricBass), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 21 (ElectricBass), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 21 (ElectricBass), style 3' NUMERIC
@ATTRIBUTE 'Distance to instrument 21 (ElectricBass), style 4' NUMERIC
@ATTRIBUTE 'Distance to instrument 21 (ElectricBass), style 5' NUMERIC
@ATTRIBUTE 'Distance to instrument 21 (ElectricBass), style 6' NUMERIC
@ATTRIBUTE 'Distance to instrument 21 (ElectricBass), style 7' NUMERIC
@ATTRIBUTE 'Distance to instrument 23 (ElectricPiano), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 23 (ElectricPiano), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 23 (ElectricPiano), style 3' NUMERIC
@ATTRIBUTE 'Distance to instrument 23 (ElectricPiano), style 4' NUMERIC
@ATTRIBUTE 'Distance to instrument 23 (ElectricPiano), style 5' NUMERIC
@ATTRIBUTE 'Distance to instrument 23 (ElectricPiano), style 6' NUMERIC
@ATTRIBUTE 'Distance to instrument 29 (Kantele), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 34 (Organ), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 34 (Organ), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 34 (Organ), style 3' NUMERIC
@ATTRIBUTE 'Distance to instrument 34 (Organ), style 4' NUMERIC
@ATTRIBUTE 'Distance to instrument 34 (Organ), style 5' NUMERIC
@ATTRIBUTE 'Distance to instrument 34 (Organ), style 6' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 6' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 7' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 8' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 9' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 10' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 11' NUMERIC
@ATTRIBUTE 'Distance to instrument 45 (Trombone), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 45 (Trombone), style 3' NUMERIC
@ATTRIBUTE 'Distance to instrument 45 (Trombone), style 4' NUMERIC
@ATTRIBUTE 'Distance to instrument 47 (Tuba), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 47 (Tuba), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 47 (Tuba), style 3' NUMERIC

@DATA
23,'ElectricPiano',3,0.06227235229627922,0.0749088651266618,0.03732469637880044,0.013927690926479467,0.017127096927923576,0.015467843946726607,0.014768757051505557,0.012991907826308486,0.2726590258515202,0.012929305306816364,0.017503091273250487,0.028061291417170883,0.0,0.015516993933392363,0.05483793784494052,0.023189435978276555,0.01718754686311644,0.135514422695173,0.13743214190800432,0.024723726236699006,0.007619278352868422,0.010442609606655903,0.026253353719209015,0.018690417535389883,0.031026152541097154,0.030286370768811268,0.02362286117387964,0.026141009397338877,0.019699908202792875,0.022563373420062538,0.02086124723215656,0.023784134295033413,0.03209006960772065,0.028738808886737587,0.00884947972911155
23,'ElectricPiano',4,0.07778934622967158,0.09040722199899959,0.0528416903121928,0.0015893030069128956,0.0016493615328366498,5.841573758656288e-05,0.0007482368818868067,0.002532508305878508,0.28817601978491253,0.0025876886265759984,0.011732766850289579,0.03377965658761801,0.015516993933392363,0.0,0.060560270436257085,0.03864242031929626,0.031997244309371516,0.14728435158537717,0.152885126249024,0.04017671057771871,0.023091084256084204,0.0258955939476756,0.04171378258524467,0.012960381470356809,0.046483795190508825,0.04579723657656377,0.03570512817364222,0.020368989162511213,0.01391759680343486,0.028281738590509666,0.02657961240260369,0.039301128228425776,0.047549646682759995,0.044204297706163874,0.024303468675452262
23,'ElectricPiano',5,0.04031937548182401,0.045461440487353004,0.04570404411435481,0.062149119448408646,0.05894620002085643,0.060618686173843646,0.06130453989727445,0.06309277874213559,0.24323023827326595,0.06314399164196365,0.07228906986567722,0.026786528273135258,0.05483793784494052,0.060560270436257085,0.0,0.04954256739927922,0.07198841356990598,0.10234253749460004,0.10794331215824686,0.06407584628027967,0.05034205407951037,0.05015231107357774,0.06483622825055617,0.07351668448574446,0.08057307400642563,0.07299916156637236,0.07841429996323075,0.08092529217789886,0.07447780387623017,0.03228714807937247,0.03399242116983806,0.06090624559214677,0.049459191504906186,0.056889600469596145,0.04623567206980362
23,'ElectricPiano',6,0.03915390964915736,0.05177178541848537,0.014206253731678586,0.037053571307144685,0.04029178185213291,0.03858628659384846,0.03791448997009089,0.036110350473430336,0.26020252409100236,0.03609298260782325,0.02692170380886556,0.02275603912614395,0.023189435978276555,0.03864242031929626,0.04954256739927922,0.0,0.02245679733027824,0.13020810108986022,0.13055620074351548,0.014535283630438087,0.015570157625408134,0.012753057875075927,0.015304612010928429,0.025734377546726164,0.031041457766797887,0.02346754532674462,0.028882683723603014,0.031393675938271116,0.024942283579194768,0.019071953856425614,0.01904545859584318,0.011374629352519023,0.008914210102245787,0.007357984229968404,0.014339956249165007
29,'Kantele',1,0.04579210192030007,0.05935550913073487,0.026335176768771108,0.03040794130245862,0.033619667387986475,0.03194809432270576,0.03124900742748471,0.02947215820228764,0.28262539922827684,0.029420868143676823,0.02026447745908194,0.045211767142136344,0.01718754686311644,0.031997244309371516,0.07198841356990598,0.02245679733027824,0.0,0.15266489842013845,0.15301299807379373,0.008206404722568875,0.021646359490395617,0.02185328515943499,0.009736032205078878,0.01906226308257974,0.01450883102696702,0.013799992267192251,0.006435314310763197,0.011628255146860304,0.018079647505936658,0.039713849145028006,0.038011722957122025,0.01133543623549583,0.022529222064999795,0.015098813100309838,0.025755704315650788
34,'Organ',1,0.12099586033205649,0.09332782336649999,0.1263805289645873,0.1456955025732256,0.14893371311821382,0.14722593584779062,0.14655642123617182,0.14475184327949867,0.14090537062101735,0.14473491387390416,0.1529655547159097,0.11445302090759348,0.135514422695173,0.14728435158537717,0.10234253749460004,0.13020810108986022,0.15266489842013845,0.0,0.005600836000489215,0.1447433847202983,0.13101853892974283,0.13081161326070348,0.14551271310078864,0.15419316933597693,0.1612495588566581,0.15367564641660483,0.15909078481346325,0.16160177702813133,0.15515038466905498,0.12771225262766353,0.12768261046452148,0.14158273044237923,0.13013567635513865,0.1375660853198286,0.12690919410448767
34,'Organ',2,0.12134395998571175,0.09367592302015526,0.12672862861824255,0.15129627723687245,0.15453448778186066,0.15282671051143745,0.15215719589981866,0.1503526179431455,0.13530453462052813,0.150335688537551,0.15331365436956498,0.12005379557124034,0.13743214190800432,0.152885126249024,0.10794331215824686,0.13055620074351548,0.15301299807379373,0.005600836000489215,0.0,0.14509148437395356,0.13136663858339812,0.13115971291435874,0.1458608127544439,0.1545412689896322,0.16159765851031338,0.15402374607026012,0.15943888446711849,0.1619498766817866,0.15549848432271027,0.13331302729131037,0.1332833851281683,0.1419308300960345,0.13048377600879393,0.13791418497348387,0.12858266217889275
34,'Organ',3,0.03761761464129727,0.05146591287446079,0.01844558051249703,0.03858786156556714,0.041826072110555355,0.040122581601708555,0.039448780228513336,0.03764664548129043,0.27473580297200284,0.037627272866245697,0.028455994067288007,0.03729025344229619,0.024723726236699006,0.04017671057771871,0.06407584628027967,0.014535283630438087,0.008206404722568875,0.1447433847202983,0.14509148437395356,0.0,0.017104447883830583,0.01428935288293602,0.001542050996870363,0.02726866780514861,0.016506174136359804,0.008932261696306535,0.014347400093164925,0.019818075943199617,0.02625917713774562,0.03179233544518784,0.03009020925728187,0.003445839979221755,0.014619280088523687,0.007194782868220661,0.01784017421047604
34,'Organ',4,0.05469826197358738,0.06731613774291538,0.029750606056108603,0.021501781249171306,0.024721624226724772,0.023041934269418446,0.022344332344682753,0.020565998149000324,0.26508493552882834,0.020522824982415113,0.021953787008504057,0.023565407651740727,0.007619278352868422,0.023091084256084204,0.05034205407951037,0.015570157625408134,0.021646359490395617,0.13101853892974283,0.13136663858339812,0.017104447883830583,0.0,0.0028233312537874803,0.01863407536634059,0.02317463040623409,0.030245183180719375,0.022706152320479567,0.028073556909133213,0.03059170513259245,0.02415060393804645,0.018067489654632386,0.016365363466726405,0.016210043972341576,0.024470791254852232,0.021119530533869165,0.00410934482525517
34,'Organ',5,0.051906967524233294,0.06452484329356128,0.02695931160675451,0.024306744935524035,0.02754495548051225,0.025837178210089035,0.025167663598470235,0.023363085641797093,0.2622936410794743,0.023346156236202592,0.02215394145520623,0.023365782800442478,0.010442609606655903,0.0258955939476756,0.05015231107357774,0.012753057875075927,0.02185328515943499,0.13081161326070348,0.13115971291435874,0.01428935288293602,0.0028233312537874803,0.0,0.01583140387980638,0.023381556075273462,0.03043794559595463,0.02286403315590137,0.028279171552759757,0.030790163767427863,0.02433877140835151,0.01786516299420527,0.016159889903739677,0.013418749522987486,0.021667267977321714,0.01832191900072558,0.00391663900377412
