% Distances between instruments for pitch 29 (F1)
@RELATION distances

@ATTRIBUTE 'InstrumentId' NUMERIC
@ATTRIBUTE 'Instrument' STRING
@ATTRIBUTE 'StyleId' NUMERIC
@ATTRIBUTE 'Distance to instrument 6 (Bass), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 6 (Bass), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 13 (Contrabassoon), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 21 (ElectricBass), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 21 (ElectricBass), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 21 (ElectricBass), style 3' NUMERIC
@ATTRIBUTE 'Distance to instrument 21 (ElectricBass), style 4' NUMERIC
@ATTRIBUTE 'Distance to instrument 21 (ElectricBass), style 5' NUMERIC
@ATTRIBUTE 'Distance to instrument 21 (ElectricBass), style 6' NUMERIC
@ATTRIBUTE 'Distance to instrument 21 (ElectricBass), style 7' NUMERIC
@ATTRIBUTE 'Distance to instrument 23 (ElectricPiano), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 23 (ElectricPiano), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 23 (ElectricPiano), style 3' NUMERIC
@ATTRIBUTE 'Distance to instrument 23 (ElectricPiano), style 4' NUMERIC
@ATTRIBUTE 'Distance to instrument 23 (ElectricPiano), style 5' NUMERIC
@ATTRIBUTE 'Distance to instrument 23 (ElectricPiano), style 6' NUMERIC
@ATTRIBUTE 'Distance to instrument 29 (Kantele), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 34 (Organ), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 34 (Organ), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 34 (Organ), style 3' NUMERIC
@ATTRIBUTE 'Distance to instrument 34 (Organ), style 4' NUMERIC
@ATTRIBUTE 'Distance to instrument 34 (Organ), style 5' NUMERIC
@ATTRIBUTE 'Distance to instrument 34 (Organ), style 6' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 6' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 7' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 8' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 9' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 10' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 11' NUMERIC
@ATTRIBUTE 'Distance to instrument 45 (Trombone), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 45 (Trombone), style 3' NUMERIC
@ATTRIBUTE 'Distance to instrument 45 (Trombone), style 4' NUMERIC
@ATTRIBUTE 'Distance to instrument 47 (Tuba), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 47 (Tuba), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 47 (Tuba), style 3' NUMERIC

@DATA
23,'ElectricPiano',2,0.03275553485379723,0.114134704779893,0.0275819258307534,0.04332704693125098,0.04148260922534847,0.041394598366824305,0.04260733260121697,0.043243317515486525,0.13088090347344022,0.044421695044558646,0.053024362141766285,0.0,0.034524146307591215,0.04161754904958505,0.009656122524846381,0.028139621662568375,0.056672672516227596,0.11967907216040106,0.08958488974543123,0.04152689357623234,0.027506508707632406,0.028575877901438673,0.04725709521490984,0.05412257969697387,0.05071169808631062,0.04093677804056469,0.051596411809877916,0.05237667366267223,0.047513113816081566,0.009818217206315679,0.021823436291555583,0.04123899979117412,0.028479863824855553,0.02746835730513004,0.026304554158837517
23,'ElectricPiano',3,0.057472602549330565,0.13889196540266158,0.029460378314962104,0.012434004208345862,0.01427689618608223,0.014371905383929162,0.013152172810213726,0.012522990366811657,0.15559797116897353,0.011337810366872056,0.01855128688915349,0.034524146307591215,0.0,0.014143073996601661,0.03495558330726212,0.025150451734437626,0.02217698399815227,0.14614300907699493,0.11435550097844192,0.0227161035180876,0.0110506006011317,0.007296714059724649,0.027459654202029532,0.019606840215842327,0.02673845033867317,0.04629947882630492,0.021216322307238866,0.017906070892558357,0.013042511045967695,0.04434236351390689,0.022304793454301707,0.02678191257596436,0.03256182398371497,0.039857482077489015,0.01573183696461489
23,'ElectricPiano',4,0.07161567654593222,0.152994846472028,0.04359438991330011,0.0017094978816659327,0.00017345645882937768,0.0002288313873274988,0.0009909011863879359,0.0016257684659014805,0.1697410451655752,0.0028052636297296075,0.011407930726937245,0.04161754904958505,0.014143073996601661,0.0,0.04205364818207868,0.03923886455880594,0.030655033079423428,0.15853809621778006,0.12844391380281023,0.036804516342455906,0.025162018492183084,0.02138512688409296,0.041550561387981154,0.012506148282144828,0.04084129841751323,0.06040929433601572,0.03530924552023291,0.021341135195097727,0.02175658289506802,0.05143464862114472,0.02939707856153953,0.04092498657256602,0.04665060703517419,0.053954539548087654,0.029820249788983205
23,'ElectricPiano',5,0.04240699524582089,0.12378616517191667,0.02801336283042431,0.0437631460637446,0.041914046225019375,0.04183069749931793,0.04303876960088788,0.04367941664798015,0.1405323638654639,0.044853132044229554,0.05345798879176098,0.009656122524846381,0.03495558330726212,0.04205364818207868,0.0,0.028575720795062,0.0571041095158985,0.12933519468524746,0.09924101227027764,0.041962992708725964,0.02793794570730331,0.0290119770339323,0.04769181762057617,0.05455401669664477,0.05114313508598153,0.0413682150402356,0.05202911818850181,0.05281277279516585,0.04794921294857519,0.01867660942869777,0.012663595994017054,0.04167043679084503,0.02891596295734918,0.027899794304800943,0.026740653291331143
23,'ElectricPiano',6,0.032382742946489296,0.11376191287258507,0.004361456313857198,0.037529366677140005,0.03941232101763532,0.03946181524156669,0.03829455129551769,0.037613096092904454,0.13952851569932825,0.03645667590278478,0.027834523949123623,0.028139621662568375,0.025150451734437626,0.03923886455880594,0.028575720795062,0.0,0.028540099447778244,0.13975143583785307,0.10573952950352995,0.013390868902493094,0.014099851133305925,0.017856631959889718,0.01912452214646049,0.026778970622434787,0.022579125017861263,0.021176360736572804,0.02346383874142856,0.024242760632361166,0.01937898308636861,0.03795079027476503,0.022196228198863518,0.013106426722724768,0.007417673435731267,0.014721605948644736,0.009418614769822734
29,'Kantele',1,0.04096064346650879,0.12637900021681628,0.029110142076726433,0.028945963291167626,0.030802286155535347,0.030883864466750927,0.029684516433417716,0.02903494944963342,0.168036480805026,0.02784976944969382,0.01924710235248618,0.056672672516227596,0.02217698399815227,0.030655033079423428,0.0571041095158985,0.028540099447778244,0.0,0.16829153528563132,0.1342796289513082,0.015149230545285148,0.029166163808595186,0.028106737494084683,0.010919237329691876,0.018168935760334817,0.010198033466335518,0.02975906195396726,0.00507626070634968,0.009314120211431404,0.009161116361409634,0.06649088972254327,0.044453319662938084,0.01571482189187606,0.028193556099037138,0.029204315211097554,0.030372799103331127
34,'Organ',1,0.1360619873833524,0.04191253506881506,0.13920078860015714,0.15682859833611412,0.15871155267660944,0.1587610469005408,0.1575937829544918,0.15691232775187855,0.011212437449843168,0.15604055781396237,0.16464322491117,0.11967907216040106,0.14614300907699493,0.15853809621778006,0.12933519468524746,0.13975143583785307,0.16829153528563132,0.0,0.03401195482043066,0.15314230474034615,0.13912537147703613,0.14018479779154663,0.15887595798431356,0.1657414424663776,0.16233056085571435,0.15255564080996842,0.16321527457928162,0.16399419647021424,0.15913041892422167,0.11065858525654969,0.14149436444372274,0.15285786256057785,0.14009797918659417,0.13908722007453375,0.1379187361823002
34,'Organ',2,0.10205008104902928,0.024560469657373324,0.10518888226583402,0.1267344159211443,0.12861737026163958,0.12866686448557096,0.12749960053952197,0.12681814533690874,0.04130666835092054,0.12566172514678906,0.1306313185768469,0.08958488974543123,0.11435550097844192,0.12844391380281023,0.09924101227027764,0.10573952950352995,0.1342796289513082,0.03401195482043066,0.0,0.11913039840602306,0.10511346514271303,0.10705878691871727,0.12486405164999044,0.1317295361320545,0.1283186545213912,0.11854373447564531,0.1292033682449585,0.12998229013589113,0.12511851258989856,0.08056440284157985,0.1114001820287529,0.11884595622625473,0.10608607285227106,0.10507531374021066,0.10390682984797707
34,'Organ',3,0.03481349417401019,0.11619266410010597,0.013989448884692631,0.035095018460789974,0.036977972801285286,0.037031013759249526,0.03586020307916766,0.03518209874213202,0.1529157876129922,0.034022327686434754,0.025400175732773592,0.04152689357623234,0.0227161035180876,0.036804516342455906,0.041962992708725964,0.013390868902493094,0.015149230545285148,0.15314230474034615,0.11913039840602306,0.0,0.014042272300526994,0.015425880732368821,0.005733653243967399,0.02434462240608476,0.009188256115368172,0.023607111964093697,0.010072969838935469,0.01546338114735818,0.01504793344738789,0.051341659177258116,0.029304089117652938,0.004122804200643995,0.013047029751376782,0.01715235717616563,0.015223568558045977
34,'Organ',4,0.04645365805374913,0.12784136480152988,0.018432371421117033,0.02345294870392729,0.02531246988432939,0.025390849879510582,0.02419470016221176,0.023541934862393078,0.14457902667339212,0.022356824769478853,0.025537268383562017,0.027506508707632406,0.0110506006011317,0.025162018492183084,0.02793794570730331,0.014099851133305925,0.029166163808595186,0.13912537147703613,0.10511346514271303,0.014042272300526994,0.0,0.0037857168526298814,0.019771097212377204,0.02661607098934146,0.023213759190889537,0.03524887822517322,0.024108397780302836,0.024892052386966883,0.020028492540376225,0.03732472591394809,0.0152871558543429,0.015762968080382935,0.021511223382583267,0.02880688147635731,0.004681236363483191
