% Distances between instruments for pitch 80 (G#5)
@RELATION distances

@ATTRIBUTE 'InstrumentId' NUMERIC
@ATTRIBUTE 'Instrument' STRING
@ATTRIBUTE 'StyleId' NUMERIC
@ATTRIBUTE 'Distance to instrument 3 (Bandura), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 4 (BanjoFramus), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 5 (Banjolin), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 9 (Bouzouki), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 10 (Cello), style 3' NUMERIC
@ATTRIBUTE 'Distance to instrument 12 (Clarinet), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 12 (Clarinet), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 15 (DallapeAccordion), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 17 (Domra), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 19 (DungDkarTrumpet), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 23 (ElectricPiano), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 23 (ElectricPiano), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 23 (ElectricPiano), style 3' NUMERIC
@ATTRIBUTE 'Distance to instrument 23 (ElectricPiano), style 4' NUMERIC
@ATTRIBUTE 'Distance to instrument 23 (ElectricPiano), style 5' NUMERIC
@ATTRIBUTE 'Distance to instrument 23 (ElectricPiano), style 6' NUMERIC
@ATTRIBUTE 'Distance to instrument 24 (Erhu), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 25 (Flute), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 25 (Flute), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 25 (Flute), style 3' NUMERIC
@ATTRIBUTE 'Distance to instrument 25 (Flute), style 4' NUMERIC
@ATTRIBUTE 'Distance to instrument 25 (Flute), style 5' NUMERIC
@ATTRIBUTE 'Distance to instrument 25 (Flute), style 6' NUMERIC
@ATTRIBUTE 'Distance to instrument 25 (Flute), style 7' NUMERIC
@ATTRIBUTE 'Distance to instrument 25 (Flute), style 8' NUMERIC
@ATTRIBUTE 'Distance to instrument 26 (Fujara), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 28 (JinghuOperaViolin), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 29 (Kantele), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 30 (Melodica), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 31 (MorinKhuurViolin), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 32 (Oboe), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 32 (Oboe), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 34 (Organ), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 34 (Organ), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 34 (Organ), style 3' NUMERIC
@ATTRIBUTE 'Distance to instrument 34 (Organ), style 4' NUMERIC
@ATTRIBUTE 'Distance to instrument 34 (Organ), style 5' NUMERIC
@ATTRIBUTE 'Distance to instrument 34 (Organ), style 6' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 3' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 4' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 5' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 6' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 7' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 8' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 9' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 10' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 11' NUMERIC
@ATTRIBUTE 'Distance to instrument 37 (Pinkillo), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 38 (PivanaFlute), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 39 (Saxophone), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 39 (Saxophone), style 3' NUMERIC
@ATTRIBUTE 'Distance to instrument 39 (Saxophone), style 4' NUMERIC
@ATTRIBUTE 'Distance to instrument 41 (Shakuhachi), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 46 (Trumpet), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 46 (Trumpet), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 46 (Trumpet), style 3' NUMERIC
@ATTRIBUTE 'Distance to instrument 46 (Trumpet), style 4' NUMERIC
@ATTRIBUTE 'Distance to instrument 46 (Trumpet), style 5' NUMERIC
@ATTRIBUTE 'Distance to instrument 46 (Trumpet), style 6' NUMERIC
@ATTRIBUTE 'Distance to instrument 46 (Trumpet), style 7' NUMERIC
@ATTRIBUTE 'Distance to instrument 46 (Trumpet), style 8' NUMERIC
@ATTRIBUTE 'Distance to instrument 46 (Trumpet), style 9' NUMERIC
@ATTRIBUTE 'Distance to instrument 46 (Trumpet), style 10' NUMERIC
@ATTRIBUTE 'Distance to instrument 49 (Ukulele), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 50 (Viola), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 50 (Viola), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 50 (Viola), style 3' NUMERIC
@ATTRIBUTE 'Distance to instrument 50 (Viola), style 4' NUMERIC
@ATTRIBUTE 'Distance to instrument 50 (Viola), style 5' NUMERIC
@ATTRIBUTE 'Distance to instrument 50 (Viola), style 6' NUMERIC
@ATTRIBUTE 'Distance to instrument 50 (Viola), style 7' NUMERIC
@ATTRIBUTE 'Distance to instrument 50 (Viola), style 8' NUMERIC
@ATTRIBUTE 'Distance to instrument 50 (Viola), style 9' NUMERIC
@ATTRIBUTE 'Distance to instrument 51 (Violin), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 51 (Violin), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 51 (Violin), style 3' NUMERIC
@ATTRIBUTE 'Distance to instrument 51 (Violin), style 4' NUMERIC
@ATTRIBUTE 'Distance to instrument 51 (Violin), style 5' NUMERIC
@ATTRIBUTE 'Distance to instrument 51 (Violin), style 6' NUMERIC
@ATTRIBUTE 'Distance to instrument 51 (Violin), style 7' NUMERIC
@ATTRIBUTE 'Distance to instrument 51 (Violin), style 8' NUMERIC
@ATTRIBUTE 'Distance to instrument 51 (Violin), style 9' NUMERIC
@ATTRIBUTE 'Distance to instrument 51 (Violin), style 10' NUMERIC
@ATTRIBUTE 'Distance to instrument 52 (Flugelhorn), style 1' NUMERIC

@DATA
23,'ElectricPiano',1,0.04258658064311207,0.06745966835614799,0.0050837578086222,0.03733585572397569,0.10538384905826269,0.048157664546192025,0.058782259535231564,0.060699663714599054,0.03552105207081543,0.045262518810735945,0.0,0.03021647933071603,0.027831152741025947,0.014779690060704008,0.020188957723632564,0.00622194087389913,0.02701392290671732,0.06544244921076033,0.04489119459414112,0.06170809750800091,0.05577028374917198,0.035754326757961696,0.05335945836998099,0.045309062886466765,0.07038947811213944,0.04177733481437498,0.07390676850624331,0.02650569059835257,0.05243706001246001,0.030926490168405502,0.039600021454263945,0.04031958656605223,0.02197498712592061,0.03477619352587455,0.03183734670357826,0.023571177836984963,0.022567446522866578,0.030660295565292216,0.05223718936340383,0.05313357290039472,0.07493384137043992,0.05609460968106449,0.0790009554527011,0.028875353268653838,0.01963504906412477,0.011999227306975264,0.01281826822185723,0.008521304024124094,0.005394998728494186,0.06508439854828672,0.0513715046004094,0.028903620186500514,0.03147924577344032,0.02251288763407545,0.08537430702453662,0.1550860313206341,0.05904203333793939,0.03965841396667437,0.058288037652981545,0.044894948743898704,0.10162253179369156,0.05570751538269514,0.03393998666587969,0.05085206981191676,0.025472850383420707,0.02659615349859805,0.016994001121681285,0.06241518297783958,0.06371769685070199,0.07158712272913267,0.09977946873867599,0.028672249427326324,0.056369843919223526,0.022865207574177482,0.04678657034622439,0.04767521953953061,0.07556884663266815,0.11121239499705371,0.026380105576846797,0.05341500494001445,0.03543012889801427,0.10081211588399541,0.028009562077343928,0.03296096724844347,0.05725613696687398,0.03563208437174146
23,'ElectricPiano',2,0.04572988250643725,0.06429755460989066,0.02514159953385316,0.029967415647941965,0.10856195214423403,0.05130096640951722,0.06192556139855677,0.030483184383883023,0.03234294898484408,0.015046039480019915,0.03021647933071603,0.0,0.024687850877700753,0.04499616939142004,0.019554835301331785,0.024002794569088725,0.030157224770042512,0.06862055229673168,0.04805967213770341,0.0648513993713261,0.05894838683514333,0.038897628621286894,0.05653756145595234,0.048452364749791955,0.07353277997546463,0.04492063667770018,0.04369028917552728,0.056722169929068596,0.022220580681743984,0.011844022220124146,0.0427781245402353,0.04346288842937743,0.030192605288078433,0.037919495389199746,0.035013876300553914,0.025439055161038542,0.019473526356899622,0.03879863133522924,0.08241886747147371,0.08335005223111075,0.10515032070115593,0.08631108901178051,0.08217905853867245,0.05905703137672371,0.016491747200799576,0.04221570663769129,0.043034747552573256,0.03873778335484013,0.024863565940428833,0.06822770041161191,0.054514806463734584,0.028307736373819375,0.03462254763676551,0.023418715143057278,0.05516945860663238,0.15826413440660544,0.06222013642391074,0.04283651705264572,0.06143133951630673,0.048038250607223894,0.0714408536856217,0.025525837274625273,0.03711808975185104,0.05403017289788811,0.028616152246745904,0.023452851635272855,0.018322561342699398,0.06559328606381093,0.06689579993667333,0.07476522581510403,0.10295757182464733,0.017717554958595293,0.05954794700519488,0.011715541002283317,0.016570091015508357,0.05084391044088377,0.07874694971863949,0.11439049808302504,0.026189996004020073,0.0565931080259858,0.03857343076133946,0.10399021896996676,0.005064955441573533,0.00274448791772744,0.027039657636157954,0.03881018745771281
23,'ElectricPiano',3,0.070417733384138,0.03968069038641474,0.02279107416680924,0.05465526652564271,0.13316282702799595,0.07598881728721797,0.08661341227625752,0.032920685744865806,0.007742074101082187,0.03578287184777161,0.027831152741025947,0.024687850877700753,0.0,0.042577029431204005,0.04420483475461998,0.021609211867126818,0.05484507564774327,0.09322142718049357,0.07272234733516707,0.08953925024902687,0.08355303309009156,0.06358547949898764,0.08113843633971424,0.07314021562749272,0.09822063085316539,0.06960848755540093,0.04612779053651006,0.054293189100800054,0.03726847411853249,0.0365318730978249,0.06739891464829986,0.06815073930707817,0.04980613986694656,0.0626073462669005,0.05966849944460421,0.050126906038739295,0.044161377234600376,0.05849144830631816,0.08006834210442977,0.08093033232121766,0.10275695070956568,0.08387358765079772,0.10677993342243436,0.05670650600967978,0.008196103676901175,0.039807002867415314,0.040600275735795784,0.03630028199385734,0.022436154012531757,0.09291555128931266,0.07920265734143533,0.052918195869152106,0.05931039851446627,0.048106566020758024,0.05759532905480338,0.18290328633782674,0.08682455705898363,0.06744553333008362,0.08611919039400749,0.07272610148492464,0.07382375472809442,0.027876362641669195,0.06172783910504814,0.07864496408617316,0.05330400312444666,0.0012349992424278981,0.04296539722346412,0.09019416094757282,0.09149667482043522,0.09936635767157122,0.12755844670840924,0.04233039769222655,0.0841592702978438,0.03640339187998407,0.019766537300746942,0.07550637228055655,0.10334782460240138,0.13899137296678696,0.05087784688172083,0.08119398290974769,0.06326128163904021,0.12860475784119527,0.029752806319274284,0.0246450060712087,0.029477158997140738,0.06345045208795073
23,'ElectricPiano',4,0.027840703952934004,0.082239358416852,0.019863447869326208,0.052115545784679695,0.09060415899755868,0.03341178785601397,0.04403638284505351,0.07547935377530306,0.05030074213151944,0.060042208871439955,0.014779690060704008,0.04499616939142004,0.042577029431204005,0.0,0.034965597582570174,0.02099337482233131,0.03587109313951792,0.05066275915005632,0.030145317903963062,0.04696222081782286,0.04099059368846797,0.021008450067783638,0.03857976830927698,0.03056318619628871,0.05564360142196139,0.03010135995670266,0.0886864585669473,0.011726000537648563,0.06721675007316402,0.0457061802291095,0.03962040798472175,0.025973802810900212,0.015763615125573574,0.020030316835696494,0.02762984021684926,0.03835086789768897,0.037347136583570584,0.015914418875114158,0.03749131267322578,0.03835388283969071,0.06017992127836167,0.041314919620360484,0.0642212653919971,0.014129476578475783,0.03438133405972201,0.002780462753728743,0.0019767536954082223,0.0062845713699034925,0.020140875418672242,0.0725235239930254,0.036625627910231336,0.04364949687667857,0.042761618538781264,0.03729257769477946,0.10015399708524063,0.14032625690662276,0.04426234327723538,0.02487872390597036,0.055251492251936075,0.03014907205372064,0.11638242275853167,0.0704533920728732,0.048557731390702234,0.04438464296313674,0.023675880283314382,0.04134481607929189,0.03176347740809541,0.05582980391962511,0.04893800678999797,0.05680743266842867,0.08499977867797198,0.043418126117504376,0.0533901192056938,0.037644897634881484,0.061566260406928384,0.03292934284935256,0.06078915657196413,0.0964327049363497,0.04115979563755081,0.05998956189191276,0.035411698710683656,0.0860324258232914,0.04278925213804794,0.04774065730914748,0.07203582702757799,0.024995445754486922
23,'ElectricPiano',5,0.02621289862951802,0.08383640057150842,0.021460490023982634,0.017149948202109525,0.08900711684290226,0.03178398253259799,0.042408577521637535,0.04051375619273288,0.05189778428617586,0.025076611288869774,0.020188957723632564,0.019554835301331785,0.04420483475461998,0.034965597582570174,0.0,0.02259562288749317,0.010640240893123279,0.04906571699539989,0.028517512580547077,0.04533441549440687,0.03939355153381154,0.02620256587752531,0.03698272615462055,0.028935380872872726,0.054015796098545406,0.02540365280078094,0.05372086098437714,0.046691598120218746,0.03225115249059384,0.01074058264653933,0.023223289238903516,0.02394590455245819,0.02019988490364113,0.021143268152792574,0.01546366468998422,0.005922071284119306,0.002381539001000408,0.028805910950791935,0.07242614708703639,0.07331948042226089,0.09511974889230608,0.07628051720293066,0.06262422323734068,0.0490643109922864,0.03600873107771881,0.03218513482884144,0.033004175743723406,0.028707211545990263,0.021768680742088226,0.04871071653469267,0.03499782258681536,0.008752901072487588,0.015105563759846284,0.0039017312661380394,0.06518839950267045,0.13870929910527366,0.042665301122578964,0.027158999662379484,0.0419143556393875,0.028521266730304657,0.08143357407005901,0.03551855765906258,0.017563254450519258,0.034475337596556334,0.011790716412835814,0.042969835512192085,0.003202120174474762,0.046038450762479144,0.04734096463534155,0.055210390513772245,0.08340273652331558,0.008483291703693763,0.0399931117038631,0.008640800911756622,0.026600662824358214,0.031301537525936576,0.059192114417307706,0.09483566278169327,0.00667301212710084,0.037038272724654014,0.019056446884420226,0.08443538366863497,0.015433142890580768,0.021359202664438595,0.03707022944500781,0.019255352156381026
23,'ElectricPiano',6,0.048808521517011184,0.06124598359452068,0.001181862299682424,0.0330460546585159,0.11159753381988997,0.05437960542009116,0.0650042004091307,0.05448597895297175,0.02930736730918813,0.03904883404910864,0.00622194087389913,0.024002794569088725,0.021609211867126818,0.02099337482233131,0.02259562288749317,0.0,0.033235863780616444,0.07165613397238763,0.05111313546804025,0.06793003838190004,0.061983968510799285,0.041976267631860825,0.059573143131608296,0.051531003760365894,0.07661141898603857,0.04799927568827411,0.06769308374461601,0.032719375359979874,0.046223375250832706,0.0247128054067782,0.04581370621589125,0.04654152743995136,0.028196927999819738,0.040998134399773685,0.03805928757747739,0.028517694171612474,0.02255216536747356,0.03688223643919134,0.05845913023730296,0.05934725766202203,0.08114773884243887,0.06230829444269179,0.08521464021432841,0.03509729414255297,0.01341310819022564,0.01821291206860257,0.019031952983484535,0.014734988785751399,0.0008607713713401083,0.07130633942218585,0.05759344547430852,0.03134331804947532,0.03770118664733945,0.02649735415363121,0.07916062226290932,0.16129971608226137,0.06525571809956669,0.04587209872830167,0.06450997852688067,0.05111688961779783,0.09540059091979243,0.04948557450879601,0.040153671427507,0.05706575457354407,0.03169479125731984,0.020374212624698917,0.02135814301835535,0.06862886773946687,0.06993138161232929,0.07780080749075997,0.1059931535003033,0.022450308553427195,0.06258352868085083,0.01665152281255018,0.04057288558459708,0.05389716041342974,0.08178253139429544,0.11742607975868101,0.029268635014594008,0.05962868970164176,0.0416520697719134,0.10702580064562271,0.021795877315716625,0.026747282486816164,0.05104245220524669,0.04184576913336876
24,'Erhu',1,0.020987642642678096,0.09445477937993317,0.03205400148093402,0.016781586051553336,0.0791713787981957,0.02182333971089939,0.0321302358629224,0.043092418875833975,0.062452507263599834,0.024882474858458004,0.02701392290671732,0.030157224770042512,0.05484507564774327,0.03587109313951792,0.010640240893123279,0.033235863780616444,0.0,0.03922997895069334,0.01921116875498464,0.043390854499925746,0.03823498545766104,0.026371356968744004,0.027146988109914005,0.027964374269236498,0.04382767085722591,0.015370946118857339,0.053243689301215945,0.047597093677166476,0.03207831355956223,0.0185774914217653,0.013387551194196963,0.013305663659334914,0.02030087761217214,0.021244260861323583,0.008241252922668658,0.008351707572145123,0.010917710553375431,0.02890690365932295,0.07321180132583575,0.07422497597920863,0.09602524444925382,0.0771860127598784,0.05278848519263413,0.049833828672615266,0.04664897197084209,0.03309063038578917,0.033909671300671136,0.029612707102938004,0.0324089216352115,0.0380704756415694,0.024357581693692076,0.00861366975433694,0.006890525399263346,0.006738509626985238,0.06506118628253868,0.1288735610605671,0.04207446995548869,0.02806449521932722,0.032003079088526495,0.018591323453144563,0.08133258136152799,0.044898386860919764,0.013521904268360604,0.024639599551849783,0.01219521285620353,0.053610076405315364,0.01187967842427915,0.036202712717772596,0.037505226590634995,0.04537465246906569,0.07356699847860902,0.012514677955516708,0.030157373659156547,0.018476538956463173,0.03507853834699632,0.021453337094845436,0.04935637637260115,0.08499992473698671,0.00580784599264511,0.027202534679947463,0.00841620599129695,0.07459964562392842,0.025268880935287317,0.031194940709145146,0.04103706530057301,0.010875647385030994
25,'Flute',1,0.023218167318853938,0.1329021175669083,0.07052620701938252,0.05182922789904174,0.07894883139010939,0.024764087063909174,0.019522103573181952,0.08160131294306999,0.10096350128157576,0.059755890985801995,0.06544244921076033,0.06862055229673168,0.09322142718049357,0.05066275915005632,0.04906571699539989,0.07165613397238763,0.03922997895069334,0.0,0.02056088015902827,0.007901038204395703,0.009672165461588353,0.030421776716761276,0.015358314500895247,0.020388439839299635,0.04632705175246268,0.0298150420710647,0.08840014068130936,0.03893675861240776,0.06693043218752605,0.05780747037245865,0.03933409009908379,0.026010376981023018,0.044462314329717846,0.031531120446179735,0.03360667599617776,0.04758168652283847,0.050147689504068775,0.03660284996480153,0.03780093524497283,0.0386629254617607,0.06048954385010872,0.041605239795091294,0.01355850624194078,0.036700023616958975,0.08504409320977833,0.05344322190378507,0.05262418098890309,0.05692402583385073,0.07079536260104752,0.07223720610738743,0.030657297755507334,0.0433544022018447,0.042475300653143304,0.045573142535203004,0.09986767919960265,0.09057478548442076,0.006498183738262091,0.025784035244085957,0.05496517436629813,0.02756681998942702,0.1160961048728937,0.08327282301314694,0.04826192657373274,0.04409387998125519,0.04046754773915325,0.09200757522934822,0.050297990954032284,0.0555238934048283,0.035237149508393704,0.040415346307158186,0.0754102877215897,0.050902997338136385,0.0530958883281761,0.05770651790715652,0.07377173945852823,0.026371730517007128,0.039691918245083134,0.04709127417550623,0.042678064222103566,0.059679939320165715,0.035125380825045696,0.08357485475609765,0.06449885988598066,0.07042491965983849,0.07958688036752094,0.02981036483901887
25,'Flute',2,0.0026572871598256657,0.11234123740788003,0.04996532686035426,0.03545562140014643,0.06264196849025819,0.008390480565013863,0.013891064941090452,0.06104043278404172,0.08040262112254748,0.043382284486906675,0.04489119459414112,0.04805967213770341,0.07272234733516707,0.030145317903963062,0.028517512580547077,0.05111313546804025,0.01921116875498464,0.02056088015902827,0.0,0.024207901104246917,0.0190238167026764,0.009860896557733007,0.008477889318248931,0.008998633486848866,0.02995344525356736,0.013441435572169388,0.07202653418241405,0.028385924922181834,0.050556825688630756,0.037246590213430374,0.023002368689587566,0.009313878426366938,0.023901434170689583,0.010970240287151467,0.01305384789056286,0.027020806363810195,0.029586809345040502,0.01604196980577326,0.05410779814482403,0.05501380722422398,0.07681407569426918,0.05797484400489376,0.03411938640096905,0.030745962050074044,0.06452624365826588,0.032915344467751746,0.032122071599371284,0.036429889273866554,0.05028619332263531,0.055863599608492125,0.01428369125661202,0.02703301140508031,0.026101694154247988,0.025012262376174727,0.08349407270070736,0.11020446226890203,0.02286330120050405,0.00885332646434258,0.03859156786740281,0.011193213490531706,0.09975192301227136,0.06277565854834356,0.031941245919103974,0.02776815749153848,0.019906667580124975,0.07148734809273917,0.029756950111702946,0.03921331844802685,0.018925766970664115,0.026705553677400618,0.05910342482173847,0.030391949642940508,0.036773633734095534,0.03714563774812824,0.05321085929949996,0.009998337375902682,0.030687277580936086,0.06633082594532165,0.024499871253017533,0.043373076420314495,0.018751774326150383,0.0672493845834375,0.04393797972695238,0.04986403950081022,0.05902600020849267,0.009271895247216338
25,'Flute',3,0.022403211857247658,0.12914895398121676,0.06675401441490825,0.059635307145087545,0.0868498695945051,0.03257016630995497,0.027328182819227748,0.0829991151357109,0.09719130867710146,0.06756197023184779,0.06170809750800091,0.0648513993713261,0.08953925024902687,0.04696222081782286,0.04533441549440687,0.06793003838190004,0.043390854499925746,0.007901038204395703,0.024207901104246917,0.0,0.005986217158935284,0.026649584112286993,0.023259352705290948,0.01661624723482535,0.05413313099850847,0.0376211213171105,0.09620621992735516,0.035246061148226794,0.07473651143357186,0.05403527776798436,0.04721026979383449,0.03349356417130805,0.04069012172524357,0.027758927841705455,0.03518586898997627,0.04587062925809681,0.04637549689959449,0.032830657360327246,0.029899897040577123,0.030834121479282873,0.052634389949328064,0.03379515825995264,0.01733069884641506,0.03292783101248469,0.08134314657212569,0.04973224738161155,0.04893897451323107,0.05324679218772635,0.06710309623649509,0.08004328535343323,0.03846337700155313,0.051240912509327226,0.0502813798991891,0.0448123390551873,0.10768842903752895,0.09843260335601468,0.0027146931900432075,0.02209371691894325,0.06277125361234392,0.035372899235472814,0.12395982411651825,0.07959256146220335,0.05614914702335089,0.05197605859578539,0.03669535513467897,0.08830425100659896,0.046573853025562745,0.06342121955227377,0.043133668074911036,0.048311184253506244,0.08331132592598539,0.05100954175015304,0.060981534838342455,0.05393432530268224,0.06999954685405395,0.0342062384801496,0.047592956449478835,0.054989297124290494,0.04867955699795864,0.06758097752456142,0.0429314600710915,0.09145728568768441,0.060726667281506386,0.0666527270553642,0.07955558838798583,0.0325658330414263
25,'Flute',4,0.017247342814982945,0.12322995210531995,0.060854041557794177,0.054479438102822825,0.08160775625041916,0.02741429726769026,0.022172313776963038,0.07784324609344619,0.0912913358199874,0.062406101189583084,0.05577028374917198,0.05894838683514333,0.08355303309009156,0.04099059368846797,0.03939355153381154,0.061983968510799285,0.03823498545766104,0.009672165461588353,0.0190238167026764,0.005986217158935284,0.0,0.020749611255172926,0.01801723936120502,0.010716274377711284,0.04897726195624375,0.032465252274845785,0.09105035088509045,0.029264593150819408,0.06958064239130714,0.04813530491087029,0.041984300302864874,0.028337695129043338,0.034790148868129506,0.021858954984591384,0.02999373253499238,0.04071476021583209,0.04047552404248042,0.026930684503213176,0.03514201038466305,0.036004000601450925,0.057830618989798944,0.03895102730221736,0.023230671703529132,0.027027858155370624,0.07537192774818999,0.043771056442196705,0.042952757354295795,0.04726057502879106,0.06112319713945918,0.07488741631116852,0.03330750795928842,0.04600461240562578,0.04512551085692438,0.03965647001292258,0.10251788940338374,0.09935025324773518,0.0038394844978276534,0.016111869782497606,0.0576153845700792,0.030217030193208105,0.11874631507667478,0.07360634430326808,0.05091213677751382,0.04674409018503627,0.030795382277564894,0.08233540976775987,0.04062582549244393,0.058179106208187836,0.037891554730825096,0.04306907090942031,0.07806921258189946,0.04577562488475013,0.05574609853195719,0.04803435244556816,0.06409957399693988,0.029021940720788213,0.04235084310539291,0.055442111247881724,0.043523687955693925,0.06233886418047548,0.03777559102882678,0.08622506495987874,0.05482669442439231,0.06075275419825014,0.07439971934572111,0.02735933807263004
25,'Flute',5,0.007203609397907341,0.10319518323117755,0.0407944053321784,0.04308514463760965,0.07052618542557114,0.016162468467510214,0.023322033628990338,0.06663290410529879,0.07119291111484422,0.05118603344451431,0.035754326757961696,0.038897628621286894,0.06358547949898764,0.021008450067783638,0.02620256587752531,0.041976267631860825,0.026371356968744004,0.030421776716761276,0.009860896557733007,0.026649584112286993,0.020749611255172926,0.0,0.01833878587598194,0.010033336877461644,0.03749795073644281,0.021141359614440736,0.07954724788727226,0.021225736708422472,0.05838187214561854,0.0362064440583356,0.030886585624900514,0.0164740666401263,0.014040537612956575,0.005190508222064047,0.0188621848210423,0.028851131726915058,0.027847400412796677,0.006181073248040253,0.046840444357091754,0.04785361901046462,0.06965388748050982,0.050814655791134394,0.043980282958702065,0.02346247170387125,0.055389375822086466,0.023778476631572325,0.022985203763191863,0.027293021437687127,0.04114932548645588,0.06302378782225149,0.021443879470371383,0.03491722834039326,0.03326188236800735,0.028120389183793438,0.09136474486859499,0.12006535882663505,0.02402136084394034,0.004637741472675319,0.04641292204073675,0.018995900937566562,0.1076361399475843,0.06172112353658788,0.039825462854416925,0.03565237442685143,0.014411849464689493,0.06235048025655974,0.02300760927557403,0.04709753538333979,0.028697024356702933,0.03656645023513363,0.06698764175705142,0.034685857581219066,0.04465785066940848,0.028145161464107577,0.05253550369262822,0.01788255431121563,0.04054817413866909,0.07619172250305466,0.03211140457870142,0.051257293355627453,0.02591196253990975,0.07513360151875044,0.03407708316921938,0.04000314294307721,0.0631484563578618,0.016242148872492337
25,'Flute',6,0.011135176478074597,0.12081912672612898,0.05844321617860319,0.036472930582463724,0.06359201366503996,0.009407789747331153,0.005481936406202846,0.06951832210229066,0.08888051044079642,0.0454978327833497,0.05335945836998099,0.05653756145595234,0.08113843633971424,0.03857976830927698,0.03698272615462055,0.059573143131608296,0.027146988109914005,0.015358314500895247,0.008477889318248931,0.023259352705290948,0.01801723936120502,0.01833878587598194,0.0,0.008305448998520296,0.03097075443588465,0.014458744754486679,0.07304384336473134,0.02738409674223835,0.05157413487094804,0.0457244795316793,0.02397779278250577,0.01392738614024368,0.032379323488938516,0.019448129605400395,0.02152368515539842,0.03549869568205913,0.03806469866328944,0.02451985912402219,0.053159249745868074,0.05402123996265595,0.07584785835100398,0.05696355429598654,0.026953827684160218,0.029797413651118074,0.072961102368999,0.04136023106300573,0.04054119014812376,0.044839017808754156,0.05871237176026819,0.05688090879080942,0.015301000438929313,0.028229825082132967,0.027119003336565282,0.03349015169442366,0.08451138188302465,0.10177181046777208,0.021856498239157335,0.01370104440330662,0.0396088770497201,0.012210522672848998,0.10073980755631569,0.07118983217236759,0.03290562925715471,0.02873758266467717,0.02838455689837391,0.07992458438856888,0.03821500011325294,0.040167596088250275,0.019880852191815686,0.025059048990580163,0.06005321352743357,0.03882000649735705,0.03773959101159808,0.04562352706637718,0.0616887486177489,0.011015433200429109,0.024333603744187887,0.05785796906700138,0.030595073381324223,0.04432162481927047,0.019769083508467674,0.06821855743951964,0.052415869045201326,0.05834192881905916,0.0675038895267416,0.01772737399823953
