% Distances between instruments for pitch 33 (A1)
@RELATION distances

@ATTRIBUTE 'InstrumentId' NUMERIC
@ATTRIBUTE 'Instrument' STRING
@ATTRIBUTE 'StyleId' NUMERIC
@ATTRIBUTE 'Distance to instrument 6 (Bass), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 6 (Bass), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 7 (Bassoon), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 7 (Bassoon), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 13 (Contrabassoon), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 21 (ElectricBass), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 21 (ElectricBass), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 21 (ElectricBass), style 3' NUMERIC
@ATTRIBUTE 'Distance to instrument 21 (ElectricBass), style 4' NUMERIC
@ATTRIBUTE 'Distance to instrument 21 (ElectricBass), style 5' NUMERIC
@ATTRIBUTE 'Distance to instrument 21 (ElectricBass), style 6' NUMERIC
@ATTRIBUTE 'Distance to instrument 21 (ElectricBass), style 7' NUMERIC
@ATTRIBUTE 'Distance to instrument 23 (ElectricPiano), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 23 (ElectricPiano), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 23 (ElectricPiano), style 3' NUMERIC
@ATTRIBUTE 'Distance to instrument 23 (ElectricPiano), style 4' NUMERIC
@ATTRIBUTE 'Distance to instrument 23 (ElectricPiano), style 5' NUMERIC
@ATTRIBUTE 'Distance to instrument 23 (ElectricPiano), style 6' NUMERIC
@ATTRIBUTE 'Distance to instrument 27 (Horn), style 3' NUMERIC
@ATTRIBUTE 'Distance to instrument 29 (Kantele), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 34 (Organ), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 34 (Organ), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 34 (Organ), style 3' NUMERIC
@ATTRIBUTE 'Distance to instrument 34 (Organ), style 4' NUMERIC
@ATTRIBUTE 'Distance to instrument 34 (Organ), style 5' NUMERIC
@ATTRIBUTE 'Distance to instrument 34 (Organ), style 6' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 6' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 7' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 8' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 9' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 10' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 11' NUMERIC
@ATTRIBUTE 'Distance to instrument 40 (ScaleChangerHarmonium), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 44 (Tanbur), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 45 (Trombone), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 45 (Trombone), style 3' NUMERIC
@ATTRIBUTE 'Distance to instrument 45 (Trombone), style 4' NUMERIC
@ATTRIBUTE 'Distance to instrument 47 (Tuba), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 47 (Tuba), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 47 (Tuba), style 3' NUMERIC

@DATA
34,'Organ',1,0.1066579364982808,0.12418409568307275,0.13937535900814998,0.13135789846823692,0.13370064356502576,0.16431363111647534,0.16610345628048595,0.16579214361950137,0.1652106465780178,0.1630102590333342,0.12916089704818326,0.16281119271467975,0.15960473753883242,0.12934538011183397,0.1623428049464604,0.16438244015739376,0.14340371817561923,0.14311104458898768,0.14291106893766534,0.1614475724375574,0.0,0.03220146315718524,0.16046665422332357,0.14379073624689478,0.14864495492495097,0.15583668382377497,0.14923859303048784,0.1600592938222741,0.1628555222212659,0.1539612018184618,0.14379459266714167,0.15096996849991393,0.11713960014069226,0.10941460488931991,0.152657908128801,0.12763552753617122,0.14605086584707502,0.11111878985208924,0.13821151627466255,0.12731721339571478
34,'Organ',2,0.0759715198741841,0.09349767905897605,0.1086889423840533,0.10067148184414022,0.10301422694092906,0.13211547632888201,0.13390530149289262,0.133593988831908,0.13301249179042443,0.13081210424574083,0.09696274226058992,0.1306130379270864,0.12891832091473573,0.09714722532424064,0.13014465015886703,0.1321842853698004,0.11120556338802588,0.11242462796489101,0.11222465231356861,0.13076115581346073,0.03220146315718524,0.0,0.12978023759922688,0.11159258145930141,0.1179585383008543,0.12515026719967828,0.11855217640639115,0.1293728771981774,0.1321691055971692,0.12327478519436509,0.11307196054658626,0.12028355187581723,0.08494144535309893,0.07721645010172654,0.12045975334120766,0.09543737274857785,0.11536444922297832,0.08043237322799256,0.10752509965056585,0.09511905860812142
34,'Organ',3,0.05455436369671738,0.036392803621224865,0.025414118511386197,0.030469198780003343,0.02764209905574223,0.043732559740514244,0.045485423522681034,0.04521043032039742,0.04454091866613619,0.04227245280557029,0.0350502258662557,0.04201964564550709,0.03384120306513781,0.05308796921574177,0.041637277916152696,0.0436429159415967,0.0445949183493356,0.017355609634335866,0.017747140546427915,0.01668153344560673,0.16046665422332357,0.12978023759922688,0.0,0.024661990042351367,0.01182169929837258,0.00462997039954862,0.011228061192835724,0.022750889547299282,0.003272438724797409,0.008324341906564253,0.023244534722705157,0.021419282113126034,0.06989168014218308,0.06580966266160833,0.043205539426610214,0.05625584485611848,0.01560723321753305,0.04934786437123434,0.022255137948661033,0.034861371428907745
34,'Organ',4,0.07558093486809707,0.040415594649378515,0.023320927729335337,0.045084462956814834,0.018130256421051278,0.02052289486958057,0.022312720033591176,0.022001407372606585,0.021419910331123,0.019219522786439413,0.01544871058013681,0.019020456467784972,0.023800073357860215,0.028425979173390414,0.018552068699565587,0.02059170391049896,0.019951266439338543,0.011011546304165154,0.018817905697225034,0.025642908256585203,0.14379073624689478,0.11159258145930141,0.024661990042351367,0.0,0.013141652784917584,0.02469606172180965,0.01555371951807736,0.024254629641301883,0.02705085804029371,0.01815653763748958,0.007953712989710746,0.015165304318941697,0.045479189097642404,0.04139717161706765,0.018641442427146136,0.03159385481376712,0.019043053126007504,0.05017186322726267,0.034076984994239785,0.016665838222425747
34,'Organ',5,0.062474667100774935,0.027309326882056385,0.013877303228419758,0.0319781951894927,0.016105283772775786,0.03366454765449815,0.03545437281850876,0.035143060157524164,0.03456156311604058,0.032361175571357,0.023513410583289266,0.032162109252702555,0.023827900422895548,0.04127848038850959,0.03169372148448318,0.03373335669541654,0.032826942200912784,0.005560002200893611,0.006210325263461475,0.012802617512606418,0.14864495492495097,0.1179585383008543,0.01182169929837258,0.013141652784917584,0.0,0.01158979395448752,0.0024474517507552308,0.012714758123736979,0.014210567296314923,0.005316246893510792,0.013145509205164468,0.011324702514745521,0.05835486485921665,0.05427284737864189,0.031517118188720376,0.04444506239449111,0.0059367853586853765,0.03778817998910939,0.02097071722691766,0.02326737251937636
34,'Organ',6,0.050884873146287424,0.0318478406057349,0.02086915549589624,0.025924235764513383,0.023097136040252264,0.04517993328679109,0.04693279706895787,0.04665780386667426,0.04598829221241304,0.043751092894497044,0.03050526285076575,0.04355202657584259,0.03528857661141466,0.04845799881619315,0.04308465146242954,0.045123274018556585,0.03996494794978698,0.013693808570309628,0.013202177530937956,0.018128906991883572,0.15583668382377497,0.12515026719967828,0.00462997039954862,0.02469606172180965,0.01158979395448752,0.0,0.00914234220373229,0.024198263093576127,0.007018838397490961,0.009821488294999505,0.024691908268982,0.02286665565940288,0.06534671712669311,0.06126469964611836,0.0385755690270616,0.05162587445656986,0.01106227020204309,0.04478003225658587,0.017625167549112416,0.030259224786852845
36,'Piano',6,0.06002721535001971,0.0253130030447585,0.01433431793491983,0.02953074343873747,0.016562298479275858,0.0360375910830588,0.03779045486522559,0.03751546166294197,0.03687239146775903,0.03467200392307545,0.02397042528978934,0.034472937604421,0.026146234407682368,0.041859908022906046,0.034004549836201624,0.03604418504713499,0.033366857156499875,0.006127548441500145,0.0066673399699615455,0.012305456415281852,0.14923859303048784,0.11855217640639115,0.011228061192835724,0.01555371951807736,0.0024474517507552308,0.00914234220373229,0.0,0.015055920889843838,0.013616929190778065,0.004722608787973937,0.015549566065249711,0.013724313455670588,0.058811879565716714,0.05472986208514196,0.031977478233774496,0.04502778366328276,0.004527432641066681,0.03824519469560946,0.01852326547616243,0.02372438722587643
36,'Piano',7,0.07508313623986355,0.039917796021144994,0.02518535314109448,0.044586664328581306,0.027413333685450503,0.020981670193214962,0.022739614694771777,0.022459540773098138,0.021846804992303608,0.01964641744762002,0.034821460495963984,0.019447351128965576,0.011113142299158565,0.0526806088146923,0.018978963360746195,0.021018598571679564,0.044187557948286126,0.016948249233286382,0.018320107068991513,0.006135498695516432,0.1600592938222741,0.1293728771981774,0.022750889547299282,0.024254629641301883,0.012714758123736979,0.024198263093576127,0.015055920889843838,0.0,0.019769875191250116,0.014426547640735027,0.016300916651591134,0.009089325322360184,0.06966291477189136,0.06558089729131661,0.042825168101395104,0.05584848445506899,0.018545254497773982,0.04967406459902915,0.033579186366006264,0.03457542243205108
36,'Piano',8,0.05665180732591149,0.038671426538193186,0.027511562140580297,0.03256664240919745,0.029739542684936327,0.04075154538446508,0.04250440916663187,0.04222941596434825,0.04155990431008702,0.03929143844952113,0.03714766949544981,0.03902876526499386,0.030860188709088646,0.05547683721368412,0.03865626356010352,0.040661901585547534,0.04698378634727795,0.01974447763227821,0.019944453283600602,0.013700519089557562,0.1628555222212659,0.1321691055971692,0.003272438724797409,0.02705085804029371,0.014210567296314923,0.007018838397490961,0.013616929190778065,0.019769875191250116,0.0,0.00889432040280413,0.020263520366655987,0.018438267757076868,0.07198912377137719,0.0681654007089008,0.045594407424552556,0.05864471285406083,0.01770467684672715,0.051736732369176676,0.024644005946603376,0.03725023942685008
36,'Piano',9,0.060656588599128515,0.02992258575826333,0.018943900648424664,0.030160116687846277,0.021171881192780694,0.03540821783394999,0.03716108161611678,0.03688608841383317,0.03621657675957193,0.03394811089900605,0.02858000800329417,0.03373053828084308,0.02551686115857356,0.04658251681087999,0.03331293600958844,0.03531857403503245,0.038089465944473815,0.01085015722947408,0.01127692268346638,0.008357191539042476,0.1539612018184618,0.12327478519436509,0.008324341906564253,0.01815653763748958,0.005316246893510792,0.009821488294999505,0.004722608787973937,0.014426547640735027,0.00889432040280413,0.0,0.014920192816140902,0.013094940206561781,0.06342146227922155,0.059339444798646786,0.03670008702174843,0.049750392451256696,0.009137015354571515,0.04285477740911429,0.01920847937817721,0.028355919024045956
36,'Piano',10,0.07557678141526943,0.04041144119655086,0.02331677427650769,0.04508030950398718,0.01812610296822363,0.020519038449333685,0.02230886361334429,0.0219975509523597,0.021416053910876115,0.01921566636619253,0.018583437938351238,0.019016600047538083,0.01584636036814947,0.036379692163101156,0.018548212279318705,0.020587847490252078,0.027896969555974756,0.011015402724412038,0.018813752244397387,0.017692443766719954,0.14379459266714167,0.11307196054658626,0.023244534722705157,0.007953712989710746,0.013145509205164468,0.024691908268982,0.015549566065249711,0.016300916651591134,0.020263520366655987,0.014920192816140902,0.0,0.0072115913292309505,0.05342489221427862,0.049342874733703856,0.02658714554378235,0.03954756780347786,0.019038899673179854,0.05016770977443502,0.034072831541412135,0.01833739987443833
36,'Piano',11,0.0737515288056903,0.03858618858697174,0.021491521666928567,0.04325505689440806,0.018382456537908536,0.022339845139752634,0.02412967030376324,0.023818357642778648,0.023236860601295067,0.02103647305661148,0.025790583348422016,0.02083740673795703,0.012503197908150026,0.0435912834923321,0.020369018969737654,0.022408654180671023,0.035104114966045534,0.009194596033993089,0.016988499634818265,0.010485298356649178,0.15096996849991393,0.12028355187581723,0.021419282113126034,0.015165304318941697,0.011324702514745521,0.02286665565940288,0.013724313455670588,0.009089325322360184,0.018438267757076868,0.013094940206561781,0.0072115913292309505,0.0,0.0606320376243494,0.05655002014377464,0.03379429095385313,0.04675915913270881,0.017213647063600734,0.048342457164855905,0.03224757893183302,0.02554454528450911
40,'ScaleChangerHarmonium',1,0.048007108445317664,0.03349887652095822,0.04812719360824328,0.04010973306833022,0.042452478165119045,0.059348882475527054,0.05755905731151645,0.057870369972501036,0.05845186701398462,0.06065225455866821,0.03484145427592738,0.06085132087732265,0.06918552970712967,0.017076384470707053,0.06131970864554204,0.059280073434608664,0.027168470219149556,0.05279486265832303,0.05214453959575518,0.07111733598099858,0.11713960014069226,0.08494144535309893,0.06989168014218308,0.045479189097642404,0.05835486485921665,0.06534671712669311,0.058811879565716714,0.06966291477189136,0.07198912377137719,0.06342146227922155,0.05342489221427862,0.0606320376243494,0.0,0.00772499525137238,0.03634310526179835,0.013909802464725536,0.054802700447168305,0.02329409722240798,0.04772761738832828,0.035087492339840286
44,'Tanbur',1,0.040922174562061625,0.02949397417070761,0.04468523749578487,0.036667776955871804,0.039010522052660625,0.05526686499495229,0.05689549565318367,0.056620502450900057,0.05595099079663882,0.05657023707809345,0.031295679228317365,0.0567693033967479,0.0651035122265549,0.0202365787174297,0.057237691164967276,0.0551980559540339,0.03425340410240559,0.04871284517774827,0.0482209474253002,0.06703531850042381,0.10941460488931991,0.07721645010172654,0.06580966266160833,0.04139717161706765,0.05427284737864189,0.06126469964611836,0.05472986208514196,0.06558089729131661,0.0681654007089008,0.059339444798646786,0.049342874733703856,0.05655002014377464,0.00772499525137238,0.0,0.04342803914505439,0.018528019776162117,0.051360744334709885,0.016484667389532495,0.04364559990775352,0.031005474859265525
45,'Trombone',1,0.084350213707116,0.04918487348839745,0.03209020656835428,0.05385374179583377,0.02689953526007022,0.03251113580503079,0.030721310641020183,0.031032623302004774,0.03164390714112069,0.03391237300168658,0.02421798941915575,0.034175046186213844,0.04234778303663339,0.023312528016967034,0.03454754789110418,0.03254190986566017,0.009254189953181774,0.025957115987826768,0.02758718453624398,0.0442795893105023,0.152657908128801,0.12045975334120766,0.043205539426610214,0.018641442427146136,0.031517118188720376,0.0385755690270616,0.031977478233774496,0.042825168101395104,0.045594407424552556,0.03670008702174843,0.02658714554378235,0.03379429095385313,0.03634310526179835,0.04342803914505439,0.0,0.025022380592629807,0.028789751050361648,0.058941142066281614,0.042846263833258735,0.02543511706144469
45,'Trombone',3,0.05945019433822374,0.02428485411950518,0.03516454964094489,0.0289537224269415,0.02948983419782065,0.04550257149625089,0.0437497077140841,0.044024700916367725,0.04469421257062895,0.046962678431194844,0.021774991373477392,0.04722535161572211,0.05539392817162733,0.0031678756403767075,0.04759785332061245,0.04559221529516844,0.015768190639448034,0.03890023522178262,0.03870025957046022,0.057236763070352324,0.12763552753617122,0.09543737274857785,0.05625584485611848,0.03159385481376712,0.04444506239449111,0.05162587445656986,0.04502778366328276,0.05584848445506899,0.05864471285406083,0.049750392451256696,0.03954756780347786,0.04675915913270881,0.013909802464725536,0.018528019776162117,0.025022380592629807,0.0,0.041840056479869915,0.03404112269738935,0.03400070690745745,0.021394473427210736
45,'Trombone',4,0.05698368061169945,0.022453741283681466,0.00980688529385315,0.026041409830807327,0.012350222282049265,0.039526924690988945,0.041279788473155735,0.04100479527087212,0.040335283616610894,0.038066817756045,0.02006506510639252,0.03780414457151773,0.029635568015612512,0.038672180839493205,0.037431642866627396,0.0394372808920714,0.030179129973087037,0.008040799974507485,0.0031397969094096923,0.016832889056348534,0.14605086584707502,0.11536444922297832,0.01560723321753305,0.019043053126007504,0.0059367853586853765,0.01106227020204309,0.004527432641066681,0.018545254497773982,0.01770467684672715,0.009137015354571515,0.019038899673179854,0.017213647063600734,0.054802700447168305,0.051360744334709885,0.028789751050361648,0.041840056479869915,0.0,0.03493207599498577,0.016316451904322987,0.020445583052659175
47,'Tuba',1,0.0254090716408344,0.013065305830983495,0.03119662789329845,0.020239108616147684,0.032940564302814286,0.07065573479224412,0.0724085985744109,0.07213360537212728,0.07146409371786606,0.06919562785730017,0.03531539412989899,0.06896568979639546,0.06076437811686768,0.03574968163865693,0.06856045296788256,0.07056609099332657,0.049766507023632826,0.039169610075762654,0.031792279085576074,0.050550651110891305,0.11111878985208924,0.08043237322799256,0.04934786437123434,0.05017186322726267,0.03778817998910939,0.04478003225658587,0.03824519469560946,0.04967406459902915,0.051736732369176676,0.04285477740911429,0.05016770977443502,0.048342457164855905,0.02329409722240798,0.016484667389532495,0.058941142066281614,0.03404112269738935,0.03493207599498577,0.0,0.02716093251822102,0.033506025004836924
47,'Tuba',2,0.04150394987385728,0.014228740867370054,0.01516995575592328,0.011007477962575042,0.016913892165439124,0.05456085655922122,0.05631372034138802,0.056038727139104405,0.05536921548484317,0.05313808397767474,0.01928872199252382,0.052939017659020295,0.0446694998838448,0.03083283126708074,0.05247062989080092,0.05451026510173429,0.03367162879060994,0.023074731842739764,0.01554170975259063,0.027509830264313712,0.13821151627466255,0.10752509965056585,0.022255137948661033,0.034076984994239785,0.02097071722691766,0.017625167549112416,0.01852326547616243,0.033579186366006264,0.024644005946603376,0.01920847937817721,0.034072831541412135,0.03224757893183302,0.04772761738832828,0.04364559990775352,0.042846263833258735,0.03400070690745745,0.016316451904322987,0.02716093251822102,0.0,0.01744503834005532
47,'Tuba',3,0.05891509664567132,0.023749756426952765,0.013770076213734153,0.02841862473438908,0.008095360770609912,0.03714970978740719,0.038902573569573974,0.03862758036729036,0.037958068713029126,0.03569304563761942,0.0018436836524684998,0.035493979318964974,0.03409803736728938,0.01822659778683403,0.035054427963045635,0.03706522676167897,0.0162604820187959,0.01770737031848275,0.017305786143249482,0.036029843641158285,0.12731721339571478,0.09511905860812142,0.034861371428907745,0.016665838222425747,0.02326737251937636,0.030259224786852845,0.02372438722587643,0.03457542243205108,0.03725023942685008,0.028355919024045956,0.01833739987443833,0.02554454528450911,0.035087492339840286,0.031005474859265525,0.02543511706144469,0.021394473427210736,0.020445583052659175,0.033506025004836924,0.01744503834005532,0.0
