% Distances between instruments for pitch 27 (D#1)
@RELATION distances

@ATTRIBUTE 'InstrumentId' NUMERIC
@ATTRIBUTE 'Instrument' STRING
@ATTRIBUTE 'StyleId' NUMERIC
@ATTRIBUTE 'Distance to instrument 6 (Bass), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 6 (Bass), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 13 (Contrabassoon), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 21 (ElectricBass), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 21 (ElectricBass), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 21 (ElectricBass), style 3' NUMERIC
@ATTRIBUTE 'Distance to instrument 21 (ElectricBass), style 4' NUMERIC
@ATTRIBUTE 'Distance to instrument 21 (ElectricBass), style 5' NUMERIC
@ATTRIBUTE 'Distance to instrument 21 (ElectricBass), style 6' NUMERIC
@ATTRIBUTE 'Distance to instrument 21 (ElectricBass), style 7' NUMERIC
@ATTRIBUTE 'Distance to instrument 23 (ElectricPiano), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 23 (ElectricPiano), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 23 (ElectricPiano), style 3' NUMERIC
@ATTRIBUTE 'Distance to instrument 23 (ElectricPiano), style 4' NUMERIC
@ATTRIBUTE 'Distance to instrument 23 (ElectricPiano), style 5' NUMERIC
@ATTRIBUTE 'Distance to instrument 23 (ElectricPiano), style 6' NUMERIC
@ATTRIBUTE 'Distance to instrument 29 (Kantele), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 34 (Organ), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 34 (Organ), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 34 (Organ), style 3' NUMERIC
@ATTRIBUTE 'Distance to instrument 34 (Organ), style 4' NUMERIC
@ATTRIBUTE 'Distance to instrument 34 (Organ), style 5' NUMERIC
@ATTRIBUTE 'Distance to instrument 34 (Organ), style 6' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 6' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 7' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 8' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 9' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 10' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 11' NUMERIC
@ATTRIBUTE 'Distance to instrument 45 (Trombone), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 45 (Trombone), style 3' NUMERIC
@ATTRIBUTE 'Distance to instrument 45 (Trombone), style 4' NUMERIC
@ATTRIBUTE 'Distance to instrument 47 (Tuba), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 47 (Tuba), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 47 (Tuba), style 3' NUMERIC

@DATA
6,'Bass',1,0.0,0.03671009376879513,0.010995376654951506,0.06383348936191997,0.06712311082819514,0.06530936200610082,0.064569053896377,0.06342841628764631,0.18573110353804137,0.06318008866827253,0.053695338651590624,0.03481498554291597,0.04997679666398084,0.06547284541098801,0.0416355492011102,0.028698156379708795,0.033537040364591576,0.1327903870712949,0.10154360619749249,0.02900003195035432,0.04674531668352638,0.04021142730447652,0.0261156993091548,0.04812982469666551,0.044250554742743926,0.01194527708100098,0.020607447085220266,0.026935122748973417,0.056342953666539984,0.05340850612915097,0.0481854721758086,0.019897520067521376,0.015473875094472685,0.013237633150257529,0.025224000967545113
6,'Bass',2,0.03671009376879513,0.0,0.04177317492236319,0.09443821113616009,0.09772783260243527,0.09591408378034096,0.09517377567061713,0.09403313806188644,0.14910340101019595,0.09378481044251268,0.08430006042583076,0.053276530774877574,0.08058151843822098,0.09607756718522814,0.06292458989095813,0.05930287815394892,0.0641417621388317,0.09608029330249977,0.06483351242869735,0.05960475372459445,0.0773500384577665,0.07081614907871665,0.05672042108339493,0.07873454647090564,0.08055427564411875,0.03187345496283924,0.05691116798659509,0.05806846933457266,0.08694767544078012,0.0840132279033911,0.07879019395004871,0.05067188198042114,0.041249018342984306,0.04384235492449765,0.05582872274178524
13,'Contrabassoon',1,0.010995376654951506,0.04177317492236319,0.0,0.05283811270696847,0.056127734173243626,0.05431398535114932,0.053573677241425484,0.05243303963269481,0.1833316243678741,0.05218471201332103,0.04269996199663911,0.03241550637274867,0.03898142000902934,0.054477468756036505,0.0392360700309429,0.017702779724757287,0.02768616175785309,0.1303909079011276,0.09914412702732518,0.01800465529540281,0.03574994002857487,0.02921605064952501,0.015120322654203296,0.037134448041714,0.04641673753866247,0.02270735736170373,0.022773629881138815,0.023930931229116385,0.04534757701158847,0.04241312947419947,0.037190095520857086,0.00890214341256987,0.013074395924305385,0.003451436207429444,0.018873129523987005
21,'ElectricBass',1,0.06383348936191997,0.09443821113616009,0.05283811270696847,0.0,0.003319312815011603,0.0014758726441808489,0.000746636759415777,0.00042098702885772773,0.2105441570411605,0.0006534006936474391,0.010138150710329351,0.04533938176336872,0.013856692697939134,0.001651057951131172,0.05215994542156296,0.03517197024658932,0.03029834018423566,0.14962559564126623,0.12411809649783902,0.034833457411565655,0.0171120482559876,0.023672970859630663,0.037717790052765175,0.015703664665254465,0.033072060432218546,0.0751970414762035,0.05027618377523876,0.03692211379184531,0.007520257916697693,0.021125193442125465,0.024211246029155743,0.0439359692943986,0.0531891927931758,0.0506099385321734,0.038609488394374857
21,'ElectricBass',2,0.06712311082819514,0.09772783260243527,0.056127734173243626,0.003319312815011603,0.0,0.0018702739030821717,0.0025726760555958264,0.003740299843869331,0.21383377850743565,0.0039430221599225995,0.013427772176604513,0.044523165785497164,0.017146314164214294,0.001668254863880431,0.048870323955287794,0.03849128306160093,0.03361765299924726,0.15294490845627784,0.1274374093128506,0.038142198828377286,0.020431361070999205,0.026992283674642268,0.04100741151904033,0.018993286131529626,0.036391373247230144,0.07848666294247868,0.053588262246607093,0.040241426606856916,0.010839570731709297,0.017835571975850305,0.020921624562880586,0.04722559076067376,0.05650751835557266,0.05392925134718501,0.04191299310258231
21,'ElectricBass',3,0.06530936200610082,0.09591408378034096,0.05431398535114932,0.0014758726441808489,0.0018702739030821717,0.0,0.0007403081097238315,0.0018809457184545124,0.21202002968534137,0.002129273337828288,0.0116140233545102,0.04386350911918788,0.015332565342119983,0.00020201903920174038,0.05068407277738211,0.03662100915851876,0.03177232164150925,0.15107463455319567,0.12556713540976844,0.036309330055746505,0.018564045322574448,0.025122009771560094,0.039193662696946026,0.017179537309435316,0.034537110867533076,0.07667291412038436,0.0517520564194196,0.03837423925712741,0.008969296828627125,0.019649320797944615,0.022735373384974892,0.045411841938579445,0.05466506543735664,0.0520717288558433,0.04008536103855571
21,'ElectricBass',4,0.064569053896377,0.09517377567061713,0.053573677241425484,0.000746636759415777,0.0025726760555958264,0.0007403081097238315,0.0,0.0011676237882735046,0.2112797215756175,0.0013889652281044564,0.010873715244786369,0.044603817228911706,0.01459225723239615,0.0009044211917153948,0.051424380887105936,0.0359186070060051,0.031044976943651437,0.150372232400682,0.12486473325725479,0.03556952277278146,0.01785868501540338,0.024419607619046445,0.03845335458722219,0.016439229199711483,0.03381869719163432,0.07593260601066053,0.051015586191011264,0.037668750551261086,0.00826689467611347,0.020389628907668447,0.023475681494698725,0.044671533828855615,0.05393484229997683,0.051356575291589185,0.03934505292883188
21,'ElectricBass',5,0.06342841628764631,0.09403313806188644,0.05243303963269481,0.00042098702885772773,0.003740299843869331,0.0018809457184545124,0.0011676237882735046,0.0,0.21013908396688685,0.00024832761937377564,0.009733077636055689,0.04574445483764239,0.01345161962366547,0.0020720449799889,0.05256501849583661,0.034750983217731596,0.029891375923054738,0.1492046086124085,0.12369710946898128,0.034428384337292,0.016691061227129874,0.023251983830772937,0.03731271697849151,0.015298591590980801,0.03265616514907856,0.07479196840192985,0.04987111070096509,0.036501126762987585,0.007099270887839965,0.021530266516399128,0.024616319103429405,0.04353089622012493,0.05278411971890213,0.050190783137388784,0.038204415320101194
21,'ElectricBass',6,0.18573110353804137,0.14910340101019595,0.1833316243678741,0.2105441570411605,0.21383377850743565,0.21202002968534137,0.2112797215756175,0.21013908396688685,0.0,0.20989075634751306,0.2066908759163947,0.16938247667987796,0.19668746434322135,0.21218351309022854,0.1790305357959585,0.1869779372461384,0.2109271008735053,0.06097243542825653,0.08647984963064552,0.19798343479679106,0.1934559843627669,0.18692209498371704,0.19558588074533634,0.21225276249355954,0.2296576766543147,0.18097685597303517,0.20601456899679102,0.20717187034476858,0.20410587413879386,0.2001191738083915,0.19489613985504908,0.19049867616282065,0.17058635765455596,0.18022438694455759,0.17193466864678564
21,'ElectricBass',7,0.06318008866827253,0.09378481044251268,0.05218471201332103,0.0006534006936474391,0.0039430221599225995,0.002129273337828288,0.0013889652281044564,0.00024832761937377564,0.20989075634751306,0.0,0.009494899724813117,0.045992782457016164,0.013203292004291696,0.002292756742715479,0.05281334611521039,0.03456161027710388,0.029687980214750217,0.1490152356717808,0.12350773652835356,0.03421252604388023,0.016501688286502156,0.02306261089014522,0.03707184856449752,0.01505678630197795,0.0324617004627331,0.07454364078255607,0.04965858946211004,0.03631175382235987,0.006909897947212248,0.021778594135772905,0.024864646722803183,0.04328256860075116,0.052577845571075615,0.04999957856268796,0.03798332031808527
