% Distances between instruments for pitch 79 (G5)
@RELATION distances

@ATTRIBUTE 'InstrumentId' NUMERIC
@ATTRIBUTE 'Instrument' STRING
@ATTRIBUTE 'StyleId' NUMERIC
@ATTRIBUTE 'Distance to instrument 3 (Bandura), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 4 (BanjoFramus), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 5 (Banjolin), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 9 (Bouzouki), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 10 (Cello), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 10 (Cello), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 10 (Cello), style 3' NUMERIC
@ATTRIBUTE 'Distance to instrument 10 (Cello), style 4' NUMERIC
@ATTRIBUTE 'Distance to instrument 10 (Cello), style 5' NUMERIC
@ATTRIBUTE 'Distance to instrument 10 (Cello), style 8' NUMERIC
@ATTRIBUTE 'Distance to instrument 12 (Clarinet), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 12 (Clarinet), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 15 (DallapeAccordion), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 16 (Dilruba), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 17 (Domra), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 19 (DungDkarTrumpet), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 23 (ElectricPiano), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 23 (ElectricPiano), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 23 (ElectricPiano), style 3' NUMERIC
@ATTRIBUTE 'Distance to instrument 23 (ElectricPiano), style 4' NUMERIC
@ATTRIBUTE 'Distance to instrument 23 (ElectricPiano), style 5' NUMERIC
@ATTRIBUTE 'Distance to instrument 23 (ElectricPiano), style 6' NUMERIC
@ATTRIBUTE 'Distance to instrument 24 (Erhu), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 25 (Flute), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 25 (Flute), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 25 (Flute), style 3' NUMERIC
@ATTRIBUTE 'Distance to instrument 25 (Flute), style 4' NUMERIC
@ATTRIBUTE 'Distance to instrument 25 (Flute), style 5' NUMERIC
@ATTRIBUTE 'Distance to instrument 25 (Flute), style 6' NUMERIC
@ATTRIBUTE 'Distance to instrument 25 (Flute), style 7' NUMERIC
@ATTRIBUTE 'Distance to instrument 25 (Flute), style 8' NUMERIC
@ATTRIBUTE 'Distance to instrument 26 (Fujara), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 27 (Horn), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 27 (Horn), style 3' NUMERIC
@ATTRIBUTE 'Distance to instrument 28 (JinghuOperaViolin), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 29 (Kantele), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 30 (Melodica), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 31 (MorinKhuurViolin), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 32 (Oboe), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 32 (Oboe), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 34 (Organ), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 34 (Organ), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 34 (Organ), style 3' NUMERIC
@ATTRIBUTE 'Distance to instrument 34 (Organ), style 4' NUMERIC
@ATTRIBUTE 'Distance to instrument 34 (Organ), style 5' NUMERIC
@ATTRIBUTE 'Distance to instrument 34 (Organ), style 6' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 3' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 4' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 5' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 6' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 7' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 8' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 9' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 10' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 11' NUMERIC
@ATTRIBUTE 'Distance to instrument 37 (Pinkillo), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 38 (PivanaFlute), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 39 (Saxophone), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 39 (Saxophone), style 3' NUMERIC
@ATTRIBUTE 'Distance to instrument 39 (Saxophone), style 4' NUMERIC
@ATTRIBUTE 'Distance to instrument 41 (Shakuhachi), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 42 (Sitar), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 45 (Trombone), style 4' NUMERIC
@ATTRIBUTE 'Distance to instrument 46 (Trumpet), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 46 (Trumpet), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 46 (Trumpet), style 3' NUMERIC
@ATTRIBUTE 'Distance to instrument 46 (Trumpet), style 4' NUMERIC
@ATTRIBUTE 'Distance to instrument 46 (Trumpet), style 5' NUMERIC
@ATTRIBUTE 'Distance to instrument 46 (Trumpet), style 6' NUMERIC
@ATTRIBUTE 'Distance to instrument 46 (Trumpet), style 7' NUMERIC
@ATTRIBUTE 'Distance to instrument 46 (Trumpet), style 8' NUMERIC
@ATTRIBUTE 'Distance to instrument 46 (Trumpet), style 9' NUMERIC
@ATTRIBUTE 'Distance to instrument 46 (Trumpet), style 10' NUMERIC
@ATTRIBUTE 'Distance to instrument 49 (Ukulele), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 50 (Viola), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 50 (Viola), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 50 (Viola), style 3' NUMERIC
@ATTRIBUTE 'Distance to instrument 50 (Viola), style 4' NUMERIC
@ATTRIBUTE 'Distance to instrument 50 (Viola), style 5' NUMERIC
@ATTRIBUTE 'Distance to instrument 50 (Viola), style 6' NUMERIC
@ATTRIBUTE 'Distance to instrument 50 (Viola), style 7' NUMERIC
@ATTRIBUTE 'Distance to instrument 50 (Viola), style 8' NUMERIC
@ATTRIBUTE 'Distance to instrument 50 (Viola), style 9' NUMERIC
@ATTRIBUTE 'Distance to instrument 51 (Violin), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 51 (Violin), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 51 (Violin), style 3' NUMERIC
@ATTRIBUTE 'Distance to instrument 51 (Violin), style 4' NUMERIC
@ATTRIBUTE 'Distance to instrument 51 (Violin), style 5' NUMERIC
@ATTRIBUTE 'Distance to instrument 51 (Violin), style 6' NUMERIC
@ATTRIBUTE 'Distance to instrument 51 (Violin), style 7' NUMERIC
@ATTRIBUTE 'Distance to instrument 51 (Violin), style 8' NUMERIC
@ATTRIBUTE 'Distance to instrument 51 (Violin), style 9' NUMERIC
@ATTRIBUTE 'Distance to instrument 51 (Violin), style 10' NUMERIC
@ATTRIBUTE 'Distance to instrument 52 (Flugelhorn), style 1' NUMERIC

@DATA
25,'Flute',3,0.018646150778563072,0.12163014527750671,0.05769578893264558,0.05003944803629168,0.03759290674352386,0.038255687862906,0.045878876067561025,0.02341860281384268,0.02771806425553538,0.03719387185199846,0.034232934459623755,0.04414828872654495,0.07861185452169643,0.04423812993036736,0.07968637227000114,0.05303225164148579,0.05322816479615427,0.11370548141533705,0.0716573070543197,0.041645468239871954,0.07028159531522198,0.061554673427186506,0.034705913342266324,0.028414826766564285,0.008463564903783216,0.0,0.009162094561768112,0.03019114938742989,0.010527797757016911,0.019279045711179173,0.04727451455960426,0.03571301526560192,0.03252513124155227,0.03499451719518132,0.08363138232791156,0.028866716893299546,0.055758044869024415,0.033198392489690906,0.03557061918168585,0.02302894971940414,0.02269746258760468,0.01681471441518071,0.026820011986861115,0.03625789424079967,0.038864701559180176,0.019957124960413065,0.07871064231947682,0.08141837255894908,0.05663593781091009,0.1263412136291244,0.17240884080486385,0.020851137485283767,0.055457867196713806,0.06018941450047454,0.05201530030588816,0.045769327431248154,0.05894642931430272,0.024770489572910875,0.027414552891806346,0.06743829275675638,0.03894489265218821,0.036883858617379944,0.04288621043799686,0.08816193301553948,0.0329742801730145,0.026373240575548084,0.008541066862826316,0.016336289495186337,0.053617073064163606,0.02709990412742384,0.1084289571039178,0.09991477178410678,0.05108651106200757,0.028780216821315846,0.031065173340999463,0.10724275544362678,0.019519492320772814,0.05971562295855761,0.02390357215612819,0.028830786628927147,0.023355645079132348,0.06398216836162958,0.04606272629566018,0.04162134845169065,0.07292836692917004,0.01296308085702925,0.022790073587702225,0.022829067638397527,0.03137000972433412,0.047382790493360145,0.01822607736370446,0.09768287185141543,0.05060698022972673,0.05702799901422826,0.06428598740618928,0.02565852905117866
25,'Flute',4,0.01564164683479408,0.1125339674970673,0.04859961115220617,0.047034944092522686,0.034588402799754864,0.035188336474709085,0.036723198609405656,0.020414098870073685,0.02464764353043769,0.02935038785059449,0.031228430515854767,0.04114378478277596,0.07560735057792745,0.041233625986598375,0.07055419899890368,0.043957794984611796,0.04412705217697576,0.11066824245270589,0.06250073184041967,0.032508875222657295,0.06726625058019249,0.05243031819138899,0.031701409398497325,0.02534440604146659,0.012510019861635469,0.009162094561768112,0.0,0.021094971606990476,0.007457377031919218,0.01627454176741018,0.04427001061583526,0.03270851132183294,0.029459729585400465,0.031990013251412326,0.08062687838414256,0.019717739568647877,0.05275354092525542,0.03019388854592191,0.032527213943424345,0.019716640884081094,0.0189613415370945,0.007718536634741299,0.023815508043092126,0.03325339029703068,0.0342657157002187,0.010860947179973652,0.08782041924718502,0.09051455033938849,0.05970635853600779,0.1354373914095638,0.18150501858530324,0.021971861703116963,0.04629577263494569,0.051037496571794065,0.0428564723768342,0.03662314790354265,0.04978836897007347,0.02176598562914188,0.02441004894803735,0.06438626014451884,0.03594038870841922,0.03387935467361095,0.03988170649422787,0.07901567193182643,0.024513421262371354,0.03549916760364156,0.017645594881529763,0.013277258938214543,0.050612569120394614,0.03626199868919195,0.1053978094837023,0.09684435105900908,0.04802798942833552,0.025722950956874352,0.02196899556056005,0.09814657766318736,0.016514988377003822,0.05664520223345992,0.02084114157719504,0.025768742224148804,0.020290390655323228,0.0609556282798307,0.04301799160785771,0.03252517067125124,0.06383218914873064,0.008505515121951513,0.019719652862604534,0.03113397914788772,0.02656690501292812,0.04432633613237855,0.009129899583265048,0.09462184582253746,0.04151080244928732,0.047931821233788856,0.061281483462420294,0.022618704194383183
25,'Flute',5,0.019507560696635656,0.09168374663330368,0.02772794730395285,0.031386948080680814,0.019144065763595345,0.019854929167724435,0.016555714341708192,0.01930209946563026,0.017478719262366122,0.013698125890893644,0.022825625420092487,0.06190794886780835,0.059955088618226605,0.025624561185854378,0.04975123009085952,0.028489166066793383,0.02329302261701265,0.09530472272015549,0.041722164875178075,0.016804291363676168,0.0518808366200404,0.031619531248044876,0.016049147438796485,0.03993533121649966,0.03355192979910256,0.03019114938742989,0.021094971606990476,0.0,0.02412634650872476,0.023564375803730903,0.030692303756707468,0.02255400872862742,0.035042641774071126,0.01633775129171149,0.06497461642444172,0.029595427017685583,0.03712031113826481,0.014541626586221072,0.03158800454801215,0.007979275816319666,0.008100843073992982,0.013742958437408399,0.014223099337724985,0.017601128337329835,0.018613453740517854,0.01617885637540655,0.10890179170690671,0.11160952194637896,0.07526544156468053,0.1565323630165543,0.20259999019229372,0.0375769834490337,0.025522725017572186,0.03025427232133292,0.022080158126746543,0.015834185252106534,0.029011287135161098,0.02564296933538746,0.020461666785484094,0.0490375340615748,0.020288126748718376,0.018227092713910112,0.02447432395635532,0.05822679083639786,0.008861159302670516,0.05656438996297797,0.03873221625025621,0.028303428477504933,0.035184550984090436,0.0572355950792531,0.09002819840873622,0.08151401308892522,0.032685752366826006,0.011277446202056637,0.0029924500138000187,0.07730052077506332,0.02344442964380895,0.059391755625506366,0.0277729337656768,0.02108490942985178,0.02362296298104785,0.04558140966644802,0.03283542568900155,0.014422163420594823,0.04512263436721279,0.01722806853040064,0.022332221735869146,0.05219569924540696,0.01091464305322728,0.028982031798178584,0.012321106758780473,0.10747667096394693,0.020415830842296843,0.026836849626798373,0.04580810994601958,0.020640624393551743
25,'Flute',6,0.008184984984835915,0.11556534239880156,0.05163098605394045,0.03957828224256452,0.027131740949796705,0.030359308084919195,0.03975457351113994,0.012957437020115523,0.01719026649851847,0.03112906897329333,0.023771768665896604,0.03810424153066163,0.07166413704887419,0.033776964136640206,0.07358557390063795,0.04696744876278066,0.04715842707871004,0.10321158060274771,0.06553210674215394,0.035540250124391576,0.05980958873023432,0.055461693093123265,0.024244747548539166,0.017887029009547372,0.009479360141862245,0.010527797757016911,0.007457377031919218,0.02412634650872476,0.0,0.00881787991745202,0.03681334876587711,0.02525184947187477,0.022003067735442302,0.02453335140145417,0.07317021653418439,0.022749114470382154,0.04529687907529726,0.027079097586677998,0.025070552093466186,0.01696414684069901,0.016632659708899548,0.010749911536475578,0.01635884619313396,0.0299572687258835,0.032799898680475045,0.01389232208170793,0.0847897595274118,0.08748317543765421,0.067163735567927,0.13240601650782952,0.17847364368356897,0.02942923873503618,0.049326761995415004,0.054068871473528346,0.04588784727856848,0.03965452280527693,0.052819743871807746,0.014309323779183716,0.01695338709807919,0.05692959829456068,0.028483726858461053,0.026422692823652786,0.0324250446442697,0.08204704683356072,0.02690947729430937,0.03246850788386834,0.015836492342859398,0.005820597088256381,0.043155907270436465,0.03323133896941873,0.09794114763374412,0.08938761949561617,0.04057132757837735,0.018266289106916186,0.025000370462294325,0.10117795256492164,0.00905832652704566,0.0491878252015407,0.013384479727236874,0.01831208037419064,0.012833728805365064,0.053498966429872535,0.03556132975789955,0.035556545572985515,0.06686356405046491,0.006898277978324117,0.012262275830685315,0.028103319428114493,0.02530520684562898,0.03686967428242039,0.012161274484999325,0.08716518397257929,0.044542177351021596,0.05096319613552313,0.05612418104776145,0.015162042344425022
25,'Flute',7,0.004140910294675149,0.11521346738115514,0.051257668051804296,0.03076040232511251,0.018487130900006553,0.030081536976762083,0.039473454636270854,0.004277798783560533,0.008660370696765025,0.03056709826829948,0.015133964290856734,0.038378228119956906,0.07110216634388034,0.024967626322265585,0.07328095083871096,0.04655445604378979,0.046822743364864104,0.09464778785656669,0.06525188562302953,0.03524004680858179,0.05122390175645162,0.05514925199589634,0.021795869967328695,0.016370955412768763,0.010828335919201272,0.019279045711179173,0.01627454176741018,0.023564375803730903,0.00881787991745202,0.0,0.02805544946728698,0.016467396299955053,0.013467437682781913,0.02102009583623786,0.06435233661673238,0.030217706825394926,0.04012255903996519,0.026517126881684144,0.016512925622915498,0.01640217613570516,0.016070689003905698,0.010187940831481727,0.009531857815453236,0.029395298020889648,0.032237927975481195,0.016835791238995344,0.0853374159031758,0.08804514614264808,0.07588772137238986,0.13296798721282338,0.17903561438856283,0.038199263256743034,0.04905244576542364,0.053783993069184376,0.045609878874598,0.03936390599995799,0.052541007883012546,0.0054914438617316985,0.008135507180627171,0.05345661787944602,0.019665846941009035,0.018997037654431097,0.02771506987485466,0.08175651158424932,0.026347506589315516,0.03300001415924707,0.024645306840086326,0.004739052673774031,0.03452761612050164,0.033671219275522184,0.08937126354514742,0.08085707822533643,0.03202881750323722,0.012561043674755587,0.024438399757300475,0.10083024152291477,0.00041043042525269155,0.04065792939978725,0.004845878597357835,0.009773093070156794,0.004297951520361989,0.04492447480285922,0.02700503273688983,0.03499457486799167,0.06632194188139963,0.007769026645458668,0.00373238002893187,0.028631323441676057,0.02474323614063513,0.028325096934589792,0.011844657353489128,0.08391229516021603,0.043980206646027746,0.05040122543052928,0.05570644373018827,0.006600835492408305
25,'Flute',8,0.028807094643362428,0.1222814147152698,0.05832561538591897,0.026631999470358447,0.01800320068980739,0.03714948431087676,0.04654140197038553,0.023900369919163587,0.019627032667904786,0.037695026221276046,0.0130415800999805,0.03131028078584223,0.0782300942968569,0.01944583991823434,0.08034889817282564,0.053622403377904464,0.053890690698978776,0.0665923383892797,0.07231983295714421,0.045422040019810594,0.02316845228916464,0.06221719933001101,0.028923797920305253,0.01893275595116108,0.03882380476762636,0.04727451455960426,0.04427001061583526,0.030692303756707468,0.03681334876587711,0.02805544946728698,0.0,0.011588053167331925,0.014810281030434804,0.028148023789214424,0.06369885874812467,0.05821317567382001,0.04725048699294176,0.0336450548346607,0.011742796672410924,0.025465081554789434,0.02601046102764988,0.037549548841323756,0.020454502572743144,0.036523225973866216,0.03936585592845776,0.044891240706282316,0.07820948795019923,0.08091721818967151,0.10388319022081495,0.12584005925984681,0.17190768643558627,0.06619473210516812,0.05612039309953831,0.06085194040329905,0.05267782620871267,0.04643185333407266,0.059608955217127224,0.023225332616244394,0.020338445264162466,0.0605245652135607,0.01599142735693403,0.026124965607407662,0.034783017208969334,0.08882445891836399,0.03347543454229208,0.025872086206270503,0.05264077568851141,0.030992751677620722,0.029703473298833775,0.026660010177332136,0.09321878929148708,0.0631027948415268,0.03674763890544619,0.01962899100887026,0.031566327710277044,0.10789818885702944,0.027755022238831445,0.028699451868798898,0.02342886903864023,0.018501268391686462,0.02397961996051204,0.016869025335572246,0.0021431219322940835,0.04212250282096824,0.07342952129844761,0.035764495493883754,0.024558136754720673,0.024478112193064196,0.0318711640936117,0.004738958215440168,0.039900106820776104,0.07678436720723947,0.05110813459900432,0.05752915338350584,0.06277439106430295,0.021651306421452087
26,'Fujara',1,0.017219041476030504,0.11416967356051934,0.05021387423116852,0.018493704442278398,0.009891459535056933,0.0290377431561263,0.03842966081563507,0.012312316751831663,0.008065533373902452,0.029556731193195993,0.0014800808059781696,0.03942202194059269,0.07009179926877686,0.011307544890154292,0.07223715701807519,0.04551066222315401,0.04577894954422832,0.07818039155661163,0.06420809180239374,0.034196252987946006,0.03475650545649656,0.05410545817526055,0.020785502892225204,0.01738132248787225,0.027262305473624026,0.03571301526560192,0.03270851132183294,0.02255400872862742,0.02525184947187477,0.016467396299955053,0.011588053167331925,0.0,0.012488633045443709,0.020009728761134372,0.05556056372004462,0.04665167637981768,0.0391121919648617,0.025506759806580657,0.009033995819384728,0.015391809060601674,0.01506032192880221,0.025961495673991836,0.008893003278740812,0.028384930945786164,0.031227560900377708,0.033303187538950396,0.08634778297827929,0.08905551321775156,0.09232169092681262,0.13397835428792684,0.18004598146366632,0.0546332328111658,0.04800865194478785,0.05274019924854859,0.04456608505396222,0.038320112179322206,0.05149721406237676,0.011637279448912468,0.008750392096830541,0.05241282405881024,0.00785313232885398,0.01798667057932761,0.026671276054218873,0.08071271776361354,0.02533713951421203,0.03401038123435055,0.04107927639450908,0.019431252383618394,0.02159173214408332,0.034681586350625675,0.08510704813673664,0.06438968192538137,0.028635897750695735,0.011517249854119805,0.02342803268219699,0.099786447702279,0.016193522944829116,0.03683774689687895,0.011867369744637897,0.006939769097684133,0.012418120666509708,0.02845707850290417,0.010537636436934778,0.03398420779288818,0.06529122627036757,0.02420299619988142,0.012996637460718339,0.029641690516779545,0.023732869065531643,0.011857700634634741,0.02831205365344418,0.08492266223531951,0.04296983957092426,0.0493908583554258,0.05466264990955249,0.010089807127449753
27,'Horn',1,0.015619176265015371,0.12648163766414797,0.06254728131928682,0.030982337487722108,0.02224024945837107,0.041277553082310674,0.05067086877648631,0.01574054230844087,0.017573607163158096,0.0420453642386397,0.012217016353978644,0.027182212014408316,0.08258043231422056,0.023796177935598,0.08450186916598433,0.057883744028127036,0.05807472234405641,0.08120851286730542,0.0764484020075003,0.046456545389737945,0.03780652099479203,0.06637798835846964,0.03327413593766892,0.00489268944242854,0.024061566337769055,0.03252513124155227,0.029459729585400465,0.035042641774071126,0.022003067735442302,0.013467437682781913,0.014810281030434804,0.012488633045443709,0.0,0.032498361806578085,0.06804919676548833,0.04341099281155577,0.05160082501030541,0.037995392852024364,0.00345463722605898,0.027880442106045383,0.02754895497424592,0.022961537056818693,0.020819542436346147,0.04087356399122988,0.043716193945821415,0.030303228921777253,0.07386773001115848,0.07656688017230785,0.08916106905246235,0.12148972124248314,0.1675573484182226,0.05142657221957154,0.060248461870972235,0.06498516673887471,0.05680589498014659,0.0505708180706233,0.06373702398856114,0.010026344393493333,0.014964822910210245,0.06466600302890889,0.020341765374297688,0.030475303624771317,0.03898311147924604,0.09296334209890707,0.03782577255965574,0.021546478367615026,0.03783382582739476,0.016188841746365933,0.03392420316754212,0.022309309453165418,0.09738111209885732,0.06738964054255452,0.04088258769935985,0.02376519557201449,0.035916665727640705,0.112094247830268,0.013057007257529223,0.027190491717005338,0.008621559085424078,0.013957732344219343,0.011419678793023275,0.03149589869443023,0.013558262022457246,0.04647284083833189,0.07777985931581127,0.021036785754378767,0.012723218108637807,0.017181289911861183,0.03622150211097536,0.014866606546978094,0.025312095036271038,0.07243840481714965,0.05545847261636797,0.06187949140086949,0.06704047631310782,0.014402017380519385
27,'Horn',3,0.016879185541562713,0.09851716973724778,0.03456137040789695,0.019338339925420382,0.010258112348207013,0.013385239332854739,0.022777156992363507,0.016757819498137212,0.014934439294873078,0.010787265150759255,0.02028134545259944,0.05932327370304739,0.05406864500529513,0.013575953030593953,0.05658465319480362,0.029858158399882446,0.030126445720956758,0.08325611456489505,0.04855558797912218,0.03314204265538766,0.03983222846477998,0.038452954351988984,0.004622676177996951,0.03739105124900662,0.031007649831609516,0.03499451719518132,0.031990013251412326,0.01633775129171149,0.02453335140145417,0.02102009583623786,0.028148023789214424,0.020009728761134372,0.032498361806578085,0.0,0.052803883794220324,0.045933178309397076,0.025071702983004387,0.008657981693999657,0.0290437245805191,0.012273372367331238,0.013028671714317831,0.024808392337000263,0.01167881937023194,0.009084873096050798,0.014442397405533368,0.03165252188072628,0.10635751173941366,0.10906524197888594,0.09160319285639201,0.15398808304906123,0.2000557102248007,0.053914734740745186,0.03235614812151629,0.03708769542527703,0.02891358123069065,0.029027769974502297,0.0358447102391052,0.022472017413084754,0.01753353889636784,0.036988925906314384,0.012156596432280396,0.006000041614135666,0.012425715801094894,0.06506021394034196,0.007476591989040975,0.05402010999548493,0.04036077832408847,0.025759148510011893,0.023135942828830008,0.05469131511176004,0.07797959025347578,0.06946540493366478,0.020637144211565584,0.008733166234563593,0.01334530127791147,0.08413394387900741,0.020900149676315902,0.056847475658013326,0.025228653798183755,0.018540629462358738,0.02107868301355481,0.03633833287074058,0.030291145721508508,0.017630423993905978,0.04962564423749228,0.02348449812946082,0.0197879417683761,0.049651419277913916,0.00729722469935853,0.023622387524533783,0.027169439046556786,0.10493239099645389,0.02653333191510997,0.03209130731472103,0.03901014608628093,0.0180963444260587
28,'JinghuOperaViolin',1,0.06498523154934849,0.058799316116847446,0.06568817185856901,0.03706685927776623,0.04603847558438769,0.04543854190943348,0.04873440896873774,0.06021277951406887,0.055983900436212077,0.05420324647634054,0.05583218041150969,0.09487410866195763,0.014531235548732228,0.044253018829890335,0.0437335840118715,0.03666908339953077,0.07016073083379942,0.07151018757623748,0.05178705117035553,0.08177890778811789,0.0594119826132762,0.0618574648193862,0.049245585600229215,0.07294188620791688,0.07518067253593365,0.08363138232791156,0.08062687838414256,0.06497461642444172,0.07317021653418439,0.06435233661673238,0.06369885874812467,0.05556056372004462,0.06804919676548833,0.052803883794220324,0.0,0.09457004344212731,0.027873337458887138,0.05143905785115738,0.06459455953942934,0.061605189173394415,0.062150568646254865,0.07368965645992874,0.05681137034105044,0.05083083583720297,0.04730361607912393,0.0810313483248873,0.1419083466983239,0.14461607693779618,0.14024005798912223,0.18953891800797149,0.23560654518371094,0.10255159987347541,0.06799239591709445,0.06325028643898112,0.07143131063394098,0.07766463510723252,0.05391740345869117,0.05936544023484938,0.05647855288276745,0.01624061823962372,0.04815652312318941,0.046803842180084654,0.040745171889914694,0.025342360319941627,0.05881523864958956,0.08957094495439517,0.08899764345681871,0.06734961944592803,0.034124993597946206,0.09024215007067031,0.029736690693064723,0.016661521139444465,0.032598888955807044,0.05490392742726821,0.062046703843777355,0.04441609025860708,0.06411189000713874,0.09239831061692357,0.06077948875709399,0.05485813615999376,0.06033648772881933,0.07188916782965082,0.06584198068041876,0.051063526703184835,0.019906985649036955,0.07212136326219105,0.06091500452302797,0.08520225423682416,0.05465290763774328,0.05917322248344403,0.0760402144393811,0.14048322595536414,0.04612706209842776,0.04316327466715831,0.01934539492172227,0.05800817418975938
29,'Kantele',1,0.029584811892778822,0.09281622792841941,0.028881871583558292,0.060978109150507435,0.048531567857739606,0.04914154943290949,0.04584233460689325,0.03435726392805843,0.03860392582553887,0.043293552908579225,0.04517159557383951,0.06083952358196629,0.0895505156359122,0.05517679104458312,0.050836459430255804,0.05790096004259653,0.02440931260832788,0.12461140751069062,0.04279059016102015,0.012791135654009418,0.08120941563817723,0.03271257862274111,0.04564457445648207,0.039300688336567774,0.03221464219316691,0.028866716893299546,0.019717739568647877,0.029595427017685583,0.022749114470382154,0.030217706825394926,0.05821317567382001,0.04665167637981768,0.04341099281155577,0.045933178309397076,0.09457004344212731,0.0,0.06669670598324016,0.044137053603906656,0.046470379001409094,0.033659805942065836,0.03290450659507924,0.021124785972396812,0.03775867310107687,0.047196555355015414,0.04820888075820343,0.014280656428670801,0.10752504157871645,0.1102322899080364,0.04575007624090661,0.15515513097821168,0.2012227581539511,0.008015579408015778,0.02659115030341426,0.031322697607174994,0.023148583412588616,0.016905408334894775,0.04066172300301372,0.03570915068712662,0.038353214006022096,0.07832942520250359,0.049883553766403965,0.0478225197315957,0.053824871552212605,0.08046195352719966,0.0384565863203561,0.055203789935173,0.037354984211913606,0.02722215106518983,0.06455573417837936,0.05596662102072339,0.11934097454168702,0.11080063335411028,0.06197237263201107,0.039666116014859094,0.0325878770314856,0.07842883809453949,0.030458153434988564,0.07060148452856109,0.034789433726131684,0.03971664819893064,0.03424150664913584,0.07489879333781545,0.05696115666584245,0.04401759043828041,0.07466305779309035,0.02244868017993626,0.03367593515770572,0.050838601479419154,0.04051007007091287,0.0582695011903633,0.01876373926284029,0.10856873342141891,0.04903677889986955,0.052863609716029485,0.07522464852040504,0.03656186925236793
