% Distances between instruments for pitch 83 (B5)
@RELATION distances

@ATTRIBUTE 'InstrumentId' NUMERIC
@ATTRIBUTE 'Instrument' STRING
@ATTRIBUTE 'StyleId' NUMERIC
@ATTRIBUTE 'Distance to instrument 3 (Bandura), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 4 (BanjoFramus), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 9 (Bouzouki), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 12 (Clarinet), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 12 (Clarinet), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 15 (DallapeAccordion), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 17 (Domra), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 23 (ElectricPiano), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 23 (ElectricPiano), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 23 (ElectricPiano), style 3' NUMERIC
@ATTRIBUTE 'Distance to instrument 23 (ElectricPiano), style 4' NUMERIC
@ATTRIBUTE 'Distance to instrument 23 (ElectricPiano), style 5' NUMERIC
@ATTRIBUTE 'Distance to instrument 23 (ElectricPiano), style 6' NUMERIC
@ATTRIBUTE 'Distance to instrument 24 (Erhu), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 25 (Flute), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 25 (Flute), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 25 (Flute), style 3' NUMERIC
@ATTRIBUTE 'Distance to instrument 25 (Flute), style 4' NUMERIC
@ATTRIBUTE 'Distance to instrument 25 (Flute), style 5' NUMERIC
@ATTRIBUTE 'Distance to instrument 25 (Flute), style 6' NUMERIC
@ATTRIBUTE 'Distance to instrument 25 (Flute), style 7' NUMERIC
@ATTRIBUTE 'Distance to instrument 25 (Flute), style 8' NUMERIC
@ATTRIBUTE 'Distance to instrument 26 (Fujara), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 28 (JinghuOperaViolin), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 29 (Kantele), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 30 (Melodica), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 31 (MorinKhuurViolin), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 32 (Oboe), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 32 (Oboe), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 34 (Organ), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 34 (Organ), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 34 (Organ), style 3' NUMERIC
@ATTRIBUTE 'Distance to instrument 34 (Organ), style 4' NUMERIC
@ATTRIBUTE 'Distance to instrument 34 (Organ), style 5' NUMERIC
@ATTRIBUTE 'Distance to instrument 34 (Organ), style 6' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 3' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 4' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 5' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 6' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 7' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 8' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 9' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 10' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 11' NUMERIC
@ATTRIBUTE 'Distance to instrument 37 (Pinkillo), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 38 (PivanaFlute), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 39 (Saxophone), style 3' NUMERIC
@ATTRIBUTE 'Distance to instrument 39 (Saxophone), style 4' NUMERIC
@ATTRIBUTE 'Distance to instrument 41 (Shakuhachi), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 46 (Trumpet), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 46 (Trumpet), style 3' NUMERIC
@ATTRIBUTE 'Distance to instrument 46 (Trumpet), style 4' NUMERIC
@ATTRIBUTE 'Distance to instrument 46 (Trumpet), style 5' NUMERIC
@ATTRIBUTE 'Distance to instrument 46 (Trumpet), style 6' NUMERIC
@ATTRIBUTE 'Distance to instrument 46 (Trumpet), style 7' NUMERIC
@ATTRIBUTE 'Distance to instrument 46 (Trumpet), style 8' NUMERIC
@ATTRIBUTE 'Distance to instrument 46 (Trumpet), style 9' NUMERIC
@ATTRIBUTE 'Distance to instrument 46 (Trumpet), style 10' NUMERIC
@ATTRIBUTE 'Distance to instrument 49 (Ukulele), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 50 (Viola), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 50 (Viola), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 50 (Viola), style 3' NUMERIC
@ATTRIBUTE 'Distance to instrument 50 (Viola), style 4' NUMERIC
@ATTRIBUTE 'Distance to instrument 50 (Viola), style 5' NUMERIC
@ATTRIBUTE 'Distance to instrument 50 (Viola), style 6' NUMERIC
@ATTRIBUTE 'Distance to instrument 50 (Viola), style 7' NUMERIC
@ATTRIBUTE 'Distance to instrument 50 (Viola), style 8' NUMERIC
@ATTRIBUTE 'Distance to instrument 50 (Viola), style 9' NUMERIC
@ATTRIBUTE 'Distance to instrument 51 (Violin), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 51 (Violin), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 51 (Violin), style 3' NUMERIC
@ATTRIBUTE 'Distance to instrument 51 (Violin), style 4' NUMERIC
@ATTRIBUTE 'Distance to instrument 51 (Violin), style 5' NUMERIC
@ATTRIBUTE 'Distance to instrument 51 (Violin), style 6' NUMERIC
@ATTRIBUTE 'Distance to instrument 51 (Violin), style 7' NUMERIC
@ATTRIBUTE 'Distance to instrument 51 (Violin), style 8' NUMERIC
@ATTRIBUTE 'Distance to instrument 51 (Violin), style 9' NUMERIC
@ATTRIBUTE 'Distance to instrument 51 (Violin), style 10' NUMERIC
@ATTRIBUTE 'Distance to instrument 52 (Flugelhorn), style 1' NUMERIC

@DATA
23,'ElectricPiano',4,0.01726091160802529,0.0737288094031738,0.04749347218830263,0.036565216472258154,0.03802233743265285,0.08295560625768923,0.056527573801370475,0.0016542489799366029,0.04539516889222267,0.05031712606357187,0.0,0.025114775822923163,0.02091156520650148,0.04192618706061937,0.041582673884816755,0.04390237071994629,0.02535061247299596,0.02077019796017188,0.03615090879337137,0.02824530276616848,0.03370956475860997,0.03263987709872373,0.032496677343930615,0.06976080946967933,0.0022355471254631586,0.07110548791297673,0.04566793348447221,0.03979553842113549,0.024069458811366264,0.019255880550421867,0.018748405430546875,0.017890311265493255,0.04477626406470475,0.03883895295207624,0.013210419613852727,0.04134201263244634,0.03561670236996738,0.0594948829555422,0.12221352254404355,1.3654988685601614,0.01339566798249067,0.019136411353813276,0.039846605127017015,0.08742071307374089,0.015584559495716159,0.03788229840960793,0.07336290213854287,0.030281931695925312,0.035727225258393946,0.05151250982455471,0.10987253107440076,0.10417653119318072,0.026039958866652117,0.019467585483871588,0.04644345121789492,0.13603295432798515,0.07480036819879138,0.0541243716751624,0.04003144951600422,0.043434127370071574,0.05220336525526307,0.034067395581545375,0.11147583474776172,0.021743397404602044,0.0324744829893562,0.06639153761992928,0.05606225157209508,0.06198902488989358,0.04140788503418628,0.07460795515806863,0.02226682218210081,0.04659630872406754,0.0433077347241066,0.05565841365722215,0.09749317068338977,0.0351094188582921,0.037010051687124575,0.04396596152532356,0.044026001860161944,0.07044542664360653,0.05326654910033243
23,'ElectricPiano',5,0.007853864214897874,0.07696197874281734,0.02237869636537947,0.03323785564426182,0.034694976604656515,0.057840830434766066,0.059760743141014004,0.02346052684298656,0.02028039306929951,0.0536444868915682,0.025114775822923163,0.0,0.024238926034497815,0.016811411237696205,0.03834950454517322,0.040575009891949954,0.013708675368676366,0.01753702862052835,0.03282354796537503,0.02501213342652495,0.030382203930613638,0.018461577756965847,0.015929106374139086,0.04464603364675618,0.027350322948386324,0.045990712090053565,0.020553157661549054,0.023953645502761422,0.010950030749012194,0.009595196154867399,0.00947725393419178,0.010392972680029684,0.01966148824178159,0.013724177129153074,0.015600248139480077,0.06642814989552788,0.06073147819289054,0.0845979058469164,0.11898035320440002,1.362265699220518,0.016723028810487005,0.022463772181809612,0.021978643199486097,0.07243922197753459,0.01891192032371249,0.020045638073583165,0.0497714344988431,0.0222782355765133,0.01061244943547078,0.026397734001631538,0.08478891409966326,0.10086473565299219,0.022778994480790155,0.005770335549704059,0.04312229887552147,0.11091817850506197,0.049779783864221015,0.029103787340592036,0.01501086518143386,0.018319351547148408,0.0555307260832594,0.030740034753549042,0.10824266540811818,0.023379101578692957,0.02923902445162266,0.06315836828028575,0.03103436381147646,0.036968440555323216,0.01788276060873437,0.049504319405049145,0.019011784586434533,0.04336313938442401,0.04007456538446307,0.03054363783429898,0.07247258634881942,0.020333757970169525,0.011986982331028295,0.018851185702400398,0.019959381526361914,0.04533065082068336,0.034272350888563646
23,'ElectricPiano',6,0.01958039218660205,0.052820474685421004,0.026585137470549833,0.057476781678759636,0.05893390263915432,0.06204727153993642,0.03561923908361767,0.019267041693471907,0.04289886778677876,0.029405560857070388,0.02091156520650148,0.024238926034497815,0.0,0.024498277862504247,0.062491008602569544,0.06481393592644777,0.03787906730330628,0.04167853267792468,0.057062473999872854,0.049153637483921285,0.05462112996511145,0.042700503791463666,0.0401680324086369,0.048852474751926535,0.023143881843215957,0.05019715319522394,0.02475959876671942,0.048111970099769814,0.03518895678351001,0.03326490038951225,0.03371617996868959,0.03457681155258263,0.028997073344648516,0.026605019507624544,0.025700300078938993,0.06225357783894781,0.056525037087720185,0.08040644816204368,0.14312185726179635,1.3864072032779144,0.0075325366256401615,0.001788439482883085,0.04619005987612767,0.09658202882937815,0.005327005710785321,0.01697073320310645,0.07401036053334091,0.046517161611011104,0.017744716444434604,0.0306041751068019,0.08896419635664794,0.1250880963996822,0.046951524073153596,0.024466319403640042,0.0673550164243964,0.11512461961023233,0.053888802992289896,0.03410748397290251,0.029642759124341694,0.02386956321203376,0.03129180004876159,0.05497896078804685,0.13238416946551454,0.04265173212235484,0.05338604819585768,0.08729987233768206,0.03515391685434228,0.04107768625246889,0.02049955031643348,0.05369962044031584,0.04317838738860228,0.06750464344182033,0.0642160694418594,0.034750078939469346,0.0765816054768883,0.044572684004667344,0.023235537544906284,0.02305762680757076,0.023117667142409145,0.04953709192585374,0.05841385494595997
24,'Erhu',1,0.024665275452594077,0.07708224723381879,0.006542703034289189,0.033747342203312033,0.03512170115316908,0.041850518752502376,0.060007030808220896,0.040271938080682766,0.019305345830542265,0.05390383871957464,0.04192618706061937,0.016811411237696205,0.024498277862504247,0.0,0.03908947526299785,0.04113985413226803,0.01657557458762341,0.03112046142181646,0.03338344824086363,0.025752104144349582,0.03846500768387196,0.01866813397635404,0.01651253796596466,0.027898605141295395,0.044161734186082525,0.030073211022197146,0.004659937725634409,0.02469361622058605,0.017876554436239468,0.025407284846732537,0.025086385088053487,0.024035875795126116,0.004498795482144266,0.003335544454429544,0.03141233683134522,0.08323956113322409,0.07754288943058675,0.10140931708461261,0.11972032392222465,1.3630056699383426,0.028550388968506733,0.022806291825749656,0.022718613917310726,0.07317919269535922,0.026344154370914617,0.0203049899015896,0.04951208267083667,0.022065625488424303,0.006753561418069642,0.01014889514499432,0.06897682540779812,0.10160470637081681,0.029548495003230146,0.022458601576747783,0.043862269593346104,0.09502286236941476,0.03396769517235587,0.013291698648726898,0.006239746369553721,0.0019153848781692762,0.055790077911265834,0.03133994499098229,0.10898263612594283,0.04019051281638916,0.029978995169447294,0.06389833899811038,0.01522227511961132,0.02203850032428151,0.01726496238087234,0.04264847265583582,0.035116211156632014,0.044103110102248634,0.0408145361022877,0.01685402789466536,0.05666049765695428,0.020074406142163093,0.004916135373494793,0.014036099086076137,0.01956575690053153,0.04306820302311837,0.03501232160638828
25,'Flute',1,0.04298256736427066,0.11531148328799055,0.036974822477890225,0.020399886260726755,0.023136514829758748,0.07710839456578338,0.09811024768618722,0.043236922864753356,0.03487651918181027,0.09187987216255881,0.041582673884816755,0.03834950454517322,0.062491008602569544,0.03908947526299785,0.0,0.005936270262411644,0.02464082917649686,0.020812475924644868,0.005706027022134223,0.01333737111864827,0.008864168555801298,0.02212122738831132,0.022576937297033195,0.06115857081266555,0.03934712675935359,0.06058683820256433,0.041541369380725356,0.02927688871072309,0.028418622528978452,0.033059831072524894,0.03178017661479351,0.027956531865143536,0.04056030484929623,0.03723104396376397,0.040584022431141675,0.05189433788069183,0.04613853724600888,0.0700472082037877,0.08064066220847067,1.3239161946753446,0.054958471976929386,0.06070256911968647,0.02932795541660461,0.07690013566902705,0.0571647065745215,0.05826927597226339,0.06284425242813046,0.019763281985512905,0.04527405069627221,0.04860535860730342,0.09935388136398833,0.06262753284619706,0.015570510064383064,0.038245256386683475,0.004894452870911256,0.13008688794029913,0.06426587736286382,0.043598413383133285,0.03284972889344413,0.03931074534475127,0.09377650188290293,0.010430285598700321,0.07174615112585948,0.019839276480214708,0.017586174798541042,0.033993506775173855,0.04783723145214128,0.0600314576334236,0.056232265153907585,0.08072748530309894,0.01933771995873869,0.025220044336817,0.018109046928254467,0.0553481799035182,0.08694720312293154,0.024590769147879693,0.03926118656793787,0.05276674435160578,0.058308886071535136,0.08120380153689959,0.04274071220947493
25,'Flute',2,0.04523354373984572,0.11739790529776233,0.04275932107489084,0.02603316301944596,0.028769791588477953,0.07915877343505356,0.1003226888721644,0.04554689423297586,0.04059035577847272,0.09421949678351815,0.04390237071994629,0.040575009891949954,0.06481393592644777,0.04113985413226803,0.005936270262411644,0.0,0.026934868623141487,0.02314766066880831,0.008202348654845395,0.018320798693566717,0.01091454742507148,0.02775450414703053,0.027629891743744913,0.06487543651798615,0.041680378003993775,0.0662898290627988,0.04368574348345258,0.03516589338443826,0.030469001398248634,0.03511020994179507,0.03383055548406368,0.030237124373865137,0.04261068371856641,0.03928142283303415,0.04263440130041186,0.046198747024297916,0.040502075321660586,0.06436850297568646,0.07858046978995661,1.3218658158060745,0.05729803870243696,0.06303878207375957,0.03516386801068661,0.08280465808790705,0.05948693021566245,0.060620647965533125,0.06847752918684967,0.02539655874423211,0.04732442956554239,0.05065573747657361,0.10519344344839977,0.06046485223854878,0.01786241185329417,0.040347616522807724,0.008385129969373972,0.1322291658432938,0.07018431321295754,0.049508316689328556,0.035415394530170376,0.04136112421402145,0.09610573597520937,0.016098628354534697,0.07767325122987684,0.022171739831281487,0.02348648032502959,0.03991491418109083,0.051438893160212974,0.062354158388225035,0.05828264402317777,0.08296413071977934,0.02163554853784548,0.031154110087660603,0.024020949395560615,0.0573985587727884,0.09287711569755593,0.0302240459065989,0.04157839838154149,0.05481712322087596,0.06035926494080532,0.0833838610870619,0.04865049411449859
25,'Flute',3,0.018341738187773807,0.0906706541114937,0.022142859715306672,0.019597714375453355,0.021054835335848048,0.05760499378469327,0.07346941850969037,0.02369636349305936,0.020044556419226714,0.06728462816037667,0.02535061247299596,0.013708675368676366,0.03787906730330628,0.01657557458762341,0.02464082917649686,0.026934868623141487,0.0,0.01454488683419305,0.01918340669656657,0.011303458057848584,0.02285483513735817,0.0072892646257277675,0.0071460648709346574,0.04441019699668338,0.027586159598459118,0.045754875439980774,0.02031732101147626,0.01445699328576105,0.0037777933524815953,0.009899566904808093,0.009578667146129045,0.00747374814542574,0.019425651591708795,0.013488340479080277,0.01594319325464482,0.0666669677169574,0.06096731484296334,0.0848337424969892,0.10527167783572365,1.3485570238518416,0.03036317007929547,0.03610391345061808,0.014495992654021057,0.06209575798922984,0.03255206159252096,0.033685779342391635,0.0480122896655469,0.00863809430770483,0.02063322151977535,0.026161897351558744,0.08452191860140479,0.08720902909637594,0.012975058073340264,0.013604427210186615,0.029475949121090125,0.11068234185498917,0.04947541311428031,0.02879941659065134,0.014706494431493166,0.018083514897075614,0.06917086735206786,0.017099893484740575,0.09453399003944184,0.023614938228765748,0.015530349082946293,0.04944969291160939,0.030729993061535763,0.036664069805382525,0.03159143597741073,0.05608665612660208,0.0185406365690086,0.029654464015747645,0.026365890015786705,0.030707350727021354,0.07216821559887872,0.00975880638529614,0.014643529758399996,0.02812591517510892,0.033668056895038274,0.056562972360402725,0.027941594015821372
25,'Flute',4,0.022170091439625794,0.0944990073633457,0.036687746549499724,0.02011281033233625,0.022849438901368244,0.07214988061888632,0.07729777176154236,0.022424446940108488,0.03458944325341976,0.07107183611470985,0.02077019796017188,0.01753702862052835,0.04167853267792468,0.03112046142181646,0.020812475924644868,0.02314766066880831,0.01454488683419305,0.0,0.015396198742233391,0.012115640131563748,0.012954854707471992,0.02183415145992082,0.02169095170512771,0.05895508383087642,0.018534650834708722,0.06029976227417383,0.03486220784566931,0.02898981278233258,0.013263733172563352,0.012247355147880022,0.010967700690148635,0.0071440559404986675,0.03397053842590184,0.028033227313273328,0.019771546506496807,0.052163226180283156,0.0464224280087703,0.07031609650337901,0.10144332458387166,1.3447286705999897,0.034150378033628644,0.039891121404951255,0.02904087948821411,0.07661305974063655,0.03635223064987664,0.03747298729672481,0.06255717649973995,0.019476206057122403,0.02492149961959103,0.04070678418575179,0.09906680543559783,0.08342182114204276,0.005285248815514142,0.017432780462038604,0.025688741166756946,0.12522722868918224,0.06397915465095456,0.043311337454742777,0.029223972803668907,0.032628401731268665,0.07296402595825807,0.013312685530407398,0.09070563678758985,0.00907277278766936,0.017299098870150537,0.0456213396597574,0.045256525933292165,0.05118029533141879,0.03541978922926272,0.06380222951926573,0.004033105899872195,0.025826110763895654,0.022543716930241032,0.04485268801841924,0.08667195713555298,0.024303693219489192,0.026204326048321666,0.03316023588652065,0.037496410146890265,0.06039132561225471,0.04245363628108442
25,'Flute',5,0.0374820818132708,0.10964644337118741,0.034561916384874936,0.017830814364600565,0.020567442933632562,0.07140421499558665,0.0925712269455895,0.03779543230640094,0.03239295108845681,0.08646803485694325,0.03615090879337137,0.03282354796537503,0.057062473999872854,0.03338344824086363,0.005706027022134223,0.008202348654845395,0.01918340669656657,0.015396198742233391,0.0,0.010123394003550808,0.010343339728696867,0.019552155492185135,0.019432487053729002,0.056673087863140736,0.03392891607741886,0.05809242437278289,0.03593428155687766,0.026968488694422355,0.022712595506844225,0.02735380405039067,0.026074149592659284,0.02248566244729022,0.03485427782716201,0.03152501694162975,0.034877995409007455,0.054401095679143315,0.048704423976505984,0.07257085163053184,0.08633687568136102,1.329622221697479,0.04954657677586204,0.05528732014718465,0.02696646332067071,0.07460725339789114,0.05173546828908752,0.0528691860389582,0.06027518053200428,0.017194210089386718,0.03956802367413798,0.042899331585169204,0.09699603875838388,0.06822125812995318,0.01011094992671925,0.03259615459623281,0.010478821352482475,0.12447770391671888,0.06198690852294162,0.041310911999312645,0.027419714875531156,0.03360471832261705,0.08835427404863444,0.007901223664518788,0.0755991878850792,0.01442027790470657,0.015289075635013681,0.03171750949107492,0.04324148847019706,0.05460269646165011,0.05052623813177337,0.07521266879320443,0.01388408661127056,0.0229567053976447,0.015823544705544704,0.04964215288138398,0.08467971100754002,0.022021697251753503,0.033826936454966566,0.047060717329471556,0.05260285904940091,0.07563239916048697,0.040453089424482676
25,'Flute',6,0.029645196245622393,0.10197411216934228,0.0245730720727072,0.008336367269894797,0.010734764424575716,0.0637710234471351,0.08477287656753896,0.029899551746105087,0.022474768776627237,0.07854597526593522,0.02824530276616848,0.02501213342652495,0.049153637483921285,0.025752104144349582,0.01333737111864827,0.018320798693566717,0.011303458057848584,0.012115640131563748,0.010123394003550808,0.0,0.020466733732247673,0.00971947698312829,0.00957627722833518,0.04782119969401727,0.02600975564070532,0.048185087797381294,0.028203998262077087,0.016875138305540053,0.015081251410330182,0.01972245995387662,0.018442805496145232,0.014619160746495267,0.02722293373064796,0.0238936728451157,0.027246651312493406,0.06427886631184691,0.05853710248556282,0.08243173663494277,0.09396821977787506,1.3372535657939932,0.04162451718485403,0.04736526055617663,0.016926205011421582,0.06449838526384401,0.04382733545587323,0.04494712644795019,0.05044250202294743,0.007361531580329875,0.03193667957762394,0.03526798748865515,0.08695213095880532,0.07594768199081738,0.01058695666822977,0.024907885268035206,0.01821460201553157,0.11674951682165086,0.05186412695768078,0.03119666297795025,0.019512357774795864,0.025973374226103,0.08043913076425467,0.005838546379182019,0.08323053198159325,0.02118841291923311,0.00518442439335801,0.0381462348537608,0.03449986033349301,0.046694086514775336,0.04289489403525931,0.06739011418445066,0.016148746031435943,0.018351005957899055,0.015069577779015653,0.04201080878486994,0.07455631700398922,0.012189018742696664,0.025923815449289594,0.039429373232957504,0.04497151495288687,0.06786643041825131,0.030338961804291895
25,'Flute',7,0.035040737778509405,0.10720509933642601,0.0449052561135718,0.02812374037685905,0.0307776069353534,0.08021307183178499,0.09012988291082809,0.03535408827163954,0.04273629081715367,0.08402669082218184,0.03370956475860997,0.030382203930613638,0.05462112996511145,0.03846500768387196,0.008864168555801298,0.01091454742507148,0.02285483513735817,0.012954854707471992,0.010343339728696867,0.020466733732247673,0.0,0.029542151164781597,0.02977582678242587,0.06629963009293194,0.03148757204265746,0.06843576410147975,0.04302249080491702,0.03731182842311922,0.02060827943461886,0.024195662516723598,0.022916008058992205,0.02004431841252882,0.04131508468795735,0.035377773575328834,0.03171985387534038,0.04477455344935213,0.03907788174671479,0.06294430940074065,0.0894950172150281,1.332780363231146,0.04710523274110064,0.05284597611242325,0.037309803049367575,0.084950593126588,0.04929412425432613,0.0504278420041968,0.06990172276179546,0.02682075231917791,0.036876413520676846,0.048511448224276936,0.10733937848708074,0.07137939966362025,0.009879777064017905,0.03015481056147141,0.01363696288614955,0.1333854154486974,0.07233024825163849,0.051654251728009505,0.03756132956885133,0.04027793795745189,0.08591293001387303,0.018244563393215656,0.07981918626855779,0.011978933869945174,0.02563241536371055,0.04206084921977179,0.05358482819889393,0.059518904942740695,0.04738781448347954,0.07277132475844302,0.011442742576509164,0.033300045126341556,0.026166884434241575,0.052690102930030396,0.09502305073623689,0.031648239481544695,0.034537446718445775,0.04415895118868335,0.049688609003138734,0.07319105512572557,0.050796429153179536
25,'Flute',8,0.023120111604861614,0.09528447316277822,0.016571806827577168,0.01507920822695799,0.01645356717681504,0.057042244787177454,0.07820925673718031,0.030985628118787124,0.013194139652372074,0.07210606464853404,0.03263987709872373,0.018461577756965847,0.042700503791463666,0.01866813397635404,0.02212122738831132,0.02775450414703053,0.0072892646257277675,0.02183415145992082,0.019552155492185135,0.00971947698312829,0.029542151164781597,0.0,0.0025324713828267613,0.04073722952602173,0.034875424224186886,0.038893612936698164,0.021572311348468477,0.007769677258337621,0.009056152521738452,0.016586882932231525,0.016265983173552476,0.014749565833230475,0.020138963562652417,0.016809702677120158,0.022591934916844202,0.07395325117132845,0.06825657946869111,0.09212300712271697,0.10105218994587062,1.3443375359619887,0.03518460656745285,0.04092534993877545,0.007767651884585974,0.05540844196180641,0.03737349808067834,0.038507215830549016,0.04072302503981914,0.0038166578195474483,0.024955787347029055,0.028280681654323972,0.07779722732229914,0.08293657239446277,0.020262185041334504,0.018234184387823617,0.025194135616992065,0.1101157337083097,0.04278809708685689,0.022112100563227915,0.013057744667121967,0.01888940405810746,0.07399230384022525,0.012671811014628253,0.09031450214958879,0.03090420285449352,0.01131086119309325,0.04523020502175634,0.02803619272623845,0.040240726253240926,0.035810923867263776,0.06085069858479524,0.025829901194736365,0.0254349761258946,0.022146402125933662,0.035056253823624775,0.0654808995714553,0.0024695417595683726,0.019464966246557375,0.03234540306496196,0.03788754478489132,0.061270428952077786,0.021254277988397945
26,'Fujara',1,0.02058764022203485,0.09275200177995142,0.015129429331145935,0.01730874927012273,0.01876587023051743,0.05453145726875019,0.07567678535435354,0.030842428363994017,0.012960464034727804,0.06957359326570729,0.032496677343930615,0.015929106374139086,0.0401680324086369,0.01651253796596466,0.022576937297033195,0.027629891743744913,0.0071460648709346574,0.02169095170512771,0.019432487053729002,0.00957627722833518,0.02977582678242587,0.0025324713828267613,0.0,0.03858163351563235,0.03473222446939377,0.03865993731905389,0.019039839965641715,0.008181078254621395,0.00928982813938272,0.016820558549875794,0.016499658791196744,0.014606366078437363,0.017983367552263034,0.014654106666730777,0.022825610534488467,0.07381005141653534,0.06811337971389801,0.09197980736792388,0.10320778595626,1.3464931319723779,0.03265213518462609,0.038392878555948695,0.007533976266941706,0.056666654729394556,0.03484102669785158,0.03597474444772225,0.04086622479461225,0.00634912920237421,0.02269711339923901,0.026028421310270226,0.07756355170465487,0.08509216840485216,0.020118985286541394,0.015701713004996856,0.02734973162738145,0.10758326232548293,0.04255442146921262,0.021878424945583647,0.010525273284295205,0.016733808047718075,0.0714598324573985,0.014827407025017635,0.09247009815997816,0.03076100309970041,0.013466457203482633,0.04738580103214573,0.02550372134341169,0.03770825487041416,0.0336553278568744,0.05831822720196848,0.025686701439943255,0.02759057213628398,0.024301998136323045,0.032771242606485014,0.06524722395381104,0.00440465159603044,0.016932494863730618,0.03018980705457258,0.03573194877450194,0.05873795756925102,0.021020602370753674
28,'JinghuOperaViolin',1,0.052499897861654043,0.05494916895191567,0.024674932557655863,0.05581643775297973,0.05719079670283678,0.01670694057631492,0.037873952526317776,0.06810656048974273,0.04137444138020996,0.03177076043767151,0.06976080946967933,0.04464603364675618,0.048852474751926535,0.027898605141295395,0.06115857081266555,0.06487543651798615,0.04441019699668338,0.05895508383087642,0.056673087863140736,0.04782119969401727,0.06629963009293194,0.04073722952602173,0.03858163351563235,0.0,0.07199635659514249,0.005624071311985684,0.02409287598520712,0.04676271177025374,0.04577515957753486,0.05330588998802793,0.05298499022934888,0.05187049820418608,0.03101815320565265,0.03123414959572494,0.05931094197264061,0.11107418354228406,0.10537751183964672,0.12924393949367258,0.14178941947189236,1.3850747654880102,0.056385011377566706,0.050640914234809625,0.04478770946697843,0.09524828824502692,0.05417877677997459,0.031910186218211595,0.07164516095273979,0.044151962030409976,0.03403358421128539,0.018248299645124633,0.04107822026650273,0.1236738019204845,0.05738311741229011,0.050293223985807746,0.0659313651430138,0.06978042949744716,0.016895949328761293,0.0327750461829985,0.02973111102720752,0.026326682099607767,0.033656999629362715,0.05340904054064999,0.13105173167561052,0.06802513522544913,0.05204809071911498,0.08596743454777807,0.013698557897584259,0.007774788499457644,0.02835292443549306,0.0205153943739327,0.06295083356569198,0.06617220565191634,0.06288363165195539,0.01410239581245719,0.060099316397023116,0.04220748442406621,0.032750757782554756,0.02579484794435578,0.025734807609517393,0.020935124741215255,0.05708141715605597
