% Distances between instruments for pitch 31 (G1)
@RELATION distances

@ATTRIBUTE 'InstrumentId' NUMERIC
@ATTRIBUTE 'Instrument' STRING
@ATTRIBUTE 'StyleId' NUMERIC
@ATTRIBUTE 'Distance to instrument 6 (Bass), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 6 (Bass), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 13 (Contrabassoon), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 21 (ElectricBass), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 21 (ElectricBass), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 21 (ElectricBass), style 3' NUMERIC
@ATTRIBUTE 'Distance to instrument 21 (ElectricBass), style 4' NUMERIC
@ATTRIBUTE 'Distance to instrument 21 (ElectricBass), style 5' NUMERIC
@ATTRIBUTE 'Distance to instrument 21 (ElectricBass), style 6' NUMERIC
@ATTRIBUTE 'Distance to instrument 21 (ElectricBass), style 7' NUMERIC
@ATTRIBUTE 'Distance to instrument 23 (ElectricPiano), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 23 (ElectricPiano), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 23 (ElectricPiano), style 3' NUMERIC
@ATTRIBUTE 'Distance to instrument 23 (ElectricPiano), style 4' NUMERIC
@ATTRIBUTE 'Distance to instrument 23 (ElectricPiano), style 5' NUMERIC
@ATTRIBUTE 'Distance to instrument 23 (ElectricPiano), style 6' NUMERIC
@ATTRIBUTE 'Distance to instrument 27 (Horn), style 3' NUMERIC
@ATTRIBUTE 'Distance to instrument 29 (Kantele), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 34 (Organ), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 34 (Organ), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 34 (Organ), style 3' NUMERIC
@ATTRIBUTE 'Distance to instrument 34 (Organ), style 4' NUMERIC
@ATTRIBUTE 'Distance to instrument 34 (Organ), style 5' NUMERIC
@ATTRIBUTE 'Distance to instrument 34 (Organ), style 6' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 6' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 7' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 8' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 9' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 10' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 11' NUMERIC
@ATTRIBUTE 'Distance to instrument 40 (ScaleChangerHarmonium), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 44 (Tanbur), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 45 (Trombone), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 45 (Trombone), style 3' NUMERIC
@ATTRIBUTE 'Distance to instrument 45 (Trombone), style 4' NUMERIC
@ATTRIBUTE 'Distance to instrument 47 (Tuba), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 47 (Tuba), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 47 (Tuba), style 3' NUMERIC

@DATA
23,'ElectricPiano',1,0.0641417494973912,0.1577975804920392,0.03453855246964253,0.010544954880362884,0.013163634896468629,0.011737496897755524,0.010272098278522159,0.00936422152406745,0.11941306445401804,0.00925026453803009,0.0,0.05590838105810672,0.019469232036872678,0.01166154532345791,0.049873430899195326,0.030469511642370745,0.034977815945711484,0.01836129697059784,0.151233572009954,0.14552692189224511,0.02214260558790157,0.027657852558843454,0.025878996060429576,0.021284044783426645,0.007523463092955437,0.02044442906599555,0.015491720470577697,0.022486897110565635,0.01868315772790619,0.0003766398641283344,0.06647452110712365,0.07288120735026239,0.058874540470365146,0.039320464575027636,0.02730480898113209,0.0485815007902106,0.05151304446341091,0.029183726158915957
23,'ElectricPiano',2,0.035264908015166165,0.12892073900981416,0.03062042415475674,0.04536795702368843,0.04275012919395746,0.0441708841603512,0.04569614584370433,0.04657360066251731,0.08265471454659627,0.046792530236768104,0.05590838105810672,0.0,0.03650819796901128,0.04426431376609826,0.014571285227038601,0.025442192630453452,0.033792984581806934,0.058698499276467066,0.10921650029250209,0.10079611262669819,0.04240502845697933,0.028250528499263267,0.030044385412509134,0.04516522505333478,0.05288566467064234,0.05043198199584773,0.05546239511476863,0.0560060202507491,0.04304883347514437,0.055531741193978384,0.010629193702676695,0.021712411376521853,0.017004714980531636,0.02245987766677134,0.04555097323870083,0.019704659307985564,0.022636202981185873,0.026746440743514056
23,'ElectricPiano',3,0.06227090451273796,0.15592673550738595,0.032667707484989296,0.012411269019071532,0.015029096848802504,0.013608341882408767,0.01208308019905563,0.011205625380242645,0.10966071104416807,0.011052060574906097,0.019469232036872678,0.03650819796901128,0.0,0.013514912276661697,0.030473247810099885,0.028355629749690848,0.033106970961058246,0.022285619115220145,0.13635459939151087,0.12793421172570696,0.020340809551025563,0.011347833191164733,0.009201234716201831,0.019482248746550638,0.01642403825487462,0.018642633029119542,0.01895419714575735,0.020685101073689628,0.016881361691030182,0.019138714919277117,0.04700528907025098,0.053411975313389724,0.039474357381269705,0.019920281485932192,0.025433963996478848,0.04671065580555736,0.04970685110742585,0.017368225137550177
23,'ElectricPiano',4,0.07578581678939965,0.16944164778404766,0.04618261976165099,0.0011165904430950246,0.0015141845721408055,9.342960574706929e-05,0.0014318320776060686,0.002309286896419053,0.12317562332082976,0.0025282164706698384,0.01166154532345791,0.04426431376609826,0.013514912276661697,0.0,0.03822936360718687,0.04181897111002477,0.04662188323771995,0.03002284229405575,0.14981794075184482,0.14139755308604088,0.03380415091135948,0.024811174551498654,0.022664576076535752,0.032945590106884554,0.019167530384963893,0.03210597438945346,0.027135787762586155,0.03414844243402355,0.030344703051364098,0.011331028205862353,0.05481297578366575,0.06223332015075534,0.04723047317835669,0.02767639728301918,0.038948876273140545,0.06022556808221905,0.06317019246775978,0.030835874310757933
23,'ElectricPiano',5,0.04980560314845637,0.1434614341431044,0.02458547399584535,0.03933300686477704,0.03671517903504607,0.0381359340014398,0.03966119568479295,0.04053865050360592,0.09719540967988649,0.040757580077856716,0.049873430899195326,0.014571285227038601,0.030473247810099885,0.03822936360718687,0.0,0.019437832565290455,0.02775803442289555,0.052663549117555684,0.12378778551954071,0.11536739785373679,0.03637856396617115,0.022220315434236398,0.02404002534734614,0.03913027489442339,0.04685071451173095,0.04441436826669739,0.049427444955857235,0.04997107009183771,0.03701388331623298,0.0495104502216884,0.023382380194654617,0.03625310650981206,0.00900110957116982,0.01059342228806405,0.03951602307978944,0.03424535444127578,0.03717689811447609,0.020711490584602667
23,'ElectricPiano',6,0.03405070057920158,0.12770653157384956,0.0051815547390207635,0.040702380666929744,0.043321060683035484,0.04186899233442329,0.04042952406508901,0.0395216473106343,0.08900992968002452,0.03940769032459695,0.030469511642370745,0.025442192630453452,0.028355629749690848,0.04181897111002477,0.019437832565290455,0.0,0.008354115166070961,0.03325962986073109,0.12076406036758323,0.11505741024987436,0.01696615904124335,0.017007796558526113,0.01916607223360353,0.019726355637598805,0.02744679525490637,0.02499311258011176,0.03002352569903265,0.03056715083501312,0.017609964059408397,0.030487942904162412,0.036071386333130145,0.04247807257626889,0.02841665159332452,0.023674085102735925,0.02011210382296486,0.01849045187202098,0.021421995545221294,0.010987404612140669
27,'Horn',3,0.029163933551679705,0.12290009827612824,0.003433796454165679,0.04551823998012978,0.048136067809860746,0.046715312843467006,0.045190051160113875,0.04431259634130089,0.09711098182235388,0.0440936667670501,0.034977815945711484,0.033792984581806934,0.033106970961058246,0.04662188323771995,0.02775803442289555,0.008354115166070961,0.0,0.025118469710011637,0.1291181755336542,0.12341152541594531,0.012876159585824505,0.02186538737146664,0.024052839261125405,0.013703207506409144,0.02745435285275605,0.0168754835590776,0.021736910279537485,0.022423475982360802,0.0163058319971424,0.03535445580983982,0.044172438475459486,0.05066650419347692,0.036759143994065366,0.0285608521302578,0.011757988656893897,0.016033256923962593,0.016717517353954756,0.015786008926962008
29,'Kantele',1,0.04580672138678047,0.1394625523814285,0.028552266164177317,0.028906251850960726,0.03152493186706647,0.03007286351845427,0.028633395249119998,0.02772551849466529,0.12222945153236552,0.027611561508627928,0.01836129697059784,0.058698499276467066,0.022285619115220145,0.03002284229405575,0.052663549117555684,0.03325962986073109,0.025118469710011637,0.0,0.15402369022831433,0.14831704011060545,0.016293470819487742,0.030447970777203803,0.02866911427878992,0.013550106738995107,0.010860311272176085,0.008266517280619338,0.003381559430474154,0.004128114841900655,0.015664760881972717,0.018711667974739055,0.06929090818547112,0.07569759442860986,0.061664658688725504,0.042110582793387995,0.013592954244689445,0.041059768318697364,0.037925617935136234,0.03200011323726343
34,'Organ',1,0.11514875869574548,0.01971925161391638,0.12594561510660401,0.14870135030874979,0.15132003032485553,0.14986796197624333,0.14842849370690905,0.14752061695245436,0.032064067405763196,0.14740665996641697,0.151233572009954,0.10921650029250209,0.13635459939151087,0.14981794075184482,0.12378778551954071,0.12076406036758323,0.1291181755336542,0.15402369022831433,0.0,0.008421336697567065,0.1377302194088266,0.12500676620034615,0.12715336467530905,0.14049041600518203,0.14821085562248962,0.145757172947695,0.15078758606661588,0.15133121120259635,0.13837402442699162,0.15085693214582566,0.10089827455962087,0.08766644925012569,0.12622121527303373,0.13166651208912547,0.14087616419054808,0.1130849186096916,0.11612873847227427,0.12207163169536132
34,'Organ',2,0.1094421085780366,0.028140588311483444,0.12023896498889514,0.14028096264294584,0.1428996426590516,0.1414475743104394,0.14000810604110514,0.13910022928665042,0.02635741728805432,0.13898627230061306,0.14552692189224511,0.10079611262669819,0.12793421172570696,0.14139755308604088,0.11536739785373679,0.11505741024987436,0.12341152541594531,0.14831704011060545,0.008421336697567065,0.0,0.13202356929111772,0.11786906933340165,0.11964792583181551,0.13478376588747315,0.14250420550478074,0.14005052282998612,0.145080935948907,0.14562456108488747,0.13266737430928277,0.14515028202811678,0.09247788689381696,0.07924606158432178,0.11780082760722982,0.12324612442332156,0.13516951407283923,0.10737826849198272,0.11042208835456539,0.11636498157765245
