% Distances between instruments for pitch 82 (A#5)
@RELATION distances

@ATTRIBUTE 'InstrumentId' NUMERIC
@ATTRIBUTE 'Instrument' STRING
@ATTRIBUTE 'StyleId' NUMERIC
@ATTRIBUTE 'Distance to instrument 3 (Bandura), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 4 (BanjoFramus), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 9 (Bouzouki), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 12 (Clarinet), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 12 (Clarinet), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 15 (DallapeAccordion), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 17 (Domra), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 23 (ElectricPiano), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 23 (ElectricPiano), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 23 (ElectricPiano), style 3' NUMERIC
@ATTRIBUTE 'Distance to instrument 23 (ElectricPiano), style 4' NUMERIC
@ATTRIBUTE 'Distance to instrument 23 (ElectricPiano), style 5' NUMERIC
@ATTRIBUTE 'Distance to instrument 23 (ElectricPiano), style 6' NUMERIC
@ATTRIBUTE 'Distance to instrument 24 (Erhu), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 25 (Flute), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 25 (Flute), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 25 (Flute), style 3' NUMERIC
@ATTRIBUTE 'Distance to instrument 25 (Flute), style 4' NUMERIC
@ATTRIBUTE 'Distance to instrument 25 (Flute), style 5' NUMERIC
@ATTRIBUTE 'Distance to instrument 25 (Flute), style 6' NUMERIC
@ATTRIBUTE 'Distance to instrument 25 (Flute), style 7' NUMERIC
@ATTRIBUTE 'Distance to instrument 25 (Flute), style 8' NUMERIC
@ATTRIBUTE 'Distance to instrument 26 (Fujara), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 28 (JinghuOperaViolin), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 29 (Kantele), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 30 (Melodica), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 31 (MorinKhuurViolin), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 32 (Oboe), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 32 (Oboe), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 34 (Organ), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 34 (Organ), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 34 (Organ), style 3' NUMERIC
@ATTRIBUTE 'Distance to instrument 34 (Organ), style 4' NUMERIC
@ATTRIBUTE 'Distance to instrument 34 (Organ), style 5' NUMERIC
@ATTRIBUTE 'Distance to instrument 34 (Organ), style 6' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 3' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 4' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 5' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 6' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 7' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 8' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 9' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 10' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 11' NUMERIC
@ATTRIBUTE 'Distance to instrument 37 (Pinkillo), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 38 (PivanaFlute), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 39 (Saxophone), style 3' NUMERIC
@ATTRIBUTE 'Distance to instrument 39 (Saxophone), style 4' NUMERIC
@ATTRIBUTE 'Distance to instrument 41 (Shakuhachi), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 46 (Trumpet), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 46 (Trumpet), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 46 (Trumpet), style 3' NUMERIC
@ATTRIBUTE 'Distance to instrument 46 (Trumpet), style 4' NUMERIC
@ATTRIBUTE 'Distance to instrument 46 (Trumpet), style 5' NUMERIC
@ATTRIBUTE 'Distance to instrument 46 (Trumpet), style 6' NUMERIC
@ATTRIBUTE 'Distance to instrument 46 (Trumpet), style 7' NUMERIC
@ATTRIBUTE 'Distance to instrument 46 (Trumpet), style 8' NUMERIC
@ATTRIBUTE 'Distance to instrument 46 (Trumpet), style 9' NUMERIC
@ATTRIBUTE 'Distance to instrument 46 (Trumpet), style 10' NUMERIC
@ATTRIBUTE 'Distance to instrument 49 (Ukulele), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 50 (Viola), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 50 (Viola), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 50 (Viola), style 3' NUMERIC
@ATTRIBUTE 'Distance to instrument 50 (Viola), style 4' NUMERIC
@ATTRIBUTE 'Distance to instrument 50 (Viola), style 5' NUMERIC
@ATTRIBUTE 'Distance to instrument 50 (Viola), style 6' NUMERIC
@ATTRIBUTE 'Distance to instrument 50 (Viola), style 7' NUMERIC
@ATTRIBUTE 'Distance to instrument 50 (Viola), style 8' NUMERIC
@ATTRIBUTE 'Distance to instrument 50 (Viola), style 9' NUMERIC
@ATTRIBUTE 'Distance to instrument 51 (Violin), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 51 (Violin), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 51 (Violin), style 3' NUMERIC
@ATTRIBUTE 'Distance to instrument 51 (Violin), style 4' NUMERIC
@ATTRIBUTE 'Distance to instrument 51 (Violin), style 5' NUMERIC
@ATTRIBUTE 'Distance to instrument 51 (Violin), style 6' NUMERIC
@ATTRIBUTE 'Distance to instrument 51 (Violin), style 7' NUMERIC
@ATTRIBUTE 'Distance to instrument 51 (Violin), style 8' NUMERIC
@ATTRIBUTE 'Distance to instrument 51 (Violin), style 9' NUMERIC
@ATTRIBUTE 'Distance to instrument 51 (Violin), style 10' NUMERIC
@ATTRIBUTE 'Distance to instrument 52 (Flugelhorn), style 1' NUMERIC

@DATA
23,'ElectricPiano',4,0.048284535866136395,0.06478616590389202,0.04277321335855808,0.036600824879241024,0.035592033421219305,0.08687119387002279,0.05401493931454223,0.017262322893059154,0.054254978579430534,0.03586722259233636,0.0,0.05820667238152635,0.02052978485193994,0.040866302034211995,0.025136329588706402,0.05344167815687393,0.017495805374029505,0.042508763383794446,0.016882487892603753,0.03453658776522389,0.03369068019257699,0.034863450272913134,0.03372649709493014,0.0729721594578286,0.00368437850828148,0.06923018927946427,0.04846993145483911,0.042499485341517894,0.018353827135209357,0.020959418187960526,0.018096712399716868,0.019309915859774523,0.041574050281650184,0.037254751365501076,0.014353061571294734,0.03757477360381034,0.037112782066710086,0.37137638435075654,0.03369658477263186,0.031405406600593114,0.020941563146372993,0.02882802788689756,0.03969703168870992,0.09410538230366927,0.011010628055044902,0.02348715662383188,0.07591876778370671,0.03005401501819629,0.042857666856879174,0.04924007673077233,0.10929924480770842,0.06453731140920975,0.05834349203122289,0.03095464300741672,0.039621436437588115,0.036188527383526584,0.13952413079081474,0.07049102924944055,0.06470748337096695,0.030632189684894322,0.028693929905982362,0.050549730906304984,0.022198202296130287,0.020961182143322977,0.0364393378752016,0.03342666201454963,0.05640036959478315,0.136386133667133,0.05631278780946575,0.0389926366488334,0.05999008109749197,0.0433508109593268,0.042445668727623766,0.01666718117840053,0.021402306263979532,0.1905105587580298,0.047275601457499615,0.16481615238634548,0.04098203061744745,0.05387836471354281,0.07580839546738176,0.04176439513682623
23,'ElectricPiano',5,0.012664821605660743,0.0939173790846114,0.018994373629224653,0.03212861367589654,0.03288632795262932,0.06004765708265305,0.0831461524952616,0.046393536073778524,0.0411660884616046,0.06501115465095166,0.05820667238152635,0.0,0.04967342529315446,0.0241025290145106,0.04529241634989234,0.0638564929264656,0.04074630513846363,0.046388442421895965,0.042099448565655374,0.056805382804322714,0.06302287576021093,0.023906376159183295,0.0247002717274511,0.06413891714179554,0.061891050889807835,0.03879899540229315,0.025961415778840216,0.015707187040008456,0.040770111509651964,0.038912952168450136,0.04200291503992135,0.04250742166855043,0.028752474910941156,0.024839305519461372,0.0456627449933761,0.09578144598533668,0.09531945444823646,0.3422387011732316,0.09190325715415822,0.08961207898211947,0.050085495204988305,0.05797195994551287,0.01856810929183357,0.05507290188731565,0.04721482733559806,0.05261836980455125,0.03883505841356603,0.029011808635731152,0.027987756275704406,0.030377474910875085,0.05109257242618207,0.043615195337692314,0.055080537895027905,0.027294675337888888,0.02004713958752472,0.05234653554361904,0.10160992148394095,0.06177591664629054,0.03257820506340573,0.027592227973893397,0.03072623095461383,0.0796936629649203,0.04123520961334536,0.04873264443917661,0.021789773684310978,0.024789080544396925,0.027269156414063783,0.07817946128560664,0.009346395242100396,0.03943118303396845,0.05407012714088064,0.014919596392123003,0.017638278846034836,0.04403953022126355,0.03746964032481295,0.1323166052543994,0.018131669398884307,0.1356722203277302,0.04528747860959414,0.042187638859477954,0.0677792927740644,0.016447154400223613
23,'ElectricPiano',6,0.0623382468988152,0.044256381051952086,0.03080329930609517,0.057130318113780186,0.05612152665575846,0.06634140901808284,0.033485154462602286,0.003309631395081976,0.03372519372749059,0.015337729357797205,0.02052978485193994,0.04967342529315446,0.0,0.026602345658319485,0.04566611444064634,0.07397117139141308,0.03501234193592514,0.06303825661833361,0.02852321646641263,0.05506637261716383,0.05422017342711614,0.048289953561718994,0.04067176382745341,0.052442374605888666,0.024214163360221422,0.048700404427524324,0.027940146602899164,0.0524800369673439,0.03620831983075442,0.03387227049338808,0.037541205942201304,0.03983940909431368,0.02506468009659132,0.025418603580264515,0.03488255480583389,0.05810455845575028,0.05764256691865003,0.39190587758529566,0.05422636962457181,0.05193519145253306,0.0004120699118338397,0.008298534652358408,0.05104440850590383,0.10473389991997495,0.009537939806011649,0.002957371771891939,0.08850848370672049,0.04232856629288567,0.02232788200493924,0.028710291878832395,0.08876945995576847,0.0850668046437489,0.07887298526576204,0.05125768792743437,0.029734423723228088,0.05671802061806574,0.1189943459388748,0.049961536014901387,0.04417799013642779,0.04421285940485744,0.026970720127351123,0.030020237671765825,0.04272769553066944,0.04149067537786213,0.0537652772194901,0.05286734249709163,0.07693015444672309,0.1224776898734314,0.040327030051054064,0.01846285179689346,0.03946029624555203,0.03663517764416291,0.032066788060990746,0.03719667441293969,0.02887988243273086,0.17771771414428741,0.06780509469203877,0.18534564562088462,0.020452245765507502,0.03334857986160287,0.05527861061544181,0.04129159110714927
24,'Erhu',1,0.0366458676591896,0.07066806303589228,0.005108155385285944,0.031239469747342194,0.03018469523611805,0.0467980991941783,0.05996974662882754,0.023603979141152837,0.01778650514817064,0.041940075016116685,0.040866302034211995,0.0241025290145106,0.026602345658319485,0.0,0.027952046002577974,0.04754842533289171,0.023370496660182493,0.03744043110056256,0.02398381414160824,0.03946501245700837,0.044651056033220955,0.022155903232505058,0.014880771107954655,0.040564460263561225,0.04455068054249347,0.02920756086890219,0.00848067804736149,0.026917915709327406,0.022512474899002637,0.02054113244146015,0.02363109531293137,0.025147031921615215,0.004649945896430558,0.003611550668710916,0.027290925266386115,0.07844107563802233,0.0779790841009221,0.3663412301877422,0.07456288680684385,0.0722717086348051,0.027014415570153324,0.034900880310677895,0.02541504362824282,0.07917543090182626,0.0298744569882837,0.02953879003859321,0.061906138048401005,0.01589851874184072,0.004498540354327507,0.00895927256830188,0.06940790349377433,0.05926457339946173,0.05329287337017433,0.025644145685011246,0.004055389426985879,0.03487881080398611,0.0996546726930289,0.03870483701145558,0.024885349594326523,0.0186242178489522,0.012354411227623851,0.05662258333008532,0.02360937751989536,0.03139227409186225,0.02820680820134139,0.027308873478942914,0.05137168542857438,0.0969036196797081,0.016480582559242517,0.015437568000369592,0.03079178113725743,0.01100054639559559,0.0065083190428420305,0.026699159873949187,0.019463995770232462,0.1521592451261387,0.04120274903371928,0.1597483596293138,0.021184949595083536,0.01808510984496735,0.04457766707218128,0.015715817672981913
25,'Flute',1,0.03537027983450238,0.08992249549259844,0.029858957326924063,0.013483754761789911,0.012772023538259557,0.07395693783838878,0.07915126890324863,0.04239865248176556,0.041340722547796506,0.06099695542581077,0.025136329588706402,0.04529241634989234,0.04566611444064634,0.027952046002577974,0.0,0.028327624506312654,0.01070163789618315,0.017394709733233173,0.017930589311461652,0.011529449417764603,0.01776545422635967,0.021949194241279113,0.020812241063296127,0.06014403354978257,0.021451951080424924,0.05631593324783025,0.03555567542320509,0.029585229309883877,0.010387488133722055,0.013471969182637716,0.010030290817052064,0.005859152006448672,0.028659794250016163,0.024340495333867063,0.011828194646771458,0.050502094313793024,0.050027758178495814,0.34626233070019524,0.0466131188080337,0.044319662632227134,0.04606634020144951,0.05394208153745883,0.026782775657075913,0.08119080947706407,0.0361281746346347,0.048623486212538286,0.0630045117520727,0.01713975898656227,0.029943410825245164,0.03632582069913832,0.09638498877607442,0.03942325775864849,0.03322943838066162,0.018040386975782707,0.0267071804059541,0.01107447373296531,0.12660987475918073,0.05775111852898973,0.05178218872032672,0.017717933653260305,0.019921310052860217,0.07568003058250879,0.004342668482682619,0.004186514713504797,0.02350280590542245,0.020503335805495404,0.03127673336305203,0.12347187763549898,0.04339853177783173,0.035436299441955484,0.05007524354886767,0.030436554927692788,0.029509136757844612,0.008481629891605955,0.017463933475676773,0.17758183469564595,0.03270824909368592,0.14979858661962747,0.04129259501758117,0.0409641086819088,0.06378440918205143,0.028850139105192213
25,'Flute',2,0.05381287345009391,0.11803688876898588,0.04829878626133197,0.03172787925056906,0.03097016497383628,0.09228277239365394,0.10733857236192113,0.07066153999633111,0.06515533088126424,0.08930890074921027,0.05344167815687393,0.0638564929264656,0.07397117139141308,0.04754842533289171,0.028327624506312654,0.0,0.038958829455487946,0.01746805050456964,0.04544795492500046,0.01891088336646096,0.019938860032449397,0.039950116767282315,0.039156221199014504,0.08793328599665483,0.04976609944313837,0.07469223406837781,0.05396535124683712,0.04815808090708452,0.03782826804411613,0.040912749093031796,0.03747107072744614,0.034131762297099404,0.05219837122932227,0.04855256781114856,0.039268974557165534,0.0327768028387486,0.032314811301648344,0.31879280485485045,0.028898614007570118,0.02660743583553137,0.07438324130324693,0.0822697060437715,0.045288383634632036,0.09976792172650446,0.06445230621191883,0.07690761577168681,0.08071673854876844,0.03485198578325804,0.051867366087421096,0.0544439457677775,0.11489257669324997,0.020241297588773285,0.008775955031437705,0.03656181758857672,0.04516311896492903,0.017253150773347343,0.14513934589250452,0.08607366274454918,0.07037002279380215,0.0362642649525722,0.047362089963254285,0.1039914090631789,0.031243475860743636,0.03248049601355095,0.04210187729803679,0.03908920143738482,0.04141382969867514,0.14203278029699282,0.06196525575871814,0.06287707935234955,0.07816060687035102,0.0489368965343426,0.048108208150458964,0.036774496978473396,0.045091288958682224,0.196173098180865,0.05042047589038168,0.16833627348327376,0.06873337492797525,0.06563353517785907,0.09194649280527488,0.04740933852624199
25,'Flute',3,0.030788730492106894,0.07922085759641527,0.025277407984528582,0.022117976177855048,0.021109184719833324,0.06937538849599328,0.06844963100706547,0.03170271054084316,0.03675917320540103,0.05035007129372234,0.017495805374029505,0.04074630513846363,0.03501234193592514,0.023370496660182493,0.01070163789618315,0.038958829455487946,0.0,0.02803442357424808,0.0072289514152785,0.020101896072700638,0.0222765706217473,0.017367644898883625,0.01623069172090064,0.055476354083799105,0.021180183882310983,0.05173438390543476,0.030974126080809603,0.02504789311908255,0.001195977894829287,0.0034636128139310177,0.002528864006276167,0.00484248588973448,0.024078244907620682,0.019758945991471575,0.004916439854912461,0.055070578977839846,0.0546085874407396,0.3569352226614277,0.05119239014666136,0.048901211974622626,0.03542441184775897,0.04331087658828354,0.02220122631468042,0.0766577339385025,0.02549347675643088,0.03794878631619886,0.058422962409677204,0.012558209644166785,0.02536186148284968,0.031744271356742834,0.09180343943367891,0.05005446270782377,0.04388686584385987,0.016245345991509234,0.02212563106355861,0.021705678682140604,0.12202915810450254,0.05304338088427376,0.04725983500580017,0.013154077164570233,0.01119812453195286,0.06503257960769095,0.0077153535947443105,0.008021777431679764,0.018991689510034823,0.017902865952628435,0.04196567790225989,0.11892259250899084,0.038855067970716174,0.024734661545772335,0.042494275723462475,0.025855005585297297,0.024998020362456987,0.0033286632137666966,0.006762295579493619,0.17306291039286303,0.03279275275611363,0.15034235210299934,0.030590957121398015,0.03638255933951331,0.05831259009335224,0.02429915073824002
25,'Flute',4,0.036439376667378835,0.10725528117066335,0.032332275715276616,0.01455285159466637,0.013841120371136016,0.07502603467126524,0.09648405458131355,0.05973143815983049,0.054503990547656554,0.07837598597613081,0.042508763383794446,0.046388442421895965,0.06303825661833361,0.03744043110056256,0.017394709733233173,0.01746805050456964,0.02803442357424808,0.0,0.03526337498952658,0.010443869621553933,0.016634433338314967,0.02301829107415557,0.02255965999260791,0.0774768192278475,0.03883318467005888,0.0573850300807067,0.03929931786489218,0.03069003040251488,0.027720273811786978,0.03080475486070264,0.02736307649511699,0.02319884752401992,0.04209037699699312,0.03817720760551334,0.029160980324836383,0.0494199328025679,0.048957941265467646,0.3289007990871796,0.045541743971389416,0.04325056579935068,0.06345032653016744,0.07133679127069201,0.027851872489952367,0.08229987122193483,0.053519391438839346,0.06597470099860732,0.06407360858494915,0.02154191235872184,0.04132565836175637,0.04371537699692705,0.09745408560895086,0.022028548025415307,0.015852442269611782,0.019109483808659164,0.033385041673576685,0.006420661153459256,0.12767897159205718,0.07514074797146969,0.05290197228923251,0.018825397213476164,0.03725409573092515,0.09305849429009942,0.020569093594672627,0.02154758124047147,0.024633826793467154,0.02162115093281519,0.023945779194105506,0.12456472979242317,0.0444972052541485,0.05276908512002041,0.0674080292269326,0.03150565176056925,0.031003110171213974,0.025841582205393912,0.0347967191537417,0.17870504767629536,0.033777345926562376,0.15086822297870414,0.0586253806956461,0.055525540945529916,0.08111719486011636,0.029941288021672355
25,'Flute',5,0.03446881154815362,0.07258893384398542,0.026541741900521748,0.02906241363630621,0.028007639125082067,0.0705257280328437,0.06189061743692068,0.02521358507133065,0.03783925108496058,0.04386094582420983,0.016882487892603753,0.042099448565655374,0.02852321646641263,0.02398381414160824,0.017930589311461652,0.04544795492500046,0.0072289514152785,0.03526337498952658,0.0,0.027330847487979138,0.02569695696070352,0.019978847121469075,0.017399176838204283,0.0563615583985583,0.020566866400885234,0.05293518970756759,0.03220830688602689,0.026401036546274296,0.0076851033643417915,0.005349054026975456,0.009017989475788671,0.01207143730501298,0.024691562389046434,0.020563043743058684,0.006359338339421261,0.05445726149641409,0.05399526995931384,0.36416417407670615,0.05057907266523561,0.04828789449319687,0.028935286378246466,0.036821751118771034,0.02353133927382181,0.07801087736569425,0.019004351286918377,0.03145966084668635,0.05998526724030786,0.013805349826473044,0.02633230675446629,0.032686901406967284,0.09313553233243972,0.05708751728842574,0.051115817259138364,0.023467089573975263,0.0234060746041188,0.028842713836067322,0.12338230153169431,0.0543965243114655,0.04861297843299193,0.016447161737916216,0.011811442013378609,0.05854345413817844,0.014694281394853953,0.013744074597956854,0.02602975209030541,0.02513181736790694,0.049194629317538395,0.12027573593618258,0.04020821139790792,0.022110148756229648,0.04367559091283277,0.027179852173532377,0.026351163789648736,0.009448959419855697,0.004629808240842428,0.17441605382005476,0.03928187822562614,0.15757130351827783,0.024099542724843697,0.036995876820939064,0.05957062558446264,0.025652294165431768
25,'Flute',6,0.04688324628893276,0.09932275366911592,0.04137192378135446,0.0249967212162203,0.024284989992689947,0.08546990429281916,0.08855152707976612,0.05179891065828304,0.0528536890022269,0.07039801738274933,0.03453658776522389,0.056805382804322714,0.05506637261716383,0.03946501245700837,0.011529449417764603,0.01891088336646096,0.020101896072700638,0.010443869621553933,0.027330847487979138,0.0,0.006236004808595069,0.0334621606957095,0.032325207517726516,0.07157086988062498,0.030855216076677405,0.06782889970226065,0.047068641877635486,0.041098195764314276,0.01978774631023954,0.0228722273591552,0.01943054899356955,0.015259410182966157,0.04017276070444656,0.03585346178829745,0.021228452823288946,0.038976063181013966,0.03851407164391371,0.33684558956034355,0.03509787434983549,0.03280669617779674,0.05547235793678596,0.06335882267731054,0.0382957421115063,0.09270377593149444,0.04554142284545787,0.05802374438905577,0.07451747820650308,0.028652725440992666,0.041456377279675556,0.047838787153568714,0.10789795523050479,0.030006516618796785,0.023812697240809932,0.029553353430213095,0.03822014686038449,0.004586201653022257,0.1381228412136111,0.069083946697426,0.06330040081895241,0.029230900107690694,0.029321568229377704,0.08508052569671794,0.01585563493711301,0.013586772890022282,0.03503225532318705,0.032019579462535086,0.0343442077238254,0.13498484408992936,0.05491149823226212,0.04483655761847297,0.05947550172538516,0.04194952138212318,0.04103858617560922,0.01788188806812344,0.026864191652194253,0.18910347620601523,0.04422121554811631,0.16131155307405787,0.050692853194098664,0.052477075136339195,0.07440710589017813,0.04036310555962261
25,'Flute',7,0.05297925628383924,0.09828589080468896,0.0474651690950773,0.030894262084314384,0.03013654780758161,0.09144915522739927,0.0875875743976242,0.05091054203203416,0.05876267827951614,0.06955790278491335,0.03369068019257699,0.06302287576021093,0.05422017342711614,0.044651056033220955,0.01776545422635967,0.019938860032449397,0.0222765706217473,0.016634433338314967,0.02569695696070352,0.006236004808595069,0.0,0.03911649960102764,0.03832260403275983,0.07728498559311385,0.030015101478841427,0.07385861690212314,0.05313173408058244,0.047324463740829846,0.02225276425055896,0.02473590971861514,0.021873203930371482,0.020515454091660505,0.0453505418123048,0.041486470937614234,0.019337618621282252,0.033798282073155723,0.03333629053605547,0.33873166488729983,0.029920093241977242,0.0276289150699385,0.05463224333894998,0.06251870807947456,0.044454766468377364,0.0989343045602498,0.04470130824762189,0.05715661780738987,0.07969525931436133,0.03401106712447979,0.04725573394902185,0.05361032860152284,0.1140589595269953,0.03165500809901941,0.025683308069732028,0.03572820042232205,0.04432950179867435,0.010676340216591897,0.14430572872624983,0.07531995150602107,0.06953640562754748,0.03543064778631753,0.03247042143663698,0.08424041109888197,0.021787666146865572,0.014291582930808892,0.04126826013178212,0.038255584271130155,0.040580212532420466,0.14119916313073813,0.061131638592463476,0.04305539576916625,0.06459901810738833,0.04810327936808793,0.047274590984204286,0.01898358293554325,0.025553235435397986,0.19533948101461032,0.04939899665597455,0.1675026563170191,0.04879451489552585,0.05765485624419744,0.0804940527790182,0.046575721359987325
25,'Flute',8,0.014489964426684543,0.0923556709392918,0.01748665425562382,0.009083566514837134,0.009177170703019556,0.05842594332990946,0.08165735453222706,0.04498032216663702,0.03947411305157015,0.06362768291951619,0.034863450272913134,0.023906376159183295,0.048289953561718994,0.022155903232505058,0.021949194241279113,0.039950116767282315,0.017367644898883625,0.02301829107415557,0.019978847121469075,0.0334621606957095,0.03911649960102764,0.0,0.007618189734265581,0.06225206816696074,0.03854782878119461,0.03722774791483197,0.0244235432944635,0.008207964139802208,0.01686373535046868,0.01552022699264514,0.018096538880738058,0.019144180160316354,0.02680584912893562,0.022892679737455835,0.021756368834192807,0.07243822387672347,0.0719762323396232,0.3441853269552371,0.06856003504554499,0.06626885687350624,0.048702023473552826,0.056588488214077394,0.00533826686734972,0.059817804959222155,0.03877108838222474,0.05122639794199272,0.04105531751079358,0.006257384490664339,0.026186148257727016,0.028548051671505526,0.07494245992596764,0.03710867016695667,0.03172810016947083,0.003908807265496409,0.018555529838490906,0.02887595904268725,0.1051892291252222,0.06039244491485508,0.031194733331970263,0.004231260588018808,0.021969567862867644,0.07831019123348482,0.017606525758596493,0.025389422330563387,0.0060509049688363325,0.005152970246437858,0.029215782196069323,0.1020826635297105,0.02201513899143583,0.037484557251962904,0.05247938904065694,0.011654775917556084,0.016254807114599364,0.02069630811265032,0.019512191285684197,0.15622298141358268,0.01951514113031978,0.13759245639680875,0.043340852827588594,0.040241013077472416,0.06626527497558078,0.007459221758959678
26,'Fujara',1,0.021765096551234948,0.08473748120502621,0.009868464521358242,0.01645855428632677,0.01544976282830505,0.05314469677509265,0.07403916479796147,0.03736213243237144,0.03194433055504865,0.056009493185250614,0.03372649709493014,0.0247002717274511,0.04067176382745341,0.014880771107954655,0.020812241063296127,0.039156221199014504,0.01623069172090064,0.02255965999260791,0.017399176838204283,0.032325207517726516,0.03832260403275983,0.007618189734265581,0.0,0.05491715923523959,0.03741087560321162,0.03553601286936331,0.01680535356019792,0.012037144601372755,0.016069839782200872,0.014212680440999029,0.01730264331247025,0.01800722698233337,0.019530717004385214,0.01561754761290543,0.020962473265924996,0.07130127069874048,0.07083927916164023,0.35146045907978757,0.067423081867562,0.06513190369552325,0.04108383373928725,0.048970298479811825,0.010534272520288166,0.0642946597938716,0.031152898647959157,0.04360820820772713,0.047836719879267076,0.0043115369082800505,0.018765998369148464,0.021155717004319136,0.07573635549423545,0.0443950408162955,0.03841210226221969,0.01076337457705659,0.010937340104225321,0.02773900586470426,0.10598312469349003,0.05277425518058951,0.031213801594787646,0.003743446740997545,0.014694435738317238,0.07069200149921923,0.01653493788589426,0.024252469152580402,0.013326037093386736,0.012428102370988264,0.03649091432061973,0.10287655909797828,0.02280903455970364,0.0302094251274125,0.044861199306391354,0.009780675335328096,0.008951986951444453,0.019559354934667334,0.012769368597361852,0.1570168769818505,0.02713333086458536,0.14486758852135917,0.036065720703038186,0.03296588095292201,0.058647085241315206,0.008253117327227487
28,'JinghuOperaViolin',1,0.07668225578647454,0.030103602772331057,0.045144543512570884,0.07127585787462713,0.07022108336340299,0.014164169634285408,0.01940528636526632,0.055709836564769445,0.022972828680190942,0.03711153362072424,0.0729721594578286,0.06413891714179554,0.052442374605888666,0.040564460263561225,0.06014403354978257,0.08793328599665483,0.055476354083799105,0.0774768192278475,0.0563615583985583,0.07157086988062498,0.07728498559311385,0.06225206816696074,0.05491715923523959,0.0,0.07665653796611009,0.025339921739502388,0.03817750136295532,0.06695430383661234,0.05503222134255489,0.053175062001353045,0.056265024872824275,0.05725288934523184,0.03902679470183306,0.03938071818550625,0.05992485482627902,0.11054693306163893,0.1100849415245387,0.40637761831502717,0.10666874423046047,0.1043775660584217,0.05204214884508549,0.044167630965463604,0.06545143175552777,0.1192118190291112,0.06198031441190031,0.049485002833996726,0.10247059831196222,0.056290680898127415,0.03615116086609113,0.03376144223092046,0.03677397393388143,0.09930096152674667,0.09332926149745928,0.06568053381229617,0.044091777554270815,0.07105615807438825,0.06702074313313601,0.0024983258557799864,0.03158446957529196,0.058660605976237144,0.044988340787516755,0.022428458464026215,0.05690772563317487,0.06349813151547887,0.06824319632862633,0.06734526160622785,0.09140807355585932,0.13694000780699303,0.054795169304008295,0.034398680964359746,0.01298207836033663,0.05103693452288053,0.046544707170126966,0.05880501729756579,0.05173175015771587,0.19219563325342368,0.0817672092972805,0.19978474775659874,0.03287529076341155,0.02275632943454774,0.0040132068086200555,0.05575220580026685
