% Distances between instruments for pitch 90 (F#6)
@RELATION distances

@ATTRIBUTE 'InstrumentId' NUMERIC
@ATTRIBUTE 'Instrument' STRING
@ATTRIBUTE 'StyleId' NUMERIC
@ATTRIBUTE 'Distance to instrument 3 (Bandura), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 12 (Clarinet), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 15 (DallapeAccordion), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 23 (ElectricPiano), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 23 (ElectricPiano), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 23 (ElectricPiano), style 4' NUMERIC
@ATTRIBUTE 'Distance to instrument 23 (ElectricPiano), style 5' NUMERIC
@ATTRIBUTE 'Distance to instrument 25 (Flute), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 25 (Flute), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 25 (Flute), style 3' NUMERIC
@ATTRIBUTE 'Distance to instrument 25 (Flute), style 4' NUMERIC
@ATTRIBUTE 'Distance to instrument 25 (Flute), style 5' NUMERIC
@ATTRIBUTE 'Distance to instrument 25 (Flute), style 6' NUMERIC
@ATTRIBUTE 'Distance to instrument 25 (Flute), style 7' NUMERIC
@ATTRIBUTE 'Distance to instrument 25 (Flute), style 8' NUMERIC
@ATTRIBUTE 'Distance to instrument 26 (Fujara), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 28 (JinghuOperaViolin), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 3' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 4' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 5' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 6' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 7' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 8' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 9' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 10' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 11' NUMERIC
@ATTRIBUTE 'Distance to instrument 37 (Pinkillo), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 38 (PivanaFlute), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 51 (Violin), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 51 (Violin), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 51 (Violin), style 3' NUMERIC
@ATTRIBUTE 'Distance to instrument 51 (Violin), style 4' NUMERIC
@ATTRIBUTE 'Distance to instrument 51 (Violin), style 5' NUMERIC
@ATTRIBUTE 'Distance to instrument 51 (Violin), style 6' NUMERIC
@ATTRIBUTE 'Distance to instrument 51 (Violin), style 7' NUMERIC
@ATTRIBUTE 'Distance to instrument 51 (Violin), style 8' NUMERIC
@ATTRIBUTE 'Distance to instrument 51 (Violin), style 9' NUMERIC
@ATTRIBUTE 'Distance to instrument 51 (Violin), style 10' NUMERIC

@DATA
36,'Piano',7,0.055072442059142086,0.05598742846063091,0.0027025548683594094,0.0588372472843632,0.050035769529149544,0.05717256881403948,0.023729969579664088,0.07624591074122732,0.08211753436730423,0.08113911850050774,0.08359919445521068,0.05816346167155062,0.05612664668845824,0.07150812538947603,0.07040664390638186,0.046814029726685795,0.0220968817536223,0.10560878494277422,0.13979493580853106,0.1290205201782843,0.1224008539568572,0.12377081530191784,0.07090702058561786,0.0,0.029019194953617256,0.040459182836441406,0.05018664582775705,0.03243723012249306,0.03985154930478303,0.022196813585290256,0.053452020387285866,0.039864861393307215,0.020539137257971504,0.029158233526166064,0.09810969781335947,0.045140332776425436,0.05882073438787234,0.035600191008703604,0.03473869098473411,0.022531582991356835
36,'Piano',8,0.026723229746913036,0.027400787642630386,0.031194670483793912,0.030560936804966035,0.049590070294151474,0.0288999144369762,0.03472570450872997,0.047982639246868165,0.05309833941368697,0.05267244494642989,0.05505218140388308,0.029576820853550095,0.02743006918414927,0.042921484571475495,0.041820003088381345,0.018290128992793142,0.05077214832321455,0.07733181686238637,0.11110871532406617,0.10074716159621562,0.09414693777484917,0.09552434007572434,0.0422078238087927,0.029019194953617256,0.0,0.012144494571848503,0.03059472292193216,0.048344138627196144,0.01083235435116577,0.008414999882955226,0.025142749387392766,0.011189594823714968,0.024822761319845437,0.0238768357964827,0.09307419137633925,0.01655369195842491,0.030102941478643785,0.018688552390466143,0.022316579680338355,0.05146215278393198
36,'Piano',9,0.01461325922270069,0.015528245624189507,0.043089761874183424,0.018646974844670865,0.06146302959322675,0.02031165331499458,0.031428557888074825,0.03916275329347934,0.05639548603434213,0.04499778229401467,0.044520474983239765,0.017704278835109218,0.030455263251396792,0.034276011539755985,0.02994746106994046,0.016029770519591962,0.04886612109812701,0.06518732229053785,0.1141339093913137,0.09879765703291332,0.08200244320300067,0.08337984550387584,0.04523301787604023,0.040459182836441406,0.012144494571848503,0.0,0.02729757630127701,0.045046992006541,0.01412950097182092,0.020559494454803727,0.012998254815544267,0.015862988945478135,0.021525614699190287,0.020851641729235176,0.10494673339478013,0.010044141697543528,0.033128135545891314,0.015663358323218617,0.01929138561309083,0.04818165549370155
36,'Piano',10,0.015467806813395593,0.04146148382645509,0.05286398813715292,0.008650601456606148,0.07123725585619624,0.006985922986282429,0.026474574415599934,0.06641356632310251,0.08369306233561913,0.07229535859529168,0.07181805128451677,0.03193909354428045,0.05770607628101996,0.061573587841033,0.0458554488841481,0.04332734682086897,0.0586403473610965,0.08798278694399553,0.14138472242093686,0.1260539036516661,0.07222821694003118,0.07360561924090635,0.07248383090566339,0.05018664582775705,0.03059472292193216,0.02729757630127701,0.0,0.01774941570526399,0.04142707727309793,0.03033372071777322,0.027791784573459377,0.04146560192058566,0.02964750856978555,0.021703683293992634,0.11467419638609577,0.037341717998820544,0.060396262356187246,0.014972308814805978,0.01631152315826753,0.05162658517796914
36,'Piano',11,0.033217222518659585,0.059210899531719076,0.035130929094591694,0.026400017161870137,0.06936071320272845,0.024735338691546416,0.013618434118466182,0.08415832852978657,0.10144247804088313,0.09004477430055567,0.08956746698978076,0.04968850924954444,0.07545159036203714,0.07932300354629698,0.06360486458941209,0.061076762526132956,0.040907288318535275,0.10573220264925952,0.15911987948210993,0.14380331935693008,0.08996362383436414,0.09133867828346755,0.09023196425919673,0.03243723012249306,0.048344138627196144,0.045046992006541,0.01774941570526399,0.0,0.059176492978361916,0.04152175725886915,0.04554120027872336,0.05919866096314688,0.02352137730735071,0.024823857998053627,0.11743464148693837,0.05509113370408453,0.07814567806145123,0.029722724407421065,0.02657241143704091,0.033893526135407914
37,'Pinkillo',1,0.025959270459702338,0.017573583300800295,0.041021874825624,0.03277647581649178,0.059417274635981565,0.034441154286815504,0.04555805885989574,0.03953494175702812,0.04246686060790575,0.04422474745658983,0.04660448391404303,0.020932535958406214,0.01797722168497354,0.03309428022964541,0.031992798746551254,0.009842431502953091,0.06139077377275055,0.0688841193725463,0.10165586782489044,0.09229946410637559,0.08569924028500912,0.08707664258588428,0.03275497630961697,0.03985154930478303,0.01083235435116577,0.01412950097182092,0.04142707727309793,0.059176492978361916,0.0,0.0176817373526533,0.016695051897552715,0.013817651268867345,0.035655115671011206,0.0343526349803083,0.10290139571816935,0.006726487616594823,0.020650093979468053,0.029453768570940855,0.032604081541321,0.062294507135097744
38,'PivanaFlute',1,0.03513822962986826,0.03525532065345359,0.0233401374729707,0.03897593668792126,0.04173553728332827,0.037314914319931426,0.027903323140402964,0.056397639129823394,0.05992072078201397,0.061087444829385114,0.0634671812868383,0.037795233331201494,0.03481291742460829,0.05077601758229871,0.049674536099204546,0.026705128875748368,0.04373603805325777,0.08574681674534158,0.11849156356452518,0.10916216147917086,0.1025619376578044,0.10393933995867956,0.049590672049251716,0.022196813585290256,0.008414999882955226,0.020559494454803727,0.03033372071777322,0.04152175725886915,0.0176817373526533,0.0,0.03355774927034799,0.01857244306417399,0.018000379951518434,0.016697899260815524,0.08521965836551604,0.024408224969248122,0.037485789719102804,0.015361411902967243,0.014949345821828233,0.04463977141560497
51,'Violin',1,0.01236391907239974,0.013669699252995715,0.05608801668972769,0.01914118311685323,0.07446128440877102,0.020805861587176948,0.03192276616025719,0.038663127756597165,0.05590127776215976,0.044503574021832304,0.04402626671105739,0.004711441284264757,0.029955637714514625,0.03378180326757362,0.01806366431068872,0.015535562247409596,0.06186437591367128,0.060223305290041385,0.11363428385443153,0.09829803149603117,0.0690041883874564,0.07038159068833157,0.04473339233915805,0.053452020387285866,0.025142749387392766,0.012998254815544267,0.027791784573459377,0.04554120027872336,0.016695051897552715,0.03355774927034799,0.0,0.028855826496322595,0.03291288312931436,0.0249277118465674,0.11793957094562459,0.010205349272617346,0.03262851000900915,0.01819633736738075,0.019791011149973,0.054850613730543916
51,'Violin',2,0.03047624816817882,0.031391234569667636,0.0382334694617456,0.034241053393399924,0.04567216542929908,0.03448440831842745,0.04561448167489044,0.05164971685026404,0.05062560282932766,0.05654292460954447,0.0590030005642474,0.033567267780587356,0.030016054353848052,0.04691193149851275,0.04581045001541859,0.022217835835722524,0.06196174314692952,0.08101259105181097,0.09993022336615691,0.10442432628732103,0.09780466006589393,0.09917462141095458,0.031042308143243724,0.039864861393307215,0.011189594823714968,0.015862988945478135,0.04146560192058566,0.05919866096314688,0.013817651268867345,0.01857244306417399,0.028855826496322595,0.0,0.03568295510334036,0.035066430620197674,0.08909783944493077,0.02054413888546217,0.01895602194549821,0.02987814721418111,0.03350617450405333,0.06239644438466405
51,'Violin',3,0.03453330480117059,0.035689522224368365,0.023227164782525945,0.0382981100263917,0.04583933589537773,0.03663343155606798,0.009931526571550081,0.06063695122243586,0.07792110073353241,0.06652339699320496,0.06604608968243005,0.037624324413579116,0.05193021305468642,0.05580162623894627,0.04986750664841036,0.037555385218782246,0.029003524006469533,0.08506964768480273,0.13560207560369156,0.12028194204957937,0.10186504029465815,0.10324244259553329,0.06671058695184602,0.020539137257971504,0.024822761319845437,0.021525614699190287,0.02964750856978555,0.02352137730735071,0.035655115671011206,0.018000379951518434,0.03291288312931436,0.03568295510334036,0.0,0.008619096268194562,0.09391384547869691,0.03156975639673382,0.05462430075410052,0.0150610537507321,0.014199553726762607,0.026713489281323693
51,'Violin',4,0.026508192206087675,0.03438704153366546,0.031766263191959444,0.030345899264140667,0.05016166300231701,0.028684876896150832,0.011205423879587442,0.0600143950227145,0.0766186200428295,0.06569743873376489,0.06513979192574022,0.029165195907420904,0.05130690498063197,0.054499145548243366,0.0412484103802158,0.03667219977952739,0.03707949033281427,0.08157457255615873,0.13498555112054886,0.11964929876214851,0.09393190023402381,0.09530930253489896,0.0660846596052754,0.029158233526166064,0.0238768357964827,0.020851641729235176,0.021703683293992634,0.024823857998053627,0.0343526349803083,0.016697899260815524,0.0249277118465674,0.035066430620197674,0.008619096268194562,0.0,0.09364578408450479,0.030267275706030907,0.053979777275126484,0.006731374479186653,0.005580457458568046,0.03053476027429958
51,'Violin',5,0.11955999261748083,0.12047497901896964,0.09646435983710216,0.12332479784270194,0.048132375350766,0.12166011937237821,0.103845372050247,0.14073346129956602,0.13970934727862966,0.14562666905884647,0.1480867450135494,0.12265101222988935,0.11909979880315007,0.13599567594781475,0.1348941944647206,0.11130158028502453,0.12019263352228608,0.17009633550111294,0.12853013359545193,0.19350807073662302,0.18689114681185912,0.18826854911273427,0.11838567390140471,0.09810969781335947,0.09307419137633925,0.10494673339478013,0.11467419638609577,0.11743464148693837,0.10290139571816935,0.08521965836551604,0.11793957094562459,0.08909783944493077,0.09391384547869691,0.09364578408450479,0.0,0.10962788333476418,0.08575951293635249,0.10008774156704232,0.09922624154307284,0.12062733476002059
51,'Violin',6,0.02187391118542495,0.010847095684205471,0.04774836244221883,0.02869111654221439,0.06614376225257639,0.03035579501253811,0.04147269958561835,0.03304523913209275,0.0467890048738426,0.03773504483165446,0.04011478128910766,0.014442833333470845,0.022299365950910383,0.026367792613050584,0.02526631112995643,0.007664660749805798,0.05730541449847315,0.062394416747610947,0.10597801209082729,0.0906417597324269,0.07920953766007376,0.08058693996094891,0.03707712057555381,0.045140332776425436,0.01655369195842491,0.010044141697543528,0.037341717998820544,0.05509113370408453,0.006726487616594823,0.024408224969248122,0.010205349272617346,0.02054413888546217,0.03156975639673382,0.030267275706030907,0.10962788333476418,0.0,0.0249722382454049,0.025368409296663463,0.028518722267043616,0.058209147860820355
51,'Violin',7,0.04499242908140888,0.034715466082617136,0.057146816116674416,0.051745660899581096,0.04230525862578019,0.05341033936990481,0.06452782832981925,0.05499591564246622,0.05394983434227716,0.05986715612249397,0.062327232077196905,0.03689149929353685,0.03336150127171714,0.05023616301146225,0.04913468152836809,0.02554206734867202,0.08087508980185833,0.08434509325798441,0.08100577384542239,0.10776043799181367,0.10116021417044722,0.10253761647132238,0.032644757097455616,0.05882073438787234,0.030102941478643785,0.033128135545891314,0.060396262356187246,0.07814567806145123,0.020650093979468053,0.037485789719102804,0.03262851000900915,0.01895602194549821,0.05462430075410052,0.053979777275126484,0.08575951293635249,0.0249722382454049,0.0,0.048791493869109935,0.05241952115898214,0.08130979103959286
51,'Violin',8,0.019776817726901017,0.02948817512429801,0.03820822067449699,0.023614524784954016,0.05660362048485456,0.02195350241696418,0.016104290288954885,0.05482611161669795,0.07171975363346206,0.06050915532774834,0.059951508519723674,0.022563270662847013,0.046118621574615416,0.049600279138875915,0.03480645289767826,0.03148391637351083,0.043668038546290526,0.07638628915014217,0.12979726771453232,0.11446101535613196,0.08720052575483715,0.08857792805571231,0.06089637619925884,0.035600191008703604,0.018688552390466143,0.015663358323218617,0.014972308814805978,0.029722724407421065,0.029453768570940855,0.015361411902967243,0.01819633736738075,0.02987814721418111,0.0150610537507321,0.006731374479186653,0.10008774156704232,0.025368409296663463,0.048791493869109935,0.0,0.003628027289872212,0.03697671775683712
51,'Violin',9,0.021116032070362573,0.03263848809467817,0.03734672065052749,0.02495373912841557,0.05574212046088506,0.02329271676042573,0.012953977318574733,0.05845413890657017,0.07487006660384221,0.06413718261762054,0.0635795358095959,0.023773035771695802,0.049746648864487625,0.05275059210925607,0.03703245315237117,0.03511194366338304,0.04265994779138232,0.08001431644001437,0.1334252950044045,0.11808904264600417,0.0885397400982987,0.08991714239917387,0.06452440348913106,0.03473869098473411,0.022316579680338355,0.01929138561309083,0.01631152315826753,0.02657241143704091,0.032604081541321,0.014949345821828233,0.019791011149973,0.03350617450405333,0.014199553726762607,0.005580457458568046,0.09922624154307284,0.028518722267043616,0.05241952115898214,0.003628027289872212,0.0,0.036115217732867626
51,'Violin',10,0.05644896880727562,0.06232891368845491,0.024168874964442356,0.060268801148117175,0.0724949594092546,0.058607778780127344,0.0251520107623692,0.0873444087871809,0.10456049219761897,0.09316278845729149,0.09268548114651658,0.05953998841968414,0.07863691874509836,0.08244101770303282,0.07178317065451538,0.06419477668286878,0.00701376218312736,0.1089045863206251,0.16231556488501525,0.1469793125266149,0.12385480211800032,0.12523220441887548,0.09341467336974178,0.022531582991356835,0.05146215278393198,0.04818165549370155,0.05162658517796914,0.033893526135407914,0.062294507135097744,0.04463977141560497,0.054850613730543916,0.06239644438466405,0.026713489281323693,0.03053476027429958,0.12062733476002059,0.058209147860820355,0.08130979103959286,0.03697671775683712,0.036115217732867626,0.0
