% Distances between instruments for pitch 24 (C1)
@RELATION distances

@ATTRIBUTE 'InstrumentId' NUMERIC
@ATTRIBUTE 'Instrument' STRING
@ATTRIBUTE 'StyleId' NUMERIC
@ATTRIBUTE 'Distance to instrument 6 (Bass), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 6 (Bass), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 13 (Contrabassoon), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 21 (ElectricBass), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 21 (ElectricBass), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 21 (ElectricBass), style 3' NUMERIC
@ATTRIBUTE 'Distance to instrument 21 (ElectricBass), style 4' NUMERIC
@ATTRIBUTE 'Distance to instrument 21 (ElectricBass), style 5' NUMERIC
@ATTRIBUTE 'Distance to instrument 21 (ElectricBass), style 6' NUMERIC
@ATTRIBUTE 'Distance to instrument 21 (ElectricBass), style 7' NUMERIC
@ATTRIBUTE 'Distance to instrument 23 (ElectricPiano), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 23 (ElectricPiano), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 23 (ElectricPiano), style 4' NUMERIC
@ATTRIBUTE 'Distance to instrument 23 (ElectricPiano), style 5' NUMERIC
@ATTRIBUTE 'Distance to instrument 23 (ElectricPiano), style 6' NUMERIC
@ATTRIBUTE 'Distance to instrument 29 (Kantele), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 34 (Organ), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 34 (Organ), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 34 (Organ), style 3' NUMERIC
@ATTRIBUTE 'Distance to instrument 34 (Organ), style 4' NUMERIC
@ATTRIBUTE 'Distance to instrument 34 (Organ), style 5' NUMERIC
@ATTRIBUTE 'Distance to instrument 34 (Organ), style 6' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 6' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 7' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 8' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 9' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 10' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 11' NUMERIC
@ATTRIBUTE 'Distance to instrument 45 (Trombone), style 3' NUMERIC
@ATTRIBUTE 'Distance to instrument 45 (Trombone), style 4' NUMERIC
@ATTRIBUTE 'Distance to instrument 47 (Tuba), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 47 (Tuba), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 47 (Tuba), style 3' NUMERIC

@DATA
23,'ElectricPiano',6,0.06453801534033772,0.07954221441380965,0.0167519080216749,0.14274405828827028,0.03662883508022599,0.03444481229928555,0.03433926220654843,0.032894781482858314,0.021582453592155718,0.03336866690195406,0.018043877398902123,0.02064998712436984,0.03421061881906945,0.0350207409809763,0.0,0.016282735054368374,0.03888595737324146,0.06629121973883674,0.005427507332437041,0.016223419727132836,0.01372859074575778,0.00578201616319927,0.028752273541051768,0.0218090661026383,0.02751587451074375,0.025853117370491438,0.028556722373800237,0.021215847733504368,0.014004558657410826,0.012278945237816441,0.02634928549427105,0.01859617760426489,0.01595644002246031
29,'Kantele',1,0.06456276660210208,0.07956696567557402,0.026723276043503472,0.1589955210686265,0.036572811544449475,0.03438878876350904,0.03428323867077191,0.03283875794708179,0.03783391637251193,0.03331264336617754,0.017987853863125607,0.03693272217873821,0.034154595283292934,0.051303476035344686,0.016282735054368374,0.0,0.055168692427609835,0.08257395479320512,0.010877561387418883,0.020927601819735613,0.0236707610695471,0.010744138326791448,0.013291527673670913,0.009682391293962112,0.011233139456375371,0.01098420918076669,0.012273987319431861,0.021159824197727856,0.03002528891463711,0.012303696499580798,0.04114230852378383,0.021703747888249,0.032207902802816525
34,'Organ',1,0.047486759179982775,0.06249095825345471,0.0302369380665512,0.10393137999688433,0.05375337032243646,0.05156934754149602,0.0514637974487589,0.05001931672506877,0.021098202370640345,0.05049320214416453,0.052078207778298295,0.02243593916148616,0.05133515406127992,0.025267718485901505,0.03888595737324146,0.055168692427609835,0.0,0.02740526236559528,0.044313464705678506,0.03424109060787422,0.03149793135806273,0.04466797353644073,0.06763823091429323,0.06069502347587976,0.0664018318839852,0.0647390747437329,0.0674426797470417,0.059728801346860205,0.03107117133561545,0.05054766729992898,0.014270770134328087,0.033703578319123274,0.02319790990300548
34,'Organ',2,0.03912252999377221,0.04002775805218076,0.05764220043214648,0.07699467840844186,0.07621818108276245,0.07403415830182201,0.07426446741904923,0.07559371845890456,0.048503464736235624,0.0752672348116439,0.07948347014389358,0.0456412326144669,0.07428338953554302,0.0477325292462275,0.06629121973883674,0.08257395479320512,0.02740526236559528,0.0,0.07171872707127379,0.06164635297346951,0.058903193723658015,0.07207323590203601,0.09504349327988852,0.08810028584147504,0.09380709424958049,0.09214433710932818,0.09484794211263697,0.08713406371245548,0.05353598209594144,0.07795292966552426,0.041676032499923375,0.06110884068471856,0.05060317226860076
34,'Organ',3,0.06354189112408751,0.07854609019755944,0.01584571465608459,0.14811795968120758,0.037571353356976506,0.03538733057603607,0.03528178048329894,0.03383729975960882,0.02695635498509305,0.03431118517870457,0.018986395675652634,0.026077494456806877,0.035153137095819964,0.04044824831341335,0.005427507332437041,0.010877561387418883,0.044313464705678506,0.07171872707127379,0.0,0.017219543943383056,0.014724714962008001,0.0005222340551873252,0.023324766208614723,0.016381558770201258,0.022088367178306704,0.020425610038054397,0.023129215041363196,0.022158366010254883,0.019170061192705774,0.011282821021566221,0.030264747136364942,0.017600053388014666,0.021330341415397646
34,'Organ',4,0.08076143506747056,0.09576563414094248,0.03297532774880774,0.13812875724838133,0.020434981078571435,0.018250958297630997,0.01814540820489387,0.01670092748120375,0.02690850102052421,0.017174812900299503,0.017837117170424067,0.0160051203590026,0.018016764817414894,0.030401532660231406,0.016223419727132836,0.020927601819735613,0.03424109060787422,0.06164635297346951,0.017219543943383056,0.0,0.0027431592498114864,0.017741777998570383,0.033397140306419,0.02645393286800553,0.03216074127611099,0.030497984135858674,0.033201589139167466,0.02548771073898598,0.009097687094901495,0.02850236496494928,0.042572705221403884,0.03481959733139772,0.021189651414593762
34,'Organ',5,0.07826660608609551,0.09327080515956743,0.03048049876743268,0.13542698964265223,0.02297120170402892,0.02078717892308848,0.020681628830351354,0.019237148106661234,0.024413672039149154,0.019711033525756986,0.020580276420235553,0.013279866999102281,0.020552985442872377,0.027699765054502352,0.01372859074575778,0.0236707610695471,0.03149793135806273,0.058903193723658015,0.014724714962008001,0.0027431592498114864,0.0,0.015246949017195326,0.036140299556230486,0.029197092117817024,0.03490390052592247,0.033241143385670156,0.03594474838897896,0.028230869988797466,0.006367562650644876,0.02600753598357422,0.04007787624002883,0.032324768350022674,0.018694822433218707
34,'Organ',6,0.06301965706890018,0.07802385614237212,0.015979137716712024,0.14834641881205748,0.038007590162473924,0.0358051712309329,0.03558292876835147,0.03418080797889392,0.02708977804572049,0.034612333463757104,0.019287543960705165,0.026432003287569106,0.035491136902255464,0.040802757144175576,0.00578201616319927,0.010744138326791448,0.04466797353644073,0.07207323590203601,0.0005222340551873252,0.017741777998570383,0.015246949017195326,0.0,0.023110072764511987,0.016226776316187075,0.021733858347544478,0.020071101207292167,0.022957211504539377,0.02264046272534299,0.019524570023468,0.010760586966378896,0.03039817019699238,0.017082604988687244,0.02147006363343525
36,'Piano',6,0.07775069022681015,0.09275488930028207,0.03908921048122401,0.17136145550634704,0.02328128387077856,0.021097261089838126,0.020991710997101,0.01954723027341088,0.050199850810232476,0.02002111569250663,0.015814344110193255,0.0494022606654216,0.02086306760962202,0.06377301452202806,0.028752273541051768,0.013291527673670913,0.06763823091429323,0.09504349327988852,0.023324766208614723,0.033397140306419,0.036140299556230486,0.023110072764511987,0.0,0.006943207438413468,0.021428718306010373,0.024172132805474755,0.010447125603514256,0.007909429567433025,0.0424948274013205,0.02549162012428886,0.05350824296150437,0.03406968232596954,0.04457383724053707
36,'Piano',7,0.0742014648371899,0.08920566391066183,0.032205914032899095,0.1644781590580221,0.02689042025048736,0.024706397469546924,0.0246008473768098,0.02315636665311968,0.04331655436190757,0.023630252072215436,0.00893104766186834,0.04245905322700813,0.02447220398933082,0.056829807083614604,0.0218090661026383,0.009682391293962112,0.06069502347587976,0.08810028584147504,0.016381558770201258,0.02645393286800553,0.029197092117817024,0.016226776316187075,0.006943207438413468,0.0,0.017879492916390124,0.020622907415854503,0.006855210306615084,0.011477432903765744,0.03555161996290703,0.02194239473466861,0.04662494651317945,0.028259627101117058,0.03769054079221215
