% Distances between instruments for pitch 25 (C#1)
@RELATION distances

@ATTRIBUTE 'InstrumentId' NUMERIC
@ATTRIBUTE 'Instrument' STRING
@ATTRIBUTE 'StyleId' NUMERIC
@ATTRIBUTE 'Distance to instrument 6 (Bass), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 6 (Bass), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 13 (Contrabassoon), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 21 (ElectricBass), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 21 (ElectricBass), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 21 (ElectricBass), style 3' NUMERIC
@ATTRIBUTE 'Distance to instrument 21 (ElectricBass), style 4' NUMERIC
@ATTRIBUTE 'Distance to instrument 21 (ElectricBass), style 5' NUMERIC
@ATTRIBUTE 'Distance to instrument 21 (ElectricBass), style 6' NUMERIC
@ATTRIBUTE 'Distance to instrument 21 (ElectricBass), style 7' NUMERIC
@ATTRIBUTE 'Distance to instrument 23 (ElectricPiano), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 23 (ElectricPiano), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 23 (ElectricPiano), style 4' NUMERIC
@ATTRIBUTE 'Distance to instrument 23 (ElectricPiano), style 5' NUMERIC
@ATTRIBUTE 'Distance to instrument 23 (ElectricPiano), style 6' NUMERIC
@ATTRIBUTE 'Distance to instrument 29 (Kantele), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 34 (Organ), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 34 (Organ), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 34 (Organ), style 3' NUMERIC
@ATTRIBUTE 'Distance to instrument 34 (Organ), style 4' NUMERIC
@ATTRIBUTE 'Distance to instrument 34 (Organ), style 5' NUMERIC
@ATTRIBUTE 'Distance to instrument 34 (Organ), style 6' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 6' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 7' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 8' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 9' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 10' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 11' NUMERIC
@ATTRIBUTE 'Distance to instrument 45 (Trombone), style 3' NUMERIC
@ATTRIBUTE 'Distance to instrument 45 (Trombone), style 4' NUMERIC
@ATTRIBUTE 'Distance to instrument 47 (Tuba), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 47 (Tuba), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 47 (Tuba), style 3' NUMERIC

@DATA
23,'ElectricPiano',1,0.07955345715397333,0.09761951262732436,0.035919428954331166,0.19547059364113784,0.013254803018637648,0.011435885727466748,0.010749670886802154,0.0093713486473069,0.05040146948588765,0.009695811059364444,0.0,0.05152877057572756,0.011113596862765482,0.053728491768949664,0.025072997197106733,0.02261585362457913,0.05045646835923351,0.11240452995911392,0.02381095564225702,0.021267463913471247,0.02280234531097718,0.025671064317351333,0.00820021471467832,0.018535479836857594,0.03220412235043454,0.03626131579917851,0.021645951260940866,0.0023727287570210055,0.037183880465895075,0.03569138789975011,0.047681401633609816,0.04671026287659625,0.021957375198672188
23,'ElectricPiano',2,0.05195150971009702,0.07001756518344805,0.028337258332952753,0.14641550867415484,0.0409894542629344,0.04009288484826081,0.04077909968892541,0.04215742192842065,0.016908069072700777,0.04192821612404828,0.05152877057572756,0.0,0.04041517371296208,0.014454448583606352,0.032908499701638665,0.05305607475647143,0.0038727377083681604,0.06682864932570622,0.038050531847024616,0.03026130666225631,0.028744550390820633,0.039116292258211526,0.05947239236280181,0.05395127205750425,0.06165696212007215,0.060770295959230336,0.051775444292908056,0.04915604181870656,0.016756100741723103,0.04142071471684384,0.019965880719356854,0.02240992804987403,0.029601800634553994
23,'ElectricPiano',4,0.09066705401673882,0.10873310949008985,0.047033025817096646,0.18520072708910498,0.0021412061558721642,0.0003222888647012655,0.00036392597596333014,0.0017786391100383162,0.055623613379342574,0.0015130424110862,0.011113596862765482,0.04041517371296208,0.0,0.04261489490618418,0.03608095038613277,0.03362380681360517,0.04280422601152383,0.1057601376288619,0.03481890883128306,0.01980771308112353,0.021557195522976417,0.03668200516558579,0.019208167903704363,0.029543433025883636,0.04331771921320002,0.04733861691685485,0.03265390444996691,0.00891186635113182,0.02607028360312959,0.0468049847625156,0.058689354822635854,0.057718216065622295,0.025779098888217652
23,'ElectricPiano',5,0.06637539222044735,0.0844414476937984,0.03053697952617485,0.16083939118450516,0.04047368875031201,0.04229260604148291,0.0429788208821475,0.04435714312164276,0.03133195158305111,0.044127937317270376,0.053728491768949664,0.014454448583606352,0.04261489490618418,0.0,0.035108220894860764,0.05525579594969352,0.018327186291974513,0.08128309790931258,0.040250253040246715,0.032466718445662186,0.03097483765729876,0.041316013451433625,0.0616721135560239,0.05615099325072636,0.06385668331329424,0.06297001715245243,0.05397516548613015,0.05135576301192865,0.016585186805642513,0.04362043591006593,0.03438976322970718,0.03341680430874596,0.03180152182777609
23,'ElectricPiano',6,0.054760438878979585,0.07282649435233063,0.011126410679337423,0.1769549839071141,0.038138916345911496,0.03631474478085089,0.03574069551369886,0.034302311276094455,0.03206117753391174,0.034768808256471176,0.025072997197106733,0.032908499701638665,0.03608095038613277,0.035108220894860764,0.0,0.020147575054832768,0.03183619748514462,0.09378425908502502,0.005147528617720808,0.016289970570077333,0.014583488737366946,0.006207792556572858,0.026563892661163144,0.02104277235586559,0.02874846241843348,0.027861796257591675,0.01886694459126939,0.027169084035000953,0.01856360959180618,0.01089836962475637,0.02499465480037231,0.021801850967278196,0.01043790042915318
29,'Kantele',1,0.05717809635996716,0.07541049582493681,0.0261600187871964,0.19706307287040684,0.03568177277338389,0.03385760120832328,0.03328355194117126,0.03184516770356686,0.05216926649720447,0.03231166468394357,0.02261585362457913,0.05305607475647143,0.03362380681360517,0.05525579594969352,0.020147575054832768,0.0,0.05198377253997738,0.11393183413985779,0.015005542909446813,0.02279476809421512,0.02432964949172105,0.014077619314301834,0.014431739006931928,0.004091841183657979,0.00982876155642836,0.013849659260083191,0.0012858669143970558,0.024748089551027183,0.038711184646638946,0.013316027105743936,0.04510274376366504,0.030771245902846047,0.023725172209989015
34,'Organ',1,0.048095101771251945,0.06616115724460297,0.027264956116458707,0.1451767249396329,0.044862191971302555,0.043038020406241946,0.04246397113908992,0.04108511971192661,0.013051661133855698,0.041492083881862235,0.05045646835923351,0.0038727377083681604,0.04280422601152383,0.018327186291974513,0.03183619748514462,0.05198377253997738,0.0,0.06295591161733806,0.03697822963053057,0.02918900444576226,0.027655918404803508,0.03804399004171748,0.05840009014630776,0.052878969841010204,0.06058465990357811,0.05969799374273629,0.050703142076414,0.04808373960221251,0.020618829020759358,0.04034841250034979,0.016109472780511776,0.021337625833379986,0.028529498418059945
34,'Organ',2,0.07277263720212297,0.040470459200640144,0.0892130177163391,0.0832299365879702,0.10781810358864062,0.10599393202358,0.105419882756428,0.10398149851882359,0.06472160847777526,0.10444799549920031,0.11240452995911392,0.06682864932570622,0.1057601376288619,0.08128309790931258,0.09378425908502502,0.11393183413985779,0.06295591161733806,0.0,0.09892629123041097,0.09113706604564266,0.0896027067564662,0.09999205164159787,0.12034815174618817,0.11482703144089061,0.12253272150345851,0.1216460553426167,0.11265120367629443,0.11003180120209292,0.08357474063809743,0.1022964741002302,0.06895600973638905,0.08328568743326038,0.09047756001794034
34,'Organ',3,0.05602797690616416,0.07409403237951519,0.012393948706521989,0.18210251252483492,0.03687687479106178,0.035052703226001174,0.034478653958849144,0.03304026972124474,0.03720870615163255,0.03350676670162146,0.02381095564225702,0.038050531847024616,0.03481890883128306,0.040250253040246715,0.005147528617720808,0.015005542909446813,0.03697822963053057,0.09892629123041097,0.0,0.015022432542892762,0.013315950710182378,0.0020429280550111313,0.02142186051577719,0.01590074021047964,0.023606430273047527,0.02271976411220572,0.013724912445883438,0.02590704248015124,0.02370564173719213,0.012165907651940937,0.03014218341809312,0.023069388994462762,0.009175858874303467
34,'Organ',4,0.07105040944905693,0.08911646492240795,0.027416381249414756,0.17432452413279986,0.021865679040902253,0.020041507475841644,0.01946745820868962,0.018029073971085215,0.036006968811660676,0.018495570951461933,0.021267463913471247,0.03026130666225631,0.01980771308112353,0.032466718445662186,0.016289970570077333,0.02279476809421512,0.02918900444576226,0.09113706604564266,0.015022432542892762,0.0,0.0017494824418528858,0.017065360597903895,0.029211085700545498,0.023689965395247942,0.031395655457815835,0.030508989296974025,0.021514137630651742,0.018894735156450244,0.015916416552423828,0.0271883401948337,0.03906478045831676,0.038091821537355526,0.00616245432053576
