% Distances between instruments for pitch 46 (A#2)
@RELATION distances

@ATTRIBUTE 'InstrumentId' NUMERIC
@ATTRIBUTE 'Instrument' STRING
@ATTRIBUTE 'StyleId' NUMERIC
@ATTRIBUTE 'Distance to instrument 1 (AcousticGuitar), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 1 (AcousticGuitar), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 1 (AcousticGuitar), style 3' NUMERIC
@ATTRIBUTE 'Distance to instrument 1 (AcousticGuitar), style 4' NUMERIC
@ATTRIBUTE 'Distance to instrument 1 (AcousticGuitar), style 5' NUMERIC
@ATTRIBUTE 'Distance to instrument 1 (AcousticGuitar), style 6' NUMERIC
@ATTRIBUTE 'Distance to instrument 1 (AcousticGuitar), style 7' NUMERIC
@ATTRIBUTE 'Distance to instrument 1 (AcousticGuitar), style 8' NUMERIC
@ATTRIBUTE 'Distance to instrument 1 (AcousticGuitar), style 9' NUMERIC
@ATTRIBUTE 'Distance to instrument 1 (AcousticGuitar), style 10' NUMERIC
@ATTRIBUTE 'Distance to instrument 1 (AcousticGuitar), style 11' NUMERIC
@ATTRIBUTE 'Distance to instrument 1 (AcousticGuitar), style 12' NUMERIC
@ATTRIBUTE 'Distance to instrument 2 (Balalaika), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 3 (Bandura), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 4 (BanjoFramus), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 6 (Bass), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 6 (Bass), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 7 (Bassoon), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 7 (Bassoon), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 10 (Cello), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 10 (Cello), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 10 (Cello), style 3' NUMERIC
@ATTRIBUTE 'Distance to instrument 10 (Cello), style 4' NUMERIC
@ATTRIBUTE 'Distance to instrument 10 (Cello), style 5' NUMERIC
@ATTRIBUTE 'Distance to instrument 10 (Cello), style 6' NUMERIC
@ATTRIBUTE 'Distance to instrument 10 (Cello), style 7' NUMERIC
@ATTRIBUTE 'Distance to instrument 10 (Cello), style 8' NUMERIC
@ATTRIBUTE 'Distance to instrument 10 (Cello), style 9' NUMERIC
@ATTRIBUTE 'Distance to instrument 11 (CeylonGuitar), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 13 (Contrabassoon), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 14 (Cumbus), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 15 (DallapeAccordion), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 18 (Drums), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 18 (Drums), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 18 (Drums), style 3' NUMERIC
@ATTRIBUTE 'Distance to instrument 18 (Drums), style 4' NUMERIC
@ATTRIBUTE 'Distance to instrument 18 (Drums), style 5' NUMERIC
@ATTRIBUTE 'Distance to instrument 18 (Drums), style 6' NUMERIC
@ATTRIBUTE 'Distance to instrument 18 (Drums), style 7' NUMERIC
@ATTRIBUTE 'Distance to instrument 18 (Drums), style 8' NUMERIC
@ATTRIBUTE 'Distance to instrument 18 (Drums), style 9' NUMERIC
@ATTRIBUTE 'Distance to instrument 18 (Drums), style 10' NUMERIC
@ATTRIBUTE 'Distance to instrument 18 (Drums), style 11' NUMERIC
@ATTRIBUTE 'Distance to instrument 18 (Drums), style 12' NUMERIC
@ATTRIBUTE 'Distance to instrument 20 (EgyptianFiddle), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 21 (ElectricBass), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 21 (ElectricBass), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 21 (ElectricBass), style 3' NUMERIC
@ATTRIBUTE 'Distance to instrument 21 (ElectricBass), style 4' NUMERIC
@ATTRIBUTE 'Distance to instrument 21 (ElectricBass), style 5' NUMERIC
@ATTRIBUTE 'Distance to instrument 21 (ElectricBass), style 6' NUMERIC
@ATTRIBUTE 'Distance to instrument 21 (ElectricBass), style 7' NUMERIC
@ATTRIBUTE 'Distance to instrument 22 (ElectricGuitar), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 22 (ElectricGuitar), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 22 (ElectricGuitar), style 3' NUMERIC
@ATTRIBUTE 'Distance to instrument 22 (ElectricGuitar), style 4' NUMERIC
@ATTRIBUTE 'Distance to instrument 22 (ElectricGuitar), style 5' NUMERIC
@ATTRIBUTE 'Distance to instrument 22 (ElectricGuitar), style 6' NUMERIC
@ATTRIBUTE 'Distance to instrument 22 (ElectricGuitar), style 7' NUMERIC
@ATTRIBUTE 'Distance to instrument 22 (ElectricGuitar), style 8' NUMERIC
@ATTRIBUTE 'Distance to instrument 22 (ElectricGuitar), style 9' NUMERIC
@ATTRIBUTE 'Distance to instrument 23 (ElectricPiano), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 23 (ElectricPiano), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 23 (ElectricPiano), style 3' NUMERIC
@ATTRIBUTE 'Distance to instrument 23 (ElectricPiano), style 4' NUMERIC
@ATTRIBUTE 'Distance to instrument 23 (ElectricPiano), style 5' NUMERIC
@ATTRIBUTE 'Distance to instrument 23 (ElectricPiano), style 6' NUMERIC
@ATTRIBUTE 'Distance to instrument 26 (Fujara), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 27 (Horn), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 27 (Horn), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 27 (Horn), style 3' NUMERIC
@ATTRIBUTE 'Distance to instrument 29 (Kantele), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 33 (Oud), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 34 (Organ), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 34 (Organ), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 34 (Organ), style 3' NUMERIC
@ATTRIBUTE 'Distance to instrument 34 (Organ), style 4' NUMERIC
@ATTRIBUTE 'Distance to instrument 34 (Organ), style 5' NUMERIC
@ATTRIBUTE 'Distance to instrument 34 (Organ), style 6' NUMERIC
@ATTRIBUTE 'Distance to instrument 35 (Panflute), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 3' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 4' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 5' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 6' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 7' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 8' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 9' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 10' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 11' NUMERIC
@ATTRIBUTE 'Distance to instrument 39 (Saxophone), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 39 (Saxophone), style 5' NUMERIC
@ATTRIBUTE 'Distance to instrument 40 (ScaleChangerHarmonium), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 43 (Tampura), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 44 (Tanbur), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 45 (Trombone), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 45 (Trombone), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 45 (Trombone), style 3' NUMERIC
@ATTRIBUTE 'Distance to instrument 45 (Trombone), style 4' NUMERIC
@ATTRIBUTE 'Distance to instrument 47 (Tuba), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 47 (Tuba), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 47 (Tuba), style 3' NUMERIC
@ATTRIBUTE 'Distance to instrument 48 (TurkeySaz), style 1' NUMERIC

@DATA
1,'AcousticGuitar',1,0.0,0.00672301209500948,0.0061230235263232775,0.008421632990022923,0.012821618573784804,0.007914312037425127,0.007105695563314145,0.005934507106619145,0.0054915534641236385,0.008577780663593394,0.006141195673397704,0.006804901475746143,0.0355850471273721,0.030951072819778713,0.04046185240199759,0.04423209220697819,0.07154703085736068,0.04208605906641192,0.04594833408809983,0.01856447799639566,0.055566886837361135,0.0732979862704807,0.028271393942955022,0.04186285985743033,0.04528183218467016,0.06941180143896304,0.03126805964679042,0.04998452321398015,0.09830362858264406,0.0649342043841617,0.03461388105397218,0.13374173571817555,0.13716766656796073,0.1339835974131728,0.15539671891721227,0.16611543871325798,0.17145151190216132,0.1382196654672717,0.17885837220896236,0.13085309291993863,0.1740779546562781,0.17345844021238574,0.15613851610407745,0.15845117635186065,0.12084840455613265,0.040064759303945936,0.04572980756257045,0.04122764740642046,0.04080810403590642,0.03952952326700999,0.04107054178541602,0.059925795855231175,0.01094840115345209,0.019516610778020953,0.01231449226585242,0.03210892633824497,0.007902566140568864,0.02118993620797742,0.023308894285003264,0.007731589204618427,0.008511915278288935,0.026412681749097017,0.08502789551249663,0.03464595171596154,0.03685172382914542,0.060037381822935006,0.03163144602623128,0.10734692176987147,0.0637666027280089,0.06936964633829439,0.04045686456744519,0.022858134791905155,0.028506264782519414,0.09572385241931557,0.1750168012728838,0.02011293151321027,0.04798905394950482,0.02381142207738095,0.020701392697484982,0.12018879691117017,0.007240382756236066,0.17549223799389624,0.0076819332841576516,0.014826998626657666,0.1807505716186257,0.02218690508380851,0.28423569731724674,0.033357049913189794,0.027723418260302155,0.026449141692591455,0.03127855212030519,0.0752152502755709,0.07787620458698281,0.08820359364521818,0.06208194188374932,0.04757607313428471,0.11271969427140545,0.0887712632489578,0.05281406896369103,0.028837339945433253,0.0513898038249232,0.03773749109492595,0.05967685296633124,0.0608526634672453
1,'AcousticGuitar',2,0.00672301209500948,0.0,0.005885766372928747,0.008883389686997105,0.019544630668794284,0.014533607354137598,0.013774170067512205,0.011370515570400891,0.01181346921289639,0.008727242013426633,0.012814547131253904,0.010504429246038824,0.0422735103576532,0.037613792524723855,0.04710718019833882,0.05095510430198768,0.07815517834530344,0.04880907116142141,0.05267134618310931,0.025227234619348195,0.0613948955144728,0.07534563886691915,0.03491371268705532,0.048556116531420536,0.05189595379434183,0.07601838321591085,0.03799107174179991,0.05663492264973543,0.10491580298973101,0.0716068539232478,0.041273219161399886,0.14046474781318502,0.1437742483449085,0.1405901791901206,0.16200330069416005,0.17272202049020577,0.1780580936791091,0.14482624724421947,0.18548418008947354,0.1374714329142814,0.18068453643322593,0.1800688652684863,0.16274509788102523,0.16505775812880844,0.1275714166511421,0.04667134108089374,0.05234244899622576,0.047834229183368264,0.047422096521398345,0.0461410057657445,0.0477750160166396,0.06653237763217898,0.006356621523567936,0.02613478700499215,0.005680918052853913,0.038715508115192775,0.014571338943809404,0.027804174761180456,0.029948874782529892,0.014338170981566234,0.015128639563920845,0.03303151878284651,0.09165228885175809,0.04126579054547703,0.0434932842232622,0.06664724930379642,0.03823802780317909,0.11406993386488094,0.070395063204918,0.07597622811524218,0.04717987666245468,0.029466316150253736,0.03522927687752889,0.10233043419626336,0.1816233830498316,0.026798287717863228,0.054712066044514306,0.03042550251652984,0.027331400113956367,0.12691180900617963,0.013847590196673304,0.1726830835293424,0.000981096099041795,0.021433580403605473,0.1858757175093794,0.028824358211552038,0.29087043642585836,0.03997905351831101,0.03433134046509685,0.033058330857083734,0.03788513389725299,0.08183493323124306,0.08453071984997061,0.09492660574022765,0.0687423209963035,0.05429551734926452,0.11932627604835326,0.09537784502590561,0.059420650740638827,0.03556035204044273,0.05806349264625662,0.04440210036047184,0.06630126484392801,0.06757544046219764
1,'AcousticGuitar',3,0.0061230235263232775,0.005885766372928747,0.0,0.008283401118310902,0.018944642100108083,0.013933618785451393,0.013174181498826001,0.005491519455153804,0.011213480644210188,0.008127253444740431,0.012214558562567701,0.009900132632587681,0.041673521788966994,0.03173479640947677,0.04650719162965263,0.04507610818674059,0.07227618223005636,0.04293007504617432,0.04679235006786222,0.0193482385041011,0.05551589939922571,0.06946664275167207,0.029034716571808228,0.04267712041617344,0.04601695767909474,0.0701326168429821,0.03211207562655281,0.05075592653448835,0.1043158144210448,0.06572785780800072,0.04067323059271368,0.13458575169793793,0.1380133233666619,0.13470441281719187,0.1613965418677922,0.16683625411727707,0.17217232730618037,0.13894048087129077,0.17960518397422645,0.1368714443455952,0.18007777760685809,0.17418986915323922,0.1568593315080965,0.1591719917558797,0.12169242053589502,0.046064582254525886,0.05174246042753957,0.0472274703570004,0.046822107952712154,0.045541017197058296,0.041896019901392516,0.06592561880581112,0.010180633694565042,0.025534798436305944,0.01156668442578266,0.032829741742264024,0.013971350375123202,0.02192517864593337,0.0240698786672828,0.013733826702797,0.01452865099523464,0.03243153021416031,0.085773292736511,0.04066580197679083,0.042893295654575996,0.06076825318854934,0.03235226143025034,0.10819093774963384,0.06451606708967089,0.07009046174231344,0.04130088054720759,0.02886632758156753,0.0293502807622818,0.0964446678233346,0.17573761667690288,0.02091929160261614,0.04883306992926722,0.024546506401282753,0.021452403998709277,0.12103281289093253,0.013247601627987103,0.16936921446757294,0.006866862471970541,0.015547814030676727,0.17998995113645067,0.02822436964286584,0.28499144031061124,0.034100057403063926,0.028452344349849765,0.027191049711098855,0.037278375070885134,0.07595593711599598,0.07865172373472352,0.08904760962498055,0.06286332488105639,0.053695528780578324,0.11344050967542452,0.08949207865297686,0.05353488436771009,0.029681355925195645,0.05218449653100952,0.03852310424522475,0.06042226872868093,0.06169644434695056
1,'AcousticGuitar',4,0.008421632990022923,0.008883389686997105,0.008283401118310902,0.0,0.010661240981797179,0.005650217667140492,0.004890780380515099,0.013072506556072764,0.002930079525899285,0.0001890946651296021,0.003931157444256799,0.0016275191911039877,0.033390120670656095,0.0393124134197373,0.03822379051134172,0.05265372519700112,0.0798587131613842,0.05050769205643485,0.05436996707812275,0.026925855514361635,0.06309351640948625,0.07704425976193259,0.03661233358206876,0.05025473742643397,0.05359457468935527,0.07772348374298656,0.039689692636813344,0.05833354354474888,0.09603330030465702,0.07330547481826126,0.03238982947440278,0.14216336870819846,0.14547934887198424,0.1422952797171963,0.15312639063922523,0.1744271210172815,0.17976319420618483,0.1465313477712952,0.187182800984487,0.1285880432272843,0.17180762637829108,0.18177012251640923,0.16445019840810093,0.16676285865588414,0.12927003754615554,0.03779443102595891,0.043459479284583415,0.03895731912843343,0.03853870683440124,0.03725919498902295,0.049473636911653046,0.05765546757724416,0.0025897667945605812,0.017251397317995038,0.003975817525778199,0.040420608642268485,0.005687949256812298,0.029502795656193903,0.03164749567754333,0.005461260926631398,0.006245249876923739,0.024148129095849402,0.09335090974677156,0.032382400858479925,0.03460989453626509,0.06834906412695853,0.039943128330254804,0.11576855475989438,0.07209368409993143,0.0776813286423179,0.04887849755746812,0.020587806513918123,0.03692789777254234,0.10403553472333908,0.18332848357690734,0.02849690861287667,0.056410686939527756,0.03212412341154328,0.02903002100896981,0.1286104299011931,0.0049700544782490365,0.17765261558588386,0.009858006153976627,0.023138680930681183,0.1875808180364551,0.019940968524554934,0.2925690573208718,0.04167767441332446,0.03603510056432567,0.034760823996614974,0.02900822384231816,0.08353355412625652,0.08622934074498406,0.09662522663524109,0.07044094189131693,0.04541212766226743,0.12103137657542899,0.09708294555298132,0.061125751267714544,0.03725897293545618,0.059762113541270055,0.04610072125548528,0.06799988573894146,0.06927406135721109
1,'AcousticGuitar',5,0.012821618573784804,0.019544630668794284,0.018944642100108083,0.010661240981797179,0.0,0.005011023314656687,0.00577046060128208,0.01875612568040395,0.0077311614558978935,0.010817388655367651,0.006730083537540381,0.0090445094675204,0.022775315167954294,0.028723351442371453,0.027652120442579777,0.04199248421520394,0.06931930947995342,0.03984645107463767,0.04370872609632557,0.03129497173774193,0.06838850541114594,0.08611960484426551,0.039324710315141564,0.051645585901991475,0.0430541108072629,0.06718408006155578,0.029028451655016167,0.0477568018365729,0.08549389662322626,0.06270648300675442,0.021804149094554373,0.13150212772640127,0.13493994519055347,0.13175587603576552,0.14258698695779445,0.1638877173358507,0.16922379052475403,0.13599194408986445,0.17663065083155507,0.11804336096052083,0.16126822269686034,0.17123071883497845,0.15391079472667016,0.15622345497445336,0.1186087965643584,0.027255027344528133,0.03292007560315265,0.028417915447002656,0.02799837207648861,0.02671979130759218,0.03884282040800876,0.047116063895813375,0.013188009145226347,0.006706878818603149,0.014554100257626677,0.02988120496083771,0.004973291724984881,0.025753339680951847,0.030192761781448873,0.005210815397311081,0.00441599110487344,0.013602949789679216,0.08280017413508939,0.02183621975654373,0.02404199186972762,0.057809660445527745,0.02940372464882403,0.10510731377809719,0.06153888135060165,0.06714192496088713,0.03821725657567094,0.01004840283248735,0.026266656790745153,0.09349613104190829,0.17278907989547654,0.023991630998939723,0.04574944595773057,0.021583700699973698,0.019174561824566103,0.11794918891939592,0.005697040472120979,0.18831385656768104,0.02050355185794245,0.013989493493072132,0.19357219019241048,0.009377173124390703,0.28200797593983945,0.031129328535782538,0.025495696882894894,0.024221420315184206,0.018468820160887384,0.07298752889816364,0.07564848320957557,0.08596398565344392,0.05985422050634206,0.034766341174866905,0.1104919728939982,0.08654354187155056,0.050586347586283775,0.026597731953659,0.049162082447515944,0.03895780330727139,0.057449131588923986,0.05862494208983804
1,'AcousticGuitar',6,0.007914312037425127,0.014533607354137598,0.013933618785451393,0.005650217667140492,0.005011023314656687,0.0,0.0008086164741109835,0.013745102365747263,0.0028063985512071545,0.0058330784245677015,0.0017731163640274236,0.004033486152863713,0.0277399030035156,0.03366219575259681,0.032573572844201225,0.047003507529860634,0.07421472940194608,0.044857474389294355,0.04871974941098226,0.026327409729325305,0.06347348240772703,0.08113299644248621,0.03433671042787271,0.04670852394461252,0.047949530729255584,0.07207949998354847,0.034039474969672856,0.052683325877608385,0.09038931654521892,0.06765525715112077,0.02673961180726229,0.13651315104105796,0.13983536511254613,0.1366512959577582,0.14748240687978711,0.1687831372578434,0.17411921044674672,0.1408873640118571,0.18153258331734648,0.12293878088251352,0.166163642618853,0.17612613875697114,0.15880621464866285,0.16111887489644605,0.12361981987901506,0.03215044726652081,0.03781549552514533,0.03331333536899533,0.03289379199848128,0.031615211229584855,0.04382341924451255,0.05201148381780605,0.00823375055399868,0.011602298740595825,0.009619801285216298,0.03477662488283039,3.7731589671806685e-05,0.023857634752562844,0.025997278010402844,0.00019979208265439482,0.0005976032408638075,0.018498369711671892,0.08770069207963105,0.026732183191339437,0.0289596768691246,0.06270508036752043,0.0342991445708167,0.11011833709275388,0.06644346643279093,0.0720373448828798,0.043228279890327626,0.014943822754480024,0.03127768010540184,0.09839155096390097,0.17768449981746923,0.022846690945736176,0.05076046927238726,0.026479120621966373,0.02337980334182932,0.12296021223405258,0.0006860171574642927,0.18330283325302435,0.015501989913414727,0.01749469717124309,0.18856116687775382,0.014290750857414445,0.28691883965373133,0.03602745674618397,0.03039111680488757,0.02911684023717688,0.02336424008288006,0.077883336459116,0.08057912307784357,0.09097500896810061,0.06479072422417644,0.03976190999512693,0.11538739281599088,0.09143896179354322,0.05548176750827646,0.031608755268315684,0.05411189587412957,0.040450503588344795,0.06234966807180097,0.06362384369007061
1,'AcousticGuitar',7,0.007105695563314145,0.013774170067512205,0.013174181498826001,0.004890780380515099,0.00577046060128208,0.0008086164741109835,0.0,0.01298566507912187,0.0019977820770961706,0.005046928054085569,0.0009644998899164399,0.00327404886623832,0.028499340290140996,0.03442738783847511,0.03335615683868343,0.047762944816486026,0.07502334587605708,0.04561691167591975,0.049479186697607654,0.025524511136459847,0.06266486593361605,0.08034914424298344,0.03355424971385949,0.04589990747050154,0.04875814720336657,0.07288811645765945,0.03479891225629825,0.053460838232676555,0.09119793301932992,0.06841469443774616,0.027508185490658033,0.13727258832768338,0.1406439815866571,0.1374599124318692,0.14829102335389813,0.16959175373195437,0.1749278269208577,0.14169598048596813,0.18233468722765878,0.12374739735662449,0.16697225909296398,0.17693475523108212,0.15961483112277386,0.16192749137055704,0.12437925716564047,0.032959063740631796,0.03862411199925631,0.03412195184310631,0.03370240847259227,0.03242382770369584,0.04458285653113795,0.05282010029191703,0.007425134079887697,0.01241091521470681,0.008811184811105315,0.035585241356941376,0.0007971688762971996,0.024666251226673822,0.026785209303699667,0.0006258936413042821,0.0014062197149747912,0.019306986185782877,0.08850421053119305,0.02754025615264739,0.029746028265831278,0.06351369684163141,0.03510776104492769,0.11087777437937929,0.06724291774670531,0.07284596135699078,0.04398771717695302,0.01575243922859101,0.032037117392027234,0.09920016743801197,0.17849311629158024,0.023606128232361568,0.051519906559012646,0.027287737096077357,0.024177707716181385,0.12371964952067797,0.00013468719292192115,0.18254339596639899,0.014733091256660372,0.018303313645354074,0.18780172959112842,0.015081209520494363,0.2877120123359431,0.036833364931886194,0.031199733278998554,0.02992545671128786,0.024172856556991043,0.0786915652942673,0.08135251960567923,0.091734446254726,0.06555825690244571,0.04052134728175232,0.11619600929010186,0.09224757826765421,0.05629038398238743,0.032368192554941076,0.05487133316075496,0.04121380611362236,0.06315316798502764,0.06438328097669599
1,'AcousticGuitar',8,0.005934507106619145,0.011370515570400891,0.005491519455153804,0.013072506556072764,0.01875612568040395,0.013745102365747263,0.01298566507912187,0.0,0.011024964224506056,0.013261601221202367,0.012026042142863569,0.011452404951137557,0.04148500536926287,0.026243276954322964,0.0463186752099485,0.03958458873158679,0.06678620660531143,0.03743855559102051,0.041300830612708415,0.013856719048947301,0.05002437994407191,0.06739749807509977,0.023543197116654424,0.037185600961019645,0.04052543822394094,0.0646509771869138,0.02662055617139901,0.045264407079334545,0.10412729800134068,0.06023633835284692,0.04048471417300955,0.12909423224278413,0.13783468674604327,0.1316433991644982,0.16121790524717358,0.16500752230910826,0.16669068765011208,0.13356641558583593,0.17411366451907265,0.13668292792589107,0.17989914098623946,0.16869834969808542,0.15419229784122077,0.15372618320140227,0.11620090108074123,0.04588594563390725,0.05155394400783544,0.04704883373638177,0.04663359153300802,0.045352500777354164,0.03640450044623871,0.0657469821851925,0.015662273350633346,0.02534628201660181,0.017048324081850964,0.02734810208619572,0.01378283395541907,0.016433659190779566,0.018578359212129,0.01355277553457974,0.01434013457553051,0.032243013794456175,0.0802817732813572,0.0404772855570867,0.04270477923487186,0.05527673373339553,0.02687062177418204,0.10269941829448004,0.05902454763451709,0.06460882208624513,0.035809361092053786,0.02867932112186647,0.023985779343905247,0.09096302816726631,0.1702559770208346,0.015427772147462333,0.047524223591026364,0.01905498694612895,0.015960884543555473,0.11554129343577875,0.01306156908619738,0.1695577308872771,0.012348502128038846,0.010066174374608423,0.17481606451200657,0.028035853223161707,0.2794999208554575,0.028608537947910125,0.027653468880516088,0.02700303544525409,0.037099738450266505,0.07046441766084217,0.07316020427956972,0.08355609016982675,0.05737180542590259,0.05350701236087419,0.10795887001935621,0.08401043899690856,0.048053244711641775,0.02418983647004184,0.046692977075855714,0.03303158479007095,0.054930749273527125,0.05620492489179676
1,'AcousticGuitar',9,0.0054915534641236385,0.01181346921289639,0.011213480644210188,0.002930079525899285,0.0077311614558978935,0.0028063985512071545,0.0019977820770961706,0.011024964224506056,0.0,0.003086227199469756,0.0010332821871797307,0.001313348011622506,0.030477133641154123,0.036425169915571286,0.035353938915779606,0.049723645671101845,0.07702112795315325,0.04757761253053556,0.05143988755222347,0.024038575092188236,0.06066708385651987,0.07838844338836762,0.0337454910387476,0.04733695695322291,0.050755929280462735,0.07488589853475562,0.03675961311091406,0.05545862030977272,0.09319571509642609,0.07040830147995426,0.0295059675677542,0.13923328918229919,0.14264176366375328,0.13945769450896536,0.1502888054309943,0.17158953580905056,0.17692560899795387,0.14369376256306426,0.18433246930475491,0.12574517943372066,0.16897004117006018,0.1789325373081783,0.16161261319987,0.1639252734476532,0.12633995802025627,0.03495684581772796,0.04062189407635248,0.03611973392020248,0.03570019054968844,0.034421609780792006,0.04654463888120858,0.0548178823690132,0.005456847689328453,0.014408697291802977,0.006822938801728784,0.03758302343403754,0.0027946526543508898,0.026664033303769995,0.028782991380795837,0.0026236757184004526,0.0034040017920709616,0.02130476826287905,0.09050199260828921,0.029538038229743557,0.03174381034292744,0.06551147891872758,0.03710554312202386,0.1128384752339951,0.06924069982380147,0.07484374343408695,0.04594841803156883,0.017750221305687177,0.033997818246643045,0.10119794951510813,0.18049089836867638,0.025587028609002842,0.05348060741362847,0.029285519173173527,0.026175489793277554,0.1256803503752938,0.0021324692700180918,0.18058269511178315,0.012772390402044559,0.020301095722450244,0.18584102873651262,0.017078991597590534,0.2897097944130393,0.03883114700898236,0.03319751535609473,0.03192323878838403,0.026170638634087213,0.08068934737136346,0.0833503016827754,0.0936951471093418,0.06755603897954188,0.042482048136368133,0.11819379136719803,0.09424536034475038,0.058288166059483594,0.034328893409556895,0.056863900920715776,0.043211588190718526,0.0651509500621238,0.06634398183131181
1,'AcousticGuitar',10,0.008577780663593394,0.008727242013426633,0.008127253444740431,0.0001890946651296021,0.010817388655367651,0.0058330784245677015,0.005046928054085569,0.013261601221202367,0.003086227199469756,0.0,0.00408730511782727,0.00181661385623359,0.03354626834422656,0.03946856109330777,0.038380618789140154,0.052809872870571595,0.08004780782651379,0.05066383973000532,0.05452611475169322,0.027082003187932108,0.06324966408305671,0.07720270560648242,0.03677217091210814,0.050410885100004445,0.05378260915382329,0.07791257840811616,0.039845840310383816,0.058489691218319345,0.09622239496978663,0.07346162249183173,0.032545977147973255,0.14231951638176893,0.14566844353711383,0.14248437438232592,0.15331548530435482,0.17461621568241112,0.17995228887131445,0.14672044243642482,0.18735914917811547,0.1287718593070812,0.1719967210434207,0.18195921718153885,0.16463929307323055,0.16695195332101376,0.12942618521972601,0.03798352569108852,0.043648573949713027,0.03914641379356303,0.03872687042304899,0.037448289654152554,0.04962978458522352,0.057844562242373755,0.002400672129430979,0.017435377165163527,0.0037867228606485973,0.04060970330739808,0.00584409693038277,0.02969071317713054,0.03180967125415638,0.005650355591761,0.006430681665431509,0.024331448136239595,0.09352867248164975,0.03256471810310411,0.034770490216287996,0.06853815879208813,0.0401322229953844,0.11592470243346485,0.07226737969716203,0.07787042330744749,0.049034645231038586,0.020776901179047725,0.0370840454461128,0.10422462938846867,0.18351757824203693,0.02865305628644714,0.05656683461309823,0.032312199046534075,0.029202169666638102,0.12876657757476354,0.005159149143378639,0.1774964679123134,0.009686163202574804,0.023327775595810788,0.18776991270158472,0.02010567147095108,0.2927364742863999,0.04185782688234291,0.03622419522945527,0.03494991866174458,0.02919731850744776,0.083716027244724,0.08638548841855453,0.09678137430881156,0.0705970895648874,0.0455682753358379,0.12122047124055858,0.09727204021811092,0.06131484593284414,0.03741512060902665,0.05991826121484053,0.046256868929055756,0.06817762993548436,0.06943020903078156
