% Distances between instruments for pitch 34 (A#1)
@RELATION distances

@ATTRIBUTE 'InstrumentId' NUMERIC
@ATTRIBUTE 'Instrument' STRING
@ATTRIBUTE 'StyleId' NUMERIC
@ATTRIBUTE 'Distance to instrument 6 (Bass), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 6 (Bass), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 7 (Bassoon), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 7 (Bassoon), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 13 (Contrabassoon), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 21 (ElectricBass), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 21 (ElectricBass), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 21 (ElectricBass), style 3' NUMERIC
@ATTRIBUTE 'Distance to instrument 21 (ElectricBass), style 4' NUMERIC
@ATTRIBUTE 'Distance to instrument 21 (ElectricBass), style 5' NUMERIC
@ATTRIBUTE 'Distance to instrument 21 (ElectricBass), style 6' NUMERIC
@ATTRIBUTE 'Distance to instrument 21 (ElectricBass), style 7' NUMERIC
@ATTRIBUTE 'Distance to instrument 23 (ElectricPiano), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 23 (ElectricPiano), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 23 (ElectricPiano), style 3' NUMERIC
@ATTRIBUTE 'Distance to instrument 23 (ElectricPiano), style 4' NUMERIC
@ATTRIBUTE 'Distance to instrument 23 (ElectricPiano), style 5' NUMERIC
@ATTRIBUTE 'Distance to instrument 23 (ElectricPiano), style 6' NUMERIC
@ATTRIBUTE 'Distance to instrument 27 (Horn), style 3' NUMERIC
@ATTRIBUTE 'Distance to instrument 29 (Kantele), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 34 (Organ), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 34 (Organ), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 34 (Organ), style 3' NUMERIC
@ATTRIBUTE 'Distance to instrument 34 (Organ), style 4' NUMERIC
@ATTRIBUTE 'Distance to instrument 34 (Organ), style 5' NUMERIC
@ATTRIBUTE 'Distance to instrument 34 (Organ), style 6' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 6' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 7' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 8' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 9' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 10' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 11' NUMERIC
@ATTRIBUTE 'Distance to instrument 40 (ScaleChangerHarmonium), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 44 (Tanbur), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 45 (Trombone), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 45 (Trombone), style 3' NUMERIC
@ATTRIBUTE 'Distance to instrument 45 (Trombone), style 4' NUMERIC
@ATTRIBUTE 'Distance to instrument 47 (Tuba), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 47 (Tuba), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 47 (Tuba), style 3' NUMERIC

@DATA
21,'ElectricBass',6,0.03725738931115441,0.137010730003355,0.02632442610497047,0.0389678287900745,0.027924878608552528,0.02188280282299555,0.023105562779384883,0.022912075797904483,0.02073941879469841,0.02014506055709507,0.0,0.01893075687408582,0.020677921496204395,0.03422917720595097,0.01886026556441446,0.020832040032853497,0.040274396776287816,0.010920128053023398,0.01958117908554767,0.03215211327797048,0.12286187373242746,0.11835847798408784,0.019053113181121992,0.007769806391966196,0.008429705442471028,0.01837138307526891,0.024780222376761692,0.026041291515898405,0.04136178615419863,0.047992622489178405,0.007800698851596721,0.017790229564945224,0.04381158413514139,0.04397921192987562,0.058982110487176276,0.025384263813015045,0.013752188233791448,0.043461314670336586,0.06664982378117865,0.04527384196486692
21,'ElectricBass',7,0.05618814618524023,0.1552955602963094,0.045255182979056285,0.05789858566416032,0.04051867510752787,0.0029520459489097285,0.004174805905299062,0.003981318923818661,0.001903573938462177,0.0012835814203006055,0.01893075687408582,0.0,0.007681505616317252,0.046454130625896616,0.0002420262484401179,0.0019966846615041946,0.05249935019623345,0.02902662236188877,0.038029719025094284,0.0191028972928044,0.14096836804129284,0.1364649722929532,0.03734316569953364,0.01999475981191184,0.026536199751336406,0.036528095557168315,0.011731006391595605,0.01299207553073232,0.059756935072298005,0.06609911679804377,0.015879672928860857,0.001267064429985131,0.05686080012030748,0.05639709010266189,0.07120706390712192,0.037609217232960686,0.032682945107877275,0.06166863064400994,0.08489498734638379,0.0632470719596942
23,'ElectricPiano',1,0.048506640568922975,0.14761405467999214,0.03757367736273904,0.05021708004784307,0.04814738061856618,0.010633551565226981,0.011856311521616314,0.011662824540135912,0.009532279449500485,0.008912286931338914,0.020677921496204395,0.007681505616317252,0.0,0.05413563624221387,0.007870731759478427,0.009625390172542504,0.060180855812550706,0.021397916850850462,0.03034821340877703,0.01147419178176609,0.14249608254542526,0.13722190984398938,0.029661660083216385,0.027676265428229093,0.018907494240298094,0.02884917187309598,0.004102300880557297,0.005363370019694012,0.05207542945598075,0.058470411287005475,0.012999011034368646,0.006540978307176655,0.0644895056313458,0.0640257956137002,0.07888856952343917,0.04529072284927794,0.02500143949156002,0.053987125027692685,0.07721348173006655,0.06530394191964281
23,'ElectricPiano',2,0.032394267220725075,0.11991794015621499,0.026912576472615402,0.027079378812637982,0.006474689568490219,0.04350208467698688,0.042279324720597554,0.04247281170207795,0.04464546870528402,0.04523982694288736,0.03422917720595097,0.046454130625896616,0.05413563624221387,0.0,0.04652462193556797,0.04455284746712893,0.006108866519195122,0.037324836590081636,0.03395194424380347,0.06544565695780326,0.10546078062739724,0.10095738487905763,0.04626373101409392,0.026459370813984775,0.038469639370305876,0.044194734447729624,0.05816061600065416,0.05934322401407466,0.024379314932203616,0.03071562016709528,0.041136625207845216,0.047594657935037206,0.01053663676821207,0.01111262224713116,0.024855992667696017,0.008847499238635493,0.03947115454857752,0.026291010503915548,0.04951736720628941,0.027869451819599808
23,'ElectricPiano',3,0.05611765487556888,0.1553592505606605,0.04518469166938493,0.05782809435448896,0.04027664885908775,0.003022537258581088,0.004245297214970421,0.004051810233490021,0.0018791532302839468,0.0012847949926806108,0.01886026556441446,0.0002420262484401179,0.007870731759478427,0.04652462193556797,0.0,0.001971774468439036,0.052569841505904824,0.029268648610328893,0.03795922771542292,0.019344923541244518,0.14121039428973295,0.13670699854139332,0.03740163373842748,0.020065251121583198,0.026778225999776525,0.03671990363257441,0.011973032640035722,0.013234101779172438,0.059710306711504124,0.0663411430464839,0.016121699177300976,0.0015090906784252492,0.05661877387186737,0.056274656659492626,0.07127755521679328,0.03767970854263205,0.03261245379820591,0.06180983522764208,0.08499834433848415,0.06331265718434238
23,'ElectricPiano',4,0.058089429344007903,0.15719684345507703,0.04715646613782396,0.059799868822928,0.038521990446023675,0.0010507627901420518,0.002273522746531385,0.002080035765050984,9.311072304201747e-05,0.000713103241203589,0.020832040032853497,0.0019966846615041946,0.009625390172542504,0.04455284746712893,0.001971774468439036,0.0,0.050598067037465784,0.031023307023392968,0.03993100218386196,0.021099581954308593,0.14296505270279702,0.13846165695445742,0.03924444885830131,0.018093476653144164,0.0285328844128406,0.03847456204563848,0.0137276910530998,0.014988760192236515,0.06165821823106568,0.06809580145954798,0.017876357590365054,0.003263749091489326,0.05486411545880329,0.0544004054411577,0.06930578074835424,0.03570793407419301,0.034584228266644944,0.06356991380277761,0.08679627050515148,0.06514835511846188
23,'ElectricPiano',5,0.038439486791061926,0.1219387271306865,0.03295779604295226,0.03312459838297483,0.012349518167735288,0.04955559638448074,0.04832454429093439,0.0485180312724148,0.05069068827562087,0.05128504651322421,0.040274396776287816,0.05249935019623345,0.060180855812550706,0.006108866519195122,0.052569841505904824,0.050598067037465784,0.0,0.04337005616041848,0.03999716381414032,0.07153592716409495,0.10754521455072702,0.10304181880238739,0.05230895058443078,0.032508524542356594,0.044578505889501,0.05023995401806647,0.06420583557099102,0.06542510540202286,0.02640010190667511,0.03273640714156678,0.047184512737721174,0.05370009430127567,0.004427770249016947,0.01313340922160266,0.022356674292284214,0.014956365757830617,0.04551637411891437,0.02831179747838705,0.05153815418076091,0.029890238794071308
23,'ElectricPiano',6,0.027222575028679002,0.12632998913974816,0.016289611822495064,0.028933014507599098,0.03145043227704044,0.031917617105470954,0.03315306399603068,0.03297574162514381,0.03093019630035095,0.030310203782189377,0.010920128053023398,0.02902662236188877,0.021397916850850462,0.037324836590081636,0.029268648610328893,0.031023307023392968,0.04337005616041848,0.0,0.009064147868533058,0.028171140123291822,0.12568528289329303,0.12041111019185717,0.008938894424012292,0.014800888078870934,0.0025767713066295293,0.007562524400607089,0.02083577941057253,0.022060318361219744,0.030791363915736777,0.03712766915062845,0.013154886512182398,0.027825043847420627,0.04779255728982005,0.04732884727217446,0.062111913189304,0.028479923197145717,0.003717373951316045,0.032703059487448706,0.05592941618982258,0.048606993578117076
27,'Horn',3,0.018158427160145946,0.11742955091780732,0.011225508277244146,0.019868866639066042,0.027674443094753493,0.04098176497400401,0.042204524930393346,0.04201103794891294,0.039838380945706874,0.03924402270810354,0.01958117908554767,0.038029719025094284,0.03034821340877703,0.03395194424380347,0.03795922771542292,0.03993100218386196,0.03999716381414032,0.009064147868533058,0.0,0.03194712930557877,0.12231239054701486,0.11703821784557901,0.01247027419142542,0.023865035947403992,0.011640919175162587,0.010534617661573362,0.026323233650336727,0.02583630754350669,0.021780607068650957,0.029207306396894867,0.022219034380715458,0.03688919171595368,0.044016568107533106,0.04370197896772813,0.05870487752502879,0.02510703085086755,0.006686285157936438,0.02388013558478892,0.04706864469563097,0.04499660900271943
29,'Kantele',1,0.03719661985333357,0.14018445031313856,0.043172637582822915,0.03985263406604291,0.05962157240033226,0.021980330779614195,0.023229338926946303,0.02305201655605943,0.021006471231266574,0.020386478713105,0.03215211327797048,0.0191028972928044,0.01147419178176609,0.06544565695780326,0.019344923541244518,0.021099581954308593,0.07153592716409495,0.028171140123291822,0.03194712930557877,0.0,0.15380610326101465,0.14853193055957878,0.01947685511415335,0.03902740262173834,0.026993450215100908,0.02141251164400541,0.007371890901208793,0.006110821762072078,0.04924350008941992,0.0608065135809383,0.024351414426373768,0.017850999022766063,0.07596369741311189,0.07549998739546629,0.09028305331259583,0.05660074356486735,0.027767430241524147,0.05350350571059004,0.06590346101447714,0.0767781337014089
